SiteUUID,RegulatoryOverlayUUIDs,WaterSourceUUID,CoordinateAccuracy,CoordinateMethodCV,County,EPSGCodeCV,Geometry,GNISCodeCV,HUC12,HUC8,Latitude,Longitude,NHDNetworkStatusCV,NHDProductCV,PODorPOUSite,SiteName,SiteNativeID,SitePoint,SiteTypeCV,StateCV,USGSSiteID
UTss_S95,,UTss_WS1,,Centroid of Area,,4326,,,,,41.91147135,-111.9356185,,,POU,Trenton Town Water System,1097.0,,Unspecified,UT,
UTss_S96,,UTss_WS1,,Centroid of Area,,4326,,,,,41.17225172,-111.95776459999999,,,POU,South Ogden City Water System,1098.0,,Unspecified,UT,
UTss_S97,,UTss_WS1,,Centroid of Area,,4326,,,,,39.52696557,-111.5833029,,,POU,Moroni City,1100.0,,Unspecified,UT,
UTss_S98,,UTss_WS1,,Centroid of Area,,4326,,,,,40.64992789,-111.2721975,,,POU,Kamas City Water System,1101.0,,Unspecified,UT,
UTss_S99,,UTss_WS1,,Centroid of Area,,4326,,,,,40.19804988,-110.06348940000001,,,POU,Myton City,1102.0,,Unspecified,UT,
UTss_S100,,UTss_WS1,,Centroid of Area,,4326,,,,,41.27732194,-112.0381887,,,POU,Bona Vista Water District,1103.0,,Unspecified,UT,
UTss_S101,,UTss_WS1,,Centroid of Area,,4326,,,,,40.67140821,-111.82809479999999,,,POU,Holliday Water Co.,1104.0,,Unspecified,UT,
UTss_S102,,UTss_WS1,,Centroid of Area,,4326,,,,,39.33345216,-112.6731166,,,POU,Hinckley Town Water System,1106.0,,Unspecified,UT,
UTss_S103,,UTss_WS1,,Centroid of Area,,4326,,,,,41.66487049,-111.18262299999999,,,POU,Randolph Town Water System,1108.0,,Unspecified,UT,
UTss_S104,,UTss_WS1,,Centroid of Area,,4326,,,,,41.6930493,-112.0879143,,,POU,Deweyville Town,1109.0,,Unspecified,UT,
UTss_S105,,UTss_WS1,,Centroid of Area,,4326,,,,,38.397653999999996,-111.5903851,,,POU,Lyman Water System,1110.0,,Unspecified,UT,
UTss_S106,,UTss_WS1,,Centroid of Area,,4326,,,,,41.74079469,-111.84182369999999,,,POU,Logan City Water System,1112.0,,Unspecified,UT,
UTss_S107,,UTss_WS1,,Centroid of Area,,4326,,,,,40.69639224,-111.992842,,,POU,Granger-Hunter Improvement District,1114.0,,Unspecified,UT,
UTss_S108,,UTss_WS1,,Centroid of Area,,4326,,,,,39.16622008,-111.80491070000001,,,POU,Gunnision City,1115.0,,Unspecified,UT,
UTss_S109,,UTss_WS1,,Centroid of Area,,4326,,,,,40.55468155,-111.5246242,,,POU,Snake Creek Mutual Water,1116.0,,Unspecified,UT,
UTss_S110,,UTss_WS1,,Centroid of Area,,4326,,,,,41.16120861,-111.825709,,,POU,Highland Subdivision (Morgan),1118.0,,Unspecified,UT,
UTss_S111,,UTss_WS1,,Centroid of Area,,4326,,,,,39.47874677,-111.4927801,,,POU,Spring City,1119.0,,Unspecified,UT,
UTss_S112,,UTss_WS1,,Centroid of Area,,4326,,,,,40.41292909,-109.38152020000001,,,POU,Jensen WID,1120.0,,Unspecified,UT,
UTss_S113,,UTss_WS1,,Centroid of Area,,4326,,,,,40.74055439,-111.6215325,,,POU,Summit Park SSD,1121.0,,Unspecified,UT,
UTss_S114,,UTss_WS1,,Centroid of Area,,4326,,,,,41.1271723,-111.9872148,,,POU,Hill Air Force Base,1122.0,,Unspecified,UT,
UTss_S115,,UTss_WS1,,Centroid of Area,,4326,,,,,37.14937945,-109.8598759,,,POU,Mexican Hat SSD (San Juan SSD #1),1123.0,,Unspecified,UT,
UTss_S116,,UTss_WS1,,Centroid of Area,,4326,,,,,40.29923716,-109.94278999999999,,,POU,Ballard WID,1124.0,,Unspecified,UT,
UTss_S117,,UTss_WS1,,Centroid of Area,,4326,,,,,41.73595035,-112.15852930000001,,,POU,Garland City Corporation,1125.0,,Unspecified,UT,
UTss_S118,,UTss_WS1,,Centroid of Area,,4326,,,,,40.88086665,-111.3831124,,,POU,Hoytsville Pipe Water Co.,1126.0,,Unspecified,UT,
UTss_S119,,UTss_WS1,,Centroid of Area,,4326,,,,,37.251576,-113.29621110000001,,,POU,Toquerville Town Water System,1127.0,,Unspecified,UT,
UTss_S120,,UTss_WS1,,Centroid of Area,,4326,,,,,40.09627747,-112.4454598,,,POU,Vernon Waterworks SSD,1128.0,,Unspecified,UT,
UTss_S121,,UTss_WS1,,Centroid of Area,,4326,,,,,40.40140933,-109.8257687,,,POU,Tridell-Lapoint WID,1129.0,,Unspecified,UT,
UTss_S122,,UTss_WS1,,Centroid of Area,,4326,,,,,38.76252852,-112.0922314,,,POU,Richfield City,1130.0,,Unspecified,UT,
UTss_S123,,UTss_WS1,,Centroid of Area,,4326,,,,,40.2939845,-109.86151840000001,,,POU,Uriah Heeps Springs Water System (Ute Tribe),1131.0,,Unspecified,UT,
UTss_S124,,UTss_WS1,,Centroid of Area,,4326,,,,,39.53587553,-110.7347953,,,POU,Wellington City,1132.0,,Unspecified,UT,
UTss_S125,,UTss_WS1,,Centroid of Area,,4326,,,,,37.07747629,-113.5779301,,,POU,St. George City Water System,1133.0,,Unspecified,UT,
UTss_S126,,UTss_WS1,,Centroid of Area,,4326,,,,,37.75790062,-111.5941027,,,POU,Escalante Town Water System,1134.0,,Unspecified,UT,
UTss_S127,,UTss_WS1,,Centroid of Area,,4326,,,,,40.38183022,-111.7940162,,,POU,American Fork City,1135.0,,Unspecified,UT,
UTss_S128,,UTss_WS1,,Centroid of Area,,4326,,,,,39.08975372,-111.13479,,,POU,Castle Valley SSD,1136.0,,Unspecified,UT,
UTss_S129,,UTss_WS1,,Centroid of Area,,4326,,,,,37.69736946,-112.8429015,,,POU,Brian Head Town Water System,1137.0,,Unspecified,UT,
UTss_S130,,UTss_WS1,,Centroid of Area,,4326,,,,,38.3979076,-113.01240849999999,,,POU,Milford City Water,1138.0,,Unspecified,UT,
UTss_S131,,UTss_WS1,,Centroid of Area,,4326,,,,,40.75400533,-111.90697949999999,,,POU,Salt Lake City Water System,1139.0,,Unspecified,UT,
UTss_S132,,UTss_WS1,,Centroid of Area,,4326,,,,,40.46271382,-111.77256990000001,,,POU,Alpine City,1141.0,,Unspecified,UT,
UTss_S133,,UTss_WS1,,Centroid of Area,,4326,,,,,40.46897678,-111.41229469999999,,,POU,Daniel Municipal Water,1142.0,,Unspecified,UT,
UTss_S134,,UTss_WS1,,Centroid of Area,,4326,,,,,41.31256177,-111.957862,,,POU,North Ogden City,1143.0,,Unspecified,UT,
UTss_S135,,UTss_WS1,,Centroid of Area,,4326,,,,,41.70891665,-111.97819840000001,,,POU,Mendon City,1145.0,,Unspecified,UT,
UTss_S136,,UTss_WS1,,Centroid of Area,,4326,,,,,39.24427405,-112.1139165,,,POU,Scipio Town,1146.0,,Unspecified,UT,
UTss_S137,,UTss_WS1,,Centroid of Area,,4326,,,,,39.81214749,-111.8502174,,,POU,Mona Town Water System,1147.0,,Unspecified,UT,
UTss_S138,,UTss_WS1,,Centroid of Area,,4326,,,,,41.56720292,-111.83272109999999,,,POU,Paradise Town Water System,1148.0,,Unspecified,UT,
UTss_S139,,UTss_WS1,,Centroid of Area,,4326,,,,,41.1039524,-111.7403947,,,POU,Central Enterprise Water Co.,1150.0,,Unspecified,UT,
UTss_S140,,UTss_WS1,,Centroid of Area,,4326,,,,,40.91526556,-111.39420859999998,,,POU,Coalville City Water System,1151.0,,Unspecified,UT,
UTss_S141,,UTss_WS1,,Centroid of Area,,4326,,,,,40.47662311,-111.94209099999999,,,POU,Webb Well Water Users,1152.0,,Unspecified,UT,
UTss_S142,,UTss_WS1,,Centroid of Area,,4326,,,,,41.71770819,-112.25582069999999,,,POU,Bothwell Town Water System,1153.0,,Unspecified,UT,
UTss_S143,,UTss_WS1,,Centroid of Area,,4326,,,,,38.80116814,-112.43742749999998,,,POU,Kanosh Town Water System,1154.0,,Unspecified,UT,
UTss_S144,,UTss_WS1,,Centroid of Area,,4326,,,,,41.77396375,-112.4453346,,,POU,Howell Town Water System,1155.0,,Unspecified,UT,
UTss_S145,,UTss_WS1,,Centroid of Area,,4326,,,,,40.72663474,-111.33389059999999,,,POU,Peoa Pipeline Co.,1156.0,,Unspecified,UT,
UTss_S146,,UTss_WS1,,Centroid of Area,,4326,,,,,39.11207126,-111.818599,,,POU,Centerfield Town Water System,1157.0,,Unspecified,UT,
UTss_S147,,UTss_WS1,,Centroid of Area,,4326,,,,,39.37509286,-112.3396175,,,POU,Oak City Water System,1158.0,,Unspecified,UT,
UTss_S148,,UTss_WS1,,Centroid of Area,,4326,,,,,40.00967686,-111.6768649,,,POU,Elk Ridge Town,1159.0,,Unspecified,UT,
UTss_S149,,UTss_WS1,,Centroid of Area,,4326,,,,,37.62941068,-112.091374,,,POU,Tropic Town Water System,1160.0,,Unspecified,UT,
UTss_S150,,UTss_WS1,,Centroid of Area,,4326,,,,,41.79509814,-112.1192957,,,POU,Ukon Water Co.,1161.0,,Unspecified,UT,
UTss_S151,,UTss_WS1,,Centroid of Area,,4326,,,,,40.55817263,-112.2647867,,,POU,Lincoln Culinary Water Association,1162.0,,Unspecified,UT,
UTss_S152,,UTss_WS1,,Centroid of Area,,4326,,,,,41.1219826,-112.08553290000002,,,POU,West Point City Water System,1163.0,,Unspecified,UT,
UTss_S153,,UTss_WS1,,Centroid of Area,,4326,,,,,38.57481308,-109.5503447,,,POU,Moab City,1164.0,,Unspecified,UT,
UTss_S154,,UTss_WS1,,Centroid of Area,,4326,,,,,39.77114261,-111.16657990000002,,,POU,Clear Creek Utilities,1165.0,,Unspecified,UT,
UTss_S155,,UTss_WS1,,Centroid of Area,,4326,,,,,40.03429128,-111.7370638,,,POU,Payson City Water System,1166.0,,Unspecified,UT,
UTss_S156,,UTss_WS1,,Centroid of Area,,4326,,,,,39.48544379,-111.6360429,,,POU,Wales Town Water System,1167.0,,Unspecified,UT,
UTss_S157,,UTss_WS1,,Centroid of Area,,4326,,,,,41.71907345,-112.18882990000002,,,POU,Tremonton City Corp.,1168.0,,Unspecified,UT,
UTss_S158,,UTss_WS1,,Centroid of Area,,4326,,,,,37.15073603,-113.3503986,,,POU,Hurricane City,1169.0,,Unspecified,UT,
UTss_S159,,UTss_WS1,,Centroid of Area,,4326,,,,,41.04130703,-111.6802757,,,POU,Morgan City Water System,1170.0,,Unspecified,UT,
UTss_S160,,UTss_WS1,,Centroid of Area,,4326,,,,,37.19474028,-113.20553670000001,,,POU,Virgin,1171.0,,Unspecified,UT,
UTss_S161,,UTss_WS1,,Centroid of Area,,4326,,,,,41.46483529,-112.0396158,,,POU,Perry City,1172.0,,Unspecified,UT,
UTss_S162,,UTss_WS1,,Centroid of Area,,4326,,,,,40.98528026,-109.7069225,,,POU,Manila Town Water System,1173.0,,Unspecified,UT,
UTss_S163,,UTss_WS1,,Centroid of Area,,4326,,,,,40.79649192,-111.4063756,,,POU,Wanship Cottage Sites,1174.0,,Unspecified,UT,
UTss_S164,,UTss_WS1,,Centroid of Area,,4326,,,,,41.54961358,-112.12036979999999,,,POU,Corinne City Corp.,1175.0,,Unspecified,UT,
UTss_S165,,UTss_WS1,,Centroid of Area,,4326,,,,,37.02707165,-112.523473,,,POU,Kanab City,1176.0,,Unspecified,UT,
UTss_S166,,UTss_WS1,,Centroid of Area,,4326,,,,,40.60084883,-112.00005929999999,,,POU,West Jordan City Water System,1177.0,,Unspecified,UT,
UTss_S167,,UTss_WS1,,Centroid of Area,,4326,,,,,37.67820956,-110.698398,,,POU,Ticaboo Utility Improvement District,1178.0,,Unspecified,UT,
UTss_S168,,UTss_WS1,,Centroid of Area,,4326,,,,,41.62253001,-111.94277679999999,,,POU,Wellsville City Corp.,1179.0,,Unspecified,UT,
UTss_S169,,UTss_WS1,,Centroid of Area,,4326,,,,,41.10239021,-112.0254707,,,POU,Clearfield City Water System,1180.0,,Unspecified,UT,
UTss_S170,,UTss_WS1,,Centroid of Area,,4326,,,,,41.13946479,-112.0652415,,,POU,Clinton City Water System,1181.0,,Unspecified,UT,
UTss_S171,,UTss_WS1,,Centroid of Area,,4326,,,,,38.20666772,-112.17926200000001,,,POU,Kingston Town Water System,1182.0,,Unspecified,UT,
UTss_S172,,UTss_WS1,,Centroid of Area,,4326,,,,,38.762451899999995,-111.98760859999999,,,POU,Glenwood Town Water System,1183.0,,Unspecified,UT,
UTss_S173,,UTss_WS1,,Centroid of Area,,4326,,,,,38.17114164,-112.27228190000001,,,POU,Circleville Town Water System,1184.0,,Unspecified,UT,
UTss_S174,,UTss_WS1,,Centroid of Area,,4326,,,,,38.30282338,-111.4128907,,,POU,Torrey Town Water System,1185.0,,Unspecified,UT,
UTss_S175,,UTss_WS1,,Centroid of Area,,4326,,,,,38.22090123,-112.9517217,,,POU,Minersville Water System,1187.0,,Unspecified,UT,
UTss_S176,,UTss_WS1,,Centroid of Area,,4326,,,,,40.47820075,-111.35477279999999,,,POU,Center Creek Water System,1188.0,,Unspecified,UT,
