SiteUUID,RegulatoryOverlayUUIDs,WaterSourceUUIDs,CoordinateAccuracy,CoordinateMethodCV,County,EPSGCodeCV,Geometry,GNISCodeCV,HUC12,HUC8,Latitude,Longitude,NHDNetworkStatusCV,NHDProductCV,PODorPOUSite,SiteName,SiteNativeID,SitePoint,SiteTypeCV,StateCV,USGSSiteID
IDos_S13,,IDos_WS1,Unspecified,Unspecified,Unspecified,4326,,,,,44.818000000000005,-114.111,,,Gage,Big Hat Creek,17d17979d1f74193a6713776ed5d9713,,Hydrology Station,ID,
IDos_S14,,IDos_WS1,Unspecified,Unspecified,Unspecified,4326,,,,,42.93833328,-115.57849990000001,,,Gage,Deruyter Dairies,1ada815d69f5400ab2c6ce63460c5777,,Hydrology Station,ID,
IDos_S15,,IDos_WS1,Unspecified,Unspecified,Unspecified,4326,,,,,45.24407,-113.88915,,,Gage,Carmen Creek - Lower,1ca61e2a36224ba0bd16836026291f14,,Hydrology Station,ID,
IDos_S16,,IDos_WS1,Unspecified,Unspecified,Unspecified,4326,,,,,42.735,-114.835,,,Gage,Nature Conservancy NC,20ab5809d3cf46df9323ba993341c328,,Hydrology Station,ID,
IDos_S17,,IDos_WS1,Unspecified,Unspecified,Unspecified,4326,,,,,43.04724,-114.131,,,Gage,Little Wood River near Richfield #10,2308b97c8b874a0fad6c4cce7b7697cc,,Hydrology Station,ID,
IDos_S18,,IDos_WS1,Unspecified,Unspecified,Unspecified,4326,,,,,43.297779999999996,-112.2378,,,Gage,Lower Wasteway (Basalt Overflow),2542261c7c7a4985aa5681668660aa91,,Hydrology Station,ID,
IDos_S19,,IDos_WS1,Unspecified,Unspecified,Unspecified,4326,,,,,42.91533326,-115.16797220000001,,,Gage,Black Mesa Farms,26b80f5962a04dc3bc221c9fdb2cd00e,,Hydrology Station,ID,
IDos_S20,,IDos_WS1,Unspecified,Unspecified,Unspecified,4326,,,,,42.762079,-114.857155,,,Gage,Brailsford Ditch,26c3b49254c5444888c429d8bf910921,,Hydrology Station,ID,
IDos_S21,,IDos_WS1,Unspecified,Unspecified,Unspecified,4326,,,,,44.219190999999995,-114.95170900000001,,,Gage,Goat Creek,29656f327c1c475c97d1db024685e8a8,,Hydrology Station,ID,
IDos_S22,,IDos_WS1,Unspecified,Unspecified,Unspecified,4326,,,,,42.525560999999996,-113.72466899999999,,,Gage,Lateral 97 Spill,2b8029c651664fc2a57c7b655ac9be10,,Hydrology Station,ID,
IDos_S23,,IDos_WS1,Unspecified,Unspecified,Unspecified,4326,,,,,42.94674997,-115.61405559999999,,,Gage,West Indian Cove,2c261edf38b64da5b4d9fff735945e57,,Hydrology Station,ID,
IDos_S24,,IDos_WS1,Unspecified,Unspecified,Unspecified,4326,,,,,44.6116,-114.16949,,,Gage,Morgan Creek,2c2dc306cb53415697ae6b227dd03f77,,Hydrology Station,ID,
IDos_S25,,IDos_WS1,Unspecified,Unspecified,Unspecified,4326,,,,,42.933,-115.009,,,Gage,Z End,2d72fcc5a8014ee193bbb50ab648c4b7,,Hydrology Station,ID,
IDos_S26,,IDos_WS1,Unspecified,Unspecified,Unspecified,4326,,,,,43.08776434,-116.24519120000001,,,Gage,War Eagle,2f070d9902974b4d986cdbda01eaf0a5,,Hydrology Station,ID,
IDos_S27,,IDos_WS1,Unspecified,Unspecified,Unspecified,4326,,,,,42.91288884,-115.89269440000001,,,Gage,Simplot 3,2feb37c4078d490ea64dbcb7881e587f,,Hydrology Station,ID,
IDos_S28,,IDos_WS1,Unspecified,Unspecified,Unspecified,4326,,,,,42.547045000000004,-113.647645,,,Gage,D5-C1,314ee7ae88a9481f8b04439dffb8c643,,Hydrology Station,ID,
IDos_S29,,IDos_WS1,Unspecified,Unspecified,Unspecified,4326,,,,,42.9061280000001,-114.948714,,,Gage,River Road Hatchery,31854811c31549559505edd65ed46c6e,,Hydrology Station,ID,
IDos_S30,,IDos_WS1,Unspecified,Unspecified,Unspecified,4326,,,,,42.93572215,-115.38266670000002,,,Gage,Grindstone Butte,3207933dd58f495a9821a1df940744fb,,Hydrology Station,ID,
IDos_S31,,IDos_WS1,Unspecified,Unspecified,Unspecified,4326,,,,,44.688759999999995,-113.37033000000001,,,Gage,"Big Timber Creek, Lower",32314ec7f20248a8838718661ab19b8b,,Hydrology Station,ID,
IDos_S32,,IDos_WS1,Unspecified,Unspecified,Unspecified,4326,,,,,43.257220000000004,-112.145,,,Gage,End of Idaho Canal nr Blackfoot River,324162fedcfd469c9079d131afb7f6ac,,Hydrology Station,ID,
IDos_S33,,IDos_WS1,Unspecified,Unspecified,Unspecified,4326,,,,,43.94919,-111.86726399999999,,,Gage,Egin Recharge,32daa8f1aa504eb8b1a2c9cd9e3d895d,,Hydrology Station,ID,
IDos_S34,,IDos_WS1,Unspecified,Unspecified,Unspecified,4326,,,,,42.95033541,-115.97479440000001,,,Gage,Snake River Irrigation District,364cf2cd6cfc41ae95456e496753fe9f,,Hydrology Station,ID,
IDos_S35,,IDos_WS1,Unspecified,Unspecified,Unspecified,4326,,,,,42.63399999999999,-114.51799999999999,,,Gage,K End-Jerome Golf Drain,3b3087d0c5724866ab7daf92303e7e2a,,Hydrology Station,ID,
IDos_S36,,IDos_WS1,Unspecified,Unspecified,Unspecified,4326,,,,,42.708,-114.792,,,Gage,W9,3db07f2ec90d4589a4e08e7e4bf2492d,,Hydrology Station,ID,
IDos_S37,,IDos_WS1,Unspecified,Unspecified,Unspecified,4326,,,,,44.644,-113.529,,,Gage,"Big Eightmile Creek, Upper",4090a4158fef4bd4bf2bc99e945afc3d,,Hydrology Station,ID,
IDos_S38,,IDos_WS1,Unspecified,Unspecified,Unspecified,4326,,,,,42.553353,-113.76940900000001,,,Gage,D6 Spill,43a1c9d0844b4eb083f4e841c665cdcc,,Hydrology Station,ID,
IDos_S39,,IDos_WS1,Unspecified,Unspecified,Unspecified,4326,,,,,42.92472216,-115.8841666,,,Gage,Owyhee Farms Cottonwood,443a1acefb484da0943340a1adff981c,,Hydrology Station,ID,
IDos_S40,,IDos_WS1,Unspecified,Unspecified,Unspecified,4326,,,,,44.614,-113.397,,,Gage,"Big Timber Creek, Upper",457ea30e8db14cddae7e37e8a008d314,,Hydrology Station,ID,
IDos_S41,,IDos_WS1,Unspecified,Unspecified,Unspecified,4326,,,,,42.93357991,-115.7502783,,,Gage,Rudy Gingerich,46cca732d9f3461995012a8d4617df50,,Hydrology Station,ID,
IDos_S42,,IDos_WS1,Unspecified,Unspecified,Unspecified,4326,,,,,44.653,-113.932,,,Gage,Little Morgan Creek,46d9b61097694c0a9a27858bf2950fbb,,Hydrology Station,ID,
IDos_S43,,IDos_WS1,Unspecified,Unspecified,Unspecified,4326,,,,,44.266999999999996,-114.325,,,Gage,East Fork Salmon River,4820a31b642641e1b3e08c8f571798cd,,Hydrology Station,ID,
IDos_S44,,IDos_WS1,Unspecified,Unspecified,Unspecified,4326,,,,,44.74577693,-113.476254,,,Gage,Lee Creek,48348e1cc059452b9ab1b714d3e549e6,,Hydrology Station,ID,
IDos_S45,,IDos_WS1,Unspecified,Unspecified,Unspecified,4326,,,,,44.691179999999996,-113.36336000000001,,,Gage,Canyon Creek,487f0f60773a41cf85f2f4a6db815275,,Hydrology Station,ID,
IDos_S46,,IDos_WS1,Unspecified,Unspecified,Unspecified,4326,,,,,44.658741,-113.21556799999999,,,Gage,Hawley Creek Middle,48afc4fac5eb4061ab17b99abdc0d0d7,,Hydrology Station,ID,
IDos_S47,,IDos_WS1,Unspecified,Unspecified,Unspecified,4326,,,,,44.681999999999995,-113.35600000000001,,,Gage,Lemhi River above L-63,48c76bf13bef45e18d7c3b809be43d65,,Hydrology Station,ID,
IDos_S48,,IDos_WS1,Unspecified,Unspecified,Unspecified,4326,,,,,42.936944399999994,-115.77755549999999,,,Gage,Robert Meyers,491cf7aa11ac4438a38022d2836e3bd0,,Hydrology Station,ID,
IDos_S49,,IDos_WS1,Unspecified,Unspecified,Unspecified,4326,,,,,43.841091999999996,-111.897225,,,Gage,Egin End of Canal,4a57f916a9f04a9292544d9d11e83343,,Hydrology Station,ID,
IDos_S50,,IDos_WS1,Unspecified,Unspecified,Unspecified,4326,,,,,44.87,-113.62700000000001,,,Gage,Hayden Creek,4ab4bfa3c3e04b898500f40e4f52067d,,Hydrology Station,ID,
IDos_S51,,IDos_WS1,Unspecified,Unspecified,Unspecified,4326,,,,,42.95080547,-115.68111110000001,,,Gage,Triple C,4af4b9c2addf4c9db1449c918073db0e,,Hydrology Station,ID,
IDos_S52,,IDos_WS1,Unspecified,Unspecified,Unspecified,4326,,,,,43.04036108,-116.15619440000002,,,Gage,Boltz,4d15ba80b33f48639899b7e751c7585f,,Hydrology Station,ID,
IDos_S53,,IDos_WS1,Unspecified,Unspecified,Unspecified,4326,,,,,42.96005549,-115.28005549999999,,,Gage,King Hill Irrigation District Glenns Ferry,4e4e79e6d27343b8920867749108f61d,,Hydrology Station,ID,
IDos_S54,,IDos_WS1,Unspecified,Unspecified,Unspecified,4326,,,,,43.28917,-112.1492,,,Gage,Eastline_Return,4ee309d535dd46d1bc8de293c3b8c280,,Hydrology Station,ID,
IDos_S55,,IDos_WS1,Unspecified,Unspecified,Unspecified,4326,,,,,44.511,-114.20299999999999,,,Gage,Garden Creek,4f4b4cc2fdcf4440ba13b8d649cbbc82,,Hydrology Station,ID,
IDos_S56,,IDos_WS1,Unspecified,Unspecified,Unspecified,4326,,,,,43.096804999999996,-116.221667,,,Gage,Big Foot Bar 1,4f90c087abe647e6aea81ddafbd515cc,,Hydrology Station,ID,
IDos_S57,,IDos_WS1,Unspecified,Unspecified,Unspecified,4326,,,,,42.75091,-114.84765,,,Gage,SeaPac Bridal Veil Total,521242c771214974be570dd6366664d5,,Hydrology Station,ID,
IDos_S58,,IDos_WS1,Unspecified,Unspecified,Unspecified,4326,,,,,44.66835782,-113.3142121,,,Gage,Eighteenmile Creek,525e4ad37e264c42b889e5af1e7e0519,,Hydrology Station,ID,
IDos_S59,,IDos_WS1,Unspecified,Unspecified,Unspecified,4326,,,,,42.93977774,-115.9704722,,,Gage,Bybee Lateral,52acc5f2ef004e12946f517853370dde,,Hydrology Station,ID,
IDos_S60,,IDos_WS1,Unspecified,Unspecified,Unspecified,4326,,,,,42.828804,-114.88731100000001,,,Gage,Florence Spring Livestock Pipeline,53525ddcda8e49f882e1fa396a082b01,,Hydrology Station,ID,
IDos_S61,,IDos_WS1,Unspecified,Unspecified,Unspecified,4326,,,,,42.94313888,-115.54063889999999,,,Gage,Bledsoe,55a0148c4d8f4c89900137b26253e1f3,,Hydrology Station,ID,
IDos_S62,,IDos_WS1,Unspecified,Unspecified,Unspecified,4326,,,,,43.9194,-114.8144,,,Gage,Beaver Creek,568cea111e384ad6a9d69524a6a117dc,,Hydrology Station,ID,
IDos_S63,,IDos_WS1,Unspecified,Unspecified,Unspecified,4326,,,,,44.571999999999996,-114.305,,,Gage,"Challis Creek, Upper",5d9a04a3ab1241489acf7f9d2f234f8a,,Hydrology Station,ID,
IDos_S64,,IDos_WS1,Unspecified,Unspecified,Unspecified,4326,,,,,44.867,-113.625,,,Gage,Lemhi River above Hayden Creek,5e06b526a7a64d2fa9f2fd46b3c01cf9,,Hydrology Station,ID,
IDos_S65,,IDos_WS1,Unspecified,Unspecified,Unspecified,4326,,,,,42.613952000000005,-114.48811699999999,,,Gage,Pristine Geothermal,5e1ec95c391c41d5a495ad0c000c070c,,Hydrology Station,ID,
IDos_S66,,IDos_WS1,Unspecified,Unspecified,Unspecified,4326,,,,,42.91605553,-115.1622222,,,Gage,King Hill Irrigation District Black Mesa,5e8c7f6dee164bb190f3c1a959b36cb9,,Hydrology Station,ID,
IDos_S67,,IDos_WS1,Unspecified,Unspecified,Unspecified,4326,,,,,42.554190000000006,-113.643891,,,Gage,D5 Upper Drain,604bd89f49324f1eb9a0b8964565d9bb,,Hydrology Station,ID,
IDos_S68,,IDos_WS1,Unspecified,Unspecified,Unspecified,4326,,,,,42.5625,-114.324,,,Gage,A10 Coulee,60d78b6f928a48259933d1f649471b2d,,Hydrology Station,ID,
IDos_S69,,IDos_WS1,Unspecified,Unspecified,Unspecified,4326,,,,,44.66655943,-113.1918656,,,Gage,Hawley Creek Upper,61e4c9edfd0e48fdae63e1d457b8633e,,Hydrology Station,ID,
IDos_S70,,IDos_WS1,Unspecified,Unspecified,Unspecified,4326,,,,,45.406000000000006,-113.994,,,Gage,North Fork Salmon River,655924c677ad456d95858aa8e003efb4,,Hydrology Station,ID,
IDos_S71,,IDos_WS1,Unspecified,Unspecified,Unspecified,4326,,,,,45.07776632,-113.6989628,,,Gage,Pratt Creek,69a7f0b05cac4cc19bbba25c33750d22,,Hydrology Station,ID,
IDos_S72,,IDos_WS1,Unspecified,Unspecified,Unspecified,4326,,,,,42.81595,-114.86888,,,Gage,Big Spring at Fisher Lake,6b4a6c0fb1ba4612b6ce8f1402808b50,,Hydrology Station,ID,
IDos_S73,,IDos_WS1,Unspecified,Unspecified,Unspecified,4326,,,,,42.61472222,-114.46916667,,,Gage,Blue Lakes Weir,6b877977b7f54130ae10243147185ecf,,Hydrology Station,ID,
IDos_S74,,IDos_WS1,Unspecified,Unspecified,Unspecified,4326,,,,,42.55917,-113.7836,,,Gage,B Drain,6c8a350531214ec0a7805efbe1db3b3f,,Hydrology Station,ID,
IDos_S75,,IDos_WS1,Unspecified,Unspecified,Unspecified,4326,,,,,42.95997217,-115.63036100000001,,,Gage,South Elmore,72f0e0c4ec70477e84f87b732230638d,,Hydrology Station,ID,
IDos_S76,,IDos_WS1,Unspecified,Unspecified,Unspecified,4326,,,,,44.69403933,-113.48154109999999,,,Gage,"Big Eightmile Creek, Lower",7618a9eccf5a4a5d825bea993a1ce8a1,,Hydrology Station,ID,
IDos_S77,,IDos_WS1,Unspecified,Unspecified,Unspecified,4326,,,,,42.674,-114.741,,,Gage,J8 End at Rivers Edge,7688fe0fc45341d7bb8482bfd896b1b6,,Hydrology Station,ID,
IDos_S78,,IDos_WS1,Unspecified,Unspecified,Unspecified,4326,,,,,44.711000000000006,-113.40899999999999,,,Gage,"Big Springs Creek, Upper",76f726dc0b0d4388bafc5c60e11469d5,,Hydrology Station,ID,
IDos_S79,,IDos_WS1,Unspecified,Unspecified,Unspecified,4326,,,,,42.7036180000001,-114.817576,,,Gage,Blind Canyon,770a669af7c0453e9d04a280944a42ca,,Hydrology Station,ID,
IDos_S80,,IDos_WS1,Unspecified,Unspecified,Unspecified,4326,,,,,43.11223129,-116.295955,,,Gage,SV Ranch 2,7972ad0a1b4349fb877ff8ea7869e7f1,,Hydrology Station,ID,
IDos_S81,,IDos_WS1,Unspecified,Unspecified,Unspecified,4326,,,,,44.683,-113.352,,,Gage,Eighteenmile Creek Mouth,7d18e38a14df458fa8bd14ef1ed77fc0,,Hydrology Station,ID,
IDos_S82,,IDos_WS1,Unspecified,Unspecified,Unspecified,4326,,,,,44.257,-114.833,,,Gage,Salmon River near Stanley,7d5e3f761dac455190c833f0d10bebc6,,Hydrology Station,ID,
IDos_S83,,IDos_WS1,Unspecified,Unspecified,Unspecified,4326,,,,,44.779579999999996,-113.54382,,,Gage,Little Springs Creek - Lower,7e73c0f578244bcd8641f4be7015456b,,Hydrology Station,ID,
IDos_S84,,IDos_WS1,Unspecified,Unspecified,Unspecified,4326,,,,,44.88787,-113.97023999999999,,,Gage,Iron Creek,7efdf73d177a4a9d87bfce37f7a48cdc,,Hydrology Station,ID,
IDos_S85,,IDos_WS1,Unspecified,Unspecified,Unspecified,4326,,,,,42.657,-114.62799999999999,,,Gage,N23 Drain,7f446ebdbcef4233a0c89ba8c299a050,,Hydrology Station,ID,
IDos_S86,,IDos_WS1,Unspecified,Unspecified,Unspecified,4326,,,,,42.9460277,-115.7946389,,,Gage,Roger Young,7f6a9be05b9e483b9f1fe3036102d1b9,,Hydrology Station,ID,
IDos_S87,,IDos_WS1,Unspecified,Unspecified,Unspecified,4326,,,,,42.97172218,-115.9837222,,,Gage,Simplot 4,82754d7d232443c8ad9770ffb9d7d5c1,,Hydrology Station,ID,
IDos_S88,,IDos_WS1,Unspecified,Unspecified,Unspecified,4326,,,,,44.949,-113.568,,,Gage,Agency Creek,8311d468ad7f4be5aadb9cd12ef21cd7,,Hydrology Station,ID,
IDos_S89,,IDos_WS1,Unspecified,Unspecified,Unspecified,4326,,,,,42.6137,-113.6023,,,Gage,D3 Drain,848d75e10b86404aa922ea910386f80d,,Hydrology Station,ID,
IDos_S90,,IDos_WS1,Unspecified,Unspecified,Unspecified,4326,,,,,42.903278,-115.841889,,,Gage,Colyer Herefords,849ac8282e0041eba345982b2b720c5a,,Hydrology Station,ID,
IDos_S91,,IDos_WS1,Unspecified,Unspecified,Unspecified,4326,,,,,45.0272,-113.6539,,,Gage,Kenney Creek,85fd134885e746aeb17b2a16132eac34,,Hydrology Station,ID,
IDos_S92,,IDos_WS1,Unspecified,Unspecified,Unspecified,4326,,,,,42.54667,-113.6206,,,Gage,F Waste,8686dec79a6c483ca6313f5e63407f27,,Hydrology Station,ID,
IDos_S93,,IDos_WS1,Unspecified,Unspecified,Unspecified,4326,,,,,43.09663885,-116.24027779999999,,,Gage,Big Foot Bar 2,86c5fc0d60fe4f24924a32b5b49a9f43,,Hydrology Station,ID,
IDos_S94,,IDos_WS1,Unspecified,Unspecified,Unspecified,4326,,,,,42.98094436,-116.09063880000001,,,Gage,Upper Grand View Mutual,88b8431b09f54d019edec6cb90715978,,Hydrology Station,ID,
IDos_S95,,IDos_WS1,Unspecified,Unspecified,Unspecified,4326,,,,,42.791000000000004,-112.88799999999999,,,Gage,R Lateral Spill,89b30604874e477c98085adae5e4295f,,Hydrology Station,ID,
IDos_S96,,IDos_WS1,Unspecified,Unspecified,Unspecified,4326,,,,,43.403059999999996,-112.15,,,Gage,Scholl Lateral_Return,900179f9181f48b39686d7a79f05ff2e,,Hydrology Station,ID,
IDos_S97,,IDos_WS1,Unspecified,Unspecified,Unspecified,4326,,,,,42.995971999999995,-116.10063899999999,,,Gage,Hisel,9042c1596f6645369d07ae5f8a2f8ecf,,Hydrology Station,ID,
IDos_S98,,IDos_WS1,Unspecified,Unspecified,Unspecified,4326,,,,,44.37845015,-114.25675759999999,,,Gage,Bayhorse Creek,9095b99952e5430c9d0948386b62ea9a,,Hydrology Station,ID,
IDos_S99,,IDos_WS1,Unspecified,Unspecified,Unspecified,4326,,,,,44.218090000000004,-114.94378,,,Gage,Meadow Creek,913ac3d4a2a0420db9757b6131cb95e4,,Hydrology Station,ID,
IDos_S100,,IDos_WS1,Unspecified,Unspecified,Unspecified,4326,,,,,42.543,-114.185,,,Gage,C50 Lockwood,91d28f7b934649fd831b162e8716da37,,Hydrology Station,ID,
IDos_S101,,IDos_WS1,Unspecified,Unspecified,Unspecified,4326,,,,,42.76763,-112.881,,,Gage,Rueger Springs,923539b66ca94a66aacee7fcffa5ffd6,,Hydrology Station,ID,
IDos_S102,,IDos_WS1,Unspecified,Unspecified,Unspecified,4326,,,,,43.218041,-116.392426,,,Gage,Dale Van Es,9268632533dc4873b4f6ea4b9cdf2e01,,Hydrology Station,ID,
IDos_S103,,IDos_WS1,Unspecified,Unspecified,Unspecified,4326,,,,,42.925,-112.811,,,Gage,Aberdeen Waste,927038f9a6134ba88e00dd4a67e75792,,Hydrology Station,ID,
IDos_S104,,IDos_WS1,Unspecified,Unspecified,Unspecified,4326,,,,,42.64222,-114.6186,,,Gage,S2 Coulee,936b7617b19d4eba84bc725943c3304d,,Hydrology Station,ID,
IDos_S105,,IDos_WS1,Unspecified,Unspecified,Unspecified,4326,,,,,43.276109999999996,-112.2136,,,Gage,West Branch_Return,95f412e4e3174cdd8585a304cc0ffb49,,Hydrology Station,ID,
IDos_S106,,IDos_WS1,Unspecified,Unspecified,Unspecified,4326,,,,,42.652861,-113.016677,,,Gage,Rock Creek nr Am Falls,96b78cbb10f2421791715104196ac934,,Hydrology Station,ID,
IDos_S107,,IDos_WS1,Unspecified,Unspecified,Unspecified,4326,,,,,43.00118608,-115.2090625,,,Gage,King Hill Irrigation District King Hill,96d8d8d3090b40c6a9b0026368ad6cab,,Hydrology Station,ID,
IDos_S108,,IDos_WS1,Unspecified,Unspecified,Unspecified,4326,,,,,42.93574998,-115.38266670000002,,,Gage,Sailor Creek,971f39480ec6456384fbef2da803233b,,Hydrology Station,ID,
IDos_S109,,IDos_WS1,Unspecified,Unspecified,Unspecified,4326,,,,,44.0303,-114.8336,,,Gage,Fourth of July Creek,97a90213e5c342219903f375e0592cb9,,Hydrology Station,ID,
IDos_S110,,IDos_WS1,Unspecified,Unspecified,Unspecified,4326,,,,,44.596940000000004,-113.95333000000001,,,Gage,Pahsimeroi River below P-9,99ecfb6d444f4470aca38893ef9d56dc,,Hydrology Station,ID,
IDos_S111,,IDos_WS1,Unspecified,Unspecified,Unspecified,4326,,,,,42.5899,-113.6311,,,Gage,A1 Spill,9b1b24a746b14b188320dc72f383f45f,,Hydrology Station,ID,
IDos_S112,,IDos_WS1,Unspecified,Unspecified,Unspecified,4326,,,,,42.94719438,-115.6141111,,,Gage,Dale Hooley,9c50b2c5b3214d1a894e809ba6c0a681,,Hydrology Station,ID,
IDos_S113,,IDos_WS1,Unspecified,Unspecified,Unspecified,4326,,,,,42.93166665,-115.70336110000001,,,Gage,Quey Johns,9f490f383b9744ab9e9719f4fdf7ac90,,Hydrology Station,ID,
IDos_S114,,IDos_WS1,Unspecified,Unspecified,Unspecified,4326,,,,,42.7759242000001,-114.8477814,,,Gage,Curren Tunnel,a058e2dd21694f1889c35c759fb9f47b,,Hydrology Station,ID,
IDos_S115,,IDos_WS1,Unspecified,Unspecified,Unspecified,4326,,,,,42.5363,-113.76799999999999,,,Gage,Snipe Side,a067e96f332940b39ec007afedda74f8,,Hydrology Station,ID,
IDos_S116,,IDos_WS1,Unspecified,Unspecified,Unspecified,4326,,,,,42.696000000000005,-114.806,,,Gage,S End,a09489ac3f79475d9980654f193f4e7f,,Hydrology Station,ID,
IDos_S117,,IDos_WS1,Unspecified,Unspecified,Unspecified,4326,,,,,42.7711200000001,-114.87323,,,Gage,Upper Tucker Springs - Big Bend Ditch Upper,a0e536341aa345f39eba98a04dc8fef2,,Hydrology Station,ID,
IDos_S118,,IDos_WS1,Unspecified,Unspecified,Unspecified,4326,,,,,44.72756,-113.43346000000001,,,Gage,Big Springs Creek - Lower,a31d94b928954b41813301036e7a7944,,Hydrology Station,ID,
IDos_S119,,IDos_WS1,Unspecified,Unspecified,Unspecified,4326,,,,,42.7684400000001,-114.87491000000001,,,Gage,Tucker Springs Small Pipe,a43f28e3d4294b44afb4ed5fb6300d99,,Hydrology Station,ID,
IDos_S120,,IDos_WS1,Unspecified,Unspecified,Unspecified,4326,,,,,42.9765,-115.23911100000001,,,Gage,Edgewater Ranch,a94556a69f3f4727bb167878e805c4c6,,Hydrology Station,ID,
IDos_S121,,IDos_WS1,Unspecified,Unspecified,Unspecified,4326,,,,,43.11825,-116.2970555,,,Gage,SV Ranch 3,aa7dfbc340044f2f9ff7697c53608bf1,,Hydrology Station,ID,
IDos_S122,,IDos_WS1,Unspecified,Unspecified,Unspecified,4326,,,,,44.568999999999996,-114.194,,,Gage,"Challis Creek, Lower",ab42021b830f4109bb5d6aafb757e047,,Hydrology Station,ID,
IDos_S123,,IDos_WS1,Unspecified,Unspecified,Unspecified,4326,,,,,42.645,-114.557,,,Gage,N30,adca54da018c48d6914bbbbb7cd41c2a,,Hydrology Station,ID,
IDos_S124,,IDos_WS1,Unspecified,Unspecified,Unspecified,4326,,,,,44.117,-114.262,,,Gage,Herd Creek,af56e048a6544d929ab8940401c84a86,,Hydrology Station,ID,
IDos_S125,,IDos_WS1,Unspecified,Unspecified,Unspecified,4326,,,,,42.933028,-115.494028,,,Gage,Merril Brown,afbceec1bcb142a4ac096a54c82cde6e,,Hydrology Station,ID,
IDos_S126,,IDos_WS1,Unspecified,Unspecified,Unspecified,4326,,,,,42.93483334,-115.55877779999999,,,Gage,Indian Cove Irrigation District,b04258fd520c458f82785f10fe20e673,,Hydrology Station,ID,
IDos_S127,,IDos_WS1,Unspecified,Unspecified,Unspecified,4326,,,,,43.52556,-112.0625,,,Gage,Upper Holmes,b0be3988966343ba9b1427d66550500b,,Hydrology Station,ID,
IDos_S128,,IDos_WS1,Unspecified,Unspecified,Unspecified,4326,,,,,42.89131,-112.473,,,Gage,Pocatello Creek,b2019d2bf7d9431b8feed38e3b5933af,,Hydrology Station,ID,
IDos_S129,,IDos_WS1,Unspecified,Unspecified,Unspecified,4326,,,,,42.93402775,-115.5586666,,,Gage,Flying H Farms,b29591754c9443a0a86c0d1248b79117,,Hydrology Station,ID,
IDos_S130,,IDos_WS1,Unspecified,Unspecified,Unspecified,4326,,,,,42.92566664,-115.94744440000001,,,Gage,Little Valley Mutual,b3f2de6a86824c9198d30a5e3e837bbd,,Hydrology Station,ID,
