SiteUUID,RegulatoryOverlayUUIDs,WaterSourceUUID,CoordinateAccuracy,CoordinateMethodCV,County,EPSGCodeCV,Geometry,GNISCodeCV,HUC12,HUC8,Latitude,Longitude,NHDNetworkStatusCV,NHDProductCV,PODorPOUSite,SiteName,SiteNativeID,SitePoint,SiteTypeCV,StateCV,USGSSiteID
UTss_S19,,UTss_WS2,,Representation Node,Millard,4326,,,,,38.94874373,-112.44330079999999,,,POD,"Well #5 (12 inches, 600` deep)",108542792,,Well,UT,
UTss_S20,,UTss_WS2,,Representation Node,Millard,4326,,,,,38.95356824,-112.41515079999999,,,POD,"Well #6 (12 inches, 400` deep)",108542793,,Well,UT,
UTss_S21,,UTss_WS3,,Centroid of Area,Millard,4326,,,,,38.96314891,-112.33976070000001,,,POU,Fillmore Municipal Water System,1003,,Unspecified,UT,
UTss_S27,,UTss_WS1,,Representation Node,Duchesne,4326,,,,,40.24059732,-110.4120857,,,POD,Knight Diversion Dam,108543615,,Stream,UT,
UTss_S28,,UTss_WS1,,Representation Node,Duchesne,4326,,,,,40.22779978,-110.3982656,,,POD,Rocky Point Diversion Dam,108543616,,Stream,UT,
UTss_S29,,UTss_WS1,,Representation Node,Duchesne,4326,,,,,40.19066067,-110.44442269999999,,,POD,Pump from Starvation Reservoir to TP,108543617,,Stream,UT,
UTss_S30,,UTss_WS3,,Centroid of Area,Duchesne,4326,,,,,40.17292255,-110.3946228,,,POU,Duchesne Water System,1004,,Unspecified,UT,
UTss_S33,,UTss_WS2,,Representation Node,Davis,4326,,,,,40.86164353,-111.879759,,,POD,Bona Vista Well (Culinary) (WS008),10050003,,Well,UT,
UTss_S34,,UTss_WS2,,Representation Node,Davis,4326,,,,,40.85658822,-111.88197040000001,,,POD,Val Vista Well 1 (Culinary) (WS005),10050004,,Well,UT,
UTss_S35,,UTss_WS2,,Representation Node,Davis,4326,,,,,40.85663393,-111.88209750000001,,,POD,Val Vista Well 2 (Culinary) (WS006),10050005,,Well,UT,
UTss_S36,,UTss_WS2,,Representation Node,Davis,4326,,,,,40.85687511,-111.88215500000001,,,POD,Val Vista Well 3 (Culinary) (WS007),10050006,,Well,UT,
UTss_S37,,UTss_WS2,,Representation Node,Davis,4326,,,,,40.85942095,-111.8795668,,,POD,Val Verda Well (Culinary),10050007,,Well,UT,
UTss_S41,,UTss_WS2,,Representation Node,Davis,4326,,,,,40.85839193,-111.8767227,,,POD,North Canyon Well (Culinary) (WS011),10050023,,Well,UT,
UTss_S43,,UTss_WS1,,Representation Node,Davis,4326,,,,,40.841860499999996,-111.8369767,,,POD,North Canyon Creek,108543146,,Stream,UT,
UTss_S44,,UTss_WS1,,Representation Node,Davis,4326,,,,,40.85824678,-111.8755888,,,POD,North Canyon Creek,108543263,,Stream,UT,
UTss_S45,,UTss_WS1,,Representation Node,Davis,4326,,,,,40.84581729,-111.852048,,,POD,Conc Diversion Structure N Canyon Creek,108543737,,Stream,UT,
UTss_S46,,UTss_WS3,,Centroid of Area,Davis,4326,,,,,40.85535543,-111.8910453,,,POU,South Davis Water District,1005,,Unspecified,UT,
UTss_S50,,UTss_WS1,,Representation Node,Tooele,4326,,,,,41.01415179,-114.0245061,,,POD,Munsee Spring (WS002),10060004,,Spring,UT,
UTss_S51,,UTss_WS1,,Representation Node,Tooele,4326,,,,,41.02898634,-114.02950030000001,,,POD,Cottonwood Spring Creek Intake (WS008),10060005,,Spring,UT,
UTss_S54,,UTss_WS1,,Representation Node,Tooele,4326,,,,,41.01688605,-114.0249213,,,POD,Neilson Spring (WS003),10060009,,Spring,UT,
UTss_S56,,UTss_WS3,,Centroid of Area,Tooele,4326,,,,,40.72655952,-114.0244476,,,POU,Wendover City Water System,1006,,Unspecified,UT,
UTss_S57,,UTss_WS2,,Representation Node,Iron,4326,,,,,37.76192288,-113.0222303,,,POD,Homestead Well (WS001),10070001,,Well,UT,
UTss_S58,,UTss_WS2,,Representation Node,Iron,4326,,,,,37.76715522,-113.02257009999998,,,POD,Anderson Well (WS004),10070002,,Well,UT,
UTss_S59,,UTss_WS2,,Representation Node,Iron,4326,,,,,37.76689606,-113.0298702,,,POD,Woolsey Well (WS002),10070003,,Well,UT,
UTss_S63,,UTss_WS2,,Representation Node,Iron,4326,,,,,37.77425463,-113.0187417,,,POD,Ravine Well (WS005),10070007,,Well,UT,
UTss_S64,,UTss_WS2,,Representation Node,Iron,4326,,,,,37.77679614,-113.02030239999999,,,POD,Iron Works Well (WS006),108540218,,Well,UT,
UTss_S65,,UTss_WS2,,Representation Node,Iron,4326,,,,,37.75996883,-113.00243870000001,,,POD,Tank Well (WS008),108544599,,Well,UT,
UTss_S66,,UTss_WS3,,Centroid of Area,Iron,4326,,,,,37.75973148,-113.0421996,,,POU,Enoch City Water System,1007,,Unspecified,UT,
UTss_S67,,UTss_WS2,,Representation Node,Box Elder,4326,,,,,41.97511747,-112.6550756,,,POD,Well (8`),10080001,,Well,UT,
UTss_S68,,UTss_WS2,,Representation Node,Box Elder,4326,,,,,41.96732182,-112.7091129,,,POD,Well (16`),10080003,,Well,UT,
UTss_S70,,UTss_WS2,,Representation Node,Box Elder,4326,,,,,41.99487727,-112.66204509999999,,,POD,Snowville Well #2 (WS002),108541054,,Well,UT,
UTss_S71,,UTss_WS2,,Representation Node,Box Elder,4326,,,,,41.98420022,-112.6543726,,,POD,Well (20 in. 400 ft deep),108541055,,Well,UT,
UTss_S72,,UTss_WS2,,Representation Node,Box Elder,4326,,,,,41.96741615,-112.70886159999999,,,POD,North Hill Well (WS001),108541056,,Well,UT,
UTss_S73,,UTss_WS3,,Centroid of Area,Box Elder,4326,,,,,41.97263699,-112.7152366,,,POU,Snowville Town,1008,,Unspecified,UT,
UTss_S74,,UTss_WS2,,Representation Node,Salt Lake,4326,,,,,40.66657862,-111.8948282,,,POD,Power House Well (WS003),10090003,,Well,UT,
UTss_S75,,UTss_WS2,,Representation Node,Salt Lake,4326,,,,,40.6535113,-111.9073811,,,POD,6th West #2 Well (WS004),10090004,,Well,UT,
UTss_S76,,UTss_WS2,,Representation Node,Salt Lake,4326,,,,,40.65552224,-111.87580200000001,,,POD,5th East #3 Well (WS005),10090005,,Well,UT,
UTss_S77,,UTss_WS2,,Representation Node,Salt Lake,4326,,,,,40.64881093,-111.86388290000002,,,POD,New Howe Well (WS024),10090006,,Well,UT,
UTss_S78,,UTss_WS2,,Representation Node,Salt Lake,4326,,,,,40.64453263,-111.8986822,,,POD,3rd West #5 Well (WS007),10090007,,Well,UT,
UTss_S79,,UTss_WS2,,Representation Node,Salt Lake,4326,,,,,40.64127839,-111.86348980000001,,,POD,Vine Street #6 Well (WS008),10090008,,Well,UT,
UTss_S80,,UTss_WS2,,Representation Node,Salt Lake,4326,,,,,40.62830155,-111.9120017,,,POD,7th West #7 Well (WS009),10090009,,Well,UT,
UTss_S81,,UTss_WS2,,Representation Node,Salt Lake,4326,,,,,40.63138251,-111.86604009999998,,,POD,9th East #8 Well (WS010),10090010,,Well,UT,
UTss_S82,,UTss_WS2,,Representation Node,Salt Lake,4326,,,,,40.62557788,-111.84947539999999,,,POD,Reservoir #9 Well (WS011),10090011,,Well,UT,
UTss_S83,,UTss_WS2,,Representation Node,Salt Lake,4326,,,,,40.62634998,-111.82936629999999,,,POD,Whitmore West #10 Well (WS012),10090012,,Well,UT,
UTss_S84,,UTss_WS2,,Representation Node,Salt Lake,4326,,,,,40.62636084,-111.82785279999999,,,POD,Whitmore East #11 Well (WS013),10090013,,Well,UT,
UTss_S85,,UTss_WS1,,Representation Node,Salt Lake,4326,,,,,40.62100153,-111.79338159999999,,,POD,McGhie Springs (WS002),10090014,,Spring,UT,
UTss_S86,,UTss_WS2,,Representation Node,Salt Lake,4326,,,,,40.62089167,-111.79349380000001,,,POD,McGhie Spring Well No.16,10090015,,Well,UT,
UTss_S87,,UTss_WS2,,Representation Node,Salt Lake,4326,,,,,40.65362702,-111.9229216,,,POD,Well 15 - Germania,10090016,,Well,UT,
UTss_S88,,UTss_WS2,,Representation Node,Salt Lake,4326,,,,,40.66883134,-111.87424720000001,,,POD,Millrace Well #14 (WS015),10090017,,Well,UT,
UTss_S89,,UTss_WS2,,Representation Node,Salt Lake,4326,,,,,40.66333511,-111.902235,,,POD,360 West #13 Well (WS013),10090018,,Well,UT,
UTss_S90,,UTss_WS2,,Representation Node,Salt Lake,4326,,,,,40.67344337,-111.89930359999998,,,POD,45th South Well,10090020,,Well,UT,
UTss_S91,,UTss_WS2,,Representation Node,Salt Lake,4326,,,,,40.66075646,-111.8824149,,,POD,Park #15 Well,10090021,,Well,UT,
UTss_S92,,UTss_WS2,,Representation Node,Salt Lake,4326,,,,,40.65380381,-111.872477,,,POD,Highland Dairy Well (WS020),10090022,,Well,UT,
UTss_S93,,UTss_WS2,,Representation Node,Salt Lake,4326,,,,,40.63061362,-111.8152643,,,POD,Monroc Well (WS021),10090023,,Well,UT,
UTss_S94,,UTss_WS2,,Representation Node,Salt Lake,4326,,,,,40.637083600000004,-111.77837749999999,,,POD,Grant Park Well (WS023),108540863,,Well,UT,
UTss_S95,,UTss_WS2,,Representation Node,Salt Lake,4326,,,,,40.62137718,-111.7947644,,,POD,McGhie Springs Well (WS025),108543249,,Well,UT,
UTss_S96,,UTss_WS3,,Centroid of Area,Salt Lake,4326,,,,,40.65040951,-111.89566909999999,,,POU,Murray City Water System,1009,,Unspecified,UT,
UTss_S97,,UTss_WS1,,Representation Node,Utah,4326,,,,,40.3225641,-111.62075349999999,,,POD,"Mary`s/Springdell Comm Springs WS012, 34",10100001,,Spring,UT,
UTss_S98,,UTss_WS2,,Representation Node,Utah,4326,,,,,40.30737406,-111.65755120000001,,,POD,Well 5600 North (WS006),10100004,,Well,UT,
UTss_S99,,UTss_WS2,,Representation Node,Utah,4326,,,,,40.28192182,-111.65287179999999,,,POD,Edgemont Well (WS004),10100005,,Well,UT,
UTss_S100,,UTss_WS2,,Representation Node,Utah,4326,,,,,40.26213215,-111.64180619999999,,,POD,Rock Canyon Well (WS003),10100006,,Well,UT,
UTss_S101,,UTss_WS2,,Representation Node,Utah,4326,,,,,40.25503974,-111.67306620000001,,,POD,Brough Well (WS002),10100007,,Well,UT,
UTss_S103,,UTss_WS2,,Representation Node,Utah,4326,,,,,40.26375333,-111.663504,,,POD,North Well (WS001),10100009,,Well,UT,
UTss_S104,,UTss_WS2,,Representation Node,Utah,4326,,,,,40.23276874,-111.6642168,,,POD,City Center Well,10100010,,Well,UT,
UTss_S105,,UTss_WS1,,Representation Node,Utah,4326,,,,,40.32923708,-111.6272553,,,POD,Spring Dell Spring (WS013),10100011,,Spring,UT,
UTss_S109,,UTss_WS2,,Representation Node,Utah,4326,,,,,40.22422985,-111.6301865,,,POD,Slate Canyon Well  (WS005),10100016,,Well,UT,
UTss_S110,,UTss_WS1,,Representation Node,Utah,4326,,,,,40.26548076,-111.62301799999999,,,POD,Rock Canyon Springs (WS024),10100017,,Spring,UT,
UTss_S111,,UTss_WS1,,Representation Node,Utah,4326,,,,,40.33265227,-111.61766680000001,,,POD,"Parkside,Nunn Springs (WS015), (WS016)",10100018,,Spring,UT,
UTss_S112,,UTss_WS1,,Representation Node,Utah,4326,,,,,40.33973634,-111.60485619999999,,,POD,South Fork Springs (Group 6),10100019,,Spring,UT,
UTss_S115,,UTss_WS1,,Representation Node,Utah,4326,,,,,40.32304628,-111.62386070000001,,,POD,Yellow Jacket Spring (WS011),10100022,,Spring,UT,
UTss_S116,,UTss_WS2,,Representation Node,Utah,4326,,,,,40.28274251,-111.66824440000002,,,POD,Well 3700 North (WS027),10100025,,Well,UT,
UTss_S117,,UTss_WS2,,Representation Node,Utah,4326,,,,,40.29789309,-111.6614794,,,POD,Well 4800 North (WS026),10100026,,Well,UT,
UTss_S118,,UTss_WS2,,Representation Node,Utah,4326,,,,,40.24262035,-111.66291129999999,,,POD,Utilities Well (WS008),10100027,,Well,UT,
UTss_S119,,UTss_WS2,,Representation Node,Utah,4326,,,,,40.25297927,-111.65149740000001,,,POD,BYU Well (WS025),10100028,,Well,UT,
UTss_S120,,UTss_WS2,,Representation Node,Utah,4326,,,,,40.2239035,-111.6301082,,,POD,Metro`s Thorn Well (WS031),10100029,,Well,UT,
UTss_S121,,UTss_WS2,,Representation Node,Utah,4326,,,,,40.24494547,-111.6735398,,,POD,Well `88` (WS029),10100030,,Well,UT,
UTss_S122,,UTss_WS1,,Representation Node,Utah,4326,,,,,40.32093186,-111.67029869999999,,,POD,Deer Creek & Provo River  (CUWCD) WS037,10100031,,Reservoir,UT,
UTss_S126,,UTss_WS2,,Representation Node,Utah,4326,,,,,40.27715679,-111.6463672,,,POD,Timpview Well (Timp Kiwainis) (WS032),108540536,,Well,UT,
UTss_S127,,UTss_WS2,,Representation Node,Utah,4326,,,,,40.27077597,-111.65334250000001,,,POD,Canyon Road Well (WS038),108541706,,Well,UT,
UTss_S128,,UTss_WS2,,Representation Node,Utah,4326,,,,,40.29593387,-111.6568878,,,POD,Riverwoods Well (WS036),108541707,,Well,UT,
UTss_S129,,UTss_WS1,,Representation Node,Utah,4326,,,,,40.33644018,-111.6118517,,,POD,"Thayer Flat/Rotary Park Springs WS017,18",108545265,,Spring,UT,
UTss_S130,,UTss_WS3,,Centroid of Area,Utah,4326,,,,,40.2458709,-111.64577209999999,,,POU,Provo City,1010,,Unspecified,UT,
UTss_S131,,UTss_WS1,,Representation Node,Morgan,4326,,,,,41.05113675,-111.6711419,,,POD,So. Robinson Spring (WS001),10110001,,Spring,UT,
UTss_S132,,UTss_WS3,,Centroid of Area,Morgan,4326,,,,,41.04807404,-111.672707,,,POU,South Robinson Spring Water Users,1011,,Unspecified,UT,
UTss_S133,,UTss_WS2,,Representation Node,Iron,4326,,,,,37.69082849,-113.1249172,,,POD,Well 2 (WS002),10120001,,Well,UT,
UTss_S134,,UTss_WS2,,Representation Node,Iron,4326,,,,,37.69076997,-113.12496399999999,,,POD,MONTE VISTA Well #1& 2 (WS001)(WS002),108541924,,Well,UT,
UTss_S135,,UTss_WS3,,Centroid of Area,Iron,4326,,,,,37.68869528,-113.12703619999999,,,POU,Monte Vista Community Water Co.,1012,,Unspecified,UT,
UTss_S137,,UTss_WS2,,Representation Node,Duchesne,4326,,,,,40.37390863,-110.2941007,,,POD,Well no.1 (10`),10130002,,Well,UT,
UTss_S141,,UTss_WS1,,Representation Node,Carbon,4326,,,,,39.62234769,-110.3958687,,,POD,Grassy Trail Creek Res. WS002),10150001,,Reservoir,UT,
UTss_S143,,UTss_WS3,,Centroid of Area,Carbon,4326,,,,,39.62002151,-110.8323806,,,POU,East Carbonville Water Co.,1015,,Unspecified,UT,
UTss_S144,,UTss_WS3,,Centroid of Area,Carbon,4326,,,,,39.54082178,-110.40816809999998,,,POU,East Carbon City,1015,,Unspecified,UT,
UTss_S145,,UTss_WS1,,Representation Node,Piute,4326,,,,,38.27423865,-112.31608370000001,,,POD,City Creek Spring #1  (WS001),10160001,,Spring,UT,
UTss_S146,,UTss_WS2,,Representation Node,Piute,4326,,,,,38.23757206,-112.22399180000001,,,POD,Town Well (WS002),10160002,,Well,UT,
UTss_S147,,UTss_WS3,,Centroid of Area,Piute,4326,,,,,38.23570507,-112.22386680000001,,,POU,Junction Town,1016,,Unspecified,UT,
UTss_S148,,UTss_WS2,,Representation Node,Salt Lake,4326,,,,,40.65325446,-112.0051966,,,POD,Kid Well # 7,10170002,,Well,UT,
UTss_S149,,UTss_WS2,,Representation Node,Salt Lake,4326,,,,,40.6395183,-112.08933090000001,,,POD,Well #3 (WS005),10170003,,Well,UT,
UTss_S150,,UTss_WS2,,Representation Node,Salt Lake,4326,,,,,40.62303703,-112.0745869,,,POD,Well #4 (WS006),10170004,,Well,UT,
UTss_S151,,UTss_WS2,,Representation Node,Salt Lake,4326,,,,,40.6214313,-112.0748206,,,POD,Well #5 (WS007),10170005,,Well,UT,
UTss_S152,,UTss_WS2,,Representation Node,Salt Lake,4326,,,,,40.61301494,-112.0833872,,,POD,Well #6 (WS008),10170006,,Well,UT,
UTss_S153,,UTss_WS2,,Representation Node,Salt Lake,4326,,,,,40.64013063,-112.0945567,,,POD,Well #1 (WS003),10170007,,Well,UT,
UTss_S154,,UTss_WS2,,Representation Node,Salt Lake,4326,,,,,40.63982288,-112.08993419999999,,,POD,Well #2 (WS004),10170008,,Well,UT,
UTss_S155,,UTss_WS2,,Representation Node,Salt Lake,4326,,,,,40.65462044,-112.0184527,,,POD,Well #8 5350 W 5400 S (WS009),10170009,,Well,UT,
UTss_S156,,UTss_WS2,,Representation Node,Salt Lake,4326,,,,,40.67043514,-112.0348896,,,POD,Well #9 4550 S 6000 W (WS010),10170010,,Well,UT,
UTss_S157,,UTss_WS2,,Representation Node,Salt Lake,4326,,,,,40.64138511,-112.01569350000001,,,POD,Monroc Well #10 (WS011),10170011,,Well,UT,
UTss_S158,,UTss_WS2,,Representation Node,Salt Lake,4326,,,,,40.62422559,-112.0242038,,,POD,Well #11 (WS012),10170012,,Well,UT,
UTss_S159,,UTss_WS2,,Representation Node,Salt Lake,4326,,,,,40.67068471,-112.0424591,,,POD,Well #12 (WS013),10170013,,Well,UT,
UTss_S160,,UTss_WS2,,Representation Node,Salt Lake,4326,,,,,40.66927108,-111.98645060000001,,,POD,Well,108541446,,Well,UT,
UTss_S161,,UTss_WS2,,Representation Node,Salt Lake,4326,,,,,40.67088867,-111.98351729999999,,,POD,Well,108541447,,Well,UT,
UTss_S162,,UTss_WS2,,Representation Node,Salt Lake,4326,,,,,40.63833024,-112.04124850000001,,,POD,"Well (16 inch, 700-1300` deep)",108542780,,Well,UT,
UTss_S163,,UTss_WS2,,Representation Node,Salt Lake,4326,,,,,40.65198139,-112.0427508,,,POD,Hercules Tank Well (WS014),108543138,,Well,UT,
UTss_S164,,UTss_WS3,,Centroid of Area,Salt Lake,4326,,,,,40.64629561,-112.027804,,,POU,Kearns Improvement District,1017,,Unspecified,UT,
UTss_S166,,UTss_WS1,,Representation Node,Weber,4326,,,,,41.25432213,-111.84225690000001,,,POD,Pine View Reservoir (WS001),10180002,,Reservoir,UT,
UTss_S168,,UTss_WS2,,Representation Node,Weber,4326,,,,,41.1925999,-112.00640179999999,,,POD,North Airport Well,10180005,,Well,UT,
UTss_S169,,UTss_WS1,,Representation Node,Weber,4326,,,,,41.24113871,-111.89179229999999,,,POD,Cold Water Creek,10180006,,Stream,UT,
UTss_S170,,UTss_WS1,,Representation Node,Weber,4326,,,,,41.23791524,-111.90867250000001,,,POD,Warm Water Creek,10180007,,Stream,UT,
UTss_S172,,UTss_WS1,,Representation Node,Weber,4326,,,,,41.25286713,-111.8422382,,,POD,Ogden Bench Canal,10180009,,Reservoir,UT,
UTss_S173,,UTss_WS2,,Representation Node,Weber,4326,,,,,41.18978289,-112.00923359999999,,,POD,Airport Well (WS017),10180010,,Well,UT,
UTss_S177,,UTss_WS2,,Representation Node,Weber,4326,,,,,41.22480545,-111.9509135,,,POD,23rd Street Well,10180015,,Well,UT,
UTss_S180,,UTss_WS2,,Representation Node,Weber,4326,,,,,41.19136703,-112.00829840000002,,,POD,Well (10`),108540141,,Well,UT,
UTss_S181,,UTss_WS1,,Representation Node,Weber,4326,,,,,41.17369355,-111.9219471,,,POD,Burch Creek,108541125,,Stream,UT,
UTss_S182,,UTss_WS1,,Representation Node,Weber,4326,,,,,41.17256716,-111.9240896,,,POD,Burch Creek,108541126,,Stream,UT,
UTss_S183,,UTss_WS1,,Representation Node,Weber,4326,,,,,41.19782839,-111.92866799999999,,,POD,Waterfall Canyon Creek,108541127,,Stream,UT,
UTss_S184,,UTss_WS1,,Representation Node,Weber,4326,,,,,41.1704349,-111.9280565,,,POD,Burch Creek,108541128,,Stream,UT,
UTss_S185,,UTss_WS2,,Representation Node,Weber,4326,,,,,41.17588427,-111.9638936,,,POD,Well,108541129,,Well,UT,
UTss_S186,,UTss_WS2,,Representation Node,Weber,4326,,,,,41.21492021,-111.9282666,,,POD,Taylor Canyon Well (WS012),108542403,,Well,UT,
UTss_S187,,UTss_WS2,,Representation Node,Weber,4326,,,,,41.20319188,-111.93595630000002,,,POD,Mt. Ogden Well Site,108542716,,Well,UT,
UTss_S188,,UTss_WS2,,Representation Node,Weber,4326,,,,,41.17743218,-111.94282199999999,,,POD,Old Post Well Site,108542717,,Well,UT,
UTss_S189,,UTss_WS1,,Representation Node,Weber,4326,,,,,41.17895709,-111.93857,,,POD,Bues Creek,108543645,,Stream,UT,
UTss_S190,,UTss_WS1,,Representation Node,Weber,4326,,,,,41.18414255,-111.932076,,,POD,Bues Creek,108543646,,Stream,UT,
UTss_S191,,UTss_WS3,,Centroid of Area,Weber,4326,,,,,41.22822725,-111.9657485,,,POU,Ogden City Water System,1018,,Unspecified,UT,
UTss_S192,,UTss_WS1,,Representation Node,Summit,4326,,,,,40.56936575,-111.2123078,,,POD,Woodland Spring (WS001),10190001,,Spring,UT,
UTss_S193,,UTss_WS2,,Representation Node,Summit,4326,,,,,40.58207602,-111.2184994,,,POD,Woodland Well 1 (WS002),10190002,,Well,UT,
UTss_S194,,UTss_WS3,,Centroid of Area,Summit,4326,,,,,40.58384557,-111.23723100000001,,,POU,Woodland Mutual Water Co.,1019,,Unspecified,UT,
UTss_S195,,UTss_WS2,,Representation Node,Beaver,4326,,,,,38.36410605,-112.6390211,,,POD,Manderfield Well (WS001),10200001,,Well,UT,
UTss_S196,,UTss_WS3,,Centroid of Area,Beaver,4326,,,,,38.35952084,-112.6398621,,,POU,Manderfield Culinary Water System,1020,,Unspecified,UT,
UTss_S199,,UTss_WS2,,Representation Node,Duchesne,4326,,,,,40.27927772,-110.14572820000001,,,POD,Well No. 3 (Industrial Use),10210003,,Well,UT,
UTss_S204,,UTss_WS3,,Centroid of Area,Duchesne,4326,,,,,40.15290294,-110.0725217,,,POU,Johnson Water District,1021,,Unspecified,UT,
UTss_S205,,UTss_WS1,,Representation Node,Piute,4326,,,,,38.41368106,-111.87890530000001,,,POD,Parker South Spring (WS002),10220001,,Spring,UT,
UTss_S206,,UTss_WS1,,Representation Node,Piute,4326,,,,,38.42088134,-111.87459129999999,,,POD,Parker North Spring (WS001),108544346,,Spring,UT,
UTss_S207,,UTss_WS3,,Centroid of Area,Piute,4326,,,,,38.43450624,-111.92282009999998,,,POU,Greenwich Water Assoc.,1022,,Unspecified,UT,
UTss_S208,,UTss_WS2,,Representation Node,Cache,4326,,,,,41.65990383,-111.83324250000001,,,POD,4000 South Main Well (WS004),10230001,,Well,UT,
UTss_S209,,UTss_WS1,,Representation Node,Cache,4326,,,,,41.6445119,-111.82206299999999,,,POD,Yeates Springs,10230002,,Spring,UT,
UTss_S210,,UTss_WS2,,Representation Node,Cache,4326,,,,,41.66533959,-111.8395017,,,POD,Nelson Well (WS006),108540642,,Well,UT,
UTss_S211,,UTss_WS2,,Representation Node,Cache,4326,,,,,41.66532777,-111.8488918,,,POD,640 West Well (WS007),108544222,,Well,UT,
UTss_S212,,UTss_WS3,,Centroid of Area,Cache,4326,,,,,41.67253475,-111.8456489,,,POU,Nibley City Water,1023,,Unspecified,UT,
UTss_S213,,UTss_WS2,,Representation Node,Millard,4326,,,,,39.52974717,-112.2830618,,,POD,Town Well (WS001),10240001,,Well,UT,
UTss_S214,,UTss_WS1,,Representation Node,Millard,4326,,,,,39.42934976,-112.23629809999998,,,POD,Fool Creek Canyon Springs Group (SS026),10240002,,Spring,UT,
UTss_S215,,UTss_WS3,,Centroid of Area,Millard,4326,,,,,39.53120655,-112.2855156,,,POU,Leamington Town Water System,1024,,Unspecified,UT,
UTss_S216,,UTss_WS2,,Representation Node,Kane,4326,,,,,37.28056177,-112.6282545,,,POD,Well (8`),10250003,,Well,UT,
UTss_S218,,UTss_WS2,,Representation Node,Kane,4326,,,,,37.27141375,-112.6260477,,,POD,Red Hollow Well 2 (WS005),10250005,,Well,UT,
UTss_S219,,UTss_WS2,,Representation Node,Kane,4326,,,,,37.27167606,-112.62695049999999,,,POD,Red Hollow Well 1 (WS003),108541622,,Well,UT,
UTss_S220,,UTss_WS3,,Centroid of Area,Kane,4326,,,,,37.25396707,-112.6574014,,,POU,Orderville Town Water System,1025,,Unspecified,UT,
UTss_S222,,UTss_WS3,,Centroid of Area,Emery,4326,,,,,39.13780055,-111.0951684,,,POU,Castle Valley SSD - Clawson Water System,1026,,Unspecified,UT,
UTss_S223,,UTss_WS2,,Representation Node,Davis,4326,,,,,40.96937466,-111.8741429,,,POD,C-5 Well (WS005),10270001,,Well,UT,
