PODSiteUUID,POUSiteUUID,StartDate,EndDate
WAwr_S39938,WAwr_S267399,01/01/2021,12/31/2021
WAwr_S39581,WAwr_S277900,01/01/2021,12/31/2021
WAwr_S16618,WAwr_S277900,01/01/2021,12/31/2021
WAwr_S16619,WAwr_S277900,01/01/2021,12/31/2021
WAwr_S21069,WAwr_S277900,01/01/2021,12/31/2021
WAwr_S39582,WAwr_S277900,01/01/2021,12/31/2021
WAwr_S39583,WAwr_S277900,01/01/2021,12/31/2021
WAwr_S21138,WAwr_S277900,01/01/2021,12/31/2021
WAwr_S39581,WAwr_S277878,01/01/2021,12/31/2021
WAwr_S16618,WAwr_S277878,01/01/2021,12/31/2021
WAwr_S16619,WAwr_S277878,01/01/2021,12/31/2021
WAwr_S21069,WAwr_S277878,01/01/2021,12/31/2021
WAwr_S39582,WAwr_S277878,01/01/2021,12/31/2021
WAwr_S39583,WAwr_S277878,01/01/2021,12/31/2021
WAwr_S21138,WAwr_S277878,01/01/2021,12/31/2021
WAwr_S39581,WAwr_S277911,01/01/2021,12/31/2021
WAwr_S21069,WAwr_S277911,01/01/2021,12/31/2021
WAwr_S39582,WAwr_S277911,01/01/2021,12/31/2021
WAwr_S39583,WAwr_S277911,01/01/2021,12/31/2021
WAwr_S21138,WAwr_S277911,01/01/2021,12/31/2021
WAwr_S16726,WAwr_S277911,01/01/2021,12/31/2021
WAwr_S122912,WAwr_S251811,01/01/2021,12/31/2021
WAwr_S21088,WAwr_S203635,01/01/2021,12/31/2021
WAwr_S43616,WAwr_S262537,01/01/2021,12/31/2021
WAwr_S43601,WAwr_S262524,01/01/2021,12/31/2021
WAwr_S43316,WAwr_S260369,01/01/2021,12/31/2021
WAwr_S43317,WAwr_S260369,01/01/2021,12/31/2021
WAwr_S31021,WAwr_S255634,01/01/2021,12/31/2021
WAwr_S31021,WAwr_S255634,01/01/2021,12/31/2021
WAwr_S43130,WAwr_S259794,01/01/2021,12/31/2021
WAwr_S43129,WAwr_S259794,01/01/2021,12/31/2021
WAwr_S43127,WAwr_S259794,01/01/2021,12/31/2021
WAwr_S43128,WAwr_S259794,01/01/2021,12/31/2021
WAwr_S15941,WAwr_S280965,01/01/2021,12/31/2021
WAwr_S39845,WAwr_S280965,01/01/2021,12/31/2021
WAwr_S18071,WAwr_S280965,01/01/2021,12/31/2021
WAwr_S43897,WAwr_S224611,01/01/2021,12/31/2021
WAwr_S18585,WAwr_S259790,01/01/2021,12/31/2021
WAwr_S18617,WAwr_S259790,01/01/2021,12/31/2021
WAwr_S43115,WAwr_S259790,01/01/2021,12/31/2021
WAwr_S18615,WAwr_S259790,01/01/2021,12/31/2021
WAwr_S43118,WAwr_S259790,01/01/2021,12/31/2021
WAwr_S18616,WAwr_S259790,01/01/2021,12/31/2021
WAwr_S21276,WAwr_S259790,01/01/2021,12/31/2021
WAwr_S41292,WAwr_S156352,01/01/2021,12/31/2021
WAwr_S41293,WAwr_S156352,01/01/2021,12/31/2021
WAwr_S39627,WAwr_S237801,01/01/2021,12/31/2021
WAwr_S124550,WAwr_S237801,01/01/2021,12/31/2021
WAwr_S21225,WAwr_S236579,01/01/2021,12/31/2021
WAwr_S21218,WAwr_S199301,01/01/2021,12/31/2021
WAwr_S22587,WAwr_S215275,01/01/2021,12/31/2021
WAwr_S21266,WAwr_S237101,01/01/2021,12/31/2021
WAwr_S21247,WAwr_S236857,01/01/2021,12/31/2021
WAwr_S43710,WAwr_S263006,01/01/2021,12/31/2021
WAwr_S124154,WAwr_S209196,01/01/2021,12/31/2021
WAwr_S124059,WAwr_S211681,01/01/2021,12/31/2021
WAwr_S124144,WAwr_S209197,01/01/2021,12/31/2021
WAwr_S40605,WAwr_S179323,01/01/2021,12/31/2021
WAwr_S40605,WAwr_S179323,01/01/2021,12/31/2021
WAwr_S40606,WAwr_S278255,01/01/2021,12/31/2021
WAwr_S41314,WAwr_S283680,01/01/2021,12/31/2021
WAwr_S41243,WAwr_S160590,01/01/2021,12/31/2021
WAwr_S21267,WAwr_S237145,01/01/2021,12/31/2021
WAwr_S43626,WAwr_S262510,01/01/2021,12/31/2021
WAwr_S124058,WAwr_S209198,01/01/2021,12/31/2021
WAwr_S124080,WAwr_S209199,01/01/2021,12/31/2021
WAwr_S43451,WAwr_S261387,01/01/2021,12/31/2021
WAwr_S19025,WAwr_S260145,01/01/2021,12/31/2021
WAwr_S19029,WAwr_S260145,01/01/2021,12/31/2021
WAwr_S44142,WAwr_S260145,01/01/2021,12/31/2021
WAwr_S19026,WAwr_S260145,01/01/2021,12/31/2021
WAwr_S21219,WAwr_S199312,01/01/2021,12/31/2021
WAwr_S31021,WAwr_S255645,01/01/2021,12/31/2021
WAwr_S31021,WAwr_S278756,01/01/2021,12/31/2021
WAwr_S18965,WAwr_S217589,01/01/2021,12/31/2021
WAwr_S17889,WAwr_S251522,01/01/2021,12/31/2021
WAwr_S17984,WAwr_S251522,01/01/2021,12/31/2021
WAwr_S27889,WAwr_S261649,01/01/2021,12/31/2021
WAwr_S21203,WAwr_S199101,01/01/2021,12/31/2021
WAwr_S21220,WAwr_S236546,01/01/2021,12/31/2021
WAwr_S21201,WAwr_S199067,01/01/2021,12/31/2021
WAwr_S145624,WAwr_S223223,01/01/2021,12/31/2021
WAwr_S21200,WAwr_S209785,01/01/2021,12/31/2021
WAwr_S18583,WAwr_S194840,01/01/2021,12/31/2021
WAwr_S18617,WAwr_S194840,01/01/2021,12/31/2021
WAwr_S142530,WAwr_S182692,01/01/2021,12/31/2021
WAwr_S21078,WAwr_S215255,01/01/2021,12/31/2021
WAwr_S30577,WAwr_S215255,01/01/2021,12/31/2021
WAwr_S31313,WAwr_S215255,01/01/2021,12/31/2021
WAwr_S43287,WAwr_S215255,01/01/2021,12/31/2021
WAwr_S21079,WAwr_S215255,01/01/2021,12/31/2021
WAwr_S21078,WAwr_S212345,01/01/2021,12/31/2021
WAwr_S30577,WAwr_S212345,01/01/2021,12/31/2021
WAwr_S43287,WAwr_S212345,01/01/2021,12/31/2021
WAwr_S43289,WAwr_S212345,01/01/2021,12/31/2021
WAwr_S22571,WAwr_S212345,01/01/2021,12/31/2021
WAwr_S21078,WAwr_S260309,01/01/2021,12/31/2021
WAwr_S30577,WAwr_S260309,01/01/2021,12/31/2021
WAwr_S31313,WAwr_S260309,01/01/2021,12/31/2021
WAwr_S43287,WAwr_S260309,01/01/2021,12/31/2021
WAwr_S22575,WAwr_S260309,01/01/2021,12/31/2021
WAwr_S41281,WAwr_S255255,01/01/2021,12/31/2021
WAwr_S41283,WAwr_S255255,01/01/2021,12/31/2021
WAwr_S41284,WAwr_S255255,01/01/2021,12/31/2021
WAwr_S41282,WAwr_S255255,01/01/2021,12/31/2021
WAwr_S41281,WAwr_S255255,01/01/2021,12/31/2021
WAwr_S41282,WAwr_S255255,01/01/2021,12/31/2021
WAwr_S43908,WAwr_S264621,01/01/2021,12/31/2021
WAwr_S41261,WAwr_S209368,01/01/2021,12/31/2021
WAwr_S44301,WAwr_S269067,01/01/2021,12/31/2021
WAwr_S44826,WAwr_S272564,01/01/2021,12/31/2021
WAwr_S43237,WAwr_S284317,01/01/2021,12/31/2021
WAwr_S42141,WAwr_S212553,01/01/2021,12/31/2021
WAwr_S143725,WAwr_S288817,01/01/2021,12/31/2021
WAwr_S16588,WAwr_S217489,01/01/2021,12/31/2021
WAwr_S16589,WAwr_S217489,01/01/2021,12/31/2021
WAwr_S19078,WAwr_S237156,01/01/2021,12/31/2021
WAwr_S45103,WAwr_S224556,01/01/2021,12/31/2021
WAwr_S43634,WAwr_S262432,01/01/2021,12/31/2021
WAwr_S43638,WAwr_S262548,01/01/2021,12/31/2021
WAwr_S43526,WAwr_S261640,01/01/2021,12/31/2021
WAwr_S33971,WAwr_S257733,01/01/2021,12/31/2021
WAwr_S33965,WAwr_S224667,01/01/2021,12/31/2021
WAwr_S43091,WAwr_S259729,01/01/2021,12/31/2021
WAwr_S31021,WAwr_S209045,01/01/2021,12/31/2021
WAwr_S43419,WAwr_S261147,01/01/2021,12/31/2021
WAwr_S21237,WAwr_S236712,01/01/2021,12/31/2021
WAwr_S21236,WAwr_S236701,01/01/2021,12/31/2021
WAwr_S19117,WAwr_S236901,01/01/2021,12/31/2021
WAwr_S21243,WAwr_S236790,01/01/2021,12/31/2021
WAwr_S21215,WAwr_S199267,01/01/2021,12/31/2021
WAwr_S21248,WAwr_S236868,01/01/2021,12/31/2021
WAwr_S39577,WAwr_S256311,01/01/2021,12/31/2021
WAwr_S31028,WAwr_S256311,01/01/2021,12/31/2021
WAwr_S24050,WAwr_S239901,01/01/2021,12/31/2021
WAwr_S19471,WAwr_S236801,01/01/2021,12/31/2021
WAwr_S39731,WAwr_S283616,01/01/2021,12/31/2021
WAwr_S39730,WAwr_S283616,01/01/2021,12/31/2021
WAwr_S142497,WAwr_S283413,01/01/2021,12/31/2021
WAwr_S39941,WAwr_S277989,01/01/2021,12/31/2021
WAwr_S39730,WAwr_S277989,01/01/2021,12/31/2021
WAwr_S39940,WAwr_S277989,01/01/2021,12/31/2021
WAwr_S39809,WAwr_S277922,01/01/2021,12/31/2021
WAwr_S34528,WAwr_S257499,01/01/2021,12/31/2021
WAwr_S39719,WAwr_S257499,01/01/2021,12/31/2021
WAwr_S33981,WAwr_S257499,01/01/2021,12/31/2021
WAwr_S18233,WAwr_S257499,01/01/2021,12/31/2021
WAwr_S33883,WAwr_S257499,01/01/2021,12/31/2021
WAwr_S18230,WAwr_S257499,01/01/2021,12/31/2021
WAwr_S18231,WAwr_S257499,01/01/2021,12/31/2021
WAwr_S18229,WAwr_S257499,01/01/2021,12/31/2021
WAwr_S34610,WAwr_S257499,01/01/2021,12/31/2021
WAwr_S34528,WAwr_S257499,01/01/2021,12/31/2021
WAwr_S39719,WAwr_S257499,01/01/2021,12/31/2021
WAwr_S33981,WAwr_S257499,01/01/2021,12/31/2021
WAwr_S18233,WAwr_S257499,01/01/2021,12/31/2021
WAwr_S33883,WAwr_S257499,01/01/2021,12/31/2021
WAwr_S18230,WAwr_S257499,01/01/2021,12/31/2021
WAwr_S18231,WAwr_S257499,01/01/2021,12/31/2021
WAwr_S18229,WAwr_S257499,01/01/2021,12/31/2021
WAwr_S34610,WAwr_S257499,01/01/2021,12/31/2021
WAwr_S34528,WAwr_S257499,01/01/2021,12/31/2021
WAwr_S39719,WAwr_S257499,01/01/2021,12/31/2021
WAwr_S33981,WAwr_S257499,01/01/2021,12/31/2021
WAwr_S18233,WAwr_S257499,01/01/2021,12/31/2021
WAwr_S33883,WAwr_S257499,01/01/2021,12/31/2021
WAwr_S18230,WAwr_S257499,01/01/2021,12/31/2021
WAwr_S18231,WAwr_S257499,01/01/2021,12/31/2021
WAwr_S18229,WAwr_S257499,01/01/2021,12/31/2021
WAwr_S34610,WAwr_S257499,01/01/2021,12/31/2021
WAwr_S34528,WAwr_S257499,01/01/2021,12/31/2021
WAwr_S39719,WAwr_S257499,01/01/2021,12/31/2021
WAwr_S33981,WAwr_S257499,01/01/2021,12/31/2021
WAwr_S18233,WAwr_S257499,01/01/2021,12/31/2021
WAwr_S33883,WAwr_S257499,01/01/2021,12/31/2021
WAwr_S18230,WAwr_S257499,01/01/2021,12/31/2021
WAwr_S18231,WAwr_S257499,01/01/2021,12/31/2021
WAwr_S18229,WAwr_S257499,01/01/2021,12/31/2021
WAwr_S34610,WAwr_S257499,01/01/2021,12/31/2021
WAwr_S34528,WAwr_S257499,01/01/2021,12/31/2021
WAwr_S39719,WAwr_S257499,01/01/2021,12/31/2021
WAwr_S33981,WAwr_S257499,01/01/2021,12/31/2021
WAwr_S18233,WAwr_S257499,01/01/2021,12/31/2021
WAwr_S33883,WAwr_S257499,01/01/2021,12/31/2021
WAwr_S18230,WAwr_S257499,01/01/2021,12/31/2021
WAwr_S18231,WAwr_S257499,01/01/2021,12/31/2021
WAwr_S18229,WAwr_S257499,01/01/2021,12/31/2021
WAwr_S34610,WAwr_S257499,01/01/2021,12/31/2021
WAwr_S21240,WAwr_S236734,01/01/2021,12/31/2021
WAwr_S21208,WAwr_S199190,01/01/2021,12/31/2021
WAwr_S28426,WAwr_S209158,01/01/2021,12/31/2021
WAwr_S27905,WAwr_S261653,01/01/2021,12/31/2021
WAwr_S18458,WAwr_S186716,01/01/2021,12/31/2021
WAwr_S18457,WAwr_S186716,01/01/2021,12/31/2021
WAwr_S43630,WAwr_S262515,01/01/2021,12/31/2021
WAwr_S41267,WAwr_S209384,01/01/2021,12/31/2021
WAwr_S43243,WAwr_S260181,01/01/2021,12/31/2021
WAwr_S42997,WAwr_S259185,01/01/2021,12/31/2021
WAwr_S43276,WAwr_S260297,01/01/2021,12/31/2021
WAwr_S45099,WAwr_S273952,01/01/2021,12/31/2021
WAwr_S45100,WAwr_S273952,01/01/2021,12/31/2021
WAwr_S44052,WAwr_S265945,01/01/2021,12/31/2021
WAwr_S44051,WAwr_S265942,01/01/2021,12/31/2021
WAwr_S44052,WAwr_S265943,01/01/2021,12/31/2021
WAwr_S44200,WAwr_S268332,01/01/2021,12/31/2021
WAwr_S124401,WAwr_S254989,01/01/2021,12/31/2021
WAwr_S44991,WAwr_S221581,01/01/2021,12/31/2021
WAwr_S44466,WAwr_S270903,01/01/2021,12/31/2021
WAwr_S124441,WAwr_S255266,01/01/2021,12/31/2021
WAwr_S43230,WAwr_S260136,01/01/2021,12/31/2021
WAwr_S41273,WAwr_S209438,01/01/2021,12/31/2021
WAwr_S45108,WAwr_S274136,01/01/2021,12/31/2021
WAwr_S143726,WAwr_S253880,01/01/2021,12/31/2021
WAwr_S143726,WAwr_S288842,01/01/2021,12/31/2021
WAwr_S143726,WAwr_S253879,01/01/2021,12/31/2021
WAwr_S123875,WAwr_S253022,01/01/2021,12/31/2021
WAwr_S40791,WAwr_S280644,01/01/2021,12/31/2021
WAwr_S44178,WAwr_S268229,01/01/2021,12/31/2021
WAwr_S43901,WAwr_S264682,01/01/2021,12/31/2021
WAwr_S43900,WAwr_S264682,01/01/2021,12/31/2021
WAwr_S43901,WAwr_S264616,01/01/2021,12/31/2021
WAwr_S43902,WAwr_S264616,01/01/2021,12/31/2021
WAwr_S41253,WAwr_S209350,01/01/2021,12/31/2021
WAwr_S41252,WAwr_S209349,01/01/2021,12/31/2021
WAwr_S21084,WAwr_S222223,01/01/2021,12/31/2021
WAwr_S39552,WAwr_S207367,01/01/2021,12/31/2021
WAwr_S21341,WAwr_S282744,01/01/2021,12/31/2021
WAwr_S35642,WAwr_S282744,01/01/2021,12/31/2021
WAwr_S21196,WAwr_S199023,01/01/2021,12/31/2021
WAwr_S143727,WAwr_S288843,01/01/2021,12/31/2021
WAwr_S43301,WAwr_S260359,01/01/2021,12/31/2021
WAwr_S43302,WAwr_S260359,01/01/2021,12/31/2021
WAwr_S44469,WAwr_S270954,01/01/2021,12/31/2021
WAwr_S45107,WAwr_S274136,01/01/2021,12/31/2021
WAwr_S41182,WAwr_S209175,01/01/2021,12/31/2021
WAwr_S43674,WAwr_S262740,01/01/2021,12/31/2021
WAwr_S43598,WAwr_S262520,01/01/2021,12/31/2021
WAwr_S43599,WAwr_S262520,01/01/2021,12/31/2021
WAwr_S41029,WAwr_S208224,01/01/2021,12/31/2021
WAwr_S43155,WAwr_S259817,01/01/2021,12/31/2021
WAwr_S43420,WAwr_S261365,01/01/2021,12/31/2021
WAwr_S43476,WAwr_S261414,01/01/2021,12/31/2021
WAwr_S41043,WAwr_S208240,01/01/2021,12/31/2021
WAwr_S41042,WAwr_S208240,01/01/2021,12/31/2021
WAwr_S124141,WAwr_S186714,01/01/2021,12/31/2021
WAwr_S27724,WAwr_S263254,01/01/2021,12/31/2021
WAwr_S27722,WAwr_S263254,01/01/2021,12/31/2021
WAwr_S44871,WAwr_S272690,01/01/2021,12/31/2021
WAwr_S41266,WAwr_S209371,01/01/2021,12/31/2021
WAwr_S123855,WAwr_S252833,01/01/2021,12/31/2021
WAwr_S123854,WAwr_S252833,01/01/2021,12/31/2021
WAwr_S143721,WAwr_S288754,01/01/2021,12/31/2021
WAwr_S43242,WAwr_S260180,01/01/2021,12/31/2021
WAwr_S43013,WAwr_S259205,01/01/2021,12/31/2021
WAwr_S43015,WAwr_S259205,01/01/2021,12/31/2021
WAwr_S43011,WAwr_S259203,01/01/2021,12/31/2021
WAwr_S43012,WAwr_S259203,01/01/2021,12/31/2021
WAwr_S43010,WAwr_S259203,01/01/2021,12/31/2021
WAwr_S124405,WAwr_S255033,01/01/2021,12/31/2021
WAwr_S43009,WAwr_S259203,01/01/2021,12/31/2021
WAwr_S43108,WAwr_S259771,01/01/2021,12/31/2021
WAwr_S44866,WAwr_S272638,01/01/2021,12/31/2021
WAwr_S122952,WAwr_S252066,01/01/2021,12/31/2021
WAwr_S122951,WAwr_S252066,01/01/2021,12/31/2021
WAwr_S40058,WAwr_S273267,01/01/2021,12/31/2021
WAwr_S44476,WAwr_S219194,01/01/2021,12/31/2021
WAwr_S41988,WAwr_S212336,01/01/2021,12/31/2021
WAwr_S124550,WAwr_S256078,01/01/2021,12/31/2021
WAwr_S43473,WAwr_S261415,01/01/2021,12/31/2021
WAwr_S41162,WAwr_S209033,01/01/2021,12/31/2021
WAwr_S43557,WAwr_S262117,01/01/2021,12/31/2021
WAwr_S39600,WAwr_S218890,01/01/2021,12/31/2021
WAwr_S39756,WAwr_S241922,01/01/2021,12/31/2021
WAwr_S21311,WAwr_S260145,01/01/2021,12/31/2021
WAwr_S19025,WAwr_S260145,01/01/2021,12/31/2021
WAwr_S19026,WAwr_S260145,01/01/2021,12/31/2021
WAwr_S40922,WAwr_S208848,01/01/2021,12/31/2021
WAwr_S123937,WAwr_S253611,01/01/2021,12/31/2021
WAwr_S36565,WAwr_S221617,01/01/2021,12/31/2021
WAwr_S124092,WAwr_S254523,01/01/2021,12/31/2021
WAwr_S124091,WAwr_S254523,01/01/2021,12/31/2021
WAwr_S124093,WAwr_S254523,01/01/2021,12/31/2021
WAwr_S43014,WAwr_S259204,01/01/2021,12/31/2021
WAwr_S41158,WAwr_S209029,01/01/2021,12/31/2021
WAwr_S40806,WAwr_S280788,01/01/2021,12/31/2021
WAwr_S44183,WAwr_S268232,01/01/2021,12/31/2021
WAwr_S43061,WAwr_S259705,01/01/2021,12/31/2021
WAwr_S43246,WAwr_S260271,01/01/2021,12/31/2021
WAwr_S43298,WAwr_S260319,01/01/2021,12/31/2021
WAwr_S45311,WAwr_S275481,01/01/2021,12/31/2021
WAwr_S16813,WAwr_S217635,01/01/2021,12/31/2021
WAwr_S16352,WAwr_S217635,01/01/2021,12/31/2021
WAwr_S42995,WAwr_S259182,01/01/2021,12/31/2021
WAwr_S21029,WAwr_S257311,01/01/2021,12/31/2021
WAwr_S43586,WAwr_S262107,01/01/2021,12/31/2021
WAwr_S43628,WAwr_S262513,01/01/2021,12/31/2021
WAwr_S28463,WAwr_S261964,01/01/2021,12/31/2021
WAwr_S41264,WAwr_S209369,01/01/2021,12/31/2021
WAwr_S43260,WAwr_S260261,01/01/2021,12/31/2021
WAwr_S43093,WAwr_S259730,01/01/2021,12/31/2021
WAwr_S43092,WAwr_S259730,01/01/2021,12/31/2021
WAwr_S42659,WAwr_S261651,01/01/2021,12/31/2021
WAwr_S43629,WAwr_S262514,01/01/2021,12/31/2021
WAwr_S21202,WAwr_S199090,01/01/2021,12/31/2021
WAwr_S43549,WAwr_S261994,01/01/2021,12/31/2021
WAwr_S43548,WAwr_S261994,01/01/2021,12/31/2021
WAwr_S43547,WAwr_S261994,01/01/2021,12/31/2021
WAwr_S24887,WAwr_S259706,01/01/2021,12/31/2021
WAwr_S21185,WAwr_S236477,01/01/2021,12/31/2021
WAwr_S43522,WAwr_S261655,01/01/2021,12/31/2021
WAwr_S39847,WAwr_S261650,01/01/2021,12/31/2021
WAwr_S39826,WAwr_S261650,01/01/2021,12/31/2021
WAwr_S27889,WAwr_S261649,01/01/2021,12/31/2021
WAwr_S39847,WAwr_S262256,01/01/2021,12/31/2021
WAwr_S18612,WAwr_S262256,01/01/2021,12/31/2021
WAwr_S21270,WAwr_S237190,01/01/2021,12/31/2021
WAwr_S43175,WAwr_S259895,01/01/2021,12/31/2021
WAwr_S43786,WAwr_S263749,01/01/2021,12/31/2021
WAwr_S124037,WAwr_S254400,01/01/2021,12/31/2021
WAwr_S43507,WAwr_S261504,01/01/2021,12/31/2021
WAwr_S21260,WAwr_S237023,01/01/2021,12/31/2021
WAwr_S21242,WAwr_S236779,01/01/2021,12/31/2021
WAwr_S21242,WAwr_S236757,01/01/2021,12/31/2021
WAwr_S21209,WAwr_S199201,01/01/2021,12/31/2021
WAwr_S21255,WAwr_S236945,01/01/2021,12/31/2021
WAwr_S21226,WAwr_S236590,01/01/2021,12/31/2021
WAwr_S21194,WAwr_S199001,01/01/2021,12/31/2021
WAwr_S21230,WAwr_S236646,01/01/2021,12/31/2021
WAwr_S19101,WAwr_S199079,01/01/2021,12/31/2021
WAwr_S33975,WAwr_S278066,01/01/2021,12/31/2021
WAwr_S33975,WAwr_S278066,01/01/2021,12/31/2021
WAwr_S43164,WAwr_S259827,01/01/2021,12/31/2021
WAwr_S31020,WAwr_S255500,01/01/2021,12/31/2021
WAwr_S21234,WAwr_S236690,01/01/2021,12/31/2021
WAwr_S21227,WAwr_S236601,01/01/2021,12/31/2021
WAwr_S21256,WAwr_S236968,01/01/2021,12/31/2021
WAwr_S19116,WAwr_S240789,01/01/2021,12/31/2021
WAwr_S21199,WAwr_S199056,01/01/2021,12/31/2021
WAwr_S21259,WAwr_S237001,01/01/2021,12/31/2021
WAwr_S19482,WAwr_S236956,01/01/2021,12/31/2021
WAwr_S21205,WAwr_S199167,01/01/2021,12/31/2021
WAwr_S31021,WAwr_S255778,01/01/2021,12/31/2021
WAwr_S43701,WAwr_S262996,01/01/2021,12/31/2021
WAwr_S15938,WAwr_S209224,01/01/2021,12/31/2021
WAwr_S21222,WAwr_S236568,01/01/2021,12/31/2021
WAwr_S124482,WAwr_S255589,01/01/2021,12/31/2021
WAwr_S41217,WAwr_S209226,01/01/2021,12/31/2021
WAwr_S40666,WAwr_S240889,01/01/2021,12/31/2021
WAwr_S44856,WAwr_S272703,01/01/2021,12/31/2021
WAwr_S43535,WAwr_S261652,01/01/2021,12/31/2021
WAwr_S143728,WAwr_S288845,01/01/2021,12/31/2021
WAwr_S45106,WAwr_S274135,01/01/2021,12/31/2021
WAwr_S44314,WAwr_S269075,01/01/2021,12/31/2021
WAwr_S44338,WAwr_S269040,01/01/2021,12/31/2021
WAwr_S44337,WAwr_S269040,01/01/2021,12/31/2021
WAwr_S43713,WAwr_S263009,01/01/2021,12/31/2021
WAwr_S43331,WAwr_S260640,01/01/2021,12/31/2021
WAwr_S44674,WAwr_S271940,01/01/2021,12/31/2021
WAwr_S42657,WAwr_S256869,01/01/2021,12/31/2021
WAwr_S21191,WAwr_S240800,01/01/2021,12/31/2021
WAwr_S40508,WAwr_S276856,01/01/2021,12/31/2021
WAwr_S21229,WAwr_S236635,01/01/2021,12/31/2021
WAwr_S21239,WAwr_S240811,01/01/2021,12/31/2021
WAwr_S39799,WAwr_S278089,01/01/2021,12/31/2021
WAwr_S34119,WAwr_S278089,01/01/2021,12/31/2021
WAwr_S18342,WAwr_S278455,01/01/2021,12/31/2021
WAwr_S40659,WAwr_S278455,01/01/2021,12/31/2021
WAwr_S19113,WAwr_S237123,01/01/2021,12/31/2021
WAwr_S123979,WAwr_S211957,01/01/2021,12/31/2021
WAwr_S124149,WAwr_S275469,01/01/2021,12/31/2021
WAwr_S45105,WAwr_S274134,01/01/2021,12/31/2021
WAwr_S43238,WAwr_S284319,01/01/2021,12/31/2021
WAwr_S27828,WAwr_S261639,01/01/2021,12/31/2021
WAwr_S43424,WAwr_S261368,01/01/2021,12/31/2021
WAwr_S43072,WAwr_S259715,01/01/2021,12/31/2021
WAwr_S122842,WAwr_S251201,01/01/2021,12/31/2021
WAwr_S143729,WAwr_S272114,01/01/2021,12/31/2021
WAwr_S122946,WAwr_S252033,01/01/2021,12/31/2021
WAwr_S43466,WAwr_S261395,01/01/2021,12/31/2021
WAwr_S43467,WAwr_S261396,01/01/2021,12/31/2021
WAwr_S43541,WAwr_S261905,01/01/2021,12/31/2021
WAwr_S41128,WAwr_S209009,01/01/2021,12/31/2021
WAwr_S40827,WAwr_S163569,01/01/2021,12/31/2021
WAwr_S40831,WAwr_S163570,01/01/2021,12/31/2021
WAwr_S40843,WAwr_S163571,01/01/2021,12/31/2021
WAwr_S40821,WAwr_S163572,01/01/2021,12/31/2021
WAwr_S45102,WAwr_S224556,01/01/2021,12/31/2021
WAwr_S45104,WAwr_S274132,01/01/2021,12/31/2021
WAwr_S40812,WAwr_S280855,01/01/2021,12/31/2021
WAwr_S143730,WAwr_S288846,01/01/2021,12/31/2021
WAwr_S43488,WAwr_S261430,01/01/2021,12/31/2021
WAwr_S28515,WAwr_S256916,01/01/2021,12/31/2021
WAwr_S143731,WAwr_S288847,01/01/2021,12/31/2021
WAwr_S43073,WAwr_S259716,01/01/2021,12/31/2021
WAwr_S42660,WAwr_S256915,01/01/2021,12/31/2021
WAwr_S43239,WAwr_S260179,01/01/2021,12/31/2021
WAwr_S143732,WAwr_S288848,01/01/2021,12/31/2021
