SiteUUID,CoordinateAccuracy,CoordinateMethodCV,County,EPSGCodeCV,Geometry,GNISCodeCV,HUC12,HUC8,Latitude,Longitude,NHDNetworkStatusCV,NHDProductCV,SiteName,SiteNativeID,SitePoint,SiteTypeCV,StateCV,USGSSiteID
TX_59,Unknown,Digitized,,EPSG:4326,,,,,30.593564,-97.028875,,,P5540_11205540301,P5540,,On-channel Reservoir,TX,
TX_60,Unknown,Digitized,,EPSG:4326,,,,,30.585386,-97.010435,,,P5540_11205540302,P5540,,On-channel Reservoir,TX,
TX_61,Unknown,Digitized,,EPSG:4326,,,,,30.529221000000003,-97.329922,,,P4166_11204166201,P4166,,U/S Limit - Diversion Segment,TX,
TX_62,Unknown,Digitized,,EPSG:4326,,,,,30.532585,-97.322784,,,P4166_11204166101,P4166,,D/S Limit - Diversion Segment,TX,
TX_63,Unknown,Digitized,,EPSG:4326,,,,,30.970352,-97.256119,,,C3767_61203767005,C3767,,Diversion Point,TX,
TX_64,Unknown,Digitized,,EPSG:4326,,,,,30.970352,-97.256119,,,C3767_61203767305,C3767,,On-channel Reservoir,TX,
TX_65,Unknown,Digitized,,EPSG:4326,,,,,30.964196,-97.251713,,,C3767_61203767001,C3767,,Diversion Point,TX,
TX_66,Unknown,Digitized,,EPSG:4326,,,,,30.963626,-97.251026,,,C3767_61203767301,C3767,,On-channel Reservoir,TX,
TX_67,Unknown,Digitized,,EPSG:4326,,,,,30.960741,-97.250239,,,C3767_61203767002,C3767,,Diversion Point,TX,
TX_68,Unknown,Digitized,,EPSG:4326,,,,,30.960741,-97.250239,,,C3767_61203767302,C3767,,On-channel Reservoir,TX,
TX_69,Unknown,Digitized,,EPSG:4326,,,,,30.963027,-97.245386,,,C3767_61203767004,C3767,,Diversion Point,TX,
TX_70,Unknown,Digitized,,EPSG:4326,,,,,30.963027,-97.245386,,,C3767_61203767304,C3767,,On-channel Reservoir,TX,
TX_71,Unknown,Digitized,,EPSG:4326,,,,,30.959947,-97.24711,,,C3767_61203767003,C3767,,Diversion Point,TX,
TX_72,Unknown,Digitized,,EPSG:4326,,,,,30.960288,-97.247776,,,C3767_61203767303,C3767,,On-channel Reservoir,TX,
TX_73,Unknown,Digitized,,EPSG:4326,,,,,30.971141,-97.254133,,,C3767_61203767401,C3767,,Off-channel Reservoir Complex,TX,
TX_74,Unknown,Digitized,,EPSG:4326,,,,,31.519496000000004,-97.064584,,,P5085_11205085502,P5085,,Discharge Point,TX,
TX_75,Unknown,Digitized,,EPSG:4326,,,,,31.580181,-97.197084,,,P5094_11205094001,P5094,,Diversion Point,TX,
TX_76,Unknown,Digitized,,EPSG:4326,,,,,31.580181,-97.197084,,,P5094_11205094301,P5094,,On-channel Reservoir,TX,
TX_77,Unknown,Digitized,,EPSG:4326,,,,,31.549787,-97.090708,,,P5094_11205094501,P5094,,Discharge Point,TX,
TX_78,Unknown,Digitized,,EPSG:4326,,,,,31.012579,-97.459451,,,P4000_11204000001,P4000,,Diversion Point,TX,
TX_79,Unknown,Digitized,,EPSG:4326,,,,,32.871319,-97.946839,,,C4041_61204041001,C4041,,Diversion Point,TX,
TX_80,Unknown,Digitized,,EPSG:4326,,,,,32.871319,-97.946839,,,C4041_61204041301,C4041,,On-channel Reservoir,TX,
TX_81,Unknown,Digitized,,EPSG:4326,,,,,32.857688,-97.952167,,,C4042_61204042001,C4042,,Diversion Point,TX,
TX_82,Unknown,Digitized,,EPSG:4326,,,,,32.857688,-97.952167,,,C4042_61204042301,C4042,,On-channel Reservoir,TX,
TX_83,Unknown,Digitized,,EPSG:4326,,,,,32.584058,-98.056603,,,C4043_61204043001,C4043,,Diversion Point,TX,
TX_84,Unknown,Digitized,,EPSG:4326,,,,,32.584058,-98.056603,,,C4043_61204043301,C4043,,On-channel Reservoir,TX,
TX_85,Unknown,Digitized,,EPSG:4326,,,,,32.624422,-97.958813,,,C4044_61204044002,C4044,,Diversion Point,TX,
TX_86,Unknown,Digitized,,EPSG:4326,,,,,32.621091,-97.969485,,,C4044_61204044001,C4044,,Diversion Point,TX,
TX_87,Unknown,Digitized,,EPSG:4326,,,,,32.619142,-97.901947,,,C4045_61204045001,C4045,,Diversion Point,TX,
TX_88,Unknown,Digitized,,EPSG:4326,,,,,32.619503,-97.896097,,,C4045_61204045002,C4045,,Diversion Point,TX,
TX_89,Unknown,Digitized,,EPSG:4326,,,,,32.619509,-97.893339,,,C4046_61204046001,C4046,,Diversion Point,TX,
TX_90,Unknown,Digitized,,EPSG:4326,,,,,32.773801,-98.897312,,,C4216_61204216001,C4216,,Diversion Point,TX,
TX_91,Unknown,Digitized,,EPSG:4326,,,,,32.766616,-98.872612,,,C4217_61204217001,C4217,,Diversion Point,TX,
TX_92,Unknown,Digitized,,EPSG:4326,,,,,32.766616,-98.872612,,,C4217_61204217301,C4217,,On-channel Reservoir,TX,
TX_93,Unknown,Digitized,,EPSG:4326,,,,,32.878996,-98.892338,,,C4218_61204218001,C4218,,Diversion Point,TX,
TX_94,Unknown,Digitized,,EPSG:4326,,,,,32.881586,-98.890517,,,C4218_61204218002,C4218,,Diversion Point,TX,
TX_95,Unknown,Digitized,,EPSG:4326,,,,,32.890626,-98.884763,,,C4219_61204219001,C4219,,Diversion Point,TX,
TX_96,Unknown,Digitized,,EPSG:4326,,,,,32.896176000000004,-98.882633,,,C4219_61204219002,C4219,,Diversion Point,TX,
TX_97,Unknown,Digitized,,EPSG:4326,,,,,32.896122,-98.879343,,,C4221_61204221001,C4221,,Diversion Point,TX,
TX_98,Unknown,Digitized,,EPSG:4326,,,,,32.897323,-98.870501,,,C4221_61204221002,C4221,,Diversion Point,TX,
TX_99,Unknown,Digitized,,EPSG:4326,,,,,32.923817,-98.857156,,,C4222_61204222001,C4222,,Diversion Point,TX,
TX_100,Unknown,Digitized,,EPSG:4326,,,,,32.936665000000005,-98.787379,,,C4223_61204223001,C4223,,Diversion Point,TX,
TX_101,Unknown,Digitized,,EPSG:4326,,,,,32.960249,-98.767193,,,C4224_61204224301,C4224,,On-channel Reservoir,TX,
TX_102,Unknown,Digitized,,EPSG:4326,,,,,32.965882,-98.770488,,,C4225_61204225001,C4225,,Diversion Point,TX,
TX_103,Unknown,Digitized,,EPSG:4326,,,,,32.969151000000004,-98.771896,,,C4225_61204225002,C4225,,Diversion Point,TX,
TX_104,Unknown,Digitized,,EPSG:4326,,,,,32.966691,-98.767448,,,C4225_61204225003,C4225,,Diversion Point,TX,
TX_105,Unknown,Digitized,,EPSG:4326,,,,,32.965609,-98.764887,,,C4225_61204225004,C4225,,Diversion Point,TX,
TX_106,Unknown,Digitized,,EPSG:4326,,,,,32.969556,-98.771745,,,C4226_61204226001,C4226,,Diversion Point,TX,
TX_107,Unknown,Digitized,,EPSG:4326,,,,,32.968422,-98.768738,,,C4226_61204226002,C4226,,Diversion Point,TX,
TX_108,Unknown,Digitized,,EPSG:4326,,,,,32.969761,-98.762433,,,C4226_61204226003,C4226,,Diversion Point,TX,
TX_109,Unknown,Digitized,,EPSG:4326,,,,,32.975958,-98.755627,,,C4227_61204227001,C4227,,Diversion Point,TX,
TX_110,Unknown,Digitized,,EPSG:4326,,,,,32.927473,-99.009954,,,C4191_61204191201,C4191,,U/S Limit - Diversion Segment,TX,
TX_111,Unknown,Digitized,,EPSG:4326,,,,,32.930627,-98.989984,,,C4191_61204191102,C4191,,D/S Limit - Diversion Segment,TX,
TX_112,Unknown,Digitized,,EPSG:4326,,,,,32.933434000000005,-98.989282,,,C4191_61204191202,C4191,,U/S Limit - Diversion Segment,TX,
TX_113,Unknown,Digitized,,EPSG:4326,,,,,32.940416,-98.987177,,,C4191_61204191101,C4191,,D/S Limit - Diversion Segment,TX,
TX_114,Unknown,Digitized,,EPSG:4326,,,,,32.943169,-98.927814,,,C4195_61204195001,C4195,,Diversion Point,TX,
TX_115,Unknown,Digitized,,EPSG:4326,,,,,32.925748,-98.908932,,,C4196_61204196001,C4196,,Diversion Point,TX,
TX_116,Unknown,Digitized,,EPSG:4326,,,,,32.907602000000004,-98.907554,,,C4197_61204197001,C4197,,Diversion Point,TX,
TX_117,Unknown,Digitized,,EPSG:4326,,,,,32.901981,-98.899343,,,C4198_61204198301,C4198,,On-channel Reservoir,TX,
TX_118,Unknown,Digitized,,EPSG:4326,,,,,32.968491,-98.731295,,,C4168_61204168004,C4168,,Diversion Point,TX,
TX_119,Unknown,Digitized,,EPSG:4326,,,,,32.966264,-98.733649,,,C4168_61204168003,C4168,,Diversion Point,TX,
TX_120,Unknown,Digitized,,EPSG:4326,,,,,32.971333,-98.738381,,,C4168_61204168002,C4168,,Diversion Point,TX,
TX_121,Unknown,Digitized,,EPSG:4326,,,,,32.974182,-98.739024,,,C4168_61204168001,C4168,,Diversion Point,TX,
TX_122,Unknown,Digitized,,EPSG:4326,,,,,32.505177,-98.650048,,,C4015_61204015001,C4015,,Diversion Point,TX,
TX_123,Unknown,Digitized,,EPSG:4326,,,,,32.461428000000005,-98.641611,,,C4016_61204016001,C4016,,Diversion Point,TX,
TX_124,Unknown,Digitized,,EPSG:4326,,,,,32.461428000000005,-98.641611,,,C4016_61204016301,C4016,,On-channel Reservoir,TX,
TX_125,Unknown,Digitized,,EPSG:4326,,,,,32.548054,-98.492727,,,C4021_61204021403,C4021,,Off-channel Reservoir,TX,
TX_126,Unknown,Digitized,,EPSG:4326,,,,,32.548054,-98.492727,,,C4021_61204021603,C4021,,Off-channel Diversion Point,TX,
TX_127,Unknown,Digitized,,EPSG:4326,,,,,32.548331,-98.491435,,,C4021_61204021402,C4021,,Off-channel Reservoir,TX,
TX_128,Unknown,Digitized,,EPSG:4326,,,,,32.548331,-98.491435,,,C4021_61204021602,C4021,,Off-channel Diversion Point,TX,
TX_129,Unknown,Digitized,,EPSG:4326,,,,,32.548101,-98.490482,,,C4021_61204021401,C4021,,Off-channel Reservoir,TX,
TX_130,Unknown,Digitized,,EPSG:4326,,,,,32.548101,-98.490482,,,C4021_61204021601,C4021,,Off-channel Diversion Point,TX,
TX_131,Unknown,Digitized,,EPSG:4326,,,,,32.549736,-98.491034,,,C4021_61204021001,C4021,,Diversion Point,TX,
TX_132,Unknown,Digitized,,EPSG:4326,,,,,32.412136,-98.529858,,,C4023_61204023001,C4023,,Diversion Point,TX,
TX_133,Unknown,Digitized,,EPSG:4326,,,,,32.412136,-98.529858,,,C4023_61204023301,C4023,,On-channel Reservoir,TX,
TX_134,Unknown,Digitized,,EPSG:4326,,,,,32.165087,-98.557788,,,P3934_11203934301,P3934,,On-channel Reservoir,TX,
TX_135,Unknown,Digitized,,EPSG:4326,,,,,32.056942,-98.586142,,,P5073_11205073301,P5073,,On-channel Reservoir,TX,
TX_136,Unknown,Digitized,,EPSG:4326,,,,,32.056346999999995,-98.712876,,,P5255_11205255301,P5255,,On-channel Reservoir,TX,
TX_137,Unknown,Digitized,,EPSG:4326,,,,,31.969259,-98.485598,,,C5159_61205159001,C5159,,Diversion Point,TX,
TX_138,Unknown,Digitized,,EPSG:4326,,,,,31.969259,-98.485598,,,C5159_61205159301,C5159,,On-channel Reservoir,TX,
TX_139,Unknown,Digitized,,EPSG:4326,,,,,32.107439,-98.701147,,,P3880_11203880301,P3880,,On-channel Reservoir,TX,
TX_140,Unknown,Digitized,,EPSG:4326,,,,,32.541293,-98.382708,,,C4024_61204024002,C4024,,Diversion Point,TX,
TX_141,Unknown,Digitized,,EPSG:4326,,,,,32.540854,-98.383686,,,C4024_61204024302,C4024,,On-channel Reservoir,TX,
TX_142,Unknown,Digitized,,EPSG:4326,,,,,32.580279,-98.395169,,,C4024_61204024001,C4024,,Diversion Point,TX,
TX_143,Unknown,Digitized,,EPSG:4326,,,,,32.580279,-98.395169,,,C4024_61204024301,C4024,,On-channel Reservoir,TX,
TX_144,Unknown,Digitized,,EPSG:4326,,,,,32.506578000000005,-98.40111,,,C4025_61204025001,C4025,,Diversion Point,TX,
TX_145,Unknown,Digitized,,EPSG:4326,,,,,32.506578000000005,-98.40111,,,C4025_61204025301,C4025,,On-channel Reservoir,TX,
TX_146,Unknown,Digitized,,EPSG:4326,,,,,32.505915,-98.400028,,,C4026_61204026001,C4026,,Diversion Point,TX,
TX_147,Unknown,Digitized,,EPSG:4326,,,,,32.506578000000005,-98.40111,,,C4026_61204026301,C4026,,On-channel Reservoir,TX,
TX_148,Unknown,Digitized,,EPSG:4326,,,,,32.012193,-98.676466,,,P5416_11205416301,P5416,,On-channel Reservoir,TX,
TX_149,Unknown,Digitized,,EPSG:4326,,,,,32.902356,-98.882789,,,C4199_61204199003,C4199,,Diversion Point,TX,
TX_150,Unknown,Digitized,,EPSG:4326,,,,,32.902356,-98.882789,,,C4199_61204199301,C4199,,On-channel Reservoir,TX,
TX_151,Unknown,Digitized,,EPSG:4326,,,,,32.908553999999995,-98.883161,,,C4199_61204199001,C4199,,Diversion Point,TX,
TX_152,Unknown,Digitized,,EPSG:4326,,,,,32.904678000000004,-98.878661,,,C4199_61204199002,C4199,,Diversion Point,TX,
TX_153,Unknown,Digitized,,EPSG:4326,,,,,31.938344,-98.756999,,,P3902_11203902301,P3902,,On-channel Reservoir,TX,
TX_154,Unknown,Digitized,,EPSG:4326,,,,,32.933488,-98.986267,,,C4192_61204192001,C4192,,Diversion Point,TX,
TX_155,Unknown,Digitized,,EPSG:4326,,,,,32.458707000000004,-98.629392,,,C4017_61204017001,C4017,,Diversion Point,TX,
TX_156,Unknown,Digitized,,EPSG:4326,,,,,32.458707000000004,-98.629392,,,C4017_61204017301,C4017,,On-channel Reservoir,TX,
TX_157,Unknown,Digitized,,EPSG:4326,,,,,32.458707000000004,-98.629392,,,C4018_61204018001,C4018,,Diversion Point,TX,
TX_158,Unknown,Digitized,,EPSG:4326,,,,,32.458707000000004,-98.629392,,,C4018_61204018301,C4018,,On-channel Reservoir,TX,
TX_159,Unknown,Digitized,,EPSG:4326,,,,,32.456643,-98.632828,,,C4018_61204018401,C4018,,Off-channel Reservoir,TX,
TX_160,Unknown,Digitized,,EPSG:4326,,,,,32.449378,-99.007734,,,C4211_61204211001,C4211,,Diversion Point,TX,
TX_161,Unknown,Digitized,,EPSG:4326,,,,,32.439076,-98.984719,,,C4211_61204211002,C4211,,Diversion Point,TX,
TX_162,Unknown,Digitized,,EPSG:4326,,,,,32.439076,-98.984719,,,C4211_61204211301,C4211,,On-channel Reservoir,TX,
TX_163,Unknown,Digitized,,EPSG:4326,,,,,32.459787,-99.107412,,,C4212_61204212001,C4212,,Diversion Point,TX,
TX_164,Unknown,Digitized,,EPSG:4326,,,,,32.459787,-99.107533,,,C4212_61204212301,C4212,,On-channel Reservoir,TX,
TX_165,Unknown,Digitized,,EPSG:4326,,,,,32.317745,-98.604755,,,P5274_11205274301,P5274,,On-channel Reservoir,TX,
TX_166,Unknown,Digitized,,EPSG:4326,,,,,32.046876,-98.638149,,,P5161_11205161001,P5161,,Diversion Point,TX,
TX_167,Unknown,Digitized,,EPSG:4326,,,,,32.046278,-98.637536,,,P5161_11205161301,P5161,,On-channel Reservoir,TX,
TX_168,Unknown,Digitized,,EPSG:4326,,,,,32.046921999999995,-98.639889,,,P5161_11205161401,P5161,,Off-channel Reservoir,TX,
TX_169,Unknown,Digitized,,EPSG:4326,,,,,32.705332,-98.877119,,,C4215_61204215001,C4215,,Diversion Point,TX,
TX_170,Unknown,Digitized,,EPSG:4326,,,,,32.705332,-98.877119,,,C4215_61204215301,C4215,,On-channel Reservoir,TX,
TX_171,Unknown,Digitized,,EPSG:4326,,,,,32.933782,-98.986534,,,C4193_61204193301,C4193,,On-channel Reservoir,TX,
TX_172,Unknown,Digitized,,EPSG:4326,,,,,32.894541,-98.886137,,,C4220_61204220001,C4220,,Diversion Point,TX,
TX_173,Unknown,Digitized,,EPSG:4326,,,,,32.490631,-98.650565,,,C4014_61204014001,C4014,,Diversion Point,TX,
TX_174,Unknown,Digitized,,EPSG:4326,,,,,32.486542,-98.655475,,,C4014_61204014002,C4014,,Diversion Point,TX,
TX_175,Unknown,Digitized,,EPSG:4326,,,,,32.485764,-98.661833,,,C4014_61204014003,C4014,,Diversion Point,TX,
TX_176,Unknown,Digitized,,EPSG:4326,,,,,32.48259,-98.663178,,,C4014_61204014004,C4014,,Diversion Point,TX,
TX_177,Unknown,Digitized,,EPSG:4326,,,,,29.013957,-95.496652,,,C5331_61305331001,C5331,,Diversion Point,TX,
TX_178,Unknown,Digitized,,EPSG:4326,,,,,29.017204,-95.495492,,,C5331_61305331002,C5331,,Diversion Point,TX,
TX_179,Unknown,Digitized,,EPSG:4326,,,,,28.985524,-95.968866,,,P5438_11305438001,P5438,,Diversion Point,TX,
TX_180,Unknown,Digitized,,EPSG:4326,,,,,28.935171,-95.420764,,,P5645_11305645001,P5645,,Diversion Point,TX,
TX_181,Unknown,Digitized,,EPSG:4326,,,,,28.934809,-95.414597,,,P5645_11305645002,P5645,,Diversion Point,TX,
TX_182,Unknown,Digitized,,EPSG:4326,,,,,29.516304,-96.149464,,,P3816_11303816501,P3816,,Discharge Point,TX,
TX_183,Unknown,Digitized,,EPSG:4326,,,,,29.538220000000006,-96.118664,,,P3847_11303847501,P3847,,D/S Limit - Discharge Segment,TX,
TX_184,Unknown,Digitized,,EPSG:4326,,,,,29.546042,-96.106538,,,P3847_11303847802,P3847,,U/S Limit - Discharge Segment,TX,
TX_185,Unknown,Digitized,,EPSG:4326,,,,,28.84795,-95.947202,,,P3957_11303957801,P3957,,U/S Limit - Discharge Segment,TX,
TX_186,Unknown,Digitized,,EPSG:4326,,,,,29.369402,-96.165255,,,P4229_11304229801,P4229,,U/S Limit - Discharge Segment,TX,
TX_187,Unknown,Digitized,,EPSG:4326,,,,,29.383721,-96.157254,,,P4229_11304229802,P4229,,U/S Limit - Discharge Segment,TX,
TX_188,Unknown,Digitized,,EPSG:4326,,,,,29.377422,-96.140048,,,P4229_11304229002,P4229,,Diversion Point,TX,
TX_189,Unknown,Digitized,,EPSG:4326,,,,,29.383721,-96.157254,,,P4229_11304229001,P4229,,Diversion Point,TX,
TX_190,Unknown,Digitized,,EPSG:4326,,,,,29.388161,-96.137715,,,P4229_11304229502,P4229,,D/S Limit - Discharge Segment,TX,
TX_191,Unknown,Digitized,,EPSG:4326,,,,,29.369940000000003,-96.143032,,,P4229_11304229501,P4229,,D/S Limit - Discharge Segment,TX,
TX_192,Unknown,Digitized,,EPSG:4326,,,,,29.522192,-96.222516,,,P5067_11305067001,P5067,,Diversion Point,TX,
TX_193,Unknown,Digitized,,EPSG:4326,,,,,29.514609000000004,-96.215131,,,P5067_11305067502,P5067,,Discharge Point,TX,
TX_194,Unknown,Digitized,,EPSG:4326,,,,,29.539503000000003,-96.233493,,,P5067_11305067503,P5067,,Discharge Point,TX,
TX_195,Unknown,Digitized,,EPSG:4326,,,,,29.388178000000003,-96.034336,,,P5685_11305685001,P5685,,Diversion Point,TX,
TX_196,Unknown,Digitized,,EPSG:4326,,,,,29.387787,-96.03268,,,P5685_11305685501,P5685,,Discharge Point,TX,
TX_197,Unknown,Digitized,,EPSG:4326,,,,,29.390972,-96.041106,,,P5684_11305684001,P5684,,Diversion Point,TX,
TX_198,Unknown,Digitized,,EPSG:4326,,,,,29.390197,-96.039867,,,P5684_11305684501,P5684,,Discharge Point,TX,
TX_199,Unknown,Digitized,,EPSG:4326,,,,,29.379639,-96.044133,,,P5684_11305684502,P5684,,Discharge Point,TX,
TX_200,Unknown,Digitized,,EPSG:4326,,,,,29.265907,-95.878547,,,C3421_61303421001,C3421,,Diversion Point,TX,
TX_201,Unknown,Digitized,,EPSG:4326,,,,,29.26595,-95.878444,,,C3421_61303421301,C3421,,On-channel Reservoir,TX,
