PODSiteUUID,POUSiteUUID,StartDate,EndDate
WYwr_S603,WYwr_S67453,01/01/2021,12/31/2021
WYwr_S747,WYwr_S68941,01/01/2021,12/31/2021
WYwr_S1723,WYwr_S51067,01/01/2021,12/31/2021
WYwr_S1766,WYwr_S22312,01/01/2021,12/31/2021
WYwr_S1213,WYwr_S31595,01/01/2021,12/31/2021
WYwr_S1225,WYwr_S65682,01/01/2021,12/31/2021
WYwr_S1251,WYwr_S69925,01/01/2021,12/31/2021
WYwr_S1463,WYwr_S13383,01/01/2021,12/31/2021
WYwr_S1414,WYwr_S17278,01/01/2021,12/31/2021
WYwr_S627,WYwr_S13273,01/01/2021,12/31/2021
WYwr_S719,WYwr_S49710,01/01/2021,12/31/2021
WYwr_S1696,WYwr_S59511,01/01/2021,12/31/2021
WYwr_S1787,WYwr_S38822,01/01/2021,12/31/2021
WYwr_S1734,WYwr_S49035,01/01/2021,12/31/2021
WYwr_S1712,WYwr_S53584,01/01/2021,12/31/2021
WYwr_S395,WYwr_S66570,01/01/2021,12/31/2021
WYwr_S1411,WYwr_S11869,01/01/2021,12/31/2021
WYwr_S1220,WYwr_S17064,01/01/2021,12/31/2021
WYwr_S1409,WYwr_S53551,01/01/2021,12/31/2021
WYwr_S668,WYwr_S52558,01/01/2021,12/31/2021
WYwr_S653,WYwr_S28348,01/01/2021,12/31/2021
WYwr_S2254,WYwr_S46153,01/01/2021,12/31/2021
WYwr_S983,WYwr_S53827,01/01/2021,12/31/2021
WYwr_S1695,WYwr_S54080,01/01/2021,12/31/2021
WYwr_S1786,WYwr_S54180,01/01/2021,12/31/2021
WYwr_S8,WYwr_S13179,01/01/2021,12/31/2021
WYwr_S401,WYwr_S57052,01/01/2021,12/31/2021
WYwr_S405,WYwr_S31598,01/01/2021,12/31/2021
WYwr_S408,WYwr_S31599,01/01/2021,12/31/2021
WYwr_S577,WYwr_S33468,01/01/2021,12/31/2021
WYwr_S1241,WYwr_S64739,01/01/2021,12/31/2021
WYwr_S1817,WYwr_S72154,01/01/2021,12/31/2021
WYwr_S2290,WYwr_S53908,01/01/2021,12/31/2021
WYwr_S2291,WYwr_S59358,01/01/2021,12/31/2021
WYwr_S2029,WYwr_S52694,01/01/2021,12/31/2021
WYwr_S2009,WYwr_S53812,01/01/2021,12/31/2021
WYwr_S1937,WYwr_S54599,01/01/2021,12/31/2021
WYwr_S2031,WYwr_S54978,01/01/2021,12/31/2021
WYwr_S1516,WYwr_S68050,01/01/2021,12/31/2021
WYwr_S1445,WYwr_S65320,01/01/2021,12/31/2021
WYwr_S1515,WYwr_S70031,01/01/2021,12/31/2021
WYwr_S1544,WYwr_S72014,01/01/2021,12/31/2021
WYwr_S2271,WYwr_S55001,01/01/2021,12/31/2021
WYwr_S2272,WYwr_S55150,01/01/2021,12/31/2021
WYwr_S2068,WYwr_S57868,01/01/2021,12/31/2021
WYwr_S2205,WYwr_S19973,01/01/2021,12/31/2021
WYwr_S2195,WYwr_S21206,01/01/2021,12/31/2021
WYwr_S2202,WYwr_S24173,01/01/2021,12/31/2021
WYwr_S2275,WYwr_S29026,01/01/2021,12/31/2021
WYwr_S1682,WYwr_S61982,01/01/2021,12/31/2021
WYwr_S628,WYwr_S70492,01/01/2021,12/31/2021
WYwr_S888,WYwr_S13518,01/01/2021,12/31/2021
WYwr_S684,WYwr_S26621,01/01/2021,12/31/2021
WYwr_S890,WYwr_S54460,01/01/2021,12/31/2021
WYwr_S995,WYwr_S53745,01/01/2021,12/31/2021
WYwr_S889,WYwr_S54459,01/01/2021,12/31/2021
WYwr_S974,WYwr_S55142,01/01/2021,12/31/2021
WYwr_S889,WYwr_S54459,01/01/2021,12/31/2021
WYwr_S1008,WYwr_S50654,01/01/2021,12/31/2021
WYwr_S1702,WYwr_S59178,01/01/2021,12/31/2021
WYwr_S1779,WYwr_S68075,01/01/2021,12/31/2021
WYwr_S1706,WYwr_S69232,01/01/2021,12/31/2021
WYwr_S1743,WYwr_S54233,01/01/2021,12/31/2021
WYwr_S1730,WYwr_S54366,01/01/2021,12/31/2021
WYwr_S1789,WYwr_S54237,01/01/2021,12/31/2021
WYwr_S1777,WYwr_S54664,01/01/2021,12/31/2021
WYwr_S1719,WYwr_S56514,01/01/2021,12/31/2021
WYwr_S1944,WYwr_S44904,01/01/2021,12/31/2021
WYwr_S1940,WYwr_S54189,01/01/2021,12/31/2021
WYwr_S1891,WYwr_S55049,01/01/2021,12/31/2021
WYwr_S1901,WYwr_S55247,01/01/2021,12/31/2021
WYwr_S1899,WYwr_S55398,01/01/2021,12/31/2021
WYwr_S1778,WYwr_S60325,01/01/2021,12/31/2021
WYwr_S1746,WYwr_S55903,01/01/2021,12/31/2021
WYwr_S1727,WYwr_S56452,01/01/2021,12/31/2021
WYwr_S1863,WYwr_S54396,01/01/2021,12/31/2021
WYwr_S1473,WYwr_S36183,01/01/2021,12/31/2021
WYwr_S1477,WYwr_S36292,01/01/2021,12/31/2021
WYwr_S1482,WYwr_S41033,01/01/2021,12/31/2021
WYwr_S1483,WYwr_S52915,01/01/2021,12/31/2021
WYwr_S1484,WYwr_S52926,01/01/2021,12/31/2021
WYwr_S1475,WYwr_S56895,01/01/2021,12/31/2021
WYwr_S1907,WYwr_S55902,01/01/2021,12/31/2021
WYwr_S1875,WYwr_S12710,01/01/2021,12/31/2021
WYwr_S2012,WYwr_S22335,01/01/2021,12/31/2021
WYwr_S1799,WYwr_S53223,01/01/2021,12/31/2021
WYwr_S2015,WYwr_S55074,01/01/2021,12/31/2021
WYwr_S2030,WYwr_S55636,01/01/2021,12/31/2021
WYwr_S2007,WYwr_S55630,01/01/2021,12/31/2021
WYwr_S1897,WYwr_S56129,01/01/2021,12/31/2021
WYwr_S1896,WYwr_S56568,01/01/2021,12/31/2021
WYwr_S1531,WYwr_S56816,01/01/2021,12/31/2021
WYwr_S2199,WYwr_S56554,01/01/2021,12/31/2021
WYwr_S2160,WYwr_S57103,01/01/2021,12/31/2021
WYwr_S735,WYwr_S31037,01/01/2021,12/31/2021
WYwr_S1686,WYwr_S53932,01/01/2021,12/31/2021
WYwr_S1701,WYwr_S53931,01/01/2021,12/31/2021
WYwr_S1703,WYwr_S54530,01/01/2021,12/31/2021
WYwr_S1713,WYwr_S56807,01/01/2021,12/31/2021
WYwr_S1745,WYwr_S58158,01/01/2021,12/31/2021
WYwr_S1704,WYwr_S59889,01/01/2021,12/31/2021
WYwr_S2006,WYwr_S56072,01/01/2021,12/31/2021
WYwr_S1819,WYwr_S23879,01/01/2021,12/31/2021
WYwr_S1994,WYwr_S49567,01/01/2021,12/31/2021
WYwr_S2005,WYwr_S53742,01/01/2021,12/31/2021
WYwr_S2217,WYwr_S35100,01/01/2021,12/31/2021
WYwr_S2253,WYwr_S56489,01/01/2021,12/31/2021
WYwr_S2095,WYwr_S58610,01/01/2021,12/31/2021
WYwr_S1090,WYwr_S14820,01/01/2021,12/31/2021
WYwr_S2001,WYwr_S68088,01/01/2021,12/31/2021
WYwr_S2054,WYwr_S56384,01/01/2021,12/31/2021
WYwr_S2055,WYwr_S57157,01/01/2021,12/31/2021
WYwr_S2008,WYwr_S56693,01/01/2021,12/31/2021
WYwr_S1838,WYwr_S53060,01/01/2021,12/31/2021
WYwr_S2245,WYwr_S60796,01/01/2021,12/31/2021
WYwr_S2248,WYwr_S69894,01/01/2021,12/31/2021
WYwr_S2090,WYwr_S57497,01/01/2021,12/31/2021
WYwr_S2194,WYwr_S61514,01/01/2021,12/31/2021
WYwr_S705,WYwr_S60064,01/01/2021,12/31/2021
WYwr_S1687,WYwr_S56818,01/01/2021,12/31/2021
WYwr_S646,WYwr_S61736,01/01/2021,12/31/2021
WYwr_S647,WYwr_S63846,01/01/2021,12/31/2021
WYwr_S2104,WYwr_S26249,01/01/2021,12/31/2021
WYwr_S2114,WYwr_S58163,01/01/2021,12/31/2021
WYwr_S1058,WYwr_S59039,01/01/2021,12/31/2021
WYwr_S1808,WYwr_S36968,01/01/2021,12/31/2021
WYwr_S662,WYwr_S60145,01/01/2021,12/31/2021
WYwr_S926,WYwr_S62347,01/01/2021,12/31/2021
WYwr_S2013,WYwr_S53225,01/01/2021,12/31/2021
WYwr_S2000,WYwr_S54495,01/01/2021,12/31/2021
WYwr_S1934,WYwr_S55245,01/01/2021,12/31/2021
WYwr_S777,WYwr_S27827,01/01/2021,12/31/2021
WYwr_S975,WYwr_S56449,01/01/2021,12/31/2021
WYwr_S1600,WYwr_S60496,01/01/2021,12/31/2021
WYwr_S768,WYwr_S62324,01/01/2021,12/31/2021
WYwr_S870,WYwr_S63195,01/01/2021,12/31/2021
WYwr_S1699,WYwr_S57387,01/01/2021,12/31/2021
WYwr_S1535,WYwr_S64654,01/01/2021,12/31/2021
WYwr_S2053,WYwr_S70722,01/01/2021,12/31/2021
WYwr_S1836,WYwr_S32969,01/01/2021,12/31/2021
WYwr_S2139,WYwr_S59525,01/01/2021,12/31/2021
WYwr_S2246,WYwr_S63736,01/01/2021,12/31/2021
WYwr_S2105,WYwr_S36991,01/01/2021,12/31/2021
WYwr_S1975,WYwr_S60696,01/01/2021,12/31/2021
WYwr_S1973,WYwr_S60697,01/01/2021,12/31/2021
WYwr_S685,WYwr_S63845,01/01/2021,12/31/2021
WYwr_S686,WYwr_S66669,01/01/2021,12/31/2021
WYwr_S398,WYwr_S66572,01/01/2021,12/31/2021
WYwr_S2051,WYwr_S66246,01/01/2021,12/31/2021
WYwr_S1932,WYwr_S31524,01/01/2021,12/31/2021
WYwr_S1801,WYwr_S23900,01/01/2021,12/31/2021
WYwr_S1992,WYwr_S56192,01/01/2021,12/31/2021
WYwr_S2207,WYwr_S20803,01/01/2021,12/31/2021
WYwr_S2197,WYwr_S52963,01/01/2021,12/31/2021
WYwr_S1860,WYwr_S55759,01/01/2021,12/31/2021
WYwr_S722,WYwr_S37155,01/01/2021,12/31/2021
WYwr_S2237,WYwr_S60408,01/01/2021,12/31/2021
WYwr_S2180,WYwr_S15170,01/01/2021,12/31/2021
WYwr_S2161,WYwr_S23743,01/01/2021,12/31/2021
WYwr_S2175,WYwr_S58709,01/01/2021,12/31/2021
WYwr_S2117,WYwr_S68238,01/01/2021,12/31/2021
WYwr_S2210,WYwr_S67873,01/01/2021,12/31/2021
WYwr_S1024,WYwr_S55145,01/01/2021,12/31/2021
WYwr_S2075,WYwr_S58220,01/01/2021,12/31/2021
WYwr_S2235,WYwr_S60393,01/01/2021,12/31/2021
WYwr_S2062,WYwr_S56762,01/01/2021,12/31/2021
WYwr_S2241,WYwr_S60351,01/01/2021,12/31/2021
WYwr_S2148,WYwr_S67795,01/01/2021,12/31/2021
WYwr_S1924,WYwr_S64015,01/01/2021,12/31/2021
WYwr_S1928,WYwr_S15452,01/01/2021,12/31/2021
WYwr_S1950,WYwr_S60531,01/01/2021,12/31/2021
WYwr_S1502,WYwr_S58746,01/01/2021,12/31/2021
WYwr_S2266,WYwr_S55694,01/01/2021,12/31/2021
WYwr_S2219,WYwr_S30994,01/01/2021,12/31/2021
WYwr_S2281,WYwr_S32918,01/01/2021,12/31/2021
WYwr_S2283,WYwr_S55140,01/01/2021,12/31/2021
WYwr_S2218,WYwr_S56480,01/01/2021,12/31/2021
WYwr_S780,WYwr_S59533,01/01/2021,12/31/2021
WYwr_S781,WYwr_S68768,01/01/2021,12/31/2021
WYwr_S981,WYwr_S64355,01/01/2021,12/31/2021
WYwr_S2071,WYwr_S59845,01/01/2021,12/31/2021
WYwr_S2072,WYwr_S66688,01/01/2021,12/31/2021
WYwr_S1196,WYwr_S44042,01/01/2021,12/31/2021
WYwr_S1802,WYwr_S13834,01/01/2021,12/31/2021
WYwr_S2094,WYwr_S66026,01/01/2021,12/31/2021
WYwr_S1889,WYwr_S55352,01/01/2021,12/31/2021
WYwr_S2033,WYwr_S67776,01/01/2021,12/31/2021
WYwr_S2034,WYwr_S54190,01/01/2021,12/31/2021
WYwr_S728,WYwr_S59792,01/01/2021,12/31/2021
WYwr_S663,WYwr_S65018,01/01/2021,12/31/2021
WYwr_S1870,WYwr_S69191,01/01/2021,12/31/2021
WYwr_S578,WYwr_S55381,01/01/2021,12/31/2021
WYwr_S431,WYwr_S71161,01/01/2021,12/31/2021
WYwr_S1116,WYwr_S59950,01/01/2021,12/31/2021
WYwr_S2047,WYwr_S53753,01/01/2021,12/31/2021
WYwr_S358,WYwr_S58729,01/01/2021,12/31/2021
WYwr_S359,WYwr_S59055,01/01/2021,12/31/2021
WYwr_S440,WYwr_S64645,01/01/2021,12/31/2021
WYwr_S244,WYwr_S67599,01/01/2021,12/31/2021
WYwr_S354,WYwr_S56869,01/01/2021,12/31/2021
WYwr_S1580,WYwr_S61344,01/01/2021,12/31/2021
WYwr_S444,WYwr_S66650,01/01/2021,12/31/2021
WYwr_S1842,WYwr_S66464,01/01/2021,12/31/2021
WYwr_S1905,WYwr_S60608,01/01/2021,12/31/2021
WYwr_S445,WYwr_S61197,01/01/2021,12/31/2021
WYwr_S913,WYwr_S70312,01/01/2021,12/31/2021
WYwr_S1001,WYwr_S28322,01/01/2021,12/31/2021
WYwr_S2186,WYwr_S72155,01/01/2021,12/31/2021
WYwr_S1195,WYwr_S11726,01/01/2021,12/31/2021
WYwr_S776,WYwr_S63844,01/01/2021,12/31/2021
WYwr_S1455,WYwr_S12704,01/01/2021,12/31/2021
WYwr_S1028,WYwr_S58743,01/01/2021,12/31/2021
WYwr_S1029,WYwr_S58744,01/01/2021,12/31/2021
WYwr_S2040,WYwr_S13386,01/01/2021,12/31/2021
WYwr_S2112,WYwr_S54647,01/01/2021,12/31/2021
WYwr_S1602,WYwr_S72130,01/01/2021,12/31/2021
WYwr_S1603,WYwr_S11694,01/01/2021,12/31/2021
WYwr_S1606,WYwr_S57949,01/01/2021,12/31/2021
WYwr_S1605,WYwr_S64199,01/01/2021,12/31/2021
WYwr_S1601,WYwr_S68712,01/01/2021,12/31/2021
WYwr_S2255,WYwr_S13471,01/01/2021,12/31/2021
WYwr_S264,WYwr_S13400,01/01/2021,12/31/2021
WYwr_S899,WYwr_S69528,01/01/2021,12/31/2021
WYwr_S921,WYwr_S55362,01/01/2021,12/31/2021
WYwr_S864,WYwr_S67336,01/01/2021,12/31/2021
WYwr_S693,WYwr_S52710,01/01/2021,12/31/2021
WYwr_S609,WYwr_S57558,01/01/2021,12/31/2021
WYwr_S803,WYwr_S71972,01/01/2021,12/31/2021
WYwr_S804,WYwr_S72121,01/01/2021,12/31/2021
WYwr_S683,WYwr_S68797,01/01/2021,12/31/2021
WYwr_S1798,WYwr_S65058,01/01/2021,12/31/2021
WYwr_S732,WYwr_S66282,01/01/2021,12/31/2021
WYwr_S956,WYwr_S60780,01/01/2021,12/31/2021
WYwr_S673,WYwr_S70518,01/01/2021,12/31/2021
WYwr_S674,WYwr_S31311,01/01/2021,12/31/2021
WYwr_S820,WYwr_S24570,01/01/2021,12/31/2021
WYwr_S1428,WYwr_S66193,01/01/2021,12/31/2021
WYwr_S1427,WYwr_S65891,01/01/2021,12/31/2021
WYwr_S2166,WYwr_S27252,01/01/2021,12/31/2021
WYwr_S1857,WYwr_S59173,01/01/2021,12/31/2021
WYwr_S284,WYwr_S61703,01/01/2021,12/31/2021
WYwr_S285,WYwr_S71278,01/01/2021,12/31/2021
WYwr_S249,WYwr_S12961,01/01/2021,12/31/2021
WYwr_S250,WYwr_S12962,01/01/2021,12/31/2021
WYwr_S251,WYwr_S12963,01/01/2021,12/31/2021
WYwr_S253,WYwr_S19213,01/01/2021,12/31/2021
WYwr_S159,WYwr_S29277,01/01/2021,12/31/2021
WYwr_S688,WYwr_S69721,01/01/2021,12/31/2021
WYwr_S1939,WYwr_S40231,01/01/2021,12/31/2021
WYwr_S739,WYwr_S55808,01/01/2021,12/31/2021
WYwr_S750,WYwr_S51695,01/01/2021,12/31/2021
WYwr_S1769,WYwr_S57112,01/01/2021,12/31/2021
WYwr_S895,WYwr_S69531,01/01/2021,12/31/2021
WYwr_S1572,WYwr_S61226,01/01/2021,12/31/2021
WYwr_S2203,WYwr_S37594,01/01/2021,12/31/2021
WYwr_S1064,WYwr_S34871,01/01/2021,12/31/2021
WYwr_S666,WYwr_S29145,01/01/2021,12/31/2021
WYwr_S1773,WYwr_S39900,01/01/2021,12/31/2021
WYwr_S1151,WYwr_S32707,01/01/2021,12/31/2021
WYwr_S156,WYwr_S59699,01/01/2021,12/31/2021
WYwr_S160,WYwr_S12034,01/01/2021,12/31/2021
WYwr_S164,WYwr_S12035,01/01/2021,12/31/2021
WYwr_S246,WYwr_S34533,01/01/2021,12/31/2021
WYwr_S1104,WYwr_S63296,01/01/2021,12/31/2021
WYwr_S1111,WYwr_S63358,01/01/2021,12/31/2021
WYwr_S1112,WYwr_S63447,01/01/2021,12/31/2021
WYwr_S1102,WYwr_S60311,01/01/2021,12/31/2021
WYwr_S1100,WYwr_S60480,01/01/2021,12/31/2021
WYwr_S1101,WYwr_S60629,01/01/2021,12/31/2021
WYwr_S1110,WYwr_S61062,01/01/2021,12/31/2021
WYwr_S1107,WYwr_S40924,01/01/2021,12/31/2021
WYwr_S1105,WYwr_S40941,01/01/2021,12/31/2021
WYwr_S1060,WYwr_S65738,01/01/2021,12/31/2021
WYwr_S1061,WYwr_S66542,01/01/2021,12/31/2021
WYwr_S1062,WYwr_S21821,01/01/2021,12/31/2021
WYwr_S464,WYwr_S62603,01/01/2021,12/31/2021
WYwr_S471,WYwr_S38001,01/01/2021,12/31/2021
WYwr_S1807,WYwr_S16628,01/01/2021,12/31/2021
WYwr_S760,WYwr_S59867,01/01/2021,12/31/2021
WYwr_S761,WYwr_S69525,01/01/2021,12/31/2021
WYwr_S783,WYwr_S59825,01/01/2021,12/31/2021
WYwr_S1016,WYwr_S50443,01/01/2021,12/31/2021
WYwr_S884,WYwr_S70715,01/01/2021,12/31/2021
WYwr_S679,WYwr_S36689,01/01/2021,12/31/2021
WYwr_S677,WYwr_S36700,01/01/2021,12/31/2021
WYwr_S682,WYwr_S61237,01/01/2021,12/31/2021
WYwr_S1953,WYwr_S57605,01/01/2021,12/31/2021
WYwr_S1503,WYwr_S56404,01/01/2021,12/31/2021
WYwr_S2212,WYwr_S29336,01/01/2021,12/31/2021
WYwr_S599,WYwr_S52510,01/01/2021,12/31/2021
WYwr_S1755,WYwr_S38000,01/01/2021,12/31/2021
WYwr_S363,WYwr_S27088,01/01/2021,12/31/2021
WYwr_S291,WYwr_S35985,01/01/2021,12/31/2021
WYwr_S948,WYwr_S54464,01/01/2021,12/31/2021
WYwr_S797,WYwr_S55449,01/01/2021,12/31/2021
WYwr_S2301,WYwr_S35252,01/01/2021,12/31/2021
WYwr_S1748,WYwr_S23599,01/01/2021,12/31/2021
WYwr_S1707,WYwr_S12264,01/01/2021,12/31/2021
WYwr_S1710,WYwr_S12265,01/01/2021,12/31/2021
WYwr_S1709,WYwr_S28504,01/01/2021,12/31/2021
WYwr_S1739,WYwr_S28505,01/01/2021,12/31/2021
WYwr_S1736,WYwr_S28506,01/01/2021,12/31/2021
WYwr_S596,WYwr_S54590,01/01/2021,12/31/2021
WYwr_S598,WYwr_S55053,01/01/2021,12/31/2021
WYwr_S828,WYwr_S69129,01/01/2021,12/31/2021
WYwr_S1523,WYwr_S55697,01/01/2021,12/31/2021
WYwr_S659,WYwr_S69033,01/01/2021,12/31/2021
WYwr_S135,WYwr_S15122,01/01/2021,12/31/2021
WYwr_S297,WYwr_S30849,01/01/2021,12/31/2021
WYwr_S162,WYwr_S28766,01/01/2021,12/31/2021
WYwr_S90,WYwr_S26638,01/01/2021,12/31/2021
WYwr_S132,WYwr_S37177,01/01/2021,12/31/2021
WYwr_S2096,WYwr_S32124,01/01/2021,12/31/2021
WYwr_S267,WYwr_S34197,01/01/2021,12/31/2021
WYwr_S278,WYwr_S42819,01/01/2021,12/31/2021
WYwr_S279,WYwr_S42820,01/01/2021,12/31/2021
WYwr_S129,WYwr_S43558,01/01/2021,12/31/2021
WYwr_S49,WYwr_S43560,01/01/2021,12/31/2021
WYwr_S1564,WYwr_S50511,01/01/2021,12/31/2021
WYwr_S1567,WYwr_S54425,01/01/2021,12/31/2021
WYwr_S842,WYwr_S67943,01/01/2021,12/31/2021
WYwr_S843,WYwr_S55519,01/01/2021,12/31/2021
WYwr_S852,WYwr_S51825,01/01/2021,12/31/2021
WYwr_S710,WYwr_S69615,01/01/2021,12/31/2021
WYwr_S711,WYwr_S63199,01/01/2021,12/31/2021
WYwr_S713,WYwr_S65510,01/01/2021,12/31/2021
WYwr_S718,WYwr_S65539,01/01/2021,12/31/2021
WYwr_S1524,WYwr_S56386,01/01/2021,12/31/2021
WYwr_S874,WYwr_S12663,01/01/2021,12/31/2021
WYwr_S2185,WYwr_S27225,01/01/2021,12/31/2021
WYwr_S241,WYwr_S72019,01/01/2021,12/31/2021
WYwr_S70,WYwr_S61699,01/01/2021,12/31/2021
WYwr_S1465,WYwr_S42614,01/01/2021,12/31/2021
WYwr_S1118,WYwr_S39991,01/01/2021,12/31/2021
WYwr_S1070,WYwr_S38225,01/01/2021,12/31/2021
WYwr_S1132,WYwr_S38254,01/01/2021,12/31/2021
WYwr_S286,WYwr_S71279,01/01/2021,12/31/2021
WYwr_S281,WYwr_S71280,01/01/2021,12/31/2021
WYwr_S50,WYwr_S11775,01/01/2021,12/31/2021
WYwr_S256,WYwr_S14740,01/01/2021,12/31/2021
WYwr_S257,WYwr_S14741,01/01/2021,12/31/2021
WYwr_S258,WYwr_S14742,01/01/2021,12/31/2021
WYwr_S152,WYwr_S14618,01/01/2021,12/31/2021
WYwr_S280,WYwr_S26402,01/01/2021,12/31/2021
WYwr_S175,WYwr_S40055,01/01/2021,12/31/2021
WYwr_S857,WYwr_S59175,01/01/2021,12/31/2021
WYwr_S1545,WYwr_S41102,01/01/2021,12/31/2021
WYwr_S2198,WYwr_S59836,01/01/2021,12/31/2021
WYwr_S601,WYwr_S64686,01/01/2021,12/31/2021
WYwr_S600,WYwr_S70389,01/01/2021,12/31/2021
WYwr_S969,WYwr_S71242,01/01/2021,12/31/2021
WYwr_S638,WYwr_S71512,01/01/2021,12/31/2021
WYwr_S639,WYwr_S13584,01/01/2021,12/31/2021
WYwr_S544,WYwr_S22404,01/01/2021,12/31/2021
WYwr_S142,WYwr_S71695,01/01/2021,12/31/2021
WYwr_S1929,WYwr_S23067,01/01/2021,12/31/2021
WYwr_S786,WYwr_S27546,01/01/2021,12/31/2021
WYwr_S724,WYwr_S68937,01/01/2021,12/31/2021
WYwr_S748,WYwr_S11690,01/01/2021,12/31/2021
WYwr_S850,WYwr_S41097,01/01/2021,12/31/2021
WYwr_S922,WYwr_S66803,01/01/2021,12/31/2021
WYwr_S1869,WYwr_S58218,01/01/2021,12/31/2021
WYwr_S1872,WYwr_S53407,01/01/2021,12/31/2021
WYwr_S436,WYwr_S62271,01/01/2021,12/31/2021
WYwr_S124,WYwr_S70665,01/01/2021,12/31/2021
WYwr_S2159,WYwr_S41617,01/01/2021,12/31/2021
WYwr_S80,WYwr_S46648,01/01/2021,12/31/2021
WYwr_S2304,WYwr_S58378,01/01/2021,12/31/2021
WYwr_S831,WYwr_S62372,01/01/2021,12/31/2021
WYwr_S2035,WYwr_S25284,01/01/2021,12/31/2021
WYwr_S1810,WYwr_S36421,01/01/2021,12/31/2021
WYwr_S1783,WYwr_S43578,01/01/2021,12/31/2021
WYwr_S1784,WYwr_S23395,01/01/2021,12/31/2021
WYwr_S1785,WYwr_S48209,01/01/2021,12/31/2021
WYwr_S91,WYwr_S47495,01/01/2021,12/31/2021
WYwr_S92,WYwr_S47496,01/01/2021,12/31/2021
WYwr_S265,WYwr_S46586,01/01/2021,12/31/2021
WYwr_S1182,WYwr_S48551,01/01/2021,12/31/2021
WYwr_S1852,WYwr_S64769,01/01/2021,12/31/2021
WYwr_S1854,WYwr_S52632,01/01/2021,12/31/2021
WYwr_S1849,WYwr_S65033,01/01/2021,12/31/2021
WYwr_S2017,WYwr_S46954,01/01/2021,12/31/2021
WYwr_S385,WYwr_S18362,01/01/2021,12/31/2021
