WaterSourceUUID,Geometry,GNISFeatureNameCV,WaterQualityIndicatorCV,WaterSourceName,WaterSourceNativeID,WaterSourceTypeCV
NMwr_WS46,,,Fresh,SAN JUAN AREA 2,1387,Surface Water
NMwr_WS47,,,Fresh,RIO GRANDE AREA 2,1253,Surface Water
NMwr_WS48,,,Fresh,ANIMAS RIVER,62,"Groundwater,Surface Water"
NMwr_WS49,,,Fresh,SAN JUAN AREA 1,1386,Surface Water
NMwr_WS50,,,Fresh,ABBOTT LAKE,2,"Groundwater,Surface Water"
NMwr_WS51,,,Fresh,ALLISON DRAW /NM,50,Surface Water
NMwr_WS52,,,Fresh,CHACO WASH,400,Surface Water
NMwr_WS53,,,Fresh,DRY CIMARRON RIVER,570,Surface Water
NMwr_WS54,,,Fresh,FISHER CREEK,628,Surface Water
NMwr_WS55,,,Fresh,TRINCHERITA CREEK /NM,1587,Surface Water
NMwr_WS56,,,Fresh,BONITO LAKE,241,Surface Water
NMwr_WS57,,,Fresh,RIO RUIDOSO,1279,Surface Water
NMwr_WS58,,,Fresh,ADAMS CANYON,6,"Groundwater,Surface Water"
NMwr_WS59,,,Fresh,BLACK RIVER,216,"Groundwater,Surface Water"
NMwr_WS60,,,Fresh,AGUA NEGRA RIVER /N,14,"Groundwater,Surface Water"
NMwr_WS61,,,Fresh,ALAMOSA CREEK,40,"Groundwater,Surface Water"
NMwr_WS62,,,Fresh,ABIQUIU CREEK,3,"Groundwater,Surface Water"
NMwr_WS63,,,Fresh,AGUA SARCA,16,Surface Water
NMwr_WS64,,,Fresh,ANIMAS RIVER,62,Surface Water
NMwr_WS65,,,Fresh,RIO GRANDE AREA 5,1256,Surface Water
NMwr_WS66,,,Fresh,PECOS RIVER AREA 5,1125,"Groundwater,Surface Water"
NMwr_WS67,,,Fresh,VALLECITO CREEK,1621,Surface Water
NMwr_WS68,,,Fresh,ELEPHANT BUTTE RESERVOIR,602,Surface Water
NMwr_WS69,,,Fresh,COYOTE CREEK,504,Surface Water
NMwr_WS70,,,Fresh,YOUNG CANYON,1723,Surface Water
NMwr_WS71,,,Fresh,RIO EN MEDIO,1245,Surface Water
NMwr_WS72,,,Fresh,ALAMOSA CREEK,40,Surface Water
NMwr_WS73,,,Fresh,EMBUDO CREEK,609,"Groundwater,Surface Water"
NMwr_WS74,,,Fresh,RIO DE LAS VACAS,1239,Surface Water
NMwr_WS75,,,Fresh,DUCK CREEK,571,"Groundwater,Surface Water"
NMwr_WS76,,,Fresh,WILD HORSE CANYON,1687,Surface Water
NMwr_WS77,,,Fresh,CABRESTO CREEK,283,Surface Water
NMwr_WS78,,,Fresh,LONG CANYON,912,Surface Water
NMwr_WS79,,,Fresh,RANCHERIA CANYON,1197,Surface Water
NMwr_WS80,,,Fresh,WHITE OAKS CANYON,1676,Surface Water
NMwr_WS81,,,Fresh,LABORCITA CANYON,852,Surface Water
NMwr_WS82,,,Fresh,COYOTE CANYON,501,Surface Water
NMwr_WS83,,,Fresh,NOGAL CREEK /N,1045,Surface Water
NMwr_WS84,,,Fresh,KARR CANYON,813,Surface Water
NMwr_WS85,,,Fresh,CASS DRAW,386,"Groundwater,Surface Water"
NMwr_WS86,,,Fresh,DARK CANYON /N,526,"Groundwater,Surface Water"
NMwr_WS87,,,Fresh,RED RIVER,1208,Surface Water
NMwr_WS88,,,Fresh,CARRACAS CANYON,371,Surface Water
NMwr_WS89,,,Fresh,RIO TUSAS,1289,Surface Water
