SiteUUID,RegulatoryOverlayUUIDs,WaterSourceUUID,CoordinateAccuracy,CoordinateMethodCV,County,EPSGCodeCV,Geometry,GNISCodeCV,HUC12,HUC8,Latitude,Longitude,NHDNetworkStatusCV,NHDProductCV,PODorPOUSite,SiteName,SiteNativeID,SitePoint,SiteTypeCV,StateCV,USGSSiteID
TXwr_S40,,TXwr_WS1,Unspecified,Digitized,,4326,,,,,31.101211,-97.373334,,,POD,Unspecified,11205330001,,Diversion Point,TX,
TXwr_S41,,TXwr_WS1,Unspecified,Digitized,,4326,,,,,31.101211,-97.373334,,,POD,Unspecified,11205330301,,On-channel Reservoir,TX,
TXwr_S42,,TXwr_WS1,Unspecified,Digitized,,4326,,,,,31.096121999999998,-97.377772,,,POD,Unspecified,11205330003,,Diversion Point,TX,
TXwr_S43,,TXwr_WS1,Unspecified,Digitized,,4326,,,,,31.096121999999998,-97.377772,,,POD,Unspecified,11205330302,,On-channel Reservoir,TX,
TXwr_S44,,TXwr_WS1,Unspecified,Digitized,,4326,,,,,31.865414,-97.371994,,,POD,Unspecified,61205157001,,Diversion Point,TX,
TXwr_S45,,TXwr_WS1,Unspecified,Digitized,,4326,,,,,31.866464,-97.371301,,,POD,Unspecified,61205157301,,On-channel Reservoir,TX,
TXwr_S46,,TXwr_WS1,Unspecified,Digitized,,4326,,,,,32.389939,-97.40879699999999,,,POD,Unspecified,11204258301,,On-channel Reservoir,TX,
TXwr_S47,,TXwr_WS1,Unspecified,Digitized,,4326,,,,,31.007603000000003,-97.456721,,,POD,Unspecified,11204003001,,Diversion Point,TX,
TXwr_S48,,TXwr_WS1,Unspecified,Digitized,,4326,,,,,30.868485999999997,-97.24732900000001,,,POD,Unspecified,11204109201,,U/S Limit - Diversion Segment,TX,
TXwr_S49,,TXwr_WS1,Unspecified,Digitized,,4326,,,,,30.858999,-97.245273,,,POD,Unspecified,11204109101,,D/S Limit - Diversion Segment,TX,
TXwr_S50,,TXwr_WS1,Unspecified,Digitized,,4326,,,,,30.970358,-97.430089,,,POD,Unspecified,11203763002,,Diversion Point,TX,
TXwr_S51,,TXwr_WS1,Unspecified,Digitized,,4326,,,,,30.970470000000002,-97.433544,,,POD,Unspecified,11203763001,,Diversion Point,TX,
TXwr_S52,,TXwr_WS1,Unspecified,Digitized,,4326,,,,,30.970155,-97.433155,,,POD,Unspecified,11203763301,,On-channel Reservoir,TX,
TXwr_S53,,TXwr_WS1,Unspecified,Digitized,,4326,,,,,31.521684999999998,-97.069728,,,POD,Unspecified,11205085001,,Diversion Point,TX,
TXwr_S54,,TXwr_WS1,Unspecified,Digitized,,4326,,,,,31.521518,-97.069199,,,POD,Unspecified,11205085501,,Discharge Point,TX,
TXwr_S55,,TXwr_WS1,Unspecified,Digitized,,4326,,,,,31.499728,-97.093626,,,POD,Unspecified,11205085401,,Off-channel Reservoir Complex,TX,
TXwr_S56,,TXwr_WS1,Unspecified,Digitized,,4326,,,,,31.003769000000002,-97.45309300000001,,,POD,Unspecified,11204002001,,Diversion Point,TX,
TXwr_S57,,TXwr_WS1,Unspecified,Digitized,,4326,,,,,31.898009000000002,-97.207073,,,POD,Unspecified,61205158001,,Diversion Point,TX,
TXwr_S58,,TXwr_WS1,Unspecified,Digitized,,4326,,,,,31.898009000000002,-97.207073,,,POD,Unspecified,61205158301,,On-channel Reservoir,TX,
TXwr_S59,,TXwr_WS1,Unspecified,Digitized,,4326,,,,,30.593564,-97.028875,,,POD,Unspecified,11205540301,,On-channel Reservoir,TX,
TXwr_S60,,TXwr_WS1,Unspecified,Digitized,,4326,,,,,30.585386,-97.010435,,,POD,Unspecified,11205540302,,On-channel Reservoir,TX,
TXwr_S61,,TXwr_WS1,Unspecified,Digitized,,4326,,,,,30.529221000000003,-97.329922,,,POD,Unspecified,11204166201,,U/S Limit - Diversion Segment,TX,
TXwr_S62,,TXwr_WS1,Unspecified,Digitized,,4326,,,,,30.532584999999997,-97.322784,,,POD,Unspecified,11204166101,,D/S Limit - Diversion Segment,TX,
TXwr_S63,,TXwr_WS1,Unspecified,Digitized,,4326,,,,,30.970352000000002,-97.256119,,,POD,Unspecified,61203767005,,Diversion Point,TX,
TXwr_S64,,TXwr_WS1,Unspecified,Digitized,,4326,,,,,30.970352000000002,-97.256119,,,POD,Unspecified,61203767305,,On-channel Reservoir,TX,
TXwr_S65,,TXwr_WS1,Unspecified,Digitized,,4326,,,,,30.964196,-97.251713,,,POD,Unspecified,61203767001,,Diversion Point,TX,
TXwr_S66,,TXwr_WS1,Unspecified,Digitized,,4326,,,,,30.963626,-97.251026,,,POD,Unspecified,61203767301,,On-channel Reservoir,TX,
TXwr_S67,,TXwr_WS1,Unspecified,Digitized,,4326,,,,,30.960741,-97.25023900000001,,,POD,Unspecified,61203767002,,Diversion Point,TX,
TXwr_S68,,TXwr_WS1,Unspecified,Digitized,,4326,,,,,30.960741,-97.25023900000001,,,POD,Unspecified,61203767302,,On-channel Reservoir,TX,
TXwr_S69,,TXwr_WS1,Unspecified,Digitized,,4326,,,,,30.963027,-97.245386,,,POD,Unspecified,61203767004,,Diversion Point,TX,
TXwr_S70,,TXwr_WS1,Unspecified,Digitized,,4326,,,,,30.963027,-97.245386,,,POD,Unspecified,61203767304,,On-channel Reservoir,TX,
TXwr_S71,,TXwr_WS1,Unspecified,Digitized,,4326,,,,,30.959946999999996,-97.24710999999999,,,POD,Unspecified,61203767003,,Diversion Point,TX,
TXwr_S72,,TXwr_WS1,Unspecified,Digitized,,4326,,,,,30.960288000000002,-97.247776,,,POD,Unspecified,61203767303,,On-channel Reservoir,TX,
TXwr_S73,,TXwr_WS1,Unspecified,Digitized,,4326,,,,,30.971140999999996,-97.254133,,,POD,Unspecified,61203767401,,Off-channel Reservoir Complex,TX,
TXwr_S74,,TXwr_WS1,Unspecified,Digitized,,4326,,,,,31.519496000000004,-97.064584,,,POD,Unspecified,11205085502,,Discharge Point,TX,
TXwr_S75,,TXwr_WS1,Unspecified,Digitized,,4326,,,,,31.580181,-97.197084,,,POD,Unspecified,11205094001,,Diversion Point,TX,
TXwr_S76,,TXwr_WS1,Unspecified,Digitized,,4326,,,,,31.580181,-97.197084,,,POD,Unspecified,11205094301,,On-channel Reservoir,TX,
TXwr_S77,,TXwr_WS1,Unspecified,Digitized,,4326,,,,,31.549787,-97.09070799999999,,,POD,Unspecified,11205094501,,Discharge Point,TX,
TXwr_S78,,TXwr_WS1,Unspecified,Digitized,,4326,,,,,31.012579,-97.459451,,,POD,Unspecified,11204000001,,Diversion Point,TX,
TXwr_S79,,TXwr_WS1,Unspecified,Digitized,,4326,,,,,32.871319,-97.946839,,,POD,Unspecified,61204041001,,Diversion Point,TX,
TXwr_S80,,TXwr_WS1,Unspecified,Digitized,,4326,,,,,32.871319,-97.946839,,,POD,Unspecified,61204041301,,On-channel Reservoir,TX,
TXwr_S81,,TXwr_WS1,Unspecified,Digitized,,4326,,,,,32.857688,-97.952167,,,POD,Unspecified,61204042001,,Diversion Point,TX,
TXwr_S82,,TXwr_WS1,Unspecified,Digitized,,4326,,,,,32.857688,-97.952167,,,POD,Unspecified,61204042301,,On-channel Reservoir,TX,
TXwr_S83,,TXwr_WS1,Unspecified,Digitized,,4326,,,,,32.584058,-98.05660300000001,,,POD,Unspecified,61204043001,,Diversion Point,TX,
TXwr_S84,,TXwr_WS1,Unspecified,Digitized,,4326,,,,,32.584058,-98.05660300000001,,,POD,Unspecified,61204043301,,On-channel Reservoir,TX,
TXwr_S85,,TXwr_WS1,Unspecified,Digitized,,4326,,,,,32.624421999999996,-97.958813,,,POD,Unspecified,61204044002,,Diversion Point,TX,
TXwr_S86,,TXwr_WS1,Unspecified,Digitized,,4326,,,,,32.621091,-97.96948499999999,,,POD,Unspecified,61204044001,,Diversion Point,TX,
TXwr_S87,,TXwr_WS1,Unspecified,Digitized,,4326,,,,,32.619142,-97.90194699999999,,,POD,Unspecified,61204045001,,Diversion Point,TX,
TXwr_S88,,TXwr_WS1,Unspecified,Digitized,,4326,,,,,32.619503,-97.896097,,,POD,Unspecified,61204045002,,Diversion Point,TX,
TXwr_S89,,TXwr_WS1,Unspecified,Digitized,,4326,,,,,32.619509,-97.893339,,,POD,Unspecified,61204046001,,Diversion Point,TX,
TXwr_S90,,TXwr_WS1,Unspecified,Digitized,,4326,,,,,32.773801,-98.897312,,,POD,Unspecified,61204216001,,Diversion Point,TX,
TXwr_S91,,TXwr_WS1,Unspecified,Digitized,,4326,,,,,32.766616,-98.872612,,,POD,Unspecified,61204217001,,Diversion Point,TX,
TXwr_S92,,TXwr_WS1,Unspecified,Digitized,,4326,,,,,32.766616,-98.872612,,,POD,Unspecified,61204217301,,On-channel Reservoir,TX,
TXwr_S93,,TXwr_WS1,Unspecified,Digitized,,4326,,,,,32.878996,-98.892338,,,POD,Unspecified,61204218001,,Diversion Point,TX,
TXwr_S94,,TXwr_WS1,Unspecified,Digitized,,4326,,,,,32.881586,-98.890517,,,POD,Unspecified,61204218002,,Diversion Point,TX,
TXwr_S95,,TXwr_WS1,Unspecified,Digitized,,4326,,,,,32.890626,-98.884763,,,POD,Unspecified,61204219001,,Diversion Point,TX,
TXwr_S96,,TXwr_WS1,Unspecified,Digitized,,4326,,,,,32.896176000000004,-98.882633,,,POD,Unspecified,61204219002,,Diversion Point,TX,
TXwr_S97,,TXwr_WS1,Unspecified,Digitized,,4326,,,,,32.896122,-98.879343,,,POD,Unspecified,61204221001,,Diversion Point,TX,
TXwr_S98,,TXwr_WS1,Unspecified,Digitized,,4326,,,,,32.897323,-98.870501,,,POD,Unspecified,61204221002,,Diversion Point,TX,
TXwr_S99,,TXwr_WS1,Unspecified,Digitized,,4326,,,,,32.923817,-98.857156,,,POD,Unspecified,61204222001,,Diversion Point,TX,
TXwr_S100,,TXwr_WS1,Unspecified,Digitized,,4326,,,,,32.936665000000005,-98.787379,,,POD,Unspecified,61204223001,,Diversion Point,TX,
TXwr_S101,,TXwr_WS1,Unspecified,Digitized,,4326,,,,,32.960249,-98.767193,,,POD,Unspecified,61204224301,,On-channel Reservoir,TX,
TXwr_S102,,TXwr_WS1,Unspecified,Digitized,,4326,,,,,32.965882,-98.770488,,,POD,Unspecified,61204225001,,Diversion Point,TX,
TXwr_S103,,TXwr_WS1,Unspecified,Digitized,,4326,,,,,32.969151000000004,-98.771896,,,POD,Unspecified,61204225002,,Diversion Point,TX,
TXwr_S104,,TXwr_WS1,Unspecified,Digitized,,4326,,,,,32.966691,-98.767448,,,POD,Unspecified,61204225003,,Diversion Point,TX,
TXwr_S105,,TXwr_WS1,Unspecified,Digitized,,4326,,,,,32.965609,-98.764887,,,POD,Unspecified,61204225004,,Diversion Point,TX,
TXwr_S106,,TXwr_WS1,Unspecified,Digitized,,4326,,,,,32.969556,-98.771745,,,POD,Unspecified,61204226001,,Diversion Point,TX,
TXwr_S107,,TXwr_WS1,Unspecified,Digitized,,4326,,,,,32.968422,-98.768738,,,POD,Unspecified,61204226002,,Diversion Point,TX,
TXwr_S108,,TXwr_WS1,Unspecified,Digitized,,4326,,,,,32.969761,-98.762433,,,POD,Unspecified,61204226003,,Diversion Point,TX,
TXwr_S109,,TXwr_WS1,Unspecified,Digitized,,4326,,,,,32.975958,-98.755627,,,POD,Unspecified,61204227001,,Diversion Point,TX,
TXwr_S110,,TXwr_WS1,Unspecified,Digitized,,4326,,,,,32.927473,-99.00995400000001,,,POD,Unspecified,61204191201,,U/S Limit - Diversion Segment,TX,
TXwr_S111,,TXwr_WS1,Unspecified,Digitized,,4326,,,,,32.930627,-98.98998399999999,,,POD,Unspecified,61204191102,,D/S Limit - Diversion Segment,TX,
TXwr_S112,,TXwr_WS1,Unspecified,Digitized,,4326,,,,,32.933434000000005,-98.98928199999999,,,POD,Unspecified,61204191202,,U/S Limit - Diversion Segment,TX,
TXwr_S113,,TXwr_WS1,Unspecified,Digitized,,4326,,,,,32.940416,-98.987177,,,POD,Unspecified,61204191101,,D/S Limit - Diversion Segment,TX,
TXwr_S114,,TXwr_WS1,Unspecified,Digitized,,4326,,,,,32.943169,-98.927814,,,POD,Unspecified,61204195001,,Diversion Point,TX,
TXwr_S115,,TXwr_WS1,Unspecified,Digitized,,4326,,,,,32.925748,-98.908932,,,POD,Unspecified,61204196001,,Diversion Point,TX,
TXwr_S116,,TXwr_WS1,Unspecified,Digitized,,4326,,,,,32.907602000000004,-98.907554,,,POD,Unspecified,61204197001,,Diversion Point,TX,
TXwr_S117,,TXwr_WS1,Unspecified,Digitized,,4326,,,,,32.901981,-98.899343,,,POD,Unspecified,61204198301,,On-channel Reservoir,TX,
TXwr_S118,,TXwr_WS1,Unspecified,Digitized,,4326,,,,,32.968491,-98.73129499999999,,,POD,Unspecified,61204168004,,Diversion Point,TX,
TXwr_S119,,TXwr_WS1,Unspecified,Digitized,,4326,,,,,32.966264,-98.733649,,,POD,Unspecified,61204168003,,Diversion Point,TX,
TXwr_S120,,TXwr_WS1,Unspecified,Digitized,,4326,,,,,32.971333,-98.738381,,,POD,Unspecified,61204168002,,Diversion Point,TX,
TXwr_S121,,TXwr_WS1,Unspecified,Digitized,,4326,,,,,32.974182,-98.739024,,,POD,Unspecified,61204168001,,Diversion Point,TX,
TXwr_S122,,TXwr_WS1,Unspecified,Digitized,,4326,,,,,32.505177,-98.650048,,,POD,Unspecified,61204015001,,Diversion Point,TX,
TXwr_S123,,TXwr_WS1,Unspecified,Digitized,,4326,,,,,32.461428000000005,-98.641611,,,POD,Unspecified,61204016001,,Diversion Point,TX,
TXwr_S124,,TXwr_WS1,Unspecified,Digitized,,4326,,,,,32.461428000000005,-98.641611,,,POD,Unspecified,61204016301,,On-channel Reservoir,TX,
TXwr_S125,,TXwr_WS1,Unspecified,Digitized,,4326,,,,,32.548054,-98.492727,,,POD,Unspecified,61204021403,,Off-channel Reservoir,TX,
TXwr_S126,,TXwr_WS1,Unspecified,Digitized,,4326,,,,,32.548054,-98.492727,,,POD,Unspecified,61204021603,,Off-channel Diversion Point,TX,
TXwr_S127,,TXwr_WS1,Unspecified,Digitized,,4326,,,,,32.548331,-98.491435,,,POD,Unspecified,61204021402,,Off-channel Reservoir,TX,
TXwr_S128,,TXwr_WS1,Unspecified,Digitized,,4326,,,,,32.548331,-98.491435,,,POD,Unspecified,61204021602,,Off-channel Diversion Point,TX,
TXwr_S129,,TXwr_WS1,Unspecified,Digitized,,4326,,,,,32.548101,-98.490482,,,POD,Unspecified,61204021401,,Off-channel Reservoir,TX,
TXwr_S130,,TXwr_WS1,Unspecified,Digitized,,4326,,,,,32.548101,-98.490482,,,POD,Unspecified,61204021601,,Off-channel Diversion Point,TX,
TXwr_S131,,TXwr_WS1,Unspecified,Digitized,,4326,,,,,32.549735999999996,-98.491034,,,POD,Unspecified,61204021001,,Diversion Point,TX,
TXwr_S132,,TXwr_WS1,Unspecified,Digitized,,4326,,,,,32.412136,-98.52985799999999,,,POD,Unspecified,61204023001,,Diversion Point,TX,
TXwr_S133,,TXwr_WS1,Unspecified,Digitized,,4326,,,,,32.412136,-98.52985799999999,,,POD,Unspecified,61204023301,,On-channel Reservoir,TX,
TXwr_S134,,TXwr_WS1,Unspecified,Digitized,,4326,,,,,32.165087,-98.557788,,,POD,Unspecified,11203934301,,On-channel Reservoir,TX,
TXwr_S135,,TXwr_WS1,Unspecified,Digitized,,4326,,,,,32.056942,-98.58614200000001,,,POD,Unspecified,11205073301,,On-channel Reservoir,TX,
TXwr_S136,,TXwr_WS1,Unspecified,Digitized,,4326,,,,,32.056346999999995,-98.712876,,,POD,Unspecified,11205255301,,On-channel Reservoir,TX,
TXwr_S137,,TXwr_WS1,Unspecified,Digitized,,4326,,,,,31.969259,-98.485598,,,POD,Unspecified,61205159001,,Diversion Point,TX,
TXwr_S138,,TXwr_WS1,Unspecified,Digitized,,4326,,,,,31.969259,-98.485598,,,POD,Unspecified,61205159301,,On-channel Reservoir,TX,
TXwr_S139,,TXwr_WS1,Unspecified,Digitized,,4326,,,,,32.107439,-98.70114699999999,,,POD,Unspecified,11203880301,,On-channel Reservoir,TX,
TXwr_S140,,TXwr_WS1,Unspecified,Digitized,,4326,,,,,32.541292999999996,-98.382708,,,POD,Unspecified,61204024002,,Diversion Point,TX,
TXwr_S141,,TXwr_WS1,Unspecified,Digitized,,4326,,,,,32.540853999999996,-98.383686,,,POD,Unspecified,61204024302,,On-channel Reservoir,TX,
TXwr_S142,,TXwr_WS1,Unspecified,Digitized,,4326,,,,,32.580279,-98.395169,,,POD,Unspecified,61204024001,,Diversion Point,TX,
TXwr_S143,,TXwr_WS1,Unspecified,Digitized,,4326,,,,,32.580279,-98.395169,,,POD,Unspecified,61204024301,,On-channel Reservoir,TX,
TXwr_S144,,TXwr_WS1,Unspecified,Digitized,,4326,,,,,32.506578000000005,-98.40111,,,POD,Unspecified,61204025001,,Diversion Point,TX,
TXwr_S145,,TXwr_WS1,Unspecified,Digitized,,4326,,,,,32.506578000000005,-98.40111,,,POD,Unspecified,61204025301,,On-channel Reservoir,TX,
TXwr_S146,,TXwr_WS1,Unspecified,Digitized,,4326,,,,,32.505915,-98.400028,,,POD,Unspecified,61204026001,,Diversion Point,TX,
TXwr_S147,,TXwr_WS1,Unspecified,Digitized,,4326,,,,,32.506578000000005,-98.40111,,,POD,Unspecified,61204026301,,On-channel Reservoir,TX,
TXwr_S148,,TXwr_WS1,Unspecified,Digitized,,4326,,,,,32.012192999999996,-98.676466,,,POD,Unspecified,11205416301,,On-channel Reservoir,TX,
TXwr_S149,,TXwr_WS1,Unspecified,Digitized,,4326,,,,,32.902356,-98.882789,,,POD,Unspecified,61204199003,,Diversion Point,TX,
TXwr_S150,,TXwr_WS1,Unspecified,Digitized,,4326,,,,,32.902356,-98.882789,,,POD,Unspecified,61204199301,,On-channel Reservoir,TX,
TXwr_S151,,TXwr_WS1,Unspecified,Digitized,,4326,,,,,32.908553999999995,-98.883161,,,POD,Unspecified,61204199001,,Diversion Point,TX,
TXwr_S152,,TXwr_WS1,Unspecified,Digitized,,4326,,,,,32.904678000000004,-98.878661,,,POD,Unspecified,61204199002,,Diversion Point,TX,
TXwr_S153,,TXwr_WS1,Unspecified,Digitized,,4326,,,,,31.938344,-98.756999,,,POD,Unspecified,11203902301,,On-channel Reservoir,TX,
TXwr_S154,,TXwr_WS1,Unspecified,Digitized,,4326,,,,,32.933488,-98.986267,,,POD,Unspecified,61204192001,,Diversion Point,TX,
TXwr_S155,,TXwr_WS1,Unspecified,Digitized,,4326,,,,,32.458707000000004,-98.62939200000001,,,POD,Unspecified,61204017001,,Diversion Point,TX,
TXwr_S156,,TXwr_WS1,Unspecified,Digitized,,4326,,,,,32.458707000000004,-98.62939200000001,,,POD,Unspecified,61204017301,,On-channel Reservoir,TX,
TXwr_S157,,TXwr_WS1,Unspecified,Digitized,,4326,,,,,32.458707000000004,-98.62939200000001,,,POD,Unspecified,61204018001,,Diversion Point,TX,
TXwr_S158,,TXwr_WS1,Unspecified,Digitized,,4326,,,,,32.458707000000004,-98.62939200000001,,,POD,Unspecified,61204018301,,On-channel Reservoir,TX,
TXwr_S159,,TXwr_WS1,Unspecified,Digitized,,4326,,,,,32.456643,-98.632828,,,POD,Unspecified,61204018401,,Off-channel Reservoir,TX,
TXwr_S160,,TXwr_WS1,Unspecified,Digitized,,4326,,,,,32.449378,-99.007734,,,POD,Unspecified,61204211001,,Diversion Point,TX,
TXwr_S161,,TXwr_WS1,Unspecified,Digitized,,4326,,,,,32.439076,-98.984719,,,POD,Unspecified,61204211002,,Diversion Point,TX,
TXwr_S162,,TXwr_WS1,Unspecified,Digitized,,4326,,,,,32.439076,-98.984719,,,POD,Unspecified,61204211301,,On-channel Reservoir,TX,
TXwr_S163,,TXwr_WS1,Unspecified,Digitized,,4326,,,,,32.459787,-99.107412,,,POD,Unspecified,61204212001,,Diversion Point,TX,
TXwr_S164,,TXwr_WS1,Unspecified,Digitized,,4326,,,,,32.459787,-99.10753299999999,,,POD,Unspecified,61204212301,,On-channel Reservoir,TX,
TXwr_S165,,TXwr_WS1,Unspecified,Digitized,,4326,,,,,32.317745,-98.60475500000001,,,POD,Unspecified,11205274301,,On-channel Reservoir,TX,
TXwr_S166,,TXwr_WS1,Unspecified,Digitized,,4326,,,,,32.046876,-98.638149,,,POD,Unspecified,11205161001,,Diversion Point,TX,
TXwr_S167,,TXwr_WS1,Unspecified,Digitized,,4326,,,,,32.046278,-98.637536,,,POD,Unspecified,11205161301,,On-channel Reservoir,TX,
TXwr_S168,,TXwr_WS1,Unspecified,Digitized,,4326,,,,,32.046921999999995,-98.639889,,,POD,Unspecified,11205161401,,Off-channel Reservoir,TX,
TXwr_S169,,TXwr_WS1,Unspecified,Digitized,,4326,,,,,32.705332,-98.877119,,,POD,Unspecified,61204215001,,Diversion Point,TX,
TXwr_S170,,TXwr_WS1,Unspecified,Digitized,,4326,,,,,32.705332,-98.877119,,,POD,Unspecified,61204215301,,On-channel Reservoir,TX,
TXwr_S171,,TXwr_WS1,Unspecified,Digitized,,4326,,,,,32.933782,-98.98653399999999,,,POD,Unspecified,61204193301,,On-channel Reservoir,TX,
TXwr_S172,,TXwr_WS1,Unspecified,Digitized,,4326,,,,,32.894541,-98.886137,,,POD,Unspecified,61204220001,,Diversion Point,TX,
