SiteUUID,CoordinateAccuracy,CoordinateMethodCV,County,EPSGCodeCV,Geometry,GNISCodeCV,HUC12,HUC8,Latitude,Longitude,NHDNetworkStatusCV,NHDProductCV,PODorPOUSite,SiteName,SiteNativeID,SitePoint,SiteTypeCV,StateCV,USGSSiteID
UTss_S27,,Representation Node,Davis,EPSG:4326,,,,,40.98460669,-111.90660520000002,,,PoU,Farmington Culinary Water System,1027,,Public,UT,
UTss_S28,,Representation Node,Washington,EPSG:4326,,,,,37.23153410000001,-113.250561,,,PoU,La Verkin City (Culinary),1028,,Public,UT,
UTss_S29,,Representation Node,Utah,EPSG:4326,,,,,40.03027632,-111.5569994,,,PoU,Covered Bridge Canyon,1029,,Public,UT,
UTss_S30,,Representation Node,Washington,EPSG:4326,,,,,37.57253266,-113.7446065,,,PoU,City of Enterprise (Culinary),1031,,Public,UT,
UTss_S31,,Representation Node,Davis,EPSG:4326,,,,,41.02743783,-111.90824109999998,,,PoU,Fruit Heights Culinary Water System (Culinary),1032,,Public,UT,
UTss_S32,,Representation Node,Weber,EPSG:4326,,,,,41.32618179,-111.9971657,,,PoU,Pleasant View City Culinary Water,1033,,Public,UT,
UTss_S33,,Representation Node,Wayne,EPSG:4326,,,,,38.44772572,-111.6125894,,,PoU,"Fremont Water Works Company, Inc.",1034,,Public,UT,
UTss_S34,,Representation Node,Utah,EPSG:4326,,,,,40.05418707,-111.670881,,,PoU,Salem City Corporation (Culinary),1035,,Public,UT,
UTss_S35,,Representation Node,Juab,EPSG:4326,,,,,39.92869089,-112.1507872,,,PoU,Eureka City Corporation (Culinary),1036,,Public,UT,
UTss_S36,,Representation Node,Cache,EPSG:4326,,,,,41.72174257,-111.8155086,,,PoU,River Heights City Water System,1037,,Public,UT,
UTss_S37,,Representation Node,Box Elder,EPSG:4326,,,,,41.54989484,-112.1648382,,,PoU,West Corinne Water Company,1038,,Public,UT,
UTss_S38,,Representation Node,Emery,EPSG:4326,,,,,39.34771883,-110.8884289,,,PoU,North Emery Water Users Special Service District,1039,,Public,UT,
UTss_S39,,Representation Node,Uintah,EPSG:4326,,,,,40.45169075,-109.5380111,,,PoU,Vernal Municipal Water System,1040,,Public,UT,
UTss_S40,,Representation Node,Davis,EPSG:4326,,,,,41.13920359,-112.0284674,,,PoU,Sunset Municipal Water System,1041,,Public,UT,
UTss_S41,,Representation Node,Weber,EPSG:4326,,,,,41.39580683,-111.67664270000002,,,PoU,Sunridge Subdivision Water,1042,,Public,UT,
UTss_S42,,Representation Node,Grand,EPSG:4326,,,,,38.53086192,-109.4873647,,,PoU,Grand County Water Conservancy District (Culinary),1046,,Public,UT,
UTss_S43,,Representation Node,Grand,EPSG:4326,,,,,38.48573241,-109.4417414,,,PoU,Grand County Water Conservancy District (Culinary),1046,,Public,UT,
UTss_S44,,Representation Node,Washington,EPSG:4326,,,,,37.22507794,-112.96996029999998,,,PoU,Zion National Park (Zion Canyon Water System) Culinary,1047,,Public,UT,
UTss_S45,,Representation Node,Juab,EPSG:4326,,,,,39.55620578,-111.8605699,,,PoU,Levan Town,1048,,Public,UT,
UTss_S46,,Representation Node,Tooele,EPSG:4326,,,,,40.44525529999999,-112.3619271,,,PoU,Stockton Municipal Water System,1049,,Public,UT,
UTss_S47,,Representation Node,Salt Lake,EPSG:4326,,,,,40.49149154,-112.0282196,,,PoU,Herriman City (Culinary),1050,,Public,UT,
UTss_S48,,Representation Node,Salt Lake,EPSG:4326,,,,,40.48911902,-112.01560159999998,,,PoU,Herriman City (Culinary),1050,,Public,UT,
UTss_S49,,Representation Node,Cache,EPSG:4326,,,,,41.6319682,-111.8439683,,,PoU,Hyrum City Water System,1051,,Public,UT,
UTss_S50,,Representation Node,Garfield,EPSG:4326,,,,,37.82334981,-112.4359969,,,PoU,Panguitch City (Culinary),1052,,Public,UT,
UTss_S51,,Representation Node,Utah,EPSG:4326,,,,,40.34148381,-111.7183732,,,PoU,Lindon City (Culinary),1054,,Public,UT,
UTss_S52,,Representation Node,Duchesne,EPSG:4326,,,,,40.30768156,-110.0206761,,,PoU,Roosevelt City Corporation (Culinary),1055,,Public,UT,
UTss_S53,,Representation Node,Sevier,EPSG:4326,,,,,38.83557795,-111.9708009,,,PoU,Sigurd Municipal Water System,1056,,Public,UT,
UTss_S54,,Representation Node,Summit,EPSG:4326,,,,,40.80947761,-111.4075138,,,PoU,Wanship Mutual Water Company,1057,,Public,UT,
UTss_S55,,Representation Node,Sevier,EPSG:4326,,,,,38.56898974,-111.8656685,,,PoU,Burrville Culinary Water,1058,,Public,UT,
UTss_S56,,Representation Node,Davis,EPSG:4326,,,,,40.89842054,-111.9074795,,,PoU,West Bountiful Cul. Water System,1059,,Public,UT,
UTss_S57,,Representation Node,Davis,EPSG:4326,,,,,40.87353329,-111.8629835,,,PoU,Bountiful City Water,1060,,Public,UT,
UTss_S58,,Representation Node,Wasatch,EPSG:4326,,,,,40.3874549,-111.42072,,,PoU,Wallsburg Town,1061,,Public,UT,
UTss_S59,,Representation Node,Garfield,EPSG:4326,,,,,37.56389767,-112.0018837,,,PoU,Henrieville Town Culinary Water,1062,,Public,UT,
UTss_S60,,Representation Node,Sevier,EPSG:4326,,,,,38.70840495,-112.0592729,,,PoU,Annabella Municipal Water System (Culinary),1063,,Public,UT,
UTss_S61,,Representation Node,Millard,EPSG:4326,,,,,39.09914291,-112.2702723,,,PoU,Holden Town Corp. Water,1064,,Public,UT,
UTss_S62,,Representation Node,Weber,EPSG:4326,,,,,41.1713205,-112.0478002,,,PoU,Roy Municipal Water System,1065,,Public,UT,
UTss_S63,,Representation Node,Cache,EPSG:4326,,,,,41.95768374,-111.7904131,,,PoU,High Creek Culinary Water System,1066,,Public,UT,
UTss_S64,,Representation Node,Weber,EPSG:4326,,,,,41.17467915,-112.1085347,,,PoU,Hooper Water Improvement District,1067,,Public,UT,
UTss_S65,,Representation Node,Weber,EPSG:4326,,,,,41.12843895,-112.1187965,,,PoU,Hooper Water Improvement District,1067,,Public,UT,
UTss_S66,,Representation Node,Wayne,EPSG:4326,,,,,38.40464998,-111.6456251,,,PoU,Loa Town (Culinary),1068,,Public,UT,
UTss_S67,,Representation Node,Cache,EPSG:4326,,,,,41.85657119,-111.8973488,,,PoU,Amalga Municipal Water System,1069,,Public,UT,
UTss_S68,,Representation Node,Sanpete,EPSG:4326,,,,,39.54106226,-111.4479635,,,PoU,Mt. Pleasant City (Culinary),1070,,Public,UT,
UTss_S69,,Representation Node,Morgan,EPSG:4326,,,,,41.14176828,-111.8241288,,,PoU,Monte Verde Water Association,1071,,Public,UT,
UTss_S70,,Representation Node,Kane,EPSG:4326,,,,,37.33424797,-112.603507,,,PoU,Glendale Town Corporation,1073,,Public,UT,
UTss_S71,,Representation Node,Washington,EPSG:4326,,,,,37.147656,-113.0546793,,,PoU,Rockville Pipeline Company,1074,,Public,UT,
UTss_S72,,Representation Node,San Juan,EPSG:4326,,,,,37.62282539,-109.4785437,,,PoU,Blanding City Municipal Water System (Culinary),1075,,Public,UT,
UTss_S73,,Representation Node,Utah,EPSG:4326,,,,,40.01176554,-111.8464182,,,PoU,Genola City Culinary Water,1076,,Public,UT,
UTss_S74,,Representation Node,Tooele,EPSG:4326,,,,,40.62130494,-112.4923063,,,PoU,Grantsville City Corporation,1077,,Public,UT,
UTss_S75,,Representation Node,Weber,EPSG:4326,,,,,41.34756749,-111.8733506,,,PoU,Liberty Pipeline Company,1078,,Public,UT,
UTss_S76,,Representation Node,Weber,EPSG:4326,,,,,41.1423495,-111.9336933,,,PoU,Uintah City Water System,1079,,Public,UT,
UTss_S77,,Representation Node,Box Elder,EPSG:4326,,,,,41.63585178,-112.08534109999998,,,PoU,Honeyville Municipal Water System,1080,,Public,UT,
UTss_S78,,Representation Node,Cache,EPSG:4326,,,,,41.9615335,-111.8795761,,,PoU,Lewiston Culinary Water System,1081,,Public,UT,
UTss_S79,,Representation Node,Davis,EPSG:4326,,,,,41.07800902,-112.0732968,,,PoU,Syracuse City (Culinary),1082,,Public,UT,
UTss_S80,,Representation Node,Sanpete,EPSG:4326,,,,,39.11851807,-111.7078429,,,PoU,Mayfield Water Department,1083,,Public,UT,
UTss_S81,,Representation Node,Salt Lake,EPSG:4326,,,,,40.54601219,-111.83974779999998,,,PoU,Sandy City Corporation,1084,,Public,UT,
UTss_S82,,Representation Node,Washington,EPSG:4326,,,,,37.48033133,-113.3097069,,,PoU,New Harmony Town Water,1085,,Public,UT,
UTss_S83,,Representation Node,Emery,EPSG:4326,,,,,38.98422467,-110.09707240000002,,,PoU,Green River Municipal Water,1087,,Public,UT,
UTss_S84,,Representation Node,Morgan,EPSG:4326,,,,,41.14585219,-111.76848400000002,,,PoU,Cottonwood Mutual Water Company,1088,,Public,UT,
UTss_S85,,Representation Node,Sevier,EPSG:4326,,,,,38.68070326,-112.1482409,,,PoU,Elsinore Town Water System,1089,,Public,UT,
UTss_S86,,Representation Node,Davis,EPSG:4326,,,,,40.9264937,-111.8813991,,,PoU,Centerville City Water System,1090,,Public,UT,
UTss_S87,,Representation Node,Wayne,EPSG:4326,,,,,38.30080498,-111.5481295,,,PoU,Bicknell Town,1091,,Public,UT,
UTss_S88,,Representation Node,Davis,EPSG:4326,,,,,41.07685516,-111.9623983,,,PoU,Layton City Engineering,1092,,Public,UT,
UTss_S89,,Representation Node,Salt Lake,EPSG:4326,,,,,40.61445377,-111.89562759999998,,,PoU,Midvale City Water Department,1093,,Public,UT,
UTss_S90,,Representation Node,Millard,EPSG:4326,,,,,38.88767313,-112.40648229999998,,,PoU,Meadow Town Corporation Water,1094,,Public,UT,
UTss_S91,,Representation Node,Rich,EPSG:4326,,,,,41.93851988,-111.408942,,,PoU,Garden City Water System,1095,,Public,UT,
UTss_S92,,Representation Node,Utah,EPSG:4326,,,,,40.34125162,-112.1090408,,,PoU,Cedar Fort Culinary Water,1096,,Public,UT,
UTss_S93,,Representation Node,Cache,EPSG:4326,,,,,41.91147135,-111.9356185,,,PoU,Trenton Town Corporation Water,1097,,Public,UT,
UTss_S94,,Representation Node,Weber,EPSG:4326,,,,,41.17225172,-111.9577646,,,PoU,South Ogden City,1098,,Public,UT,
UTss_S95,,Representation Node,Sanpete,EPSG:4326,,,,,39.52696557,-111.5833029,,,PoU,Moroni City (Culinary),1100,,Public,UT,
UTss_S96,,Representation Node,Summit,EPSG:4326,,,,,40.64992789,-111.2721975,,,PoU,Kamas City Water System,1101,,Public,UT,
UTss_S97,,Representation Node,Duchesne,EPSG:4326,,,,,40.19804988,-110.0634894,,,PoU,Myton City Municipal Water System,1102,,Public,UT,
UTss_S98,,Representation Node,Weber,EPSG:4326,,,,,41.27732194,-112.0381887,,,PoU,Bona Vista Water Improvement District,1103,,Public,UT,
UTss_S99,,Representation Node,Salt Lake,EPSG:4326,,,,,40.67140821,-111.8280948,,,PoU,Holliday Water Company,1104,,Public,UT,
UTss_S100,,Representation Node,Millard,EPSG:4326,,,,,39.33345216,-112.6731166,,,PoU,Hinckley Town (Culinary),1106,,Public,UT,
UTss_S101,,Representation Node,Rich,EPSG:4326,,,,,41.66487049,-111.182623,,,PoU,Randolph City,1108,,Public,UT,
UTss_S102,,Representation Node,Box Elder,EPSG:4326,,,,,41.6930493,-112.0879143,,,PoU,Deweyville Municipal Water System,1109,,Public,UT,
UTss_S103,,Representation Node,Wayne,EPSG:4326,,,,,38.397654,-111.5903851,,,PoU,Lyman Water System,1110,,Public,UT,
UTss_S104,,Representation Node,Cache,EPSG:4326,,,,,41.74079469,-111.8418237,,,PoU,Logan Municipal Water System,1112,,Public,UT,
UTss_S105,,Representation Node,Salt Lake,EPSG:4326,,,,,40.69639224,-111.992842,,,PoU,Granger-Hunter Improvement District,1114,,Public,UT,
UTss_S106,,Representation Node,Sanpete,EPSG:4326,,,,,39.16622008,-111.8049107,,,PoU,Gunnison City Corporation (Culinary),1115,,Public,UT,
UTss_S107,,Representation Node,Wasatch,EPSG:4326,,,,,40.55468155,-111.5246242,,,PoU,Snake Creek Mutual Water Company,1116,,Public,UT,
UTss_S108,,Representation Node,Morgan,EPSG:4326,,,,,41.16120861,-111.825709,,,PoU,Highlands Water Company,1118,,Public,UT,
UTss_S109,,Representation Node,Sanpete,EPSG:4326,,,,,39.47874677,-111.4927801,,,PoU,Spring City Municipal Water System,1119,,Public,UT,
UTss_S110,,Representation Node,Uintah,EPSG:4326,,,,,40.41292909,-109.3815202,,,PoU,Jensen Water Improvement District,1120,,Public,UT,
UTss_S111,,Representation Node,Summit,EPSG:4326,,,,,40.74055439,-111.6215325,,,PoU,Summit Park Water S.S.D.,1121,,Public,UT,
UTss_S112,,Representation Node,Davis,EPSG:4326,,,,,41.1271723,-111.9872148,,,PoU,Hill Air Force Base (Culinary),1122,,Public,UT,
UTss_S113,,Representation Node,San Juan,EPSG:4326,,,,,37.14937945,-109.8598759,,,PoU,San Juan Special Service District #1 (Mexican Hat SSD),1123,,Public,UT,
UTss_S114,,Representation Node,Box Elder,EPSG:4326,,,,,41.73595035,-112.1585293,,,PoU,Garland City Corporation,1125,,Public,UT,
UTss_S115,,Representation Node,Summit,EPSG:4326,,,,,40.88086665,-111.3831124,,,PoU,Hoytsville Culinary Water System,1126,,Public,UT,
UTss_S116,,Representation Node,Washington,EPSG:4326,,,,,37.251576,-113.2962111,,,PoU,Toquerville Water Dept.,1127,,Public,UT,
UTss_S117,,Representation Node,Tooele,EPSG:4326,,,,,40.09627747,-112.4454598,,,PoU,"Vernon Waterworks, SSD",1128,,Public,UT,
UTss_S118,,Representation Node,Uintah,EPSG:4326,,,,,40.40140933,-109.8257687,,,PoU,Tridell-LaPoint Water Improvement District,1129,,Public,UT,
UTss_S119,,Representation Node,Sevier,EPSG:4326,,,,,38.76252852,-112.0922314,,,PoU,Richfield City Corporation (Culinary),1130,,Public,UT,
UTss_S120,,Representation Node,Uintah,EPSG:4326,,,,,40.2939845,-109.8615184,,,PoU,Ute Indian Tribe Water System,1131,,Public,UT,
UTss_S121,,Representation Node,Washington,EPSG:4326,,,,,37.07747629,-113.5779301,,,PoU,"St. George, City  Culinary",1133,,Public,UT,
UTss_S122,,Representation Node,Garfield,EPSG:4326,,,,,37.75790062,-111.5941027,,,PoU,Escalante Culinary Water,1134,,Public,UT,
UTss_S123,,Representation Node,Utah,EPSG:4326,,,,,40.38183022,-111.7940162,,,PoU,American Fork City  (Culinary),1135,,Public,UT,
UTss_S124,,Representation Node,Emery,EPSG:4326,,,,,39.08975372,-111.13479,,,PoU,Castle Valley Special Service District  (Culinary),1136,,Public,UT,
UTss_S125,,Representation Node,Iron,EPSG:4326,,,,,37.69736946,-112.8429015,,,PoU,Brian Head Town,1137,,Public,UT,
UTss_S126,,Representation Node,Beaver,EPSG:4326,,,,,38.3979076,-113.0124085,,,PoU,Milford Municipal Water System (Culinary),1138,,Public,UT,
UTss_S127,,Representation Node,Salt Lake,EPSG:4326,,,,,40.75400533,-111.9069795,,,PoU,Salt Lake City Corp. Culinary Water,1139,,Public,UT,
UTss_S128,,Representation Node,Utah,EPSG:4326,,,,,40.46271382,-111.7725699,,,PoU,Alpine City Corp. (Culinary),1141,,Public,UT,
UTss_S129,,Representation Node,Wasatch,EPSG:4326,,,,,40.46897678,-111.4122947,,,PoU,Town of Daniel,1142,,Public,UT,
UTss_S130,,Representation Node,Weber,EPSG:4326,,,,,41.31256177,-111.957862,,,PoU,North Ogden Municipal Water,1143,,Public,UT,
UTss_S131,,Representation Node,Cache,EPSG:4326,,,,,41.70891665,-111.9781984,,,PoU,Mendon Culinary Water System,1145,,Public,UT,
UTss_S132,,Representation Node,Millard,EPSG:4326,,,,,39.24427405,-112.1139165,,,PoU,Scipio Town Water System,1146,,Public,UT,
UTss_S133,,Representation Node,Juab,EPSG:4326,,,,,39.81214749,-111.8502174,,,PoU,Mona City Culinary Water,1147,,Public,UT,
UTss_S134,,Representation Node,Cache,EPSG:4326,,,,,41.56720292,-111.8327211,,,PoU,Paradise Town,1148,,Public,UT,
UTss_S135,,Representation Node,Morgan,EPSG:4326,,,,,41.1039524,-111.7403947,,,PoU,Central Enterprise Water Association,1150,,Public,UT,
UTss_S136,,Representation Node,Summit,EPSG:4326,,,,,40.91526556,-111.39420859999998,,,PoU,Coalville City Corporation (Culinary),1151,,Public,UT,
UTss_S137,,Representation Node,Salt Lake,EPSG:4326,,,,,40.47662311,-111.942091,,,PoU,Webb Well Water,1152,,Public,UT,
UTss_S138,,Representation Node,Box Elder,EPSG:4326,,,,,41.71770819,-112.2558207,,,PoU,Bothwell Cemetery and Water Corporation,1153,,Public,UT,
UTss_S139,,Representation Node,Millard,EPSG:4326,,,,,38.80116814,-112.43742749999998,,,PoU,Kanosh Town,1154,,Public,UT,
UTss_S140,,Representation Node,Box Elder,EPSG:4326,,,,,41.77396375,-112.4453346,,,PoU,Howell Town Water Department,1155,,Public,UT,
UTss_S141,,Representation Node,Summit,EPSG:4326,,,,,40.72663474,-111.3338906,,,PoU,Peoa Pipeline Company,1156,,Public,UT,
UTss_S142,,Representation Node,Sanpete,EPSG:4326,,,,,39.11207126,-111.818599,,,PoU,Centerfield Water and Improvement District (Culinary),1157,,Public,UT,
UTss_S143,,Representation Node,Millard,EPSG:4326,,,,,39.37509286,-112.3396175,,,PoU,Oak City Municipal Water System,1158,,Public,UT,
UTss_S144,,Representation Node,Utah,EPSG:4326,,,,,40.00967686,-111.6768649,,,PoU,Elk Ridge City,1159,,Public,UT,
UTss_S145,,Representation Node,Garfield,EPSG:4326,,,,,37.62941068,-112.091374,,,PoU,Tropic,1160,,Public,UT,
UTss_S146,,Representation Node,Box Elder,EPSG:4326,,,,,41.79509814,-112.1192957,,,PoU,Ukon Water Company,1161,,Public,UT,
UTss_S147,,Representation Node,Tooele,EPSG:4326,,,,,40.55817263,-112.2647867,,,PoU,Lincoln Culinary Water,1162,,Public,UT,
UTss_S148,,Representation Node,Davis,EPSG:4326,,,,,41.1219826,-112.08553290000002,,,PoU,West Point Culinary Water System,1163,,Public,UT,
UTss_S149,,Representation Node,Grand,EPSG:4326,,,,,38.57481308,-109.5503447,,,PoU,Moab City (Culinary),1164,,Public,UT,
UTss_S150,,Representation Node,Carbon,EPSG:4326,,,,,39.77114261,-111.16657990000002,,,PoU,"Clear Creek Utilities, Inc.",1165,,Public,UT,
UTss_S151,,Representation Node,Utah,EPSG:4326,,,,,40.03429128,-111.7370638,,,PoU,Payson City (Culinary),1166,,Public,UT,
UTss_S152,,Representation Node,Sanpete,EPSG:4326,,,,,39.48544379,-111.6360429,,,PoU,Wales Town Water,1167,,Public,UT,
UTss_S153,,Representation Node,Box Elder,EPSG:4326,,,,,41.71907345,-112.18882990000002,,,PoU,Tremonton City Corporation (Culinary),1168,,Public,UT,
UTss_S154,,Representation Node,Washington,EPSG:4326,,,,,37.15073603,-113.3503986,,,PoU,Hurricane City Water System (Culinary),1169,,Public,UT,
UTss_S155,,Representation Node,Morgan,EPSG:4326,,,,,41.04130703,-111.6802757,,,PoU,Morgan City Corporation (Culinary),1170,,Public,UT,
UTss_S156,,Representation Node,Washington,EPSG:4326,,,,,37.19474028,-113.2055367,,,PoU,Virgin Town,1171,,Public,UT,
UTss_S157,,Representation Node,Box Elder,EPSG:4326,,,,,41.46483529,-112.0396158,,,PoU,Perry City Water System,1172,,Public,UT,
UTss_S158,,Representation Node,Daggett,EPSG:4326,,,,,40.98528026,-109.7069225,,,PoU,Manila Town Water System,1173,,Public,UT,
UTss_S159,,Representation Node,Summit,EPSG:4326,,,,,40.79649192,-111.4063756,,,PoU,Wanship Cottage Sites,1174,,Public,UT,
UTss_S160,,Representation Node,Box Elder,EPSG:4326,,,,,41.54961358,-112.1203698,,,PoU,Corinne City Corporation (Culinary),1175,,Public,UT,
UTss_S161,,Representation Node,Kane,EPSG:4326,,,,,37.02707165,-112.523473,,,PoU,Kanab Municipal Water System,1176,,Public,UT,
UTss_S162,,Representation Node,Salt Lake,EPSG:4326,,,,,40.60084883,-112.0000593,,,PoU,City of West Jordan,1177,,Public,UT,
UTss_S163,,Representation Node,Garfield,EPSG:4326,,,,,37.67820956,-110.698398,,,PoU,Ticaboo Utility Improvement District,1178,,Public,UT,
UTss_S164,,Representation Node,Cache,EPSG:4326,,,,,41.62253001,-111.9427768,,,PoU,Wellsville City,1179,,Public,UT,
UTss_S165,,Representation Node,Davis,EPSG:4326,,,,,41.10239021,-112.0254707,,,PoU,Clearfield City,1180,,Public,UT,
UTss_S166,,Representation Node,Davis,EPSG:4326,,,,,41.13946479,-112.0652415,,,PoU,Clinton City Water,1181,,Public,UT,
UTss_S167,,Representation Node,Piute,EPSG:4326,,,,,38.20666772,-112.179262,,,PoU,Kingston Town Corporation,1182,,Public,UT,
UTss_S168,,Representation Node,Sevier,EPSG:4326,,,,,38.7624519,-111.9876086,,,PoU,Glenwood Municipal Water System,1183,,Public,UT,
UTss_S169,,Representation Node,Piute,EPSG:4326,,,,,38.17114164,-112.2722819,,,PoU,Town of Circleville,1184,,Public,UT,
UTss_S170,,Representation Node,Wayne,EPSG:4326,,,,,38.30282338,-111.4128907,,,PoU,Torrey Town Water System,1185,,Public,UT,
UTss_S171,,Representation Node,Beaver,EPSG:4326,,,,,38.22090123,-112.9517217,,,PoU,Minersville Town Water System,1187,,Public,UT,
UTss_S172,,Representation Node,Wasatch,EPSG:4326,,,,,40.47820075,-111.3547728,,,PoU,Center Creek Culinary Water Company,1188,,Public,UT,
UTss_S173,,Representation Node,Duchesne,EPSG:4326,,,,,40.35426113,-110.7094806,,,PoU,Town of Tabiona,1189,,Public,UT,
UTss_S174,,Representation Node,Sevier,EPSG:4326,,,,,38.59210285,-112.24783490000002,,,PoU,Cove Special Service District,1190,,Public,UT,
UTss_S175,,Representation Node,Summit,EPSG:4326,,,,,40.61035681,-111.273607,,,PoU,Francis Town Water System,1191,,Public,UT,
UTss_S176,,Representation Node,Juab,EPSG:4326,,,,,39.70733060000001,-111.8322594,,,PoU,Nephi City (Culinary),1192,,Public,UT,
UTss_S177,,Representation Node,Carbon,EPSG:4326,,,,,39.66122379,-110.84878700000002,,,PoU,Spring Glen Water Co,1194,,Public,UT,
UTss_S178,,Representation Node,Iron,EPSG:4326,,,,,37.71319738,-113.1479843,,,PoU,Park West Water Company,1195,,Public,UT,
UTss_S179,,Representation Node,Utah,EPSG:4326,,,,,39.96434872,-111.9522662,,,PoU,Elberta Water Company,1196,,Public,UT,
UTss_S180,,Representation Node,Wasatch,EPSG:4326,,,,,40.4997071,-111.4116898,,,PoU,Heber City Corporation Water,1197,,Public,UT,
UTss_S181,,Representation Node,San Juan,EPSG:4326,,,,,37.74997572,-109.1441489,,,PoU,Eastland Special Service District,1198,,Public,UT,
UTss_S182,,Representation Node,Kane,EPSG:4326,,,,,37.08013079,-111.6643172,,,PoU,Glen Canyon Special Service District of Big Water,1199,,Public,UT,
UTss_S183,,Representation Node,Weber,EPSG:4326,,,,,41.25040255,-111.7595356,,,PoU,Huntsville Town Corporation Municipal Water System,1200,,Public,UT,
UTss_S184,,Representation Node,Morgan,EPSG:4326,,,,,41.14291651,-111.81629209999998,,,PoU,Mountain Green Water Association,1201,,Public,UT,
UTss_S185,,Representation Node,Box Elder,EPSG:4326,,,,,41.66809783,-112.2980049,,,PoU,Thatcher-Penrose Service District,1202,,Public,UT,
UTss_S186,,Representation Node,Millard,EPSG:4326,,,,,39.35433813,-112.5728541,,,PoU,Delta City (Culinary),1203,,Public,UT,
UTss_S187,,Representation Node,Garfield,EPSG:4326,,,,,37.58208577,-112.0583119,,,PoU,Cannonville Town,1204,,Public,UT,
