Source ID,Source Name,Year,Source Status,System Name,System ID,Lat NAD83,Lon NAD83,Source Type,Diversion Type,Use Type,Units,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Total
21010010,P-1 Pump Knolls,1997,Inactive,US Magnesium LLC,2101,,,Lake,Withdrawal,Industrial,kgallons,480033.3303,1543107.307,1204083.716,508035.3109,182012.6442,492034.2267,895062.1649,0,0,0,0,0,5304368.7
21010010,P-1 Pump Knolls,1998,Inactive,US Magnesium LLC,2101,,,Lake,Withdrawal,Industrial,kgallons,905062.845,1546107.431,972067.6352,487033.8866,1373095.598,475032.9903,0,98006.81643,118008.1962,362025.1537,610042.4033,120008.331,7066491.287
21010010,P-1 Pump Knolls,1999,Inactive,US Magnesium LLC,2101,,,Lake,Withdrawal,Industrial,kgallons,314021.8128,381026.5248,953066.2641,749052.0858,710049.3545,881061.2121,0,0,58004.03076,5000.34658,55003.82542,7000.487819,4113285.945
21010010,P-1 Pump Knolls,,Inactive,US Magnesium LLC,2101,,,Lake,Withdrawal,Industrial,kgallons,,,,,,,,,,,,,
21010011,P-0 Great Salt Lake,1996,Active,US Magnesium LLC,2101,40.9188247,-112.6973531,Lake,Withdrawal,Industrial,kgallons,0,0,3273227.879,2379165.384,3411237.413,3678255.476,5646393.012,6303438.053,5322370.043,1977137.591,0,0,31991224.85
21010011,P-0 Great Salt Lake,1997,Active,US Magnesium LLC,2101,40.9188247,-112.6973531,Lake,Withdrawal,Industrial,kgallons,0,0,0,0,0,4893340.177,4123286.429,0,0,0,0,0,9016626.607
21010011,P-0 Great Salt Lake,1998,Active,US Magnesium LLC,2101,40.9188247,-112.6973531,Lake,Withdrawal,Industrial,kgallons,0,0,0,0,0,0,3823265.726,4018279.532,3888270.541,2592180.253,0,0,14321996.05
21010011,P-0 Great Salt Lake,1999,Active,US Magnesium LLC,2101,40.9188247,-112.6973531,Lake,Withdrawal,Industrial,kgallons,0,0,0,0,0,2160150.264,4464310.315,4464310.315,4320300.53,4464310.315,1152080.024,0,21025461.76
21010011,P-0 Great Salt Lake,2000,Active,US Magnesium LLC,2101,40.9188247,-112.6973531,Lake,Withdrawal,Industrial,kgallons,0,0,0,0,4176290.11,4320300.53,4464310.315,4464310.315,4320300.53,2160150.264,0,0,23905662.06
21010011,P-0 Great Salt Lake,2001,Active,US Magnesium LLC,2101,40.9188247,-112.6973531,Lake,Withdrawal,Industrial,kgallons,,,,144010.0004,2232155.011,2160150.01,2232155.011,2232155.011,864060.0041,1206083.756,0,0,11070768.8
21010011,P-0 Great Salt Lake,2002,Active,US Magnesium LLC,2101,40.9188247,-112.6973531,Lake,Withdrawal,Industrial,kgallons,2337162.303,2034141.26,2103146.052,1815126.05,447031.0436,2190152.094,4203291.895,4002277.936,531036.8775,438030.4187,1086075.422,2760191.68,23947663.03
21010011,P-0 Great Salt Lake,2003,Active,US Magnesium LLC,2101,40.9188247,-112.6973531,Lake,Withdrawal,Industrial,kgallons,2859198.555,3354232.933,3978276.269,3954274.602,3900270.852,3012209.181,3195221.89,2073143.968,2379165.22,2670185.43,1401097.298,2217153.969,34994430.17
21010011,P-0 Great Salt Lake,2004,Active,US Magnesium LLC,2101,40.9188247,-112.6973531,Lake,Withdrawal,Industrial,kgallons,2436169.178,2226154.594,3027210.223,3798263.768,3963275.227,3693256.476,2835196.889,1623112.716,1410097.923,2118147.094,2133148.135,2154149.594,31418181.82
21010011,P-0 Great Salt Lake,2013,Active,US Magnesium LLC,2101,40.9188247,-112.6973531,Lake,Withdrawal,Industrial,kgallons,4098000,3162000,6693000,3276000,792000,3741000,3342000,2103000,2124000,2181000,1734000,855000,34101000
21010011,P-0 Great Salt Lake,2016,Active,US Magnesium LLC,2101,40.9188247,-112.6973531,Lake,Withdrawal,Industrial,kgallons,3750000,1728000,0,3867000,4086000,0,0,0,0,3160000,3055000,1725000,21371000
21010011,P-0 Great Salt Lake,2017,Active,US Magnesium LLC,2101,40.9188247,-112.6973531,Lake,Withdrawal,Industrial,kgallons,2767000,1236000,0,0,2280000,2194000,384000,836000,25000,0,705000,124000,10551000
21010011,P-0 Great Salt Lake,2018,Active,US Magnesium LLC,2101,40.9188247,-112.6973531,Lake,Withdrawal,Industrial,kgallons,0,0,0,53000,168000,389000,338000,0,121000,0,0,0,1069000
21010011,P-0 Great Salt Lake,2019,Active,US Magnesium LLC,2101,40.9188247,-112.6973531,Lake,Withdrawal,Industrial,kgallons,0,0,0,0,0,334000,348000,446000,56000,0,0,0,1184000
21010012,Well B,,Inactive,US Magnesium LLC,2101,,,Well,Withdrawal,Industrial,kgallons,,,,,,,,,,,,,
21010013,Well #2 (B-Well),2018,Active,US Magnesium LLC,2101,40.67583854,-112.6731196,Well,Withdrawal,Industrial,kgallons,46245.4,36802.1,4560,38678.3,45361.9,39469,45077.2,46470.1,41072.5,39696.7,39012.6,41346.8,463792.6
21010013,Well #2 (B-Well),2019,Active,US Magnesium LLC,2101,40.67583854,-112.6731196,Well,Withdrawal,Industrial,kgallons,41762.485,36995.706,40064.078,37328.004,40332.668,39966.856,41274.558,37525.308,36972.768,36839.056,36125.3,38747.706,463934.493
108541098,Stansbury Island Springs (Group),2013,Active,US Magnesium LLC,2101,40.91391607,-112.5279327,Spring,Withdrawal,Industrial,kgallons,,,,,20,20,,,,,,,40
108541098,Stansbury Island Springs (Group),,Active,US Magnesium LLC,2101,40.91391607,-112.5279327,Spring,Withdrawal,Industrial,kgallons,,,,,,,,,,,,,
108545102,P-N Great Salt Lake,2018,Active,US Magnesium LLC,2101,40.91863486,-112.5325329,Lake,Withdrawal,Industrial,kgallons,1915000,845000,314000,1920000,3425000,3403000,0,0,2950000,2662000,3336000,1428000,22198000
108545102,P-N Great Salt Lake,2019,Active,US Magnesium LLC,2101,40.91863486,-112.5325329,Lake,Withdrawal,Industrial,kgallons,1061000,946000,1486000,1728000,173000,1603000,1786000,0,0,1337000,924000,516000,11560000
108545103,Timpie Springs,,Active,US Magnesium LLC,2101,40.76760631,-112.6040129,Spring,Withdrawal,Industrial,kgallons,,,,,,,,,,,,,
21040001,Great Salt Lake (Sec 25),2014,Active,"Morton Salt, Inc.",2104,40.79542083,-112.4687518,Lake,Withdrawal,Industrial,kgallons,49824,0,59208,257520,348864,870144,909144,526248,235272,203232,107904,340248,3907608
21040001,Great Salt Lake (Sec 25),2017,Active,"Morton Salt, Inc.",2104,40.79542083,-112.4687518,Lake,Withdrawal,Industrial,kgallons,5760,0,0,0,123840,965520,636000,1060800,526080,194640,70080,150720,3733440
21040001,Great Salt Lake (Sec 25),2018,Active,"Morton Salt, Inc.",2104,40.79542083,-112.4687518,Lake,Withdrawal,Industrial,kgallons,0,55680,0,193680,481920,961680,1020000,746640,644640,245040,128160,72000,4549440
21040001,Great Salt Lake (Sec 25),2019,Active,"Morton Salt, Inc.",2104,40.79542083,-112.4687518,Lake,Withdrawal,Industrial,kgallons,72720,720,0,0,0,129600,1014480,890640,567360,82080,33120,0,2790720
21040003,Fire Pond Well,1996,Active,"Morton Salt, Inc.",2104,40.70942938,-112.5082821,Well,Withdrawal,Industrial,kgallons,4.750913829,4.750913829,4.750913829,4.750913829,4.750913829,4.750913829,4.750913829,4.750913829,4.750913829,4.750913829,4.750913829,4.750913829,57.02725851
21040003,Fire Pond Well,1997,Active,"Morton Salt, Inc.",2104,40.70942938,-112.5082821,Well,Withdrawal,Industrial,kgallons,4.750913829,4.750913829,4.750913829,4.750913829,4.750913829,4.750913829,4.750913829,4.750913829,4.750913829,4.750913829,4.750913829,4.750913829,57.01096594
21040003,Fire Pond Well,1998,Active,"Morton Salt, Inc.",2104,40.70942938,-112.5082821,Well,Withdrawal,Industrial,kgallons,4.799791543,4.799791543,4.799791543,4.799791543,4.799791543,4.799791543,4.799791543,4.799791543,4.799791543,4.799791543,4.799791543,4.799791543,57.59749851
21040003,Fire Pond Well,1999,Active,"Morton Salt, Inc.",2104,40.70942938,-112.5082821,Well,Withdrawal,Industrial,kgallons,4.750913829,4.750913829,4.750913829,4.750913829,4.750913829,4.750913829,4.750913829,4.750913829,4.750913829,4.750913829,4.750913829,4.750913829,57.01096594
21040003,Fire Pond Well,2000,Active,"Morton Salt, Inc.",2104,40.70942938,-112.5082821,Well,Withdrawal,Industrial,kgallons,4.464164571,4.030782171,4.464164571,4.320789943,4.464164571,4.320789943,2.232082286,4.320789943,4.464164571,4.464164571,4.320789943,4.464164571,50.33101166
21040003,Fire Pond Well,2001,Active,"Morton Salt, Inc.",2104,40.70942938,-112.5082821,Well,Withdrawal,Industrial,kgallons,4.464310022,4.032280019,4.464310022,4.320300021,4.464310022,4.320300021,4.464310022,4.464310022,4.320300021,4.464310022,4.320300021,4.464309999,52.56365023
21040003,Fire Pond Well,2018,Active,"Morton Salt, Inc.",2104,40.70942938,-112.5082821,Well,Withdrawal,Industrial,kgallons,4910,4590,4910,4750,4910,4750,4910,4910,4750,4910,4750,4910,57960
21040003,Fire Pond Well,2019,Active,"Morton Salt, Inc.",2104,40.70942938,-112.5082821,Well,Withdrawal,Industrial,kgallons,4910.4,4593.6,4910.4,4752,4910.4,4752,4910.4,4910.4,6170.251,6170.251,6170.251,6170.251,63330.604
21040004,Timpie Springs Canal,1996,Active,"Morton Salt, Inc.",2104,40.72682675,-112.5753062,Stream,Withdrawal,Industrial,kgallons,0,10.00038034,10.00038034,50.00190171,50.00190171,10.00038034,10.00038034,0,0,0,0,0,140.0085833
21040004,Timpie Springs Canal,1997,Active,"Morton Salt, Inc.",2104,40.72682675,-112.5753062,Stream,Withdrawal,Industrial,kgallons,0,0,10.00038034,50.00190171,50.00190171,50.00190171,10.00038034,0,0,0,0,0,170.0064658
21040004,Timpie Springs Canal,1998,Active,"Morton Salt, Inc.",2104,40.72682675,-112.5753062,Stream,Withdrawal,Industrial,kgallons,0,0,50.00190171,50.00190171,50.00190171,0,50.00190171,0,0,0,0,0,200.0076069
21040004,Timpie Springs Canal,2019,Active,"Morton Salt, Inc.",2104,40.72682675,-112.5753062,Stream,Withdrawal,Industrial,kgallons,1008,2016,2016,2016,2520,2016,1008,0,0,0,1008,2016,15624
21040005,Great Salt Lake (Sec 19),,Inactive,"Morton Salt, Inc.",2104,,,Lake,Withdrawal,Industrial,kgallons,,,,,,,,,,,,,
21040006,Bought from Grantsville (Hauled Water),,Inactive,"Morton Salt, Inc.",2104,,,Well,Transfer In,Water Supplier,kgallons,,,,,,,,,,,,,
108542811,"Well (8 in, 100-600` deep) (Inactive)",,Inactive,"Morton Salt, Inc.",2104,40.7081474,-112.5080511,Well,Withdrawal,Industrial,kgallons,,,,,,,,,,,,,
108542812,"Well #2 (8 in, 100-600` deep) (Inactive)",,Inactive,"Morton Salt, Inc.",2104,40.70869638,-112.5080635,Well,Withdrawal,Industrial,kgallons,,,,,,,,,,,,,
108543324,Well (Inactive),,Inactive,"Morton Salt, Inc.",2104,40.70947411,-112.5048553,Well,Withdrawal,Industrial,kgallons,,,,,,,,,,,,,
21060001,"Well B-6 (14"")",,Inactive,Marathon Salt Lake Refinery (Tesoro),2106,,,Well,Withdrawal,Industrial,kgallons,,,,,,,,,,,,,
21060002,"Well B-7 (14"")",,Inactive,Marathon Salt Lake Refinery (Tesoro),2106,,,Well,Withdrawal,Industrial,kgallons,,,,,,,,,,,,,
21060003,"Well (4"")",,Inactive,Marathon Salt Lake Refinery (Tesoro),2106,,,Well,Withdrawal,Industrial,kgallons,,,,,,,,,,,,,
21060004,SLC Water Works,,Inactive,Marathon Salt Lake Refinery (Tesoro),2106,,,Drain,Transfer In,Industrial,kgallons,,,,,,,,,,,,,
108545679,Jordan River,,Active,Marathon Salt Lake Refinery (Tesoro),2106,40.8045404,-111.9337571,Stream,Withdrawal,Industrial,kgallons,,,,,,,,,,,,,
21070001,"Well (10"")",1988,Active,Jerry E. Sorenson,2107,,,Well,Withdrawal,Industrial,kgallons,5865.325714,6191.177143,10101.39429,10101.39429,10101.39429,10101.39429,10101.39429,8797.988571,8472.137143,7494.582857,6517.028571,5865.325714,99710.53714
21070001,"Well (10"")",,Active,Jerry E. Sorenson,2107,,,Well,Withdrawal,Industrial,kgallons,,,,,,,,,,,,,
21080001,Test Well (WS001),,Active,"Clean Harbors Aragonite, LLC",2108,40.73640741,-112.9829389,Well,Withdrawal,Industrial,kgallons,,,,,,,,,,,,,
21080002,Production Well (WS002),,Active,"Clean Harbors Aragonite, LLC",2108,40.73777951,-112.9829796,Well,Withdrawal,Industrial,kgallons,,,,,,,,,,,,,
21090001,Well (Tin Cup Mesa 1-25),,Inactive,Cochrane Resources,2109,,,Well,Withdrawal,Industrial,kgallons,,,,,,,,,,,,,
21090002,McCracken Spring 4-31,,Active,Cochrane Resources,2109,,,Spring,Withdrawal,Industrial,kgallons,,,,,,,,,,,,,
21090003,Tin Cup Water Supply #1,,Active,Cochrane Resources,2109,,,Well,Withdrawal,Industrial,kgallons,,,,,,,,,,,,,
21090004,Tin Cup Mesa 2-23,,Active,Cochrane Resources,2109,,,Well,Withdrawal,Industrial,kgallons,,,,,,,,,,,,,
21090005,Tin Cup Mesa 2-25,,Active,Cochrane Resources,2109,,,Well,Withdrawal,Industrial,kgallons,,,,,,,,,,,,,
21090006,Tin Cup Mesa 3-25,,Active,Cochrane Resources,2109,,,Well,Withdrawal,Industrial,kgallons,,,,,,,,,,,,,
21090007,Tin Cup Mesa 5-26,,Active,Cochrane Resources,2109,,,Well,Withdrawal,Industrial,kgallons,,,,,,,,,,,,,
21090008,Tin Cup Mesa 6-26,,Active,Cochrane Resources,2109,,,Well,Withdrawal,Industrial,kgallons,,,,,,,,,,,,,
21090009,McCracken Spring 1-31,,Active,Cochrane Resources,2109,,,Spring,Withdrawal,Industrial,kgallons,,,,,,,,,,,,,
21100001,Provo River,1999,Active,Geneva Steel,2110,,,Stream,Withdrawal,Industrial,kgallons,0,0,0,0,0,0,0,136409.4761,98406.85445,75305.2427,0,0,310121.5732
21100001,Provo River,,Active,Geneva Steel,2110,,,Stream,Withdrawal,Industrial,kgallons,,,,,,,,,,,,,
21100003,Shallow Wells,1996,Active,Geneva Steel,2110,,,Well,Withdrawal,Industrial,kgallons,9050.63096,21471.49437,23291.61898,23551.63539,10630.73993,4680.324634,4010.2796,3260.225006,3910.272538,4560.316811,6980.4838,6970.483419,122368.5087
21100003,Shallow Wells,2000,Active,Geneva Steel,2110,,,Well,Withdrawal,Industrial,kgallons,2310.159547,2140.149822,2310.159547,2480.172529,2490.17291,2300.159166,2850.199636,1970.136839,1990.1376,1450.100769,1310.092186,1160.079963,24761.72051
21100003,Shallow Wells,2001,Active,Geneva Steel,2110,,,Well,Withdrawal,Industrial,kgallons,2310.160198,2140.148519,2310.160198,2480.172204,2490.17291,2300.159492,2850.197681,1970.136513,1990.137926,1450.100443,1310.090882,1160.080289,24761.71954
21100004,Pipe Mill Shallow Well,,Active,Geneva Steel,2110,,,Well,Withdrawal,Industrial,kgallons,,,,,,,,,,,,,
21100005,Rolling Mill Well,,Inactive,Geneva Steel,2110,,,Well,Withdrawal,Industrial,kgallons,,,,,,,,,,,,,
21100006,Agricultural Well,,Inactive,Geneva Steel,2110,,,Well,Withdrawal,Industrial,kgallons,,,,,,,,,,,,,
21100007,Pipe Mill Deep No. 7,,Active,Geneva Steel,2110,,,Well,Withdrawal,Industrial,kgallons,,,,,,,,,,,,,
21100008,Deep Well No. 1,,Active,Geneva Steel,2110,,,Well,Withdrawal,Industrial,kgallons,,,,,,,,,,,,,
21100009,Deep Well No. 2,,Active,Geneva Steel,2110,,,Well,Withdrawal,Industrial,kgallons,,,,,,,,,,,,,
21100010,Deep Well No. 3,1996,Active,Geneva Steel,2110,,,Well,Withdrawal,Industrial,kgallons,12420.86341,11420.79605,12080.83744,12150.84336,11380.79127,9550.663011,7380.512048,4840.337236,6560.454791,8310.576746,8890.618357,10830.75406,115818.0478
21100010,Deep Well No. 3,1999,Active,Geneva Steel,2110,,,Well,Withdrawal,Industrial,kgallons,12420.86341,11420.79605,12080.83744,12150.84336,11380.79127,9550.663011,7380.512048,4840.337236,6560.454791,8310.576746,8890.618357,10830.75406,115818.0478
21100010,Deep Well No. 3,2000,Active,Geneva Steel,2110,,,Well,Withdrawal,Industrial,kgallons,0,0,0,0,0,0,0,0,0,0,0,0,0
21100010,Deep Well No. 3,2001,Active,Geneva Steel,2110,,,Well,Withdrawal,Industrial,kgallons,0,0,0,0,0,0,0,0,0,0,0,0,0
21100011,Deep Well No. 4,1996,Active,Geneva Steel,2110,,,Well,Withdrawal,Industrial,kgallons,19821.37622,17261.20064,16201.12774,14300.99357,12800.89089,10690.74221,7030.48896,5330.368907,11930.83174,11190.77752,12590.87639,15341.06571,154490.7405
21100011,Deep Well No. 4,1997,Active,Geneva Steel,2110,,,Well,Withdrawal,Industrial,kgallons,19821.37622,17261.20064,16201.12774,14300.99357,12800.89089,10690.74221,7030.48896,5330.368907,11930.83174,11190.77752,12570.87237,15341.06571,154470.7365
21100011,Deep Well No. 4,2000,Active,Geneva Steel,2110,,,Well,Withdrawal,Industrial,kgallons,34002.36522,102007.0891,45003.12574,20001.39284,17001.18098,0,0,0,0,0,0,0,218015.1539
21100011,Deep Well No. 4,2001,Active,Geneva Steel,2110,,,Well,Withdrawal,Industrial,kgallons,0,0,0,0,0,0,25201.74996,108007.5005,90006.25017,0,0,0,223215.5009
21100012,Deep Well No. 5,1996,Active,Geneva Steel,2110,,,Well,Withdrawal,Industrial,kgallons,16651.15789,19621.36535,19941.38404,15271.05979,12230.84966,6560.454791,4420.308228,4080.282262,4420.308228,7470.518729,10250.71244,14370.99949,135289.4009
21100012,Deep Well No. 5,1999,Active,Geneva Steel,2110,,,Well,Withdrawal,Industrial,kgallons,109007.5867,98006.81643,115007.9942,120008.331,81005.63219,63004.3806,47003.26372,31002.15662,30002.08274,31002.15662,33002.29134,109007.5867,867060.2788
21100012,Deep Well No. 5,2000,Active,Geneva Steel,2110,,,Well,Withdrawal,Industrial,kgallons,0,27001.88066,27001.88066,20001.39284,17001.18098,0,0,0,0,0,0,0,91006.33513
21100012,Deep Well No. 5,2001,Active,Geneva Steel,2110,,,Well,Withdrawal,Industrial,kgallons,0,0,0,0,0,0,0,0,0,0,0,0,0
21100013,Fugal Springs,,Active,Geneva Steel,2110,,,Spring,Withdrawal,Industrial,kgallons,,,,,,,,,,,,,
21100014,Drains,,Active,Geneva Steel,2110,,,Drain,Withdrawal,Industrial,kgallons,,,,,,,,,,,,,
21100015,Lake Bottom Canal,,Active,Geneva Steel,2110,,,Stream,Withdrawal,Industrial,kgallons,,,,,,,,,,,,,
21100016,West Union Canal,,Active,Geneva Steel,2110,,,Stream,Withdrawal,Water Supplier,kgallons,,,,,,,,,,,,,
108540626,Well A,,Active,Geneva Steel,2110,,,Well,Withdrawal,Industrial,kgallons,,,,,,,,,,,,,
108540627,Well B,,Active,Geneva Steel,2110,,,Well,Withdrawal,Industrial,kgallons,,,,,,,,,,,,,
108540628,Well C,,Active,Geneva Steel,2110,,,Well,Withdrawal,Industrial,kgallons,,,,,,,,,,,,,
108540629,Well D,,Active,Geneva Steel,2110,,,Well,Withdrawal,Industrial,kgallons,,,,,,,,,,,,,
108540630,Well E,,Active,Geneva Steel,2110,,,Well,Withdrawal,Industrial,kgallons,,,,,,,,,,,,,
108540631,Well F,,Active,Geneva Steel,2110,,,Well,Withdrawal,Industrial,kgallons,,,,,,,,,,,,,
108540632,Well G,,Active,Geneva Steel,2110,,,Well,Withdrawal,Industrial,kgallons,,,,,,,,,,,,,
108540633,Well H,,Active,Geneva Steel,2110,,,Well,Withdrawal,Industrial,kgallons,,,,,,,,,,,,,
108540634,Well I,,Active,Geneva Steel,2110,,,Well,Withdrawal,Industrial,kgallons,,,,,,,,,,,,,
108540635,Well J,,Active,Geneva Steel,2110,,,Well,Withdrawal,Industrial,kgallons,,,,,,,,,,,,,
21110001,"Well (7"") Mesa",,Active,Phillips Petroleum Company,2111,,,Well,Withdrawal,Industrial,kgallons,,,,,,,,,,,,,
21110002,"Well (10"") Camp",,Active,Phillips Petroleum Company,2111,,,Well,Withdrawal,Domestic,kgallons,,,,,,,,,,,,,
21110003,Wells - 23,,Active,Phillips Petroleum Company,2111,,,Well,Withdrawal,Industrial,kgallons,,,,,,,,,,,,,
21120001,Well (12`),1997,Inactive,"Big West Oil, LLC.",2112,40.83445627,-111.9149433,Well,Withdrawal,Industrial,kgallons,10000.69642,10000.69642,10000.69642,10000.69642,10000.69642,10000.69642,10000.69642,10000.69642,10000.69642,10000.69642,10000.69642,10000.69642,120008.357
21120001,Well (12`),1998,Inactive,"Big West Oil, LLC.",2112,40.83445627,-111.9149433,Well,Withdrawal,Industrial,kgallons,10000.69642,10000.69642,10000.69642,10000.69642,10000.69642,10000.69642,10000.69642,10000.69642,10000.69642,10000.69642,10000.69642,10000.69642,120008.357
21120001,Well (12`),1999,Inactive,"Big West Oil, LLC.",2112,40.83445627,-111.9149433,Well,Withdrawal,Industrial,kgallons,10000.69642,10000.69642,10000.69642,10000.69642,10000.69642,10000.69642,10000.69642,10000.69642,10000.69642,10000.69642,10000.69642,10000.69642,120008.357
21120001,Well (12`),,Inactive,"Big West Oil, LLC.",2112,40.83445627,-111.9149433,Well,Withdrawal,Industrial,kgallons,,,,,,,,,,,,,
21120002,Well (8`),,Active,"Big West Oil, LLC.",2112,40.83452748,-111.9146189,Well,Withdrawal,Industrial,kgallons,,,,,,,,,,,,,
21120003,North Salt Lake City,2016,Inactive,"Big West Oil, LLC.",2112,,,Drain,Transfer In,Industrial,kgallons,7604,7448,8192,6989,68,1611,6690,9600,7830,7780,8930,8880,81622
21120003,North Salt Lake City,,Inactive,"Big West Oil, LLC.",2112,,,Drain,Transfer In,Industrial,kgallons,,,,,,,,,,,,,
21120004,North Salt Lake Main 10`,2016,Inactive,"Big West Oil, LLC.",2112,,,Drain,Transfer In,Industrial,kgallons,16766,16625,19604,18805,29379,26342,23030,28340,21100,21310,23580,18900,263781
21120004,North Salt Lake Main 10`,,Inactive,"Big West Oil, LLC.",2112,,,Drain,Transfer In,Industrial,kgallons,,,,,,,,,,,,,
108541448,2 Inch Bypass,2016,Inactive,"Big West Oil, LLC.",2112,,,Drain,Transfer In,Industrial,kgallons,12,12,15,172,212,460,334,400,218,232,10,175,2252
108541448,2 Inch Bypass,,Inactive,"Big West Oil, LLC.",2112,,,Drain,Transfer In,Industrial,kgallons,,,,,,,,,,,,,
108541449,3/4 Inch Maintenance Building,2016,Inactive,"Big West Oil, LLC.",2112,,,Drain,Transfer In,Industrial,kgallons,45,54,57,87,70,76,71,96,120,0,28,26,730
108541449,3/4 Inch Maintenance Building,,Inactive,"Big West Oil, LLC.",2112,,,Drain,Transfer In,Industrial,kgallons,,,,,,,,,,,,,
108541450,Truck Shop,,Inactive,"Big West Oil, LLC.",2112,,,Drain,Delivery,Industrial,kgallons,,,,,,,,,,,,,
108545151,Big West Oil Well #1,,Active,"Big West Oil, LLC.",2112,40.83701609,-111.9254881,Well,Withdrawal,Industrial,kgallons,,,,,,,,,,,,,
108545152,Big West Oil Well #2,,Active,"Big West Oil, LLC.",2112,40.84075765,-111.9273081,Well,Withdrawal,Industrial,kgallons,,,,,,,,,,,,,
21130001,McElmo Unit,,Active,"Resolute Natural Resources Company, LLC (Elk Petroleum)",2113,37.22039009,-109.2025201,Well,Withdrawal,Industrial,kgallons,,,,,,,,,,,,,
21130002,Aneth Unit,,Active,"Resolute Natural Resources Company, LLC (Elk Petroleum)",2113,37.26326525,-109.3169292,Well,Withdrawal,Industrial,kgallons,,,,,,,,,,,,,
21130003,Trailer Park Well,,Inactive,"Resolute Natural Resources Company, LLC (Elk Petroleum)",2113,,,Well,Withdrawal,Domestic,kgallons,,,,,,,,,,,,,
21130004,McElmo Residence Well,2017,Active,"Resolute Natural Resources Company, LLC (Elk Petroleum)",2113,37.21711274,-109.2002848,Well,Withdrawal,Industrial,kgallons,25.55,25.55,29.2,32.85,32.85,32.85,36.5,32.85,36.5,29.2,25.55,25.55,365
21130004,McElmo Residence Well,2018,Active,"Resolute Natural Resources Company, LLC (Elk Petroleum)",2113,37.21711274,-109.2002848,Well,Withdrawal,Industrial,kgallons,19.25,19.25,22,24.75,24.75,24.75,27.5,24.75,27.5,22,19.25,19.25,275
21130004,McElmo Residence Well,2019,Active,"Resolute Natural Resources Company, LLC (Elk Petroleum)",2113,37.21711274,-109.2002848,Well,Withdrawal,Industrial,kgallons,19.25,19.25,22,24.75,24.75,24.75,27.5,24.75,27.5,22,19.25,19.25,275
21130005,Wells 26N 0-24,,Inactive,"Resolute Natural Resources Company, LLC (Elk Petroleum)",2113,,,Well,Withdrawal,Industrial,kgallons,,,,,,,,,,,,,
21130006,Ratherford Unit,,Active,"Resolute Natural Resources Company, LLC (Elk Petroleum)",2113,37.25103741,-109.2969626,Well,Withdrawal,Industrial,kgallons,,,,,,,,,,,,,
21140001,"Well (3"")",,Inactive,Buehner Block Company Inc.,2114,,,Well,Withdrawal,Industrial,kgallons,,,,,,,,,,,,,
21160001,"Well (6"")",1997,Active,Dairy Farmers of America,2116,,,Well,Withdrawal,Industrial,kgallons,1000.070619,1000.070619,1000.070619,1000.070619,1000.070619,1000.070619,1000.070619,1000.070619,1000.070619,1000.070619,1000.070619,1000.070619,12000.84743
21160001,"Well (6"")",1998,Active,Dairy Farmers of America,2116,,,Well,Withdrawal,Industrial,kgallons,1000.070619,1000.070619,1000.070619,1000.070619,1000.070619,1000.070619,1000.070619,1000.070619,1000.070619,1000.070619,1000.070619,1000.070619,12000.84743
21160001,"Well (6"")",1999,Active,Dairy Farmers of America,2116,,,Well,Withdrawal,Industrial,kgallons,1000.070619,1000.070619,1000.070619,1000.070619,1000.070619,1000.070619,1000.070619,1000.070619,1000.070619,1000.070619,1000.070619,1000.070619,12000.84743
21160001,"Well (6"")",2005,Active,Dairy Farmers of America,2116,,,Well,Withdrawal,Industrial,kgallons,,,,,3000,3100,3400,2000,2100,,,,13600
21160002,Bear River,1997,Active,Dairy Farmers of America,2116,,,Stream,Withdrawal,Industrial,kgallons,100.0070619,100.0070619,100.0070619,100.0070619,100.0070619,100.0070619,100.0070619,100.0070619,100.0070619,100.0070619,100.0070619,100.0070619,1200.084743
21160002,Bear River,1998,Active,Dairy Farmers of America,2116,,,Stream,Withdrawal,Industrial,kgallons,100.0070619,100.0070619,100.0070619,100.0070619,100.0070619,100.0070619,100.0070619,100.0070619,100.0070619,100.0070619,100.0070619,100.0070619,1200.084743
21160002,Bear River,1999,Active,Dairy Farmers of America,2116,,,Stream,Withdrawal,Industrial,kgallons,100.0070619,100.0070619,100.0070619,100.0070619,100.0070619,100.0070619,100.0070619,100.0070619,100.0070619,100.0070619,100.0070619,100.0070619,1200.084743
21160002,Bear River,2000,Active,Dairy Farmers of America,2116,,,Stream,Withdrawal,Industrial,kgallons,0,0,0,100.0070619,100.0070619,100.0070619,100.0070619,100.0070619,100.0070619,100.0070619,0,0,700.0494336
21160002,Bear River,2001,Active,Dairy Farmers of America,2116,,,Stream,Withdrawal,Industrial,kgallons,0,0,0,0,100.0069449,100.0069449,100.0069449,100.0069449,100.0069449,100.0069449,0,0,600.0416695
21160002,Bear River,2005,Active,Dairy Farmers of America,2116,,,Stream,Withdrawal,Industrial,kgallons,,,,,,6000,7000,8000,,,,,21000
21160003,Amalga (Purchased),1997,Active,Dairy Farmers of America,2116,,,Drain,Transfer In,Industrial,kgallons,6500.452509,6500.452509,6500.452509,6500.452509,6500.452509,6500.452509,6500.452509,6500.452509,6500.452509,6500.452509,6500.452509,6500.452509,78005.43011
