SiteUUID,RegulatoryOverlayUUIDs,WaterSourceUUID,CoordinateAccuracy,CoordinateMethodCV,County,EPSGCodeCV,Geometry,GNISCodeCV,HUC12,HUC8,Latitude,Longitude,NHDNetworkStatusCV,NHDProductCV,PODorPOUSite,SiteName,SiteNativeID,SitePoint,SiteTypeCV,StateCV,USGSSiteID
CAss_S106,,CAss_WS1,Unspecified,Centroid of Area,DEL NORTE,4326,,,,,41.57292707,-124.0699764,,,POU,REDWOOD PARK C.S.D.,CA0800526,,Water Service Area,CA,
CAss_S107,,CAss_WS1,Unspecified,Centroid of Area,DEL NORTE,4326,,,,,41.7941597,-124.0727648,,,POU,BIG ROCK C.S.D.,CA0800532,,Water Service Area,CA,
CAss_S108,,CAss_WS1,Unspecified,Centroid of Area,DEL NORTE,4326,,,,,41.84683348,-123.97345829999999,,,POU,GASQUET C.S.D.,CA0800555,,Water Service Area,CA,
CAss_S109,,CAss_WS1,Unspecified,Centroid of Area,DEL NORTE,4326,,,,,41.83017083,-124.1001862,,,POU,HRC C.S.D.,CA0800556,,Water Service Area,CA,
CAss_S110,,CAss_WS1,Unspecified,Centroid of Area,DEL NORTE,4326,,,,,41.84133399,-124.10491370000001,,,POU,JED SMITH HOMEOWNERS ASSN.,CA0800825,,Water Service Area,CA,
CAss_S111,,CAss_WS1,Unspecified,Centroid of Area,DEL NORTE,4326,,,,,41.78664347,-124.1770855,,,POU,CITY OF CRESCENT CITY,CA0810001,,Water Service Area,CA,
CAss_S112,,CAss_WS1,Unspecified,Centroid of Area,DEL NORTE,4326,,,,,41.95176186,-124.1773256,,,POU,SMITH RIVER C.S.D.,CA0810002,,Water Service Area,CA,
CAss_S113,,CAss_WS1,Unspecified,Centroid of Area,DEL NORTE,4326,,,,,41.75368986,-124.16223959999999,,,POU,BERTSCH OCEAN VIEW CSD,CA0810003,,Water Service Area,CA,
CAss_S114,,CAss_WS1,Unspecified,Centroid of Area,DEL NORTE,4326,,,,,41.77246303,-124.107723,,,POU,JEDEDIAH SMITH STATE PARK,CA0810303,,Water Service Area,CA,
CAss_S115,,CAss_WS1,Unspecified,Centroid of Area,DEL NORTE,4326,,,,,41.50053268,-124.0606784,,,POU,CALFIRE-ALDER CONSERVATION CAMP,CA0810800,,Water Service Area,CA,
CAss_S116,,CAss_WS1,Unspecified,Centroid of Area,EL DORADO,4326,,,,,38.60213408,-120.72104340000001,,,POU,CANDLELIGHT VILLAGE MUTUAL WATER CO.,CA0900112,,Water Service Area,CA,
CAss_S117,,CAss_WS1,Unspecified,Centroid of Area,EL DORADO,4326,,,,,38.91704703,-120.68673259999998,,,POU,QUINTETTE SERVICE CORP WATER,CA0900308,,Water Service Area,CA,
CAss_S122,,CAss_WS1,Unspecified,Centroid of Area,EL DORADO,4326,,,,,38.96992659,-120.7188584,,,POU,BEAR STATE WATER WORKS,CA0901217,,Water Service Area,CA,
CAss_S124,,CAss_WS1,Unspecified,Centroid of Area,EL DORADO,4326,,,,,38.90504761,-120.00177109999998,,,POU,SOUTH TAHOE PUD - MAIN,CA0910002,,Water Service Area,CA,
CAss_S125,,CAss_WS1,Unspecified,Centroid of Area,EL DORADO,4326,,,,,38.72954315,-120.7918787,,,POU,"PLACERVILLE, CITY OF - MAIN",CA0910003,,Water Service Area,CA,
CAss_S126,,CAss_WS1,Unspecified,Centroid of Area,EL DORADO,4326,,,,,38.63594801,-120.53486670000001,,,POU,GRIZZLY FLATS COMMUNITY SERVIC,CA0910006,,Water Service Area,CA,
CAss_S127,,CAss_WS1,Unspecified,Centroid of Area,EL DORADO,4326,,,,,38.92155467,-120.01059620000001,,,POU,LUKINS BROTHERS WATER COMPANY,CA0910007,,Water Service Area,CA,
CAss_S129,,CAss_WS1,Unspecified,Centroid of Area,EL DORADO,4326,,,,,38.87719164,-120.9097199,,,POU,GEORGETOWN DIVIDE PUD,CA0910013,,Water Service Area,CA,
CAss_S130,,CAss_WS1,Unspecified,Centroid of Area,EL DORADO,4326,,,,,38.93347521,-120.00698759999999,,,POU,TAHOE KEYS WATER COMPANY,CA0910015,,Water Service Area,CA,
CAss_S131,,CAss_WS1,Unspecified,Centroid of Area,EL DORADO,4326,,,,,38.79815514,-120.145279,,,POU,EL DORADO ID - STRAWBERRY,CA0910017,,Water Service Area,CA,
CAss_S132,,CAss_WS1,Unspecified,Centroid of Area,EL DORADO,4326,,,,,38.61619826,-120.73234509999999,,,POU,EL DORADO ID - OUTINGDALE,CA0910018,,Water Service Area,CA,
CAss_S133,,CAss_WS1,Unspecified,Centroid of Area,EL DORADO,4326,,,,,38.98194454,-120.1005432,,,POU,CA STATE PARKS - D.L. BLISS,CA0910301,,Water Service Area,CA,
CAss_S134,,CAss_WS1,Unspecified,Centroid of Area,EL DORADO,4326,,,,,38.95484432,-120.1077514,,,POU,"CA STATE PARKS - EMERALD BAY, VIKINGSHOL",CA0910302,,Water Service Area,CA,
CAss_S135,,CAss_WS1,Unspecified,Centroid of Area,EL DORADO,4326,,,,,38.95286178,-120.08353590000002,,,POU,"CA STATE PARKS - EMERALD BAY, EAGLE POIN",CA0910303,,Water Service Area,CA,
CAss_S136,,CAss_WS1,Unspecified,Centroid of Area,EL DORADO,4326,,,,,38.96169354,-120.0962435,,,POU,"CA STATE PARKS - EMERALD BAY, BOAT CAMPG",CA0910305,,Water Service Area,CA,
CAss_S137,,CAss_WS1,Unspecified,Centroid of Area,FRESNO,4326,,,,,37.25086608,-119.1849803,,,POU,BEAR CREEK WATER IMPROVEMENT,CA1000003,,Water Service Area,CA,
CAss_S138,,CAss_WS1,Unspecified,Centroid of Area,FRESNO,4326,,,,,36.74681937,-119.6432999,,,POU,BELMONT WATER CORPORATION,CA1000004,,Water Service Area,CA,
CAss_S139,,CAss_WS1,Unspecified,Centroid of Area,FRESNO,4326,,,,,37.20463341,-119.2490761,,,POU,BIG CREEK COMMUNITY SERV DIST,CA1000005,,Water Service Area,CA,
CAss_S140,,CAss_WS1,Unspecified,Centroid of Area,FRESNO,4326,,,,,36.65026237,-119.77886399999998,,,POU,EASTON ESTATES WATER COMPANY,CA1000018,,Water Service Area,CA,
CAss_S141,,CAss_WS1,Unspecified,Centroid of Area,FRESNO,4326,,,,,36.50207337,-120.3906521,,,POU,FCSA #30/EL PORVENIR,CA1000019,,Water Service Area,CA,
CAss_S142,,CAss_WS1,Unspecified,Centroid of Area,FRESNO,4326,,,,,36.74848526,-119.6356936,,,POU,FCSA #14/BELMONT MANOR,CA1000023,,Water Service Area,CA,
CAss_S143,,CAss_WS1,Unspecified,Centroid of Area,FRESNO,4326,,,,,37.05988966,-119.1696676,,,POU,FCSA #23/EXCHEQUER HEIGHTS,CA1000024,,Water Service Area,CA,
CAss_S144,,CAss_WS1,Unspecified,Centroid of Area,FRESNO,4326,,,,,36.82074638,-119.58977220000001,,,POU,FCSA #10/CUMORAH KNOLLS,CA1000039,,Water Service Area,CA,
CAss_S145,,CAss_WS1,Unspecified,Centroid of Area,FRESNO,4326,,,,,37.06527593,-119.4087497,,,POU,FCWWD #37/MILE HIGH,CA1000040,,Water Service Area,CA,
CAss_S146,,CAss_WS1,Unspecified,Centroid of Area,FRESNO,4326,,,,,37.02729046,-119.65095829999999,,,POU,FCWWD #38/SKY HARBOUR,CA1000041,,Water Service Area,CA,
CAss_S147,,CAss_WS1,Unspecified,Centroid of Area,FRESNO,4326,,,,,37.04428096,-119.37394259999999,,,POU,FCWWD #40 / SHAVER SPRINGS,CA1000042,,Water Service Area,CA,
CAss_S148,,CAss_WS1,Unspecified,Centroid of Area,FRESNO,4326,,,,,36.43291614,-119.93099199999999,,,POU,LANARE COMMUNITY SERVICES DIST,CA1000053,,Water Service Area,CA,
CAss_S149,,CAss_WS1,Unspecified,Centroid of Area,FRESNO,4326,,,,,36.75827362,-119.8588163,,,POU,DEL ORO WATER CO - METROPOLITAN DISTRICT,CA1000057,,Water Service Area,CA,
CAss_S150,,CAss_WS1,Unspecified,Centroid of Area,FRESNO,4326,,,,,37.09874423,-119.3210295,,,POU,MUSICK CREEK TRACT ASSOCIATION,CA1000058,,Water Service Area,CA,
CAss_S151,,CAss_WS1,Unspecified,Centroid of Area,FRESNO,4326,,,,,37.13887098,-119.3059648,,,POU,SHAVER LAKE POINT #2,CA1000072,,Water Service Area,CA,
CAss_S152,,CAss_WS1,Unspecified,Centroid of Area,FRESNO,4326,,,,,37.25141387,-119.19813470000001,,,POU,UPPER LINE CREEK IMPRVMNT ASSN,CA1000076,,Water Service Area,CA,
