PODSiteUUID,POUSiteUUID,StartDate,EndDate
CAss_S2586,CAss_S24,2015-03-01,2015-03-31
CAss_S2586,CAss_S24,2015-04-01,2015-04-30
CAss_S2586,CAss_S24,2015-05-01,2015-05-31
CAss_S2586,CAss_S24,2015-06-01,2015-06-30
CAss_S2586,CAss_S24,2015-08-01,2015-08-31
CAss_S2586,CAss_S24,2015-09-01,2015-09-30
CAss_S2586,CAss_S24,2015-10-01,2015-10-31
CAss_S2586,CAss_S24,2015-11-01,2015-11-30
CAss_S2586,CAss_S24,2015-12-01,2015-12-31
CAss_S2586,CAss_S24,2016-01-01,2016-01-31
CAss_S2586,CAss_S24,2016-02-01,2016-02-29
CAss_S2586,CAss_S24,2016-03-01,2016-03-31
CAss_S2586,CAss_S24,2016-04-01,2016-04-30
CAss_S2586,CAss_S24,2016-05-01,2016-05-31
CAss_S2586,CAss_S24,2016-06-01,2016-06-30
CAss_S2586,CAss_S24,2016-07-01,2016-07-31
CAss_S2586,CAss_S24,2016-08-01,2016-08-31
CAss_S2586,CAss_S24,2016-09-01,2016-09-30
CAss_S2586,CAss_S24,2016-10-01,2016-10-31
CAss_S2586,CAss_S24,2016-11-01,2016-11-30
CAss_S2586,CAss_S24,2016-12-01,2016-12-31
CAss_S2587,CAss_S25,2015-01-01,2015-01-31
CAss_S2587,CAss_S25,2015-02-01,2015-02-28
CAss_S2587,CAss_S25,2015-03-01,2015-03-31
CAss_S2587,CAss_S25,2015-04-01,2015-04-30
CAss_S2587,CAss_S25,2015-05-01,2015-05-31
CAss_S2587,CAss_S25,2015-06-01,2015-06-30
CAss_S2587,CAss_S25,2015-07-01,2015-07-31
CAss_S2587,CAss_S25,2015-08-01,2015-08-31
CAss_S2587,CAss_S25,2015-09-01,2015-09-30
CAss_S2587,CAss_S25,2015-10-01,2015-10-31
CAss_S2587,CAss_S25,2015-11-01,2015-11-30
CAss_S2587,CAss_S25,2015-12-01,2015-12-31
CAss_S2587,CAss_S25,2016-01-01,2016-01-31
CAss_S2587,CAss_S25,2016-02-01,2016-02-29
CAss_S2587,CAss_S25,2016-03-01,2016-03-31
CAss_S2587,CAss_S25,2016-04-01,2016-04-30
CAss_S2587,CAss_S25,2016-05-01,2016-05-31
CAss_S2587,CAss_S25,2016-06-01,2016-06-30
CAss_S2587,CAss_S25,2016-07-01,2016-07-31
CAss_S2587,CAss_S25,2016-09-01,2016-09-30
CAss_S2587,CAss_S25,2016-10-01,2016-10-31
CAss_S2587,CAss_S25,2016-11-01,2016-11-30
CAss_S2587,CAss_S25,2016-12-01,2016-12-31
CAss_S2593,CAss_S27,2015-01-01,2015-01-31
CAss_S2593,CAss_S27,2015-02-01,2015-02-28
CAss_S2593,CAss_S27,2015-03-01,2015-03-31
CAss_S2593,CAss_S27,2015-04-01,2015-04-30
CAss_S2593,CAss_S27,2015-05-01,2015-05-31
CAss_S2593,CAss_S27,2015-06-01,2015-06-30
CAss_S2593,CAss_S27,2015-07-01,2015-07-31
CAss_S2593,CAss_S27,2015-08-01,2015-08-31
CAss_S2593,CAss_S27,2015-09-01,2015-09-30
CAss_S2593,CAss_S27,2015-10-01,2015-10-31
CAss_S2593,CAss_S27,2015-11-01,2015-11-30
CAss_S2593,CAss_S27,2015-12-01,2015-12-31
CAss_S2593,CAss_S27,2016-01-01,2016-01-31
CAss_S2593,CAss_S27,2016-02-01,2016-02-29
CAss_S2593,CAss_S27,2016-03-01,2016-03-31
CAss_S2593,CAss_S27,2016-04-01,2016-04-30
CAss_S2593,CAss_S27,2016-05-01,2016-05-31
CAss_S2593,CAss_S27,2016-06-01,2016-06-30
CAss_S2593,CAss_S27,2016-07-01,2016-07-31
CAss_S2593,CAss_S27,2016-08-01,2016-08-31
CAss_S2593,CAss_S27,2016-09-01,2016-09-30
CAss_S2593,CAss_S27,2016-10-01,2016-10-31
CAss_S2593,CAss_S27,2016-11-01,2016-11-30
CAss_S2593,CAss_S27,2016-12-01,2016-12-31
CAss_S2594,CAss_S28,2015-05-01,2015-05-31
CAss_S2594,CAss_S28,2015-06-01,2015-06-30
CAss_S2594,CAss_S28,2015-07-01,2015-07-31
CAss_S2594,CAss_S28,2015-08-01,2015-08-31
CAss_S2594,CAss_S28,2015-09-01,2015-09-30
CAss_S2594,CAss_S28,2015-10-01,2015-10-31
CAss_S2594,CAss_S28,2015-11-01,2015-11-30
CAss_S2594,CAss_S28,2015-12-01,2015-12-31
CAss_S2598,CAss_S29,2016-01-01,2016-01-31
CAss_S2598,CAss_S29,2016-02-01,2016-02-29
CAss_S2598,CAss_S29,2016-03-01,2016-03-31
CAss_S2598,CAss_S29,2016-04-01,2016-04-30
CAss_S2598,CAss_S29,2016-05-01,2016-05-31
CAss_S2598,CAss_S29,2016-06-01,2016-06-30
CAss_S2598,CAss_S29,2016-07-01,2016-07-31
CAss_S2598,CAss_S29,2016-08-01,2016-08-31
CAss_S2598,CAss_S29,2016-09-01,2016-09-30
CAss_S2598,CAss_S29,2016-11-01,2016-11-30
CAss_S2598,CAss_S29,2016-12-01,2016-12-31
CAss_S2612,CAss_S41,2014-01-01,2014-01-31
CAss_S2612,CAss_S41,2014-02-01,2014-02-28
CAss_S2612,CAss_S41,2014-03-01,2014-03-31
CAss_S2612,CAss_S41,2014-04-01,2014-04-30
CAss_S2612,CAss_S41,2014-05-01,2014-05-31
CAss_S2612,CAss_S41,2014-06-01,2014-06-30
CAss_S2612,CAss_S41,2014-07-01,2014-07-31
CAss_S2612,CAss_S41,2014-08-01,2014-08-31
CAss_S2612,CAss_S41,2014-09-01,2014-09-30
CAss_S2612,CAss_S41,2014-10-01,2014-10-31
CAss_S2612,CAss_S41,2014-11-01,2014-11-30
CAss_S2612,CAss_S41,2014-12-01,2014-12-31
CAss_S2617,CAss_S44,2016-01-01,2016-01-31
CAss_S2617,CAss_S44,2016-02-01,2016-02-29
CAss_S2617,CAss_S44,2016-03-01,2016-03-31
CAss_S2617,CAss_S44,2016-04-01,2016-04-30
CAss_S2617,CAss_S44,2016-05-01,2016-05-31
CAss_S2617,CAss_S44,2016-06-01,2016-06-30
CAss_S2617,CAss_S44,2016-07-01,2016-07-31
CAss_S2617,CAss_S44,2016-08-01,2016-08-31
CAss_S2617,CAss_S44,2016-09-01,2016-09-30
CAss_S2617,CAss_S44,2016-10-01,2016-10-31
CAss_S2617,CAss_S44,2016-11-01,2016-11-30
CAss_S2617,CAss_S44,2016-12-01,2016-12-31
CAss_S2631,CAss_S47,2013-01-01,2013-01-31
CAss_S2631,CAss_S47,2013-02-01,2013-02-28
CAss_S2631,CAss_S47,2013-03-01,2013-03-31
CAss_S2631,CAss_S47,2013-04-01,2013-04-30
CAss_S2631,CAss_S47,2013-05-01,2013-05-31
CAss_S2631,CAss_S47,2013-06-01,2013-06-30
CAss_S2631,CAss_S47,2013-07-01,2013-07-31
CAss_S2631,CAss_S47,2013-08-01,2013-08-31
CAss_S2631,CAss_S47,2013-09-01,2013-09-30
CAss_S2631,CAss_S47,2013-10-01,2013-10-31
CAss_S2631,CAss_S47,2013-11-01,2013-11-30
CAss_S2631,CAss_S47,2013-12-01,2013-12-31
CAss_S2644,CAss_S48,2015-01-01,2015-01-31
CAss_S2644,CAss_S48,2015-02-01,2015-02-28
CAss_S2644,CAss_S48,2015-03-01,2015-03-31
CAss_S2644,CAss_S48,2015-04-01,2015-04-30
CAss_S2644,CAss_S48,2015-05-01,2015-05-31
CAss_S2644,CAss_S48,2015-06-01,2015-06-30
CAss_S2644,CAss_S48,2015-07-01,2015-07-31
CAss_S2644,CAss_S48,2015-08-01,2015-08-31
CAss_S2644,CAss_S48,2015-09-01,2015-09-30
CAss_S2644,CAss_S48,2015-10-01,2015-10-31
CAss_S2644,CAss_S48,2015-11-01,2015-11-30
CAss_S2644,CAss_S48,2015-12-01,2015-12-31
CAss_S2644,CAss_S48,2016-01-01,2016-01-31
CAss_S2644,CAss_S48,2016-02-01,2016-02-29
CAss_S2644,CAss_S48,2016-03-01,2016-03-31
CAss_S2644,CAss_S48,2016-04-01,2016-04-30
CAss_S2644,CAss_S48,2016-05-01,2016-05-31
CAss_S2644,CAss_S48,2016-06-01,2016-06-30
CAss_S2644,CAss_S48,2016-07-01,2016-07-31
CAss_S2644,CAss_S48,2016-08-01,2016-08-31
CAss_S2644,CAss_S48,2016-09-01,2016-09-30
CAss_S2644,CAss_S48,2016-10-01,2016-10-31
CAss_S2650,CAss_S50,2014-01-01,2014-01-31
CAss_S2650,CAss_S50,2014-02-01,2014-02-28
CAss_S2650,CAss_S50,2014-03-01,2014-03-31
CAss_S2650,CAss_S50,2014-04-01,2014-04-30
CAss_S2650,CAss_S50,2014-05-01,2014-05-31
CAss_S2650,CAss_S50,2014-06-01,2014-06-30
CAss_S2650,CAss_S50,2014-07-01,2014-07-31
CAss_S2650,CAss_S50,2014-08-01,2014-08-31
CAss_S2650,CAss_S50,2014-09-01,2014-09-30
CAss_S2650,CAss_S50,2014-10-01,2014-10-31
CAss_S2650,CAss_S50,2014-11-01,2014-11-30
CAss_S2650,CAss_S50,2014-12-01,2014-12-31
CAss_S2653,CAss_S51,2015-05-01,2015-05-31
CAss_S2653,CAss_S51,2015-06-01,2015-06-30
CAss_S2653,CAss_S51,2015-07-01,2015-07-31
CAss_S2653,CAss_S51,2015-08-01,2015-08-31
CAss_S2653,CAss_S51,2015-09-01,2015-09-30
CAss_S2653,CAss_S51,2015-10-01,2015-10-31
CAss_S2653,CAss_S51,2016-05-01,2016-05-31
CAss_S2653,CAss_S51,2016-06-01,2016-06-30
CAss_S2653,CAss_S51,2016-07-01,2016-07-31
CAss_S2653,CAss_S51,2016-08-01,2016-08-31
CAss_S2653,CAss_S51,2016-09-01,2016-09-30
CAss_S2653,CAss_S51,2016-10-01,2016-10-31
CAss_S2659,CAss_S52,2016-01-01,2016-01-31
CAss_S2659,CAss_S52,2016-02-01,2016-02-29
CAss_S2659,CAss_S52,2016-03-01,2016-03-31
CAss_S2659,CAss_S52,2016-04-01,2016-04-30
CAss_S2659,CAss_S52,2016-05-01,2016-05-31
CAss_S2659,CAss_S52,2016-06-01,2016-06-30
CAss_S2659,CAss_S52,2016-07-01,2016-07-31
CAss_S2659,CAss_S52,2016-08-01,2016-08-31
CAss_S2659,CAss_S52,2016-09-01,2016-09-30
CAss_S2659,CAss_S52,2016-10-01,2016-10-31
CAss_S2659,CAss_S52,2016-11-01,2016-11-30
CAss_S2659,CAss_S52,2016-12-01,2016-12-31
CAss_S2669,CAss_S55,2014-01-01,2014-01-31
CAss_S2669,CAss_S55,2014-02-01,2014-02-28
CAss_S2669,CAss_S55,2014-03-01,2014-03-31
CAss_S2669,CAss_S55,2014-04-01,2014-04-30
CAss_S2669,CAss_S55,2014-05-01,2014-05-31
CAss_S2669,CAss_S55,2014-06-01,2014-06-30
CAss_S2669,CAss_S55,2014-07-01,2014-07-31
CAss_S2669,CAss_S55,2014-08-01,2014-08-31
CAss_S2669,CAss_S55,2014-09-01,2014-09-30
CAss_S2669,CAss_S55,2014-11-01,2014-11-30
CAss_S2669,CAss_S55,2014-12-01,2014-12-31
CAss_S2669,CAss_S55,2016-01-01,2016-01-31
CAss_S2669,CAss_S55,2016-02-01,2016-02-29
CAss_S2669,CAss_S55,2016-03-01,2016-03-31
CAss_S2669,CAss_S55,2016-04-01,2016-04-30
CAss_S2669,CAss_S55,2016-05-01,2016-05-31
CAss_S2669,CAss_S55,2016-07-01,2016-07-31
CAss_S2669,CAss_S55,2016-08-01,2016-08-31
CAss_S2669,CAss_S55,2016-09-01,2016-09-30
CAss_S2669,CAss_S55,2016-10-01,2016-10-31
CAss_S2669,CAss_S55,2016-11-01,2016-11-30
CAss_S2669,CAss_S55,2016-12-01,2016-12-31
CAss_S2697,CAss_S68,2013-01-01,2013-01-31
CAss_S2697,CAss_S68,2013-02-01,2013-02-28
CAss_S2697,CAss_S68,2013-03-01,2013-03-31
CAss_S2697,CAss_S68,2013-04-01,2013-04-30
CAss_S2697,CAss_S68,2013-05-01,2013-05-31
CAss_S2697,CAss_S68,2013-06-01,2013-06-30
CAss_S2697,CAss_S68,2013-07-01,2013-07-31
CAss_S2697,CAss_S68,2013-08-01,2013-08-31
CAss_S2697,CAss_S68,2013-09-01,2013-09-30
CAss_S2697,CAss_S68,2013-10-01,2013-10-31
CAss_S2697,CAss_S68,2013-11-01,2013-11-30
CAss_S2697,CAss_S68,2013-12-01,2013-12-31
CAss_S2697,CAss_S68,2016-01-01,2016-01-31
CAss_S2697,CAss_S68,2016-02-01,2016-02-29
CAss_S2697,CAss_S68,2016-03-01,2016-03-31
CAss_S2697,CAss_S68,2016-04-01,2016-04-30
CAss_S2697,CAss_S68,2016-05-01,2016-05-31
CAss_S2697,CAss_S68,2016-06-01,2016-06-30
CAss_S2697,CAss_S68,2016-07-01,2016-07-31
CAss_S2697,CAss_S68,2016-08-01,2016-08-31
CAss_S2697,CAss_S68,2016-09-01,2016-09-30
CAss_S2697,CAss_S68,2016-10-01,2016-10-31
CAss_S2697,CAss_S68,2016-11-01,2016-11-30
CAss_S2697,CAss_S68,2016-12-01,2016-12-31
CAss_S2714,CAss_S81,2013-01-01,2013-01-31
CAss_S2714,CAss_S81,2013-02-01,2013-02-28
CAss_S2714,CAss_S81,2013-03-01,2013-03-31
CAss_S2714,CAss_S81,2013-04-01,2013-04-30
CAss_S2714,CAss_S81,2013-05-01,2013-05-31
CAss_S2714,CAss_S81,2013-06-01,2013-06-30
CAss_S2714,CAss_S81,2013-07-01,2013-07-31
CAss_S2714,CAss_S81,2013-08-01,2013-08-31
CAss_S2714,CAss_S81,2013-09-01,2013-09-30
CAss_S2714,CAss_S81,2013-10-01,2013-10-31
CAss_S2714,CAss_S81,2013-11-01,2013-11-30
CAss_S2714,CAss_S81,2013-12-01,2013-12-31
CAss_S2714,CAss_S81,2014-01-01,2014-01-31
CAss_S2714,CAss_S81,2014-02-01,2014-02-28
CAss_S2714,CAss_S81,2014-03-01,2014-03-31
CAss_S2714,CAss_S81,2014-04-01,2014-04-30
CAss_S2714,CAss_S81,2014-05-01,2014-05-31
CAss_S2714,CAss_S81,2014-06-01,2014-06-30
CAss_S2714,CAss_S81,2014-07-01,2014-07-31
CAss_S2714,CAss_S81,2014-08-01,2014-08-31
CAss_S2714,CAss_S81,2014-09-01,2014-09-30
CAss_S2714,CAss_S81,2014-10-01,2014-10-31
CAss_S2714,CAss_S81,2014-11-01,2014-11-30
CAss_S2714,CAss_S81,2014-12-01,2014-12-31
CAss_S2714,CAss_S81,2015-01-01,2015-01-31
CAss_S2714,CAss_S81,2015-02-01,2015-02-28
CAss_S2714,CAss_S81,2015-03-01,2015-03-31
CAss_S2714,CAss_S81,2015-04-01,2015-04-30
CAss_S2714,CAss_S81,2015-05-01,2015-05-31
CAss_S2714,CAss_S81,2015-06-01,2015-06-30
CAss_S2714,CAss_S81,2015-07-01,2015-07-31
CAss_S2714,CAss_S81,2015-08-01,2015-08-31
CAss_S2714,CAss_S81,2015-09-01,2015-09-30
CAss_S2714,CAss_S81,2015-10-01,2015-10-31
CAss_S2714,CAss_S81,2015-11-01,2015-11-30
CAss_S2714,CAss_S81,2015-12-01,2015-12-31
CAss_S2714,CAss_S81,2016-01-01,2016-01-31
CAss_S2714,CAss_S81,2016-02-01,2016-02-29
CAss_S2714,CAss_S81,2016-03-01,2016-03-31
CAss_S2714,CAss_S81,2016-04-01,2016-04-30
CAss_S2714,CAss_S81,2016-05-01,2016-05-31
CAss_S2714,CAss_S81,2016-06-01,2016-06-30
CAss_S2714,CAss_S81,2016-07-01,2016-07-31
CAss_S2714,CAss_S81,2016-08-01,2016-08-31
CAss_S2714,CAss_S81,2016-09-01,2016-09-30
CAss_S2714,CAss_S81,2016-10-01,2016-10-31
CAss_S2714,CAss_S81,2016-11-01,2016-11-30
CAss_S2714,CAss_S81,2016-12-01,2016-12-31
CAss_S2717,CAss_S82,2013-01-01,2013-01-31
CAss_S2717,CAss_S82,2013-02-01,2013-02-28
CAss_S2717,CAss_S82,2013-03-01,2013-03-31
CAss_S2717,CAss_S82,2013-10-01,2013-10-31
CAss_S2717,CAss_S82,2013-11-01,2013-11-30
CAss_S2717,CAss_S82,2013-12-01,2013-12-31
CAss_S2717,CAss_S82,2014-01-01,2014-01-31
CAss_S2717,CAss_S82,2014-02-01,2014-02-28
CAss_S2717,CAss_S82,2014-10-01,2014-10-31
CAss_S2717,CAss_S82,2014-12-01,2014-12-31
CAss_S2717,CAss_S82,2015-01-01,2015-01-31
CAss_S2717,CAss_S82,2015-02-01,2015-02-28
CAss_S2717,CAss_S82,2015-09-01,2015-09-30
CAss_S2717,CAss_S82,2015-10-01,2015-10-31
CAss_S2717,CAss_S82,2015-11-01,2015-11-30
CAss_S2717,CAss_S82,2015-12-01,2015-12-31
CAss_S2717,CAss_S82,2016-01-01,2016-01-31
CAss_S2717,CAss_S82,2016-02-01,2016-02-29
CAss_S2717,CAss_S82,2016-03-01,2016-03-31
CAss_S2717,CAss_S82,2016-04-01,2016-04-30
CAss_S2717,CAss_S82,2016-05-01,2016-05-31
CAss_S2717,CAss_S82,2016-06-01,2016-06-30
CAss_S2717,CAss_S82,2016-07-01,2016-07-31
CAss_S2717,CAss_S82,2016-08-01,2016-08-31
CAss_S2717,CAss_S82,2016-09-01,2016-09-30
CAss_S2717,CAss_S82,2016-10-01,2016-10-31
CAss_S2717,CAss_S82,2016-11-01,2016-11-30
CAss_S2717,CAss_S82,2016-12-01,2016-12-31
CAss_S2718,CAss_S83,2016-01-01,2016-01-31
CAss_S2718,CAss_S83,2016-02-01,2016-02-29
CAss_S2718,CAss_S83,2016-03-01,2016-03-31
CAss_S2718,CAss_S83,2016-04-01,2016-04-30
CAss_S2718,CAss_S83,2016-05-01,2016-05-31
CAss_S2718,CAss_S83,2016-06-01,2016-06-30
CAss_S2718,CAss_S83,2016-07-01,2016-07-31
CAss_S2718,CAss_S83,2016-08-01,2016-08-31
CAss_S2718,CAss_S83,2016-09-01,2016-09-30
CAss_S2718,CAss_S83,2016-10-01,2016-10-31
CAss_S2718,CAss_S83,2016-11-01,2016-11-30
CAss_S2718,CAss_S83,2016-12-01,2016-12-31
CAss_S2726,CAss_S85,2013-02-01,2013-02-28
CAss_S2726,CAss_S85,2013-03-01,2013-03-31
CAss_S2726,CAss_S85,2013-04-01,2013-04-30
CAss_S2726,CAss_S85,2013-05-01,2013-05-31
CAss_S2726,CAss_S85,2013-11-01,2013-11-30
CAss_S2726,CAss_S85,2013-12-01,2013-12-31
CAss_S2745,CAss_S92,2014-01-01,2014-01-31
CAss_S2745,CAss_S92,2014-02-01,2014-02-28
CAss_S2745,CAss_S92,2014-03-01,2014-03-31
CAss_S2745,CAss_S92,2014-04-01,2014-04-30
CAss_S2745,CAss_S92,2014-05-01,2014-05-31
CAss_S2745,CAss_S92,2014-06-01,2014-06-30
CAss_S2745,CAss_S92,2014-07-01,2014-07-31
CAss_S2745,CAss_S92,2014-08-01,2014-08-31
CAss_S2745,CAss_S92,2014-09-01,2014-09-30
CAss_S2745,CAss_S92,2014-10-01,2014-10-31
CAss_S2745,CAss_S92,2014-11-01,2014-11-30
CAss_S2745,CAss_S92,2014-12-01,2014-12-31
CAss_S2745,CAss_S92,2015-01-01,2015-01-31
CAss_S2745,CAss_S92,2015-02-01,2015-02-28
CAss_S2745,CAss_S92,2015-03-01,2015-03-31
CAss_S2745,CAss_S92,2015-04-01,2015-04-30
CAss_S2745,CAss_S92,2015-05-01,2015-05-31
CAss_S2745,CAss_S92,2015-06-01,2015-06-30
CAss_S2745,CAss_S92,2015-07-01,2015-07-31
CAss_S2745,CAss_S92,2015-08-01,2015-08-31
CAss_S2745,CAss_S92,2015-09-01,2015-09-30
CAss_S2745,CAss_S92,2015-10-01,2015-10-31
CAss_S2745,CAss_S92,2015-11-01,2015-11-30
CAss_S2745,CAss_S92,2015-12-01,2015-12-31
CAss_S2745,CAss_S92,2016-01-01,2016-01-31
CAss_S2745,CAss_S92,2016-02-01,2016-02-29
CAss_S2745,CAss_S92,2016-03-01,2016-03-31
CAss_S2745,CAss_S92,2016-04-01,2016-04-30
CAss_S2745,CAss_S92,2016-05-01,2016-05-31
CAss_S2745,CAss_S92,2016-06-01,2016-06-30
CAss_S2745,CAss_S92,2016-07-01,2016-07-31
CAss_S2745,CAss_S92,2016-08-01,2016-08-31
CAss_S2745,CAss_S92,2016-09-01,2016-09-30
CAss_S2745,CAss_S92,2016-10-01,2016-10-31
CAss_S2745,CAss_S92,2016-11-01,2016-11-30
CAss_S2745,CAss_S92,2016-12-01,2016-12-31
CAss_S2747,CAss_S93,2014-01-01,2014-01-31
CAss_S2747,CAss_S93,2014-02-01,2014-02-28
CAss_S2747,CAss_S93,2014-03-01,2014-03-31
CAss_S2747,CAss_S93,2014-04-01,2014-04-30
CAss_S2747,CAss_S93,2014-05-01,2014-05-31
CAss_S2747,CAss_S93,2014-06-01,2014-06-30
CAss_S2747,CAss_S93,2014-08-01,2014-08-31
CAss_S2747,CAss_S93,2014-09-01,2014-09-30
CAss_S2747,CAss_S93,2014-10-01,2014-10-31
CAss_S2747,CAss_S93,2014-11-01,2014-11-30
CAss_S2747,CAss_S93,2014-12-01,2014-12-31
CAss_S2747,CAss_S93,2016-01-01,2016-01-31
CAss_S2747,CAss_S93,2016-02-01,2016-02-29
CAss_S2747,CAss_S93,2016-03-01,2016-03-31
CAss_S2747,CAss_S93,2016-04-01,2016-04-30
CAss_S2747,CAss_S93,2016-05-01,2016-05-31
CAss_S2747,CAss_S93,2016-06-01,2016-06-30
CAss_S2747,CAss_S93,2016-07-01,2016-07-31
CAss_S2747,CAss_S93,2016-08-01,2016-08-31
CAss_S2747,CAss_S93,2016-09-01,2016-09-30
CAss_S2747,CAss_S93,2016-10-01,2016-10-31
CAss_S2747,CAss_S93,2016-11-01,2016-11-30
CAss_S2751,CAss_S95,2013-03-01,2013-03-31
CAss_S2751,CAss_S95,2013-06-01,2013-06-30
CAss_S2751,CAss_S95,2013-09-01,2013-09-30
CAss_S2751,CAss_S95,2013-12-01,2013-12-31
CAss_S2751,CAss_S95,2014-03-01,2014-03-31
CAss_S2751,CAss_S95,2014-06-01,2014-06-30
CAss_S2751,CAss_S95,2014-09-01,2014-09-30
CAss_S2751,CAss_S95,2014-12-01,2014-12-31
CAss_S2751,CAss_S95,2015-03-01,2015-03-31
CAss_S2751,CAss_S95,2015-06-01,2015-06-30
CAss_S2751,CAss_S95,2015-07-01,2015-07-31
CAss_S2751,CAss_S95,2015-08-01,2015-08-31
CAss_S2751,CAss_S95,2015-09-01,2015-09-30
CAss_S2751,CAss_S95,2015-12-01,2015-12-31
CAss_S2751,CAss_S95,2016-03-01,2016-03-31
CAss_S2770,CAss_S106,2015-01-01,2015-01-31
CAss_S2770,CAss_S106,2015-02-01,2015-02-28
CAss_S2770,CAss_S106,2015-03-01,2015-03-31
CAss_S2770,CAss_S106,2015-04-01,2015-04-30
CAss_S2770,CAss_S106,2015-05-01,2015-05-31
CAss_S2770,CAss_S106,2015-06-01,2015-06-30
CAss_S2770,CAss_S106,2015-07-01,2015-07-31
CAss_S2770,CAss_S106,2015-08-01,2015-08-31
CAss_S2770,CAss_S106,2015-09-01,2015-09-30
CAss_S2770,CAss_S106,2015-11-01,2015-11-30
CAss_S2770,CAss_S106,2015-12-01,2015-12-31
CAss_S2787,CAss_S110,2013-01-01,2013-01-31
CAss_S2787,CAss_S110,2013-02-01,2013-02-28
CAss_S2787,CAss_S110,2013-03-01,2013-03-31
CAss_S2787,CAss_S110,2013-04-01,2013-04-30
CAss_S2787,CAss_S110,2013-05-01,2013-05-31
CAss_S2787,CAss_S110,2013-06-01,2013-06-30
CAss_S2787,CAss_S110,2013-07-01,2013-07-31
CAss_S2787,CAss_S110,2013-09-01,2013-09-30
CAss_S2787,CAss_S110,2013-10-01,2013-10-31
CAss_S2787,CAss_S110,2013-11-01,2013-11-30
CAss_S2787,CAss_S110,2013-12-01,2013-12-31
CAss_S2787,CAss_S110,2014-01-01,2014-01-31
CAss_S2787,CAss_S110,2014-02-01,2014-02-28
CAss_S2787,CAss_S110,2014-03-01,2014-03-31
CAss_S2787,CAss_S110,2014-04-01,2014-04-30
CAss_S2787,CAss_S110,2014-05-01,2014-05-31
CAss_S2787,CAss_S110,2014-06-01,2014-06-30
CAss_S2787,CAss_S110,2014-07-01,2014-07-31
CAss_S2787,CAss_S110,2014-08-01,2014-08-31
CAss_S2787,CAss_S110,2014-09-01,2014-09-30
CAss_S2787,CAss_S110,2014-10-01,2014-10-31
CAss_S2787,CAss_S110,2014-11-01,2014-11-30
CAss_S2787,CAss_S110,2014-12-01,2014-12-31
CAss_S2787,CAss_S110,2016-01-01,2016-01-31
CAss_S2787,CAss_S110,2016-02-01,2016-02-29
CAss_S2787,CAss_S110,2016-04-01,2016-04-30
CAss_S2787,CAss_S110,2016-05-01,2016-05-31
CAss_S2787,CAss_S110,2016-06-01,2016-06-30
CAss_S2787,CAss_S110,2016-07-01,2016-07-31
CAss_S2787,CAss_S110,2016-08-01,2016-08-31
