SiteUUID,RegulatoryOverlayUUIDs,WaterSourceUUID,CoordinateAccuracy,CoordinateMethodCV,County,EPSGCodeCV,Geometry,GNISCodeCV,HUC12,HUC8,Latitude,Longitude,NHDNetworkStatusCV,NHDProductCV,PODorPOUSite,SiteName,SiteNativeID,SitePoint,SiteTypeCV,StateCV,USGSSiteID
IDss_S11,,IDss_WS1,Unspecified,Unspecified,Unspecified,4326,,,,,43.10272219,-116.25741659,,,POD,Big Foot Bar 3,0b73e73960d14209a05ec2ade8f60467,,Hydrology Station,ID,
IDss_S12,,IDss_WS1,Unspecified,Unspecified,Unspecified,4326,,,,,42.97594129,-116.0922094,,,POD,Simplot 9,072db346a377493b9d6e572f48e1af9f,,Hydrology Station,ID,
IDss_S13,,IDss_WS1,Unspecified,Unspecified,Unspecified,4326,,,,,42.91288884,-115.89269440000001,,,POD,Simplot 3,2feb37c4078d490ea64dbcb7881e587f,,Hydrology Station,ID,
IDss_S14,,IDss_WS1,Unspecified,Unspecified,Unspecified,4326,,,,,42.93619439,-115.9581388,,,POD,Simplot 2,d7196654b5b54207b5fc38e4d9e3798b,,Hydrology Station,ID,
IDss_S15,,IDss_WS1,Unspecified,Unspecified,Unspecified,4326,,,,,43.096804999999996,-116.221667,,,POD,Big Foot Bar 1,4f90c087abe647e6aea81ddafbd515cc,,Hydrology Station,ID,
IDss_S16,,IDss_WS1,Unspecified,Unspecified,Unspecified,4326,,,,,42.91533326,-115.16797220000001,,,POD,Black Mesa Farms,26b80f5962a04dc3bc221c9fdb2cd00e,,Hydrology Station,ID,
IDss_S17,,IDss_WS1,Unspecified,Unspecified,Unspecified,4326,,,,,42.92566664,-115.94744440000001,,,POD,Little Valley Mutual,b3f2de6a86824c9198d30a5e3e837bbd,,Hydrology Station,ID,
IDss_S18,,IDss_WS1,Unspecified,Unspecified,Unspecified,4326,,,,,42.93977774,-115.9704722,,,POD,Bybee Lateral,52acc5f2ef004e12946f517853370dde,,Hydrology Station,ID,
IDss_S19,,IDss_WS1,Unspecified,Unspecified,Unspecified,4326,,,,,42.94305548,-115.9945,,,POD,Grand View Irrigation District,d3377602d45e42de8f7b8d7474ad25d3,,Hydrology Station,ID,
IDss_S20,,IDss_WS1,Unspecified,Unspecified,Unspecified,4326,,,,,42.94177774,-115.9955277,,,POD,Grand View Mutual Canal Company,f9b67f901c004ab0b5eeda80c15a6fc1,,Hydrology Station,ID,
IDss_S21,,IDss_WS1,Unspecified,Unspecified,Unspecified,4326,,,,,43.08776434,-116.24519120000001,,,POD,War Eagle,2f070d9902974b4d986cdbda01eaf0a5,,Hydrology Station,ID,
IDss_S22,,IDss_WS1,Unspecified,Unspecified,Unspecified,4326,,,,,43.04036108,-116.15619440000002,,,POD,Boltz,4d15ba80b33f48639899b7e751c7585f,,Hydrology Station,ID,
IDss_S23,,IDss_WS1,Unspecified,Unspecified,Unspecified,4326,,,,,42.91413884,-114.98491659999999,,,POD,King Hill Irrigation District Wiley,ffdf73350b5a467eaa672dad28734282,,Hydrology Station,ID,
IDss_S24,,IDss_WS1,Unspecified,Unspecified,Unspecified,4326,,,,,42.91605553,-115.1622222,,,POD,King Hill Irrigation District Black Mesa,5e8c7f6dee164bb190f3c1a959b36cb9,,Hydrology Station,ID,
IDss_S25,,IDss_WS1,Unspecified,Unspecified,Unspecified,4326,,,,,43.00118608,-115.2090625,,,POD,King Hill Irrigation District King Hill,96d8d8d3090b40c6a9b0026368ad6cab,,Hydrology Station,ID,
IDss_S26,,IDss_WS1,Unspecified,Unspecified,Unspecified,4326,,,,,42.96005549,-115.28005549999999,,,POD,King Hill Irrigation District Glenns Ferry,4e4e79e6d27343b8920867749108f61d,,Hydrology Station,ID,
IDss_S27,,IDss_WS1,Unspecified,Unspecified,Unspecified,4326,,,,,42.9501666,-115.34969440000002,,,POD,UBS Slick Ranch,c534658689614d08817283f561a80941,,Hydrology Station,ID,
IDss_S28,,IDss_WS1,Unspecified,Unspecified,Unspecified,4326,,,,,42.93574998,-115.38266670000002,,,POD,Sailor Creek,971f39480ec6456384fbef2da803233b,,Hydrology Station,ID,
IDss_S29,,IDss_WS1,Unspecified,Unspecified,Unspecified,4326,,,,,42.93572215,-115.38266670000002,,,POD,Grindstone Butte,3207933dd58f495a9821a1df940744fb,,Hydrology Station,ID,
IDss_S30,,IDss_WS1,Unspecified,Unspecified,Unspecified,4326,,,,,42.92353302,-115.50312140000001,,,POD,UBS Indian Hills,f767f357d0a94fb5a3c63382b2f3eef6,,Hydrology Station,ID,
IDss_S31,,IDss_WS1,Unspecified,Unspecified,Unspecified,4326,,,,,42.94324994,-115.54044440000001,,,POD,Blanksma - Chalk Flats,09dac063be794c8db48949550c89823d,,Hydrology Station,ID,
IDss_S32,,IDss_WS1,Unspecified,Unspecified,Unspecified,4326,,,,,42.94313888,-115.54063889999999,,,POD,Bledsoe,55a0148c4d8f4c89900137b26253e1f3,,Hydrology Station,ID,
IDss_S33,,IDss_WS1,Unspecified,Unspecified,Unspecified,4326,,,,,42.93833328,-115.57849990000001,,,POD,Deruyter Dairies,1ada815d69f5400ab2c6ce63460c5777,,Hydrology Station,ID,
IDss_S34,,IDss_WS1,Unspecified,Unspecified,Unspecified,4326,,,,,42.94674997,-115.61405559999999,,,POD,West Indian Cove,2c261edf38b64da5b4d9fff735945e57,,Hydrology Station,ID,
IDss_S35,,IDss_WS1,Unspecified,Unspecified,Unspecified,4326,,,,,42.94719438,-115.6141111,,,POD,Dale Hooley,9c50b2c5b3214d1a894e809ba6c0a681,,Hydrology Station,ID,
IDss_S36,,IDss_WS1,Unspecified,Unspecified,Unspecified,4326,,,,,42.94305548,-115.66686100000001,,,POD,Blanksma Sand Dunes,12060465e6824e4891fe24cf4f5c75c7,,Hydrology Station,ID,
IDss_S37,,IDss_WS1,Unspecified,Unspecified,Unspecified,4326,,,,,42.94016548,-115.6774047,,,POD,Eagle Cove,c4840ad806e84bfb8c40bd25145f969e,,Hydrology Station,ID,
IDss_S38,,IDss_WS1,Unspecified,Unspecified,Unspecified,4326,,,,,42.95080547,-115.68111110000001,,,POD,Triple C,4af4b9c2addf4c9db1449c918073db0e,,Hydrology Station,ID,
IDss_S39,,IDss_WS1,Unspecified,Unspecified,Unspecified,4326,,,,,42.93166665,-115.70336110000001,,,POD,Quey Johns,9f490f383b9744ab9e9719f4fdf7ac90,,Hydrology Station,ID,
IDss_S40,,IDss_WS1,Unspecified,Unspecified,Unspecified,4326,,,,,42.93357991,-115.7502783,,,POD,Rudy Gingerich,46cca732d9f3461995012a8d4617df50,,Hydrology Station,ID,
IDss_S41,,IDss_WS1,Unspecified,Unspecified,Unspecified,4326,,,,,42.936944399999994,-115.77755549999999,,,POD,Robert Meyers,491cf7aa11ac4438a38022d2836e3bd0,,Hydrology Station,ID,
IDss_S42,,IDss_WS1,Unspecified,Unspecified,Unspecified,4326,,,,,42.9460277,-115.7946389,,,POD,Roger Young,7f6a9be05b9e483b9f1fe3036102d1b9,,Hydrology Station,ID,
IDss_S43,,IDss_WS1,Unspecified,Unspecified,Unspecified,4326,,,,,42.95744436,-115.8660277,,,POD,Owyhee Farms Cove Arm,c9bf11a2f22148c98afaac67d49c18da,,Hydrology Station,ID,
IDss_S44,,IDss_WS1,Unspecified,Unspecified,Unspecified,4326,,,,,42.97786108,-115.9002777,,,POD,Owyhee Farms Snake River,d8fc82e3596d4fc28ce019964ac417c2,,Hydrology Station,ID,
IDss_S45,,IDss_WS1,Unspecified,Unspecified,Unspecified,4326,,,,,42.94858326,-115.94327779999999,,,POD,Owyhee Farms Black Sands,e7258db6fd684ed18eca23944cfe9c4c,,Hydrology Station,ID,
IDss_S46,,IDss_WS1,Unspecified,Unspecified,Unspecified,4326,,,,,42.92472216,-115.8841666,,,POD,Owyhee Farms Cottonwood,443a1acefb484da0943340a1adff981c,,Hydrology Station,ID,
IDss_S47,,IDss_WS1,Unspecified,Unspecified,Unspecified,4326,,,,,42.90674994,-115.89219440000001,,,POD,Schiermeier,d9911141860c4c94837ea7bb900bc171,,Hydrology Station,ID,
IDss_S48,,IDss_WS1,Unspecified,Unspecified,Unspecified,4326,,,,,43.11891661,-116.27983329999999,,,POD,SV Ranch 1,d64e311353314093af5c6d6df9a11fd6,,Hydrology Station,ID,
IDss_S49,,IDss_WS1,Unspecified,Unspecified,Unspecified,4326,,,,,43.11223129,-116.295955,,,POD,SV Ranch 2,7972ad0a1b4349fb877ff8ea7869e7f1,,Hydrology Station,ID,
IDss_S50,,IDss_WS1,Unspecified,Unspecified,Unspecified,4326,,,,,43.11825,-116.2970555,,,POD,SV Ranch 3,aa7dfbc340044f2f9ff7697c53608bf1,,Hydrology Station,ID,
IDss_S51,,IDss_WS1,Unspecified,Unspecified,Unspecified,4326,,,,,43.19718464,-116.3955108,,,POD,Murphy Flats,d73d68f35c10468ab2e244df4a29ab33,,Hydrology Station,ID,
IDss_S52,,IDss_WS1,Unspecified,Unspecified,Unspecified,4326,,,,,43.218041,-116.392426,,,POD,Dale Van Es,9268632533dc4873b4f6ea4b9cdf2e01,,Hydrology Station,ID,
IDss_S53,,IDss_WS1,Unspecified,Unspecified,Unspecified,4326,,,,,42.89327771,-115.87583329999998,,,POD,Simplot Jacks Creek,b6d0a392c76f4278a7d62bf5b619aa54,,Hydrology Station,ID,
IDss_S54,,IDss_WS1,Unspecified,Unspecified,Unspecified,4326,,,,,42.903278,-115.841889,,,POD,Colyer Herefords,849ac8282e0041eba345982b2b720c5a,,Hydrology Station,ID,
IDss_S55,,IDss_WS1,Unspecified,Unspecified,Unspecified,4326,,,,,42.995971999999995,-116.10063899999999,,,POD,Hisel,9042c1596f6645369d07ae5f8a2f8ecf,,Hydrology Station,ID,
IDss_S56,,IDss_WS1,Unspecified,Unspecified,Unspecified,4326,,,,,42.933028,-115.494028,,,POD,Merril Brown,afbceec1bcb142a4ac096a54c82cde6e,,Hydrology Station,ID,
IDss_S57,,IDss_WS1,Unspecified,Unspecified,Unspecified,4326,,,,,42.9765,-115.23911100000001,,,POD,Edgewater Ranch,a94556a69f3f4727bb167878e805c4c6,,Hydrology Station,ID,
IDss_S58,,IDss_WS1,Unspecified,Unspecified,Unspecified,4326,,,,,42.971083,-115.24975,,,POD,Joy Jones,ec6894911f714ea4a605a62a2bd74723,,Hydrology Station,ID,
IDss_S59,,IDss_WS1,Unspecified,Unspecified,Unspecified,4326,,,,,44.949,-113.568,,,POD,Agency Creek,8311d468ad7f4be5aadb9cd12ef21cd7,,Hydrology Station,ID,
IDss_S60,,IDss_WS1,Unspecified,Unspecified,Unspecified,4326,,,,,44.644,-113.529,,,POD,"Big Eightmile Creek, Upper",4090a4158fef4bd4bf2bc99e945afc3d,,Hydrology Station,ID,
IDss_S61,,IDss_WS1,Unspecified,Unspecified,Unspecified,4326,,,,,44.71100000000001,-113.40899999999999,,,POD,"Big Springs Creek, Upper",76f726dc0b0d4388bafc5c60e11469d5,,Hydrology Station,ID,
IDss_S62,,IDss_WS1,Unspecified,Unspecified,Unspecified,4326,,,,,43.982,-114.846,,,POD,Alturas Lake Creek,c5463d4a306b42a5bcf63dfed5558618,,Hydrology Station,ID,
IDss_S63,,IDss_WS1,Unspecified,Unspecified,Unspecified,4326,,,,,44.614,-113.397,,,POD,"Big Timber Creek, Upper",457ea30e8db14cddae7e37e8a008d314,,Hydrology Station,ID,
IDss_S64,,IDss_WS1,Unspecified,Unspecified,Unspecified,4326,,,,,45.345,-113.789,,,POD,"Carmen Creek, Upper",c4ea056bc4c7440982577b0c3d416b5f,,Hydrology Station,ID,
IDss_S65,,IDss_WS1,Unspecified,Unspecified,Unspecified,4326,,,,,44.568999999999996,-114.194,,,POD,"Challis Creek, Lower",ab42021b830f4109bb5d6aafb757e047,,Hydrology Station,ID,
IDss_S66,,IDss_WS1,Unspecified,Unspecified,Unspecified,4326,,,,,44.571999999999996,-114.305,,,POD,"Challis Creek, Upper",5d9a04a3ab1241489acf7f9d2f234f8a,,Hydrology Station,ID,
IDss_S67,,IDss_WS1,Unspecified,Unspecified,Unspecified,4326,,,,,44.266999999999996,-114.325,,,POD,East Fork Salmon River,4820a31b642641e1b3e08c8f571798cd,,Hydrology Station,ID,
IDss_S68,,IDss_WS1,Unspecified,Unspecified,Unspecified,4326,,,,,44.683,-113.352,,,POD,Eighteenmile Creek Mouth,7d18e38a14df458fa8bd14ef1ed77fc0,,Hydrology Station,ID,
IDss_S69,,IDss_WS1,Unspecified,Unspecified,Unspecified,4326,,,,,44.583,-113.766,,,POD,Falls Creek,ba806cf260124ed0b54469d86721e2e8,,Hydrology Station,ID,
IDss_S70,,IDss_WS1,Unspecified,Unspecified,Unspecified,4326,,,,,44.511,-114.20299999999999,,,POD,Garden Creek,4f4b4cc2fdcf4440ba13b8d649cbbc82,,Hydrology Station,ID,
IDss_S71,,IDss_WS1,Unspecified,Unspecified,Unspecified,4326,,,,,44.87,-113.62700000000001,,,POD,Hayden Creek,4ab4bfa3c3e04b898500f40e4f52067d,,Hydrology Station,ID,
IDss_S72,,IDss_WS1,Unspecified,Unspecified,Unspecified,4326,,,,,44.117,-114.262,,,POD,Herd Creek,af56e048a6544d929ab8940401c84a86,,Hydrology Station,ID,
IDss_S73,,IDss_WS1,Unspecified,Unspecified,Unspecified,4326,,,,,44.729,-113.43299999999999,,,POD,Lemhi River above Big Springs,c8043ec1480a4efda80f97945f3b15b3,,Hydrology Station,ID,
IDss_S74,,IDss_WS1,Unspecified,Unspecified,Unspecified,4326,,,,,44.681999999999995,-113.35600000000001,,,POD,Lemhi River above L-63,48c76bf13bef45e18d7c3b809be43d65,,Hydrology Station,ID,
IDss_S75,,IDss_WS1,Unspecified,Unspecified,Unspecified,4326,,,,,45.098,-113.72200000000001,,,POD,Lemhi River at Baker,bd9199f0901c456dad45d1446af6fb23,,Hydrology Station,ID,
IDss_S76,,IDss_WS1,Unspecified,Unspecified,Unspecified,4326,,,,,44.748999999999995,-113.476,,,POD,Lemhi River at Cottom Lane,eaa9eef9ac5d44c48e6677e8baa28b7d,,Hydrology Station,ID,
IDss_S77,,IDss_WS1,Unspecified,Unspecified,Unspecified,4326,,,,,44.867,-113.625,,,POD,Lemhi River above Hayden Creek,5e06b526a7a64d2fa9f2fd46b3c01cf9,,Hydrology Station,ID,
IDss_S78,,IDss_WS1,Unspecified,Unspecified,Unspecified,4326,,,,,44.653,-113.932,,,POD,Little Morgan Creek,46d9b61097694c0a9a27858bf2950fbb,,Hydrology Station,ID,
IDss_S79,,IDss_WS1,Unspecified,Unspecified,Unspecified,4326,,,,,45.40600000000001,-113.994,,,POD,North Fork Salmon River,655924c677ad456d95858aa8e003efb4,,Hydrology Station,ID,
IDss_S80,,IDss_WS1,Unspecified,Unspecified,Unspecified,4326,,,,,44.606,-113.95100000000001,,,POD,"Patterson/Big Springs Creek, Lower",101b561f8e3d4d6d9826aad71b11859e,,Hydrology Station,ID,
IDss_S81,,IDss_WS1,Unspecified,Unspecified,Unspecified,4326,,,,,44.00100000000001,-114.833,,,POD,Salmon River at Obsidian,b489ae39861a468daca8a4cf04d350e1,,Hydrology Station,ID,
IDss_S82,,IDss_WS1,Unspecified,Unspecified,Unspecified,4326,,,,,44.257,-114.833,,,POD,Salmon River near Stanley,7d5e3f761dac455190c833f0d10bebc6,,Hydrology Station,ID,
IDss_S83,,IDss_WS1,Unspecified,Unspecified,Unspecified,4326,,,,,44.81800000000001,-114.111,,,POD,Big Hat Creek,17d17979d1f74193a6713776ed5d9713,,Hydrology Station,ID,
IDss_S84,,IDss_WS1,Unspecified,Unspecified,Unspecified,4326,,,,,44.779579999999996,-113.54382,,,POD,Little Springs Creek - Lower,7e73c0f578244bcd8641f4be7015456b,,Hydrology Station,ID,
IDss_S85,,IDss_WS1,Unspecified,Unspecified,Unspecified,4326,,,,,44.219190999999995,-114.95170900000001,,,POD,Goat Creek,29656f327c1c475c97d1db024685e8a8,,Hydrology Station,ID,
IDss_S86,,IDss_WS1,Unspecified,Unspecified,Unspecified,4326,,,,,44.88787,-113.97023999999999,,,POD,Iron Creek,7efdf73d177a4a9d87bfce37f7a48cdc,,Hydrology Station,ID,
IDss_S87,,IDss_WS1,Unspecified,Unspecified,Unspecified,4326,,,,,45.0272,-113.6539,,,POD,Kenney Creek,85fd134885e746aeb17b2a16132eac34,,Hydrology Station,ID,
IDss_S88,,IDss_WS1,Unspecified,Unspecified,Unspecified,4326,,,,,44.218090000000004,-114.94378,,,POD,Meadow Creek,913ac3d4a2a0420db9757b6131cb95e4,,Hydrology Station,ID,
IDss_S89,,IDss_WS1,Unspecified,Unspecified,Unspecified,4326,,,,,44.6116,-114.16949,,,POD,Morgan Creek,2c2dc306cb53415697ae6b227dd03f77,,Hydrology Station,ID,
IDss_S90,,IDss_WS1,Unspecified,Unspecified,Unspecified,4326,,,,,44.525690000000004,-113.84776000000001,,,POD,Pahsimeroi River at Furey Lane,fa194d00570d466491b6d25a9515bedf,,Hydrology Station,ID,
IDss_S91,,IDss_WS1,Unspecified,Unspecified,Unspecified,4326,,,,,44.596940000000004,-113.95333000000001,,,POD,Pahsimeroi River below P-9,99ecfb6d444f4470aca38893ef9d56dc,,Hydrology Station,ID,
IDss_S92,,IDss_WS1,Unspecified,Unspecified,Unspecified,4326,,,,,44.59614000000001,-113.93825,,,POD,Patterson-Big Springs Creek - Upper,0283cf40402a49b39ef0538ff7eec27b,,Hydrology Station,ID,
IDss_S93,,IDss_WS1,Unspecified,Unspecified,Unspecified,4326,,,,,43.90865,-114.75844,,,POD,Pole Creek,ffd14ef3a62446bebc8c149609fdf18e,,Hydrology Station,ID,
IDss_S94,,IDss_WS1,Unspecified,Unspecified,Unspecified,4326,,,,,44.0303,-114.8336,,,POD,Fourth of July Creek,97a90213e5c342219903f375e0592cb9,,Hydrology Station,ID,
IDss_S95,,IDss_WS1,Unspecified,Unspecified,Unspecified,4326,,,,,44.37845015,-114.25675759999999,,,POD,Bayhorse Creek,9095b99952e5430c9d0948386b62ea9a,,Hydrology Station,ID,
IDss_S96,,IDss_WS1,Unspecified,Unspecified,Unspecified,4326,,,,,44.66835782,-113.3142121,,,POD,Eighteenmile Creek,525e4ad37e264c42b889e5af1e7e0519,,Hydrology Station,ID,
IDss_S97,,IDss_WS1,Unspecified,Unspecified,Unspecified,4326,,,,,43.9194,-114.8144,,,POD,Beaver Creek,568cea111e384ad6a9d69524a6a117dc,,Hydrology Station,ID,
IDss_S98,,IDss_WS1,Unspecified,Unspecified,Unspecified,4326,,,,,45.12233,-113.73223,,,POD,Bohannon Creek - Lower,e9ed430948c0452e80593b6d9261476e,,Hydrology Station,ID,
IDss_S99,,IDss_WS1,Unspecified,Unspecified,Unspecified,4326,,,,,44.691179999999996,-113.36336000000001,,,POD,Canyon Creek,487f0f60773a41cf85f2f4a6db815275,,Hydrology Station,ID,
IDss_S100,,IDss_WS1,Unspecified,Unspecified,Unspecified,4326,,,,,45.24407,-113.88915,,,POD,Carmen Creek - Lower,1ca61e2a36224ba0bd16836026291f14,,Hydrology Station,ID,
IDss_S101,,IDss_WS1,Unspecified,Unspecified,Unspecified,4326,,,,,44.72756,-113.43346000000001,,,POD,Big Springs Creek - Lower,a31d94b928954b41813301036e7a7944,,Hydrology Station,ID,
IDss_S102,,IDss_WS1,Unspecified,Unspecified,Unspecified,4326,,,,,44.688759999999995,-113.37033000000001,,,POD,"Big Timber Creek, Lower",32314ec7f20248a8838718661ab19b8b,,Hydrology Station,ID,
IDss_S103,,IDss_WS1,Unspecified,Unspecified,Unspecified,4326,,,,,42.762079,-114.857155,,,POD,Brailsford Ditch,26c3b49254c5444888c429d8bf910921,,Hydrology Station,ID,
IDss_S104,,IDss_WS1,Unspecified,Unspecified,Unspecified,4326,,,,,42.7036180000001,-114.817576,,,POD,Blind Canyon,770a669af7c0453e9d04a280944a42ca,,Hydrology Station,ID,
IDss_S105,,IDss_WS1,Unspecified,Unspecified,Unspecified,4326,,,,,42.7759242000001,-114.8477814,,,POD,Curren Tunnel,a058e2dd21694f1889c35c759fb9f47b,,Hydrology Station,ID,
IDss_S106,,IDss_WS1,Unspecified,Unspecified,Unspecified,4326,,,,,42.89529,-114.93103,,,POD,Slane Hatchery,e1b030bf640f43819f54e06168c9e2b0,,Hydrology Station,ID,
IDss_S107,,IDss_WS1,Unspecified,Unspecified,Unspecified,4326,,,,,42.9061280000001,-114.948714,,,POD,River Road Hatchery,31854811c31549559505edd65ed46c6e,,Hydrology Station,ID,
IDss_S108,,IDss_WS1,Unspecified,Unspecified,Unspecified,4326,,,,,42.815988,-114.86875800000001,,,POD,Big Spring Pipeline,cde0cd8d27bc4e82a773696a6a23b16a,,Hydrology Station,ID,
IDss_S109,,IDss_WS1,Unspecified,Unspecified,Unspecified,4326,,,,,42.8319,-114.882,,,POD,Florence Spring Weir 5,b837abbc30cd4e76845d9baa7ea79f4f,,Hydrology Station,ID,
IDss_S110,,IDss_WS1,Unspecified,Unspecified,Unspecified,4326,,,,,42.81595,-114.86888,,,POD,Big Spring at Fisher Lake,6b4a6c0fb1ba4612b6ce8f1402808b50,,Hydrology Station,ID,
IDss_S111,,IDss_WS1,Unspecified,Unspecified,Unspecified,4326,,,,,42.61472222,-114.46916667,,,POD,Blue Lakes Weir,6b877977b7f54130ae10243147185ecf,,Hydrology Station,ID,
IDss_S112,,IDss_WS1,Unspecified,Unspecified,Unspecified,4326,,,,,42.76763,-112.881,,,POD,Rueger Springs,923539b66ca94a66aacee7fcffa5ffd6,,Hydrology Station,ID,
IDss_S113,,IDss_WS1,Unspecified,Unspecified,Unspecified,4326,,,,,42.7522700000001,-114.84688,,,POD,SeaPac ABC,c43eddc6edf442dc818b332703bd00be,,Hydrology Station,ID,
IDss_S114,,IDss_WS1,Unspecified,Unspecified,Unspecified,4326,,,,,42.75091,-114.84765,,,POD,SeaPac Bridal Veil Total,521242c771214974be570dd6366664d5,,Hydrology Station,ID,
IDss_S115,,IDss_WS1,Unspecified,Unspecified,Unspecified,4326,,,,,42.77227,-114.8751,,,POD,Big Bend Ditch Lower,186e2e9006894b18967e6fac2e7785c7,,Hydrology Station,ID,
IDss_S116,,IDss_WS1,Unspecified,Unspecified,Unspecified,4326,,,,,42.7684400000001,-114.87491000000001,,,POD,Tucker Springs Large Pipe,d92e92a943e64c33aef9b9e21c1aa2fb,,Hydrology Station,ID,
IDss_S117,,IDss_WS1,Unspecified,Unspecified,Unspecified,4326,,,,,42.7684400000001,-114.87491000000001,,,POD,Tucker Springs Small Pipe,a43f28e3d4294b44afb4ed5fb6300d99,,Hydrology Station,ID,
IDss_S118,,IDss_WS1,Unspecified,Unspecified,Unspecified,4326,,,,,42.7711200000001,-114.87323,,,POD,Upper Tucker Springs - Big Bend Ditch Upper,a0e536341aa345f39eba98a04dc8fef2,,Hydrology Station,ID,
IDss_S119,,IDss_WS1,Unspecified,Unspecified,Unspecified,4326,,,,,42.61916667,-114.49444444,,,POD,PS Sunnybrook Weir,e13e4d02cae54bddb2b738266c9f453b,,Hydrology Station,ID,
IDss_S120,,IDss_WS1,Unspecified,Unspecified,Unspecified,4326,,,,,42.61111111,-114.48305556,,,POD,Pristine Springs Fresh 1,0ec97bda2c9e4a3ebc0af825fbdbfdbd,,Hydrology Station,ID,
IDss_S121,,IDss_WS1,Unspecified,Unspecified,Unspecified,4326,,,,,42.61083333,-114.48166667,,,POD,BLT Pipe Total,dd28308aa09e4e43b07594dd0cab370d,,Hydrology Station,ID,
IDss_S122,,IDss_WS1,Unspecified,Unspecified,Unspecified,4326,,,,,42.61395200000001,-114.48811699999999,,,POD,Pristine Geothermal,5e1ec95c391c41d5a495ad0c000c070c,,Hydrology Station,ID,
IDss_S123,,IDss_WS1,Unspecified,Unspecified,Unspecified,4326,,,,,42.925,-112.811,,,POD,Aberdeen Waste,927038f9a6134ba88e00dd4a67e75792,,Hydrology Station,ID,
IDss_S124,,IDss_WS1,Unspecified,Unspecified,Unspecified,4326,,,,,42.8546,-112.865,,,POD,"Q Upper, Q1, & P Spills",dd9fb61748974e638b84250c615f3ed2,,Hydrology Station,ID,
IDss_S125,,IDss_WS1,Unspecified,Unspecified,Unspecified,4326,,,,,42.828,-112.89,,,POD,Cedar Lane Spill,ea62f44c29114b61bb47893c80ffa665,,Hydrology Station,ID,
IDss_S126,,IDss_WS1,Unspecified,Unspecified,Unspecified,4326,,,,,42.791000000000004,-112.88799999999999,,,POD,R Lateral Spill,89b30604874e477c98085adae5e4295f,,Hydrology Station,ID,
IDss_S127,,IDss_WS1,Unspecified,Unspecified,Unspecified,4326,,,,,42.543,-114.185,,,POD,C50 Lockwood,91d28f7b934649fd831b162e8716da37,,Hydrology Station,ID,
IDss_S128,,IDss_WS1,Unspecified,Unspecified,Unspecified,4326,,,,,42.57694,-114.33,,,POD,C55 McFarland,c0475854fcf74798989a8785eab2ef25,,Hydrology Station,ID,
IDss_S129,,IDss_WS1,Unspecified,Unspecified,Unspecified,4326,,,,,42.657,-114.62799999999999,,,POD,N23 Drain,7f446ebdbcef4233a0c89ba8c299a050,,Hydrology Station,ID,
IDss_S130,,IDss_WS1,Unspecified,Unspecified,Unspecified,4326,,,,,42.645,-114.557,,,POD,N30,adca54da018c48d6914bbbbb7cd41c2a,,Hydrology Station,ID,
