Year,TWDB_Survey_No,Organization,Population_Served,Water_Type,Purchasd___Self_Supplied,Region_Used,County_Used,Basin_Used,Source_County,Source_Basin,Aquifer_Source,Surface_Water_Source,Seller_Name,Active_Wells,Brackish___Saline,TWDB_Estimated_Volume,Percent_Treated_Prior_to_Intake,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Total_Intake__Gallons_
2020,0938200,MONARCH UTILITIES LP-WESTWOOD PARK WATER SYSTEM,336,Ground Water,SS,J,KERR,GUADALUPE,KERR,GUADALUPE,TRINITY AQUIFER,,N/A                                                                                                                                                                                                                                                            ,2,N,N,0.00,"731,000","644,000","584,000","670,000","842,000","885,000","1,055,000","1,034,000","741,000","759,000","654,000","706,000","9,305,000"
2020,1102109,BUMBLE BEE HILLS,234,Ground Water,SS,J,KERR,GUADALUPE,KERR,GUADALUPE,TRINITY AQUIFER,,N/A                                                                                                                                                                                                                                                            ,1,N,N,0.00,"872,000","776,000","1,080,000","721,000","1,096,000","1,826,000","1,712,000","2,032,000","1,336,000","1,439,000","1,283,000","1,097,000","15,270,000"
2020,1102133,DEVILS SHORES WSC,0,Ground Water,SS,J,VAL VERDE,RIO GRANDE,VAL VERDE,RIO GRANDE,EDWARDS-TRINITY-PLATEAU AQUIFER,,N/A                                                                                                                                                                                                                                                            ,1,N,N,100.00,"2,800","1,500","1,100",900,"2,300",0,0,0,0,300,0,0,"8,900"
2020,1102133,DEVILS SHORES WSC,0,Ground Water,SS,J,VAL VERDE,RIO GRANDE,VAL VERDE,RIO GRANDE,EDWARDS-TRINITY-PLATEAU AQUIFER,,N/A                                                                                                                                                                                                                                                            ,1,N,N,100.00,"104,800","125,400","125,400","152,700","222,200","293,900","301,700","311,800","224,900","234,700","168,700","151,800","2,418,000"
2020,1104719,CROWN MOUNTAIN WSC,105,Ground Water,SS,J,REAL,NUECES,REAL,NUECES,TRINITY AQUIFER,,N/A                                                                                                                                                                                                                                                            ,1,Y,N,0.00,"129,400","94,200","117,600","126,900","159,800","157,200","229,200","235,900","128,400","162,300","143,300","138,900","1,823,100"
2020,0051350,BANDERA RIVER RANCH 1,"1,011",Ground Water,SS,J,BANDERA,SAN ANTONIO,BANDERA,SAN ANTONIO,TRINITY AQUIFER,,N/A                                                                                                                                                                                                                                                            ,0,N,N,0.00,"671,459","294,362","99,284","660,850","277,937","470,437","841,261","738,994","531,566","540,517","583,227","594,764","6,304,658"
2020,0051350,BANDERA RIVER RANCH 1,"1,011",Ground Water,SS,J,BANDERA,SAN ANTONIO,BANDERA,SAN ANTONIO,TRINITY AQUIFER,,N/A                                                                                                                                                                                                                                                            ,1,N,N,0.00,"54,064","18,544","53,762","173,751","643,006","681,078","607,504","363,385","286,161","227,014","76,334","79,541","3,264,144"
2020,0268830,AQUA TEXAS INC-ERLUND SUBDIVISION,684,Ground Water,SS,J,KERR,GUADALUPE,KERR,GUADALUPE,TRINITY AQUIFER,,N/A                                                                                                                                                                                                                                                            ,0,N,Y,0.00,0,0,0,0,0,0,0,0,0,0,0,"17,563,369","17,563,369"
2020,0295290,FORT CLARK SPRING MUD,"1,200",Ground Water,SS,J,KINNEY,RIO GRANDE,KINNEY,RIO GRANDE,EDWARDS-TRINITY-PLATEAU AQUIFER,,N/A                                                                                                                                                                                                                                                            ,1,N,N,0.00,0,0,"295,000","13,276,000","7,616,000","15,714,000","1,592,000",0,"7,472,000","15,900,000","15,727,000","14,395,000","91,987,000"
2020,0389325,AQUA TEXAS INC-OAK FOREST SUBDIVISION,621,Ground Water,SS,J,KERR,GUADALUPE,KERR,GUADALUPE,TRINITY AQUIFER,,N/A                                                                                                                                                                                                                                                            ,0,N,Y,0.00,0,0,0,0,0,0,0,0,0,0,0,"20,170,177","20,170,177"
2020,0389329,AQUA TEXAS INC-PECAN VALLEY SYSTEM,114,Ground Water,SS,J,KERR,GUADALUPE,KERR,GUADALUPE,TRINITY AQUIFER,,N/A                                                                                                                                                                                                                                                            ,0,N,Y,0.00,0,0,0,0,0,0,0,0,0,0,0,"2,639,393","2,639,393"
2020,0389800,HILL RIVER COUNTRY ESTATES MHP,253,Ground Water,SS,J,KERR,GUADALUPE,KERR,GUADALUPE,TRINITY AQUIFER,,N/A                                                                                                                                                                                                                                                            ,0,N,N,0.00,0,0,0,0,0,"3,400","18,500","3,200",0,0,0,0,"25,100"
2020,0456000,KAMIRA WATER SYSTEM,100,Ground Water,SS,J,KERR,GUADALUPE,KERR,GUADALUPE,EDWARDS-TRINITY-PLATEAU AQUIFER,,N/A                                                                                                                                                                                                                                                            ,1,N,N,0.00,"168,400","113,900","232,400","185,600","217,900","204,200","420,400","439,800","418,100","264,100","222,000","303,500","3,190,300"
2020,0465075,AQUA TEXAS INC-LOMA VISTA WATER SYSTEM,"3,309",Ground Water,SS,J,KERR,GUADALUPE,KERR,GUADALUPE,TRINITY AQUIFER,,N/A                                                                                                                                                                                                                                                            ,5,N,Y,100.00,0,0,0,0,0,0,0,0,0,0,0,"141,557,300","141,557,300"
2020,0553750,MEDINA HIGHLANDS,69,Ground Water,SS,J,BANDERA,SAN ANTONIO,BANDERA,SAN ANTONIO,TRINITY AQUIFER,,N/A                                                                                                                                                                                                                                                            ,1,N,N,100.00,"80,400","88,600","125,700","114,100","145,400","147,300","118,100","113,700","88,100","98,800","118,600","100,200","1,339,000"
2020,0651601,AQUA TEXAS INC-PARK PLACE SUBDIVISION,120,Ground Water,SS,J,KERR,GUADALUPE,KERR,GUADALUPE,TRINITY AQUIFER,,N/A                                                                                                                                                                                                                                                            ,0,N,Y,0.00,0,0,0,0,0,0,0,0,0,0,0,"1,075,308","1,075,308"
2020,0718405,RANCH HILLS WSC,94,Ground Water,SS,J,BANDERA,SAN ANTONIO,BANDERA,SAN ANTONIO,OTHER AQUIFER,,N/A                                                                                                                                                                                                                                                            ,1,N,Y,0.00,"194,750","189,273","242,663","217,904","249,910","334,803","375,197","381,294","286,256","282,485","199,966","241,992","3,196,493"
2020,0730623,MONARCH UTILITIES LP-RIVER BEND ESTATES,510,Ground Water,SS,J,BANDERA,SAN ANTONIO,BANDERA,SAN ANTONIO,TRINITY AQUIFER,,N/A                                                                                                                                                                                                                                                            ,1,N,N,100.00,"362,000","451,000","340,000","416,000","440,000","548,000","579,000","743,000","686,000","560,000","545,000","495,000","6,165,000"
2020,0788801,VLASEK PUMP COMPANY-SHALAKO WATER SUPPLY,123,Ground Water,SS,J,KERR,GUADALUPE,KERR,GUADALUPE,TRINITY AQUIFER,,N/A                                                                                                                                                                                                                                                            ,1,N,N,0.00,"329,700","209,000","291,100","361,900","420,800","394,900","804,400","494,400","259,500","334,100","263,700","371,800","4,535,300"
2020,1102133,DEVILS SHORES WSC,0,Ground Water,SS,J,VAL VERDE,RIO GRANDE,VAL VERDE,RIO GRANDE,EDWARDS-TRINITY-PLATEAU AQUIFER,,N/A                                                                                                                                                                                                                                                            ,1,N,N,100.00,"116,000","126,300","140,200","163,700","222,400","355,900","339,900","321,200","264,700","232,900","193,500","158,500","2,635,200"
2020,1104483,SADDLE MOUNTAIN WATER COOPERATIVE,80,Ground Water,SS,J,KERR,GUADALUPE,TRINITY,TRINITY,TRINITY AQUIFER,,N/A                                                                                                                                                                                                                                                            ,2,N,N,0.00,"255,635","230,120","224,910","477,800","437,960","388,340","654,660","620,830","450,980","456,015","392,230","321,920","4,911,400"
2020,0051300,BANDERA COUNTY FWSD 1,"1,159",Ground Water,SS,J,BANDERA,SAN ANTONIO,BANDERA,SAN ANTONIO,TRINITY AQUIFER,,N/A                                                                                                                                                                                                                                                            ,1,N,N,0.00,"239,000","185,000","259,000","321,000","417,000","428,000","617,000","561,000","406,000","459,000","377,000","284,000","4,553,000"
2020,0093450,CITY OF BRACKETTVILLE,"1,962",Ground Water,SS,J,KINNEY,RIO GRANDE,KINNEY,RIO GRANDE,EDWARDS-BFZ AQUIFER,,N/A                                                                                                                                                                                                                                                            ,2,N,N,0.00,"22,081,000","13,254,000","5,905,000","8,911,000","11,065,000","12,983,000","14,145,000","18,074,000","12,715,000","12,715,000","10,896,000","9,967,000","152,711,000"
2020,0131700,CITY OF CAMP WOOD,"1,134",Surface Water,Ss,J,REAL,NUECES,,,,UNKNOWN,N/A                                                                                                                                                                                                                                                            ,0,N,Y,0.00,"2,655,360","5,086,570","3,726,110","14,413,140","3,993,980","4,046,600","5,974,920","5,905,970","5,965,560","4,437,140","4,700,940","4,089,030","64,995,320"
2020,0179200,VAL VERDE COUNTY WCID,190,Ground Water,SS,J,VAL VERDE,RIO GRANDE,VAL VERDE,RIO GRANDE,EDWARDS-TRINITY-PLATEAU AQUIFER,,N/A                                                                                                                                                                                                                                                            ,1,N,N,100.00,"1,618,820","1,377,600","1,352,660","1,372,900","1,748,400","2,955,700","3,042,410","3,264,600","1,713,840","1,813,600","1,845,070","1,384,400","23,490,000"
2020,0291250,FLYING L RANCH PUD,472,Ground Water,SS,J,BANDERA,SAN ANTONIO,BANDERA,SAN ANTONIO,TRINITY AQUIFER,,N/A                                                                                                                                                                                                                                                            ,1,N,N,0.00,0,"334,900",0,"138,400","154,800","191,600","249,400","218,800","116,500","190,400","140,900","155,400","1,891,100"
2020,0295290,FORT CLARK SPRING MUD,"1,200",Ground Water,SS,J,KINNEY,RIO GRANDE,KINNEY,RIO GRANDE,EDWARDS-TRINITY-PLATEAU AQUIFER,,N/A                                                                                                                                                                                                                                                            ,1,N,N,0.00,"13,718,000","13,474,000","14,179,000",0,"8,226,000",0,"18,382,000","19,378,000","7,409,000",0,0,0,"94,766,000"
2020,0389316,AQUA TEXAS INC-FOUR SEASONS WATER SYSTEM,789,Ground Water,SS,J,KERR,GUADALUPE,KERR,GUADALUPE,TRINITY AQUIFER,,N/A                                                                                                                                                                                                                                                            ,0,N,Y,0.00,0,0,0,0,0,0,0,0,0,0,0,"2,769,734","2,769,734"
2020,0389320,AQUA TEXAS INC-SLEEPY HOLLOW,108,Ground Water,SS,J,KERR,GUADALUPE,KERR,GUADALUPE,TRINITY AQUIFER,,N/A                                                                                                                                                                                                                                                            ,0,N,Y,0.00,0,0,0,0,0,0,0,0,0,0,0,"8,863,147","8,863,147"
2020,0389328,AQUA TEXAS INC-COMANCHE CLIFFS,150,Ground Water,SS,J,BANDERA,SAN ANTONIO,BANDERA,SAN ANTONIO,TRINITY AQUIFER,,N/A                                                                                                                                                                                                                                                            ,0,N,Y,0.00,0,0,0,0,0,0,0,0,0,0,0,"1,010,138","1,010,138"
2020,0389341,REAL WSC,377,Ground Water,SS,J,REAL,NUECES,REAL,NUECES,OTHER AQUIFER,,N/A                                                                                                                                                                                                                                                            ,1,N,N,0.00,"502,000","341,000","493,000","614,000","551,000","642,000","1,599,000","1,046,000","819,000","552,000","400,000","224,000","7,783,000"
2020,0553800,MEDINA WSC,810,Ground Water,SS,J,BANDERA,SAN ANTONIO,BANDERA,SAN ANTONIO,TRINITY AQUIFER,,N/A                                                                                                                                                                                                                                                            ,1,N,N,0.00,"876,200","1,029,700","656,200","617,900","960,500","903,700","1,003,100","1,434,800","957,200","1,057,100","980,000","872,100","11,348,500"
2020,0806930,MONARCH UTILITIES LP-SOUTHERN HILLS,936,Ground Water,SS,J,KERR,GUADALUPE,KERR,GUADALUPE,EDWARDS-TRINITY-PLATEAU AQUIFER,,N/A                                                                                                                                                                                                                                                            ,3,N,N,0.00,"1,441,000","1,649,000","1,430,000","1,940,000","2,268,000","2,549,000","2,941,000","2,898,000","2,081,000","1,764,000","1,669,000","1,842,000","24,472,000"
2020,0901500,MONARCH UTILITIES LP-VERDE PARK ESTATES,213,Ground Water,SS,J,KERR,GUADALUPE,KERR,GUADALUPE,TRINITY AQUIFER,,N/A                                                                                                                                                                                                                                                            ,1,N,N,0.00,"460,000","307,000","371,000","376,000","542,000","477,000","658,000","743,000","580,000","478,000","434,000","397,000","5,823,000"
2020,1105003,FRIO CANON WATER,0,Ground Water,SS,J,REAL,NUECES,REAL,NUECES,TRINITY AQUIFER,,N/A                                                                                                                                                                                                                                                            ,0,N,Y,0.00,"113,400","118,800","289,900","96,800","263,800","272,500","327,500","748,500","719,200","719,200","417,100","323,400","4,410,100"
2020,0051201,PECAN GROVE,75,Ground Water,SS,J,BANDERA,SAN ANTONIO,BANDERA,SAN ANTONIO,TRINITY AQUIFER,,N/A                                                                                                                                                                                                                                                            ,1,N,N,0.00,"99,500","111,500","143,000","118,500","133,000","104,100","83,400","79,000","60,300","84,700","105,800","78,000","1,200,800"
2020,0051300,BANDERA COUNTY FWSD 1,"1,159",Ground Water,SS,J,BANDERA,SAN ANTONIO,BANDERA,SAN ANTONIO,TRINITY AQUIFER,,N/A                                                                                                                                                                                                                                                            ,1,N,N,0.00,"415,000","324,000","446,000","539,000","703,000","727,000","1,091,000","997,000","714,000","798,000","671,000","509,000","7,934,000"
2020,0051350,BANDERA RIVER RANCH 1,"1,011",Ground Water,SS,J,BANDERA,SAN ANTONIO,BANDERA,SAN ANTONIO,TRINITY AQUIFER,,N/A                                                                                                                                                                                                                                                            ,1,N,N,0.00,"7,842","130,488","33,145",0,0,0,0,0,0,0,0,0,"171,475"
2020,0148044,AQUA TEXAS INC-CHERRY RIDGE WATER COMPANY,72,Ground Water,SS,J,KERR,GUADALUPE,KERR,GUADALUPE,EDWARDS-TRINITY-PLATEAU AQUIFER,,N/A                                                                                                                                                                                                                                                            ,0,N,Y,0.00,0,0,0,0,0,0,0,0,0,0,0,"1,335,989","1,335,989"
2020,0465000,CITY OF KERRVILLE,"25,162",Surface Water,Ss,J,KERR,GUADALUPE,,,,UNKNOWN,N/A                                                                                                                                                                                                                                                            ,0,N,N,0.00,"39,000,000",0,"34,000,000","5,400,000","16,220,000","17,000,000","15,069,000","18,039,000",0,0,"17,200,000","16,000,000","177,928,000"
2020,0465000,CITY OF KERRVILLE,"25,162",Surface Water,Ss,J,KERR,GUADALUPE,KERR,GUADALUPE,,GUADALUPE RUN OF RIVER,N/A                                                                                                                                                                                                                                                            ,0,N,N,0.00,0,0,0,0,0,0,0,0,"16,000,000",0,0,0,"16,000,000"
2020,0729810,AQUA TEXAS INC-BLUE MEDINA WATER,204,Ground Water,SS,J,BANDERA,SAN ANTONIO,BANDERA,SAN ANTONIO,TRINITY AQUIFER,,N/A                                                                                                                                                                                                                                                            ,0,N,Y,0.00,0,0,0,0,0,0,0,0,0,0,0,"4,138,308","4,138,308"
2020,0769700,SAN PEDRO CANYON SUBDIVISION -UPPER,150,Ground Water,SS,J,VAL VERDE,RIO GRANDE,VAL VERDE,RIO GRANDE,EDWARDS-TRINITY-PLATEAU AQUIFER,,N/A                                                                                                                                                                                                                                                            ,1,N,N,100.00,"794,600","732,300","923,600","928,800","1,259,200","1,620,600","1,726,700","1,764,700","970,000","1,231,533","1,127,300","1,055,800","14,135,133"
2020,0819950,CITY OF SPOFFORD,100,Ground Water,Pur,J,KINNEY,RIO GRANDE,,,,UNKNOWN,CITY OF BRACKETTVILLE                                                                                                                                                                                                                                          ,0,N,,100.00,"248,600","237,200","251,100","259,800","232,700","351,500","713,200","122,110","699,490","586,500","606,500","696,700","5,005,400"
2020,0866555,TIERRA DEL LAGO,66,Ground Water,SS,J,VAL VERDE,RIO GRANDE,VAL VERDE,RIO GRANDE,EDWARDS-TRINITY-PLATEAU AQUIFER,,N/A                                                                                                                                                                                                                                                            ,0,N,N,0.00,"255,100","236,100","278,100","301,600","450,500","535,600","423,100","561,500","263,000","354,500","380,500","346,800","4,386,400"
2020,1103478,LAKE RIDGE WATER SYSTEM,"1,215",Ground Water,SS,J,VAL VERDE,RIO GRANDE,VAL VERDE,RIO GRANDE,EDWARDS-TRINITY-PLATEAU AQUIFER,,N/A                                                                                                                                                                                                                                                            ,2,N,N,0.00,"993,740","944,520","950,780","999,190","1,032,480","1,051,670","1,063,740","1,071,860","1,068,860","1,039,410","1,028,070","1,054,490","12,298,810"
2020,0031475,AQUA TEXAS INC-AQUA VISTA UTILITIES COMPANY,270,Ground Water,SS,J,KERR,GUADALUPE,KERR,GUADALUPE,TRINITY AQUIFER,,N/A                                                                                                                                                                                                                                                            ,1,N,Y,0.00,"738,000","560,000","111,000",0,"572,000","1,298,000","937,000","931,000","740,000","537,000","637,000","647,000","7,708,000"
2020,0051201,PECAN GROVE,75,Ground Water,SS,J,BANDERA,SAN ANTONIO,BANDERA,SAN ANTONIO,TRINITY AQUIFER,,N/A                                                                                                                                                                                                                                                            ,1,N,N,0.00,0,0,0,0,0,"91,000","132,000","186,000","50,000","76,000","79,000","35,000","649,000"
2020,0053600,BARKSDALE WSC,264,Ground Water,SS,J,EDWARDS,NUECES,EDWARDS,NUECES,EDWARDS-TRINITY-PLATEAU AQUIFER,,N/A                                                                                                                                                                                                                                                            ,2,N,N,100.00,"252,400","316,300","346,500","384,600","350,300","538,600","643,600","623,200","441,600","427,700","431,400","374,300","5,130,500"
2020,0322505,THE FALLS WSC,200,Ground Water,SS,J,BANDERA,SAN ANTONIO,BANDERA,SAN ANTONIO,TRINITY AQUIFER,,N/A                                                                                                                                                                                                                                                            ,1,N,N,0.00,"314,000","279,000","381,000","430,000","505,000","495,000","694,000","745,000","425,000","639,000","389,000","332,000","5,628,000"
2020,0345850,AQUA TEXAS INC-GUADALUPE HEIGHTS UTILITY COMPANY,654,Ground Water,SS,J,KERR,GUADALUPE,KERR,GUADALUPE,TRINITY AQUIFER,,N/A                                                                                                                                                                                                                                                            ,2,N,Y,100.00,0,0,0,0,0,0,0,0,0,0,0,"22,645,400","22,645,400"
2020,0389323,AQUA TEXAS INC-NORTHWEST HILLS SUBDIVISION,315,Ground Water,SS,J,KERR,GUADALUPE,KERR,GUADALUPE,TRINITY AQUIFER,,N/A                                                                                                                                                                                                                                                            ,0,N,Y,0.00,0,0,0,0,0,0,0,0,0,0,0,"7,005,797","7,005,797"
2020,0419370,AQUA TEXAS INC-INGRAM WATER SUPPLY INC,"5,238",Ground Water,SS,J,KERR,GUADALUPE,KERR,GUADALUPE,TRINITY AQUIFER,,N/A                                                                                                                                                                                                                                                            ,0,N,Y,0.00,0,0,0,0,0,0,0,0,0,0,0,"121,477,253","121,477,253"
2020,0465000,CITY OF KERRVILLE,"25,162",Surface Water,Ss,J,KERR,GUADALUPE,,,,UNKNOWN,N/A                                                                                                                                                                                                                                                            ,0,N,N,0.00,0,0,0,0,0,0,0,"8,146,000","16,084,000",0,0,"20,000,000","44,230,000"
2020,0465000,CITY OF KERRVILLE,"25,162",Surface Water,Ss,J,KERR,GUADALUPE,KERR,GUADALUPE,,GUADALUPE LOCAL SUPPLY,N/A                                                                                                                                                                                                                                                            ,0,N,N,0.00,0,0,0,0,0,0,0,"24,439,000",0,0,0,0,"24,439,000"
2020,0618185,MONARCH UTILITIES LP-OAK RIDGE ESTATES WATER SYSTEM,129,Ground Water,SS,J,KERR,GUADALUPE,KERR,GUADALUPE,TRINITY AQUIFER,,N/A                                                                                                                                                                                                                                                            ,1,N,N,0.00,"255,000","219,000","179,000","244,000","227,000","218,000","258,000","275,000","259,000","239,000","270,000","403,000","3,046,000"
2020,0738600,CITY OF ROCKSPRINGS,"1,938",Ground Water,SS,J,EDWARDS,COLORADO,EDWARDS,COLORADO,EDWARDS-TRINITY-PLATEAU AQUIFER,,N/A                                                                                                                                                                                                                                                            ,1,N,N,0.00,"3,688,000","3,604,000","3,896,000","4,768,000","6,112,000","8,625,000","9,245,000","7,831,000","6,891,000","5,840,000","3,771,000","4,809,000","69,080,000"
2020,0750000,AQUA TEXAS INC-ROYAL OAKS WATER SYSTEM,117,Ground Water,SS,J,KERR,GUADALUPE,KERR,GUADALUPE,TRINITY AQUIFER,,N/A                                                                                                                                                                                                                                                            ,2,N,Y,100.00,0,0,0,0,0,0,0,0,0,0,0,"4,893,000","4,893,000"
2020,0757725,VLASEK PUMP COMPANY-RUSTIC HILLS WSC,111,Ground Water,SS,J,KERR,GUADALUPE,KERR,GUADALUPE,TRINITY AQUIFER,,N/A                                                                                                                                                                                                                                                            ,1,N,N,0.00,"162,700","248,000","242,200","234,500","265,500","209,200","295,200","398,900","184,500","251,000","244,800","218,100","2,954,600"
2020,1102417,"Terry Water, LLC-CASTLECOMB WATER SYSTEM",70,Ground Water,SS,J,KERR,GUADALUPE,KERR,GUADALUPE,TRINITY AQUIFER,,N/A                                                                                                                                                                                                                                                            ,1,N,N,100.00,"176,000","121,000","191,000","180,000","262,000","325,000","459,000","410,000","230,000","242,000","159,000","188,000","2,943,000"
2020,1104489,BRIDLEGATE SUBDIVISION,194,Ground Water,SS,J,BANDERA,GUADALUPE,BANDERA,SAN ANTONIO,TRINITY AQUIFER,,N/A                                                                                                                                                                                                                                                            ,1,N,N,0.00,"782,000","672,000","910,000","1,203,000","1,485,000","1,748,000","2,553,000","2,265,000","1,543,000","1,850,000","1,593,000","1,437,000","18,041,000"
2020,1104718,THE RIDGE AT FRIO RIVER WATER SYSTEM,27,Ground Water,SS,J,REAL,NUECES,REAL,NUECES,EDWARDS-TRINITY-PLATEAU AQUIFER,,N/A                                                                                                                                                                                                                                                            ,1,N,N,100.00,"31,500","26,100","36,400","33,900","112,100","130,200","156,000","141,400","120,000","101,200","94,330","75,270","1,058,400"
2020,0197055,FREMOUNT WATER COMPANY LLC,155,Ground Water,SS,J,KERR,GUADALUPE,KERR,GUADALUPE,TRINITY AQUIFER,,N/A                                                                                                                                                                                                                                                            ,1,N,N,0.00,"380,200","306,700","463,500","688,600","912,000","878,000","1,331,700","1,399,800","859,600","883,500","761,700","576,500","9,441,800"
2020,0372350,MONARCH UTILITIES LP-CENTER POINT,177,Ground Water,SS,J,KERR,GUADALUPE,KERR,GUADALUPE,TRINITY AQUIFER,,N/A                                                                                                                                                                                                                                                            ,1,N,N,100.00,"245,000","225,000","207,000","301,000","409,000","498,000","446,000","447,000","285,000","317,000","260,000","306,000","3,946,000"
2020,0389312,AQUA TEXAS INC-REAL OAKS SUBDIVISION,60,Ground Water,SS,J,KERR,GUADALUPE,KERR,GUADALUPE,TRINITY AQUIFER,,N/A                                                                                                                                                                                                                                                            ,0,N,Y,0.00,0,0,0,0,0,0,0,0,0,0,0,"1,824,766","1,824,766"
2020,0389326,AQUA TEXAS INC-NICKERSON FARM SYSTEM,186,Ground Water,SS,J,KERR,GUADALUPE,KERR,GUADALUPE,TRINITY AQUIFER,,N/A                                                                                                                                                                                                                                                            ,0,N,Y,0.00,0,0,0,0,0,0,0,0,0,0,0,"4,398,989","4,398,989"
2020,0395973,AQUA TEXAS INC-HORSESHOE OAKS SYSTEM,108,Ground Water,SS,J,KERR,GUADALUPE,KERR,GUADALUPE,TRINITY AQUIFER,,N/A                                                                                                                                                                                                                                                            ,0,N,Y,0.00,0,0,0,0,0,0,0,0,0,0,0,"3,225,925","3,225,925"
2020,0456000,KAMIRA WATER SYSTEM,100,Ground Water,SS,J,KERR,GUADALUPE,UNKNOWN County,UNKNOWN,OTHER AQUIFER,,N/A                                                                                                                                                                                                                                                            ,1,N,N,0.00,"220,000","168,900","188,100","136,900","154,500","138,600","186,200","194,700","213,400","134,200","127,600","218,000","2,081,100"
2020,0465000,CITY OF KERRVILLE,"25,162",Surface Water,Ss,J,KERR,GUADALUPE,,,,UNKNOWN,N/A                                                                                                                                                                                                                                                            ,0,N,N,0.00,"66,429,000","44,269,000","40,472,000","13,306,000","92,459,000","86,535,000","18,958,000","97,755,000","102,265,000","96,136,000","98,275,000","57,429,000","814,288,000"
2020,0477375,LA CALETA ESTATES,192,Ground Water,Pur,J,VAL VERDE,RIO GRANDE,VAL VERDE,RIO GRANDE,EDWARDS-TRINITY-PLATEAU AQUIFER,,"SEGURO WATER CO, LLC                                                                                                                                                                                                                                           ",0,N,N,100.00,"152,350","134,880","140,910","124,370","119,160","168,010","232,070","174,120","132,550","283,525","203,703","203,703","2,069,351"
