MethodUUID,OrganizationUUID,ReportingUnitUUID,VariableSpecificUUID,WaterSourceUUID,AllocationCropDutyAmount,Amount,BeneficialUseCategory,CommunityWaterSupplySystem,CropTypeCV,CustomerTypeCV,DataPublicationDate,DataPublicationDOI,InterbasinTransferFromID,InterbasinTransferToID,IrrigatedAcreage,IrrigationMethodCV,PopulationServed,PowerGeneratedGWh,PowerType,PrimaryUseCategory,ReportYearCV,SDWISIdentifierCV,TimeframeEnd,TimeframeStart
USBR_Natural Flow Model,USBR,USBRag_RU1,USBR_Consumptive Use,USBRag_WS1,,4900.0,Irrigated Agriculture ,,,,06/19/2020,,,,,,,,,Unspecified,1994,,12/31/1994,01/01/1994
USBR_Natural Flow Model,USBR,USBRag_RU1,USBR_Consumptive Use,USBRag_WS1,,4300.0,Irrigated Agriculture ,,,,06/19/2020,,,,,,,,,Unspecified,1995,,12/31/1995,01/01/1995
USBR_Natural Flow Model,USBR,USBRag_RU1,USBR_Consumptive Use,USBRag_WS1,,425.9,Irrigated Agriculture ,,,,06/19/2020,,,,,,,,,Unspecified,1996,,12/31/1996,01/01/1996
USBR_Natural Flow Model,USBR,USBRag_RU1,USBR_Consumptive Use,USBRag_WS1,,398.8,Irrigated Agriculture ,,,,06/19/2020,,,,,,,,,Unspecified,1997,,12/31/1997,01/01/1997
USBR_Natural Flow Model,USBR,USBRag_RU1,USBR_Consumptive Use,USBRag_WS1,,463.3,Irrigated Agriculture ,,,,06/19/2020,,,,,,,,,Unspecified,1998,,12/31/1998,01/01/1998
USBR_Natural Flow Model,USBR,USBRag_RU1,USBR_Consumptive Use,USBRag_WS1,,485.8,Irrigated Agriculture ,,,,06/19/2020,,,,,,,,,Unspecified,1999,,12/31/1999,01/01/1999
USBR_Natural Flow Model,USBR,USBRag_RU1,USBR_Consumptive Use,USBRag_WS1,,649.4,Irrigated Agriculture ,,,,06/19/2020,,,,,,,,,Unspecified,2000,,12/31/2000,01/01/2000
USBR_Natural Flow Model,USBR,USBRag_RU1,USBR_Consumptive Use,USBRag_WS1,,515.0,Irrigated Agriculture ,,,,06/19/2020,,,,,,,,,Unspecified,2001,,12/31/2001,01/01/2001
USBR_Natural Flow Model,USBR,USBRag_RU1,USBR_Consumptive Use,USBRag_WS1,,436.3,Irrigated Agriculture ,,,,06/19/2020,,,,,,,,,Unspecified,2002,,12/31/2002,01/01/2002
USBR_Natural Flow Model,USBR,USBRag_RU1,USBR_Consumptive Use,USBRag_WS1,,487.9,Irrigated Agriculture ,,,,06/19/2020,,,,,,,,,Unspecified,2003,,12/31/2003,01/01/2003
USBR_Natural Flow Model,USBR,USBRag_RU1,USBR_Consumptive Use,USBRag_WS1,,580.4,Irrigated Agriculture ,,,,06/19/2020,,,,,,,,,Unspecified,2004,,12/31/2004,01/01/2004
USBR_Natural Flow Model,USBR,USBRag_RU1,USBR_Consumptive Use,USBRag_WS1,,609.4,Irrigated Agriculture ,,,,06/19/2020,,,,,,,,,Unspecified,2005,,12/31/2005,01/01/2005
USBR_Natural Flow Model,USBR,USBRag_RU1,USBR_Consumptive Use,USBRag_WS1,,572.3,Irrigated Agriculture ,,,,06/19/2020,,,,,,,,,Unspecified,2006,,12/31/2006,01/01/2006
USBR_Natural Flow Model,USBR,USBRag_RU1,USBR_Consumptive Use,USBRag_WS1,,958.2128,Irrigated Agriculture ,,,,06/19/2020,,,,,,,,,Unspecified,2007,,12/31/2007,01/01/2007
USBR_Natural Flow Model,USBR,USBRag_RU1,USBR_Consumptive Use,USBRag_WS1,,1081.5,Irrigated Agriculture ,,,,06/19/2020,,,,,,,,,Unspecified,2008,,12/31/2008,01/01/2008
USBR_Natural Flow Model,USBR,USBRag_RU1,USBR_Consumptive Use,USBRag_WS1,,729.5776,Irrigated Agriculture ,,,,06/19/2020,,,,,,,,,Unspecified,2009,,12/31/2009,01/01/2009
USBR_Natural Flow Model,USBR,USBRag_RU1,USBR_Consumptive Use,USBRag_WS1,,1209.563,Irrigated Agriculture ,,,,06/19/2020,,,,,,,,,Unspecified,2010,,12/31/2010,01/01/2010
USBR_Natural Flow Model,USBR,USBRag_RU1,USBR_Consumptive Use,USBRag_WS1,,1014.4311,Irrigated Agriculture ,,,,06/19/2020,,,,,,,,,Unspecified,2011,,12/31/2011,01/01/2011
USBR_Natural Flow Model,USBR,USBRag_RU1,USBR_Consumptive Use,USBRag_WS1,,612.8336,Irrigated Agriculture ,,,,06/19/2020,,,,,,,,,Unspecified,2012,,12/31/2012,01/01/2012
USBR_Natural Flow Model,USBR,USBRag_RU1,USBR_Consumptive Use,USBRag_WS1,,1055.6067,Irrigated Agriculture ,,,,06/19/2020,,,,,,,,,Unspecified,2013,,12/31/2013,01/01/2013
USBR_Natural Flow Model,USBR,USBRag_RU1,USBR_Consumptive Use,USBRag_WS1,,968.0913,Irrigated Agriculture ,,,,06/19/2020,,,,,,,,,Unspecified,2014,,12/31/2014,01/01/2014
USBR_Natural Flow Model,USBR,USBRag_RU1,USBR_Consumptive Use,USBRag_WS1,,1178.6036,Irrigated Agriculture ,,,,06/19/2020,,,,,,,,,Unspecified,2015,,12/31/2015,01/01/2015
USBR_Natural Flow Model,USBR,USBRag_RU1,USBR_Consumptive Use,USBRag_WS1,,1114.7121,Irrigated Agriculture ,,,,06/19/2020,,,,,,,,,Unspecified,2016,,12/31/2016,01/01/2016
USBR_Natural Flow Model,USBR,USBRag_RU1,USBR_Consumptive Use,USBRag_WS1,,1106.7703,Irrigated Agriculture ,,,,06/19/2020,,,,,,,,,Unspecified,2017,,12/31/2017,01/01/2017
USBR_Natural Flow Model,USBR,USBRag_RU1,USBR_Consumptive Use,USBRag_WS1,,1019.7252,Irrigated Agriculture ,,,,06/19/2020,,,,,,,,,Unspecified,2018,,12/31/2018,01/01/2018
USBR_Natural Flow Model,USBR,USBRag_RU2,USBR_Consumptive Use,USBRag_WS2,,147229.0,Irrigated Agriculture ,,,,06/19/2020,,,,,,,,,Unspecified,1971,,12/31/1971,01/01/1971
USBR_Natural Flow Model,USBR,USBRag_RU2,USBR_Consumptive Use,USBRag_WS2,,128045.0,Irrigated Agriculture ,,,,06/19/2020,,,,,,,,,Unspecified,1972,,12/31/1972,01/01/1972
USBR_Natural Flow Model,USBR,USBRag_RU2,USBR_Consumptive Use,USBRag_WS2,,120533.0,Irrigated Agriculture ,,,,06/19/2020,,,,,,,,,Unspecified,1973,,12/31/1973,01/01/1973
USBR_Natural Flow Model,USBR,USBRag_RU2,USBR_Consumptive Use,USBRag_WS2,,140336.0,Irrigated Agriculture ,,,,06/19/2020,,,,,,,,,Unspecified,1974,,12/31/1974,01/01/1974
USBR_Natural Flow Model,USBR,USBRag_RU2,USBR_Consumptive Use,USBRag_WS2,,124835.0,Irrigated Agriculture ,,,,06/19/2020,,,,,,,,,Unspecified,1975,,12/31/1975,01/01/1975
USBR_Natural Flow Model,USBR,USBRag_RU2,USBR_Consumptive Use,USBRag_WS2,,117430.0,Irrigated Agriculture ,,,,06/19/2020,,,,,,,,,Unspecified,1976,,12/31/1976,01/01/1976
USBR_Natural Flow Model,USBR,USBRag_RU2,USBR_Consumptive Use,USBRag_WS2,,101285.0,Irrigated Agriculture ,,,,06/19/2020,,,,,,,,,Unspecified,1977,,12/31/1977,01/01/1977
USBR_Natural Flow Model,USBR,USBRag_RU2,USBR_Consumptive Use,USBRag_WS2,,135420.0,Irrigated Agriculture ,,,,06/19/2020,,,,,,,,,Unspecified,1978,,12/31/1978,01/01/1978
USBR_Natural Flow Model,USBR,USBRag_RU2,USBR_Consumptive Use,USBRag_WS2,,134259.0,Irrigated Agriculture ,,,,06/19/2020,,,,,,,,,Unspecified,1979,,12/31/1979,01/01/1979
USBR_Natural Flow Model,USBR,USBRag_RU2,USBR_Consumptive Use,USBRag_WS2,,129310.0,Irrigated Agriculture ,,,,06/19/2020,,,,,,,,,Unspecified,1980,,12/31/1980,01/01/1980
USBR_Natural Flow Model,USBR,USBRag_RU2,USBR_Consumptive Use,USBRag_WS2,,156092.888,Irrigated Agriculture ,,,,06/19/2020,,,,,,,,,Unspecified,1981,,12/31/1981,01/01/1981
USBR_Natural Flow Model,USBR,USBRag_RU2,USBR_Consumptive Use,USBRag_WS2,,142308.266,Irrigated Agriculture ,,,,06/19/2020,,,,,,,,,Unspecified,1982,,12/31/1982,01/01/1982
USBR_Natural Flow Model,USBR,USBRag_RU2,USBR_Consumptive Use,USBRag_WS2,,139679.482,Irrigated Agriculture ,,,,06/19/2020,,,,,,,,,Unspecified,1983,,12/31/1983,01/01/1983
USBR_Natural Flow Model,USBR,USBRag_RU2,USBR_Consumptive Use,USBRag_WS2,,136239.364,Irrigated Agriculture ,,,,06/19/2020,,,,,,,,,Unspecified,1984,,12/31/1984,01/01/1984
USBR_Natural Flow Model,USBR,USBRag_RU2,USBR_Consumptive Use,USBRag_WS2,,131406.655,Irrigated Agriculture ,,,,06/19/2020,,,,,,,,,Unspecified,1985,,12/31/1985,01/01/1985
USBR_Natural Flow Model,USBR,USBRag_RU2,USBR_Consumptive Use,USBRag_WS2,,120153.9,Irrigated Agriculture ,,,,06/19/2020,,,,,,,,,Unspecified,1986,,12/31/1986,01/01/1986
USBR_Natural Flow Model,USBR,USBRag_RU2,USBR_Consumptive Use,USBRag_WS2,,137987.2,Irrigated Agriculture ,,,,06/19/2020,,,,,,,,,Unspecified,1987,,12/31/1987,01/01/1987
USBR_Natural Flow Model,USBR,USBRag_RU2,USBR_Consumptive Use,USBRag_WS2,,185849.9,Irrigated Agriculture ,,,,06/19/2020,,,,,,,,,Unspecified,1988,,12/31/1988,01/01/1988
USBR_Natural Flow Model,USBR,USBRag_RU2,USBR_Consumptive Use,USBRag_WS2,,167111.6,Irrigated Agriculture ,,,,06/19/2020,,,,,,,,,Unspecified,1989,,12/31/1989,01/01/1989
USBR_Natural Flow Model,USBR,USBRag_RU2,USBR_Consumptive Use,USBRag_WS2,,169852.1,Irrigated Agriculture ,,,,06/19/2020,,,,,,,,,Unspecified,1990,,12/31/1990,01/01/1990
USBR_Natural Flow Model,USBR,USBRag_RU2,USBR_Consumptive Use,USBRag_WS2,,168084.7973,Irrigated Agriculture ,,,,06/19/2020,,,,,,,,,Unspecified,1991,,12/31/1991,01/01/1991
USBR_Natural Flow Model,USBR,USBRag_RU2,USBR_Consumptive Use,USBRag_WS2,,190939.854,Irrigated Agriculture ,,,,06/19/2020,,,,,,,,,Unspecified,1992,,12/31/1992,01/01/1992
USBR_Natural Flow Model,USBR,USBRag_RU2,USBR_Consumptive Use,USBRag_WS2,,137093.9329,Irrigated Agriculture ,,,,06/19/2020,,,,,,,,,Unspecified,1993,,12/31/1993,01/01/1993
USBR_Natural Flow Model,USBR,USBRag_RU2,USBR_Consumptive Use,USBRag_WS2,,151759.6553,Irrigated Agriculture ,,,,06/19/2020,,,,,,,,,Unspecified,1994,,12/31/1994,01/01/1994
USBR_Natural Flow Model,USBR,USBRag_RU2,USBR_Consumptive Use,USBRag_WS2,,107409.5306,Irrigated Agriculture ,,,,06/19/2020,,,,,,,,,Unspecified,1995,,12/31/1995,01/01/1995
USBR_Natural Flow Model,USBR,USBRag_RU2,USBR_Consumptive Use,USBRag_WS2,,191852.2584,Irrigated Agriculture ,,,,06/19/2020,,,,,,,,,Unspecified,1996,,12/31/1996,01/01/1996
USBR_Natural Flow Model,USBR,USBRag_RU2,USBR_Consumptive Use,USBRag_WS2,,131402.0834,Irrigated Agriculture ,,,,06/19/2020,,,,,,,,,Unspecified,1997,,12/31/1997,01/01/1997
USBR_Natural Flow Model,USBR,USBRag_RU2,USBR_Consumptive Use,USBRag_WS2,,162343.0776,Irrigated Agriculture ,,,,06/19/2020,,,,,,,,,Unspecified,1998,,12/31/1998,01/01/1998
USBR_Natural Flow Model,USBR,USBRag_RU2,USBR_Consumptive Use,USBRag_WS2,,150787.571,Irrigated Agriculture ,,,,06/19/2020,,,,,,,,,Unspecified,1999,,12/31/1999,01/01/1999
USBR_Natural Flow Model,USBR,USBRag_RU2,USBR_Consumptive Use,USBRag_WS2,,190485.4724,Irrigated Agriculture ,,,,06/19/2020,,,,,,,,,Unspecified,2000,,12/31/2000,01/01/2000
USBR_Natural Flow Model,USBR,USBRag_RU2,USBR_Consumptive Use,USBRag_WS2,,177121.0,Irrigated Agriculture ,,,,06/19/2020,,,,,,,,,Unspecified,2001,,12/31/2001,01/01/2001
USBR_Natural Flow Model,USBR,USBRag_RU2,USBR_Consumptive Use,USBRag_WS2,,215140.0,Irrigated Agriculture ,,,,06/19/2020,,,,,,,,,Unspecified,2002,,12/31/2002,01/01/2002
USBR_Natural Flow Model,USBR,USBRag_RU2,USBR_Consumptive Use,USBRag_WS2,,180779.1,Irrigated Agriculture ,,,,06/19/2020,,,,,,,,,Unspecified,2003,,12/31/2003,01/01/2003
USBR_Natural Flow Model,USBR,USBRag_RU2,USBR_Consumptive Use,USBRag_WS2,,131425.3,Irrigated Agriculture ,,,,06/19/2020,,,,,,,,,Unspecified,2004,,12/31/2004,01/01/2004
USBR_Natural Flow Model,USBR,USBRag_RU2,USBR_Consumptive Use,USBRag_WS2,,118595.7,Irrigated Agriculture ,,,,06/19/2020,,,,,,,,,Unspecified,2005,,12/31/2005,01/01/2005
USBR_Natural Flow Model,USBR,USBRag_RU2,USBR_Consumptive Use,USBRag_WS2,,148442.5,Irrigated Agriculture ,,,,06/19/2020,,,,,,,,,Unspecified,2006,,12/31/2006,01/01/2006
USBR_Natural Flow Model,USBR,USBRag_RU2,USBR_Consumptive Use,USBRag_WS2,,155904.6,Irrigated Agriculture ,,,,06/19/2020,,,,,,,,,Unspecified,2007,,12/31/2007,01/01/2007
USBR_Natural Flow Model,USBR,USBRag_RU2,USBR_Consumptive Use,USBRag_WS2,,151792.8,Irrigated Agriculture ,,,,06/19/2020,,,,,,,,,Unspecified,2008,,12/31/2008,01/01/2008
USBR_Natural Flow Model,USBR,USBRag_RU2,USBR_Consumptive Use,USBRag_WS2,,204694.9,Irrigated Agriculture ,,,,06/19/2020,,,,,,,,,Unspecified,2009,,12/31/2009,01/01/2009
USBR_Natural Flow Model,USBR,USBRag_RU2,USBR_Consumptive Use,USBRag_WS2,,216359.6,Irrigated Agriculture ,,,,06/19/2020,,,,,,,,,Unspecified,2010,,12/31/2010,01/01/2010
USBR_Natural Flow Model,USBR,USBRag_RU2,USBR_Consumptive Use,USBRag_WS2,,198029.0,Irrigated Agriculture ,,,,06/19/2020,,,,,,,,,Unspecified,2011,,12/31/2011,01/01/2011
USBR_Natural Flow Model,USBR,USBRag_RU2,USBR_Consumptive Use,USBRag_WS2,,276447.4,Irrigated Agriculture ,,,,06/19/2020,,,,,,,,,Unspecified,2012,,12/31/2012,01/01/2012
USBR_Natural Flow Model,USBR,USBRag_RU2,USBR_Consumptive Use,USBRag_WS2,,181391.0,Irrigated Agriculture ,,,,06/19/2020,,,,,,,,,Unspecified,2013,,12/31/2013,01/01/2013
USBR_Natural Flow Model,USBR,USBRag_RU2,USBR_Consumptive Use,USBRag_WS2,,154112.0,Irrigated Agriculture ,,,,06/19/2020,,,,,,,,,Unspecified,2014,,12/31/2014,01/01/2014
USBR_Natural Flow Model,USBR,USBRag_RU2,USBR_Consumptive Use,USBRag_WS2,,169262.5,Irrigated Agriculture ,,,,06/19/2020,,,,,,,,,Unspecified,2015,,12/31/2015,01/01/2015
USBR_Natural Flow Model,USBR,USBRag_RU2,USBR_Consumptive Use,USBRag_WS2,,172330.3,Irrigated Agriculture ,,,,06/19/2020,,,,,,,,,Unspecified,2016,,12/31/2016,01/01/2016
USBR_Natural Flow Model,USBR,USBRag_RU2,USBR_Consumptive Use,USBRag_WS2,,164843.4,Irrigated Agriculture ,,,,06/19/2020,,,,,,,,,Unspecified,2017,,12/31/2017,01/01/2017
USBR_Natural Flow Model,USBR,USBRag_RU2,USBR_Consumptive Use,USBRag_WS2,,201212.5,Irrigated Agriculture ,,,,06/19/2020,,,,,,,,,Unspecified,2018,,12/31/2018,01/01/2018
USBR_Natural Flow Model,USBR,USBRag_RU3,USBR_Consumptive Use,USBRag_WS3,,985970.5317,Irrigated Agriculture ,,,,06/19/2020,,,,,,,,,Unspecified,1971,,12/31/1971,01/01/1971
USBR_Natural Flow Model,USBR,USBRag_RU3,USBR_Consumptive Use,USBRag_WS3,,974215.0,Irrigated Agriculture ,,,,06/19/2020,,,,,,,,,Unspecified,1972,,12/31/1972,01/01/1972
USBR_Natural Flow Model,USBR,USBRag_RU3,USBR_Consumptive Use,USBRag_WS3,,842480.0,Irrigated Agriculture ,,,,06/19/2020,,,,,,,,,Unspecified,1973,,12/31/1973,01/01/1973
USBR_Natural Flow Model,USBR,USBRag_RU3,USBR_Consumptive Use,USBRag_WS3,,1013597.0,Irrigated Agriculture ,,,,06/19/2020,,,,,,,,,Unspecified,1974,,12/31/1974,01/01/1974
USBR_Natural Flow Model,USBR,USBRag_RU3,USBR_Consumptive Use,USBRag_WS3,,921269.0,Irrigated Agriculture ,,,,06/19/2020,,,,,,,,,Unspecified,1975,,12/31/1975,01/01/1975
USBR_Natural Flow Model,USBR,USBRag_RU3,USBR_Consumptive Use,USBRag_WS3,,904678.0,Irrigated Agriculture ,,,,06/19/2020,,,,,,,,,Unspecified,1976,,12/31/1976,01/01/1976
USBR_Natural Flow Model,USBR,USBRag_RU3,USBR_Consumptive Use,USBRag_WS3,,822262.0,Irrigated Agriculture ,,,,06/19/2020,,,,,,,,,Unspecified,1977,,12/31/1977,01/01/1977
USBR_Natural Flow Model,USBR,USBRag_RU3,USBR_Consumptive Use,USBRag_WS3,,986244.0,Irrigated Agriculture ,,,,06/19/2020,,,,,,,,,Unspecified,1978,,12/31/1978,01/01/1978
USBR_Natural Flow Model,USBR,USBRag_RU3,USBR_Consumptive Use,USBRag_WS3,,984831.0,Irrigated Agriculture ,,,,06/19/2020,,,,,,,,,Unspecified,1979,,12/31/1979,01/01/1979
USBR_Natural Flow Model,USBR,USBRag_RU3,USBR_Consumptive Use,USBRag_WS3,,1006678.0,Irrigated Agriculture ,,,,06/19/2020,,,,,,,,,Unspecified,1980,,12/31/1980,01/01/1980
USBR_Natural Flow Model,USBR,USBRag_RU3,USBR_Consumptive Use,USBRag_WS3,,1059416.541,Irrigated Agriculture ,,,,06/19/2020,,,,,,,,,Unspecified,1981,,12/31/1981,01/01/1981
USBR_Natural Flow Model,USBR,USBRag_RU3,USBR_Consumptive Use,USBRag_WS3,,1016864.749,Irrigated Agriculture ,,,,06/19/2020,,,,,,,,,Unspecified,1982,,12/31/1982,01/01/1982
USBR_Natural Flow Model,USBR,USBRag_RU3,USBR_Consumptive Use,USBRag_WS3,,1009453.272,Irrigated Agriculture ,,,,06/19/2020,,,,,,,,,Unspecified,1983,,12/31/1983,01/01/1983
USBR_Natural Flow Model,USBR,USBRag_RU3,USBR_Consumptive Use,USBRag_WS3,,922455.222,Irrigated Agriculture ,,,,06/19/2020,,,,,,,,,Unspecified,1984,,12/31/1984,01/01/1984
USBR_Natural Flow Model,USBR,USBRag_RU3,USBR_Consumptive Use,USBRag_WS3,,1011258.749,Irrigated Agriculture ,,,,06/19/2020,,,,,,,,,Unspecified,1985,,12/31/1985,01/01/1985
USBR_Natural Flow Model,USBR,USBRag_RU3,USBR_Consumptive Use,USBRag_WS3,,836124.4,Irrigated Agriculture ,,,,06/19/2020,,,,,,,,,Unspecified,1986,,12/31/1986,01/01/1986
USBR_Natural Flow Model,USBR,USBRag_RU3,USBR_Consumptive Use,USBRag_WS3,,964544.0,Irrigated Agriculture ,,,,06/19/2020,,,,,,,,,Unspecified,1987,,12/31/1987,01/01/1987
USBR_Natural Flow Model,USBR,USBRag_RU3,USBR_Consumptive Use,USBRag_WS3,,1089711.2,Irrigated Agriculture ,,,,06/19/2020,,,,,,,,,Unspecified,1988,,12/31/1988,01/01/1988
USBR_Natural Flow Model,USBR,USBRag_RU3,USBR_Consumptive Use,USBRag_WS3,,1125820.5,Irrigated Agriculture ,,,,06/19/2020,,,,,,,,,Unspecified,1989,,12/31/1989,01/01/1989
USBR_Natural Flow Model,USBR,USBRag_RU3,USBR_Consumptive Use,USBRag_WS3,,1033206.6,Irrigated Agriculture ,,,,06/19/2020,,,,,,,,,Unspecified,1990,,12/31/1990,01/01/1990
USBR_Natural Flow Model,USBR,USBRag_RU3,USBR_Consumptive Use,USBRag_WS3,,1079454.501,Irrigated Agriculture ,,,,06/19/2020,,,,,,,,,Unspecified,1991,,12/31/1991,01/01/1991
USBR_Natural Flow Model,USBR,USBRag_RU3,USBR_Consumptive Use,USBRag_WS3,,1103990.338,Irrigated Agriculture ,,,,06/19/2020,,,,,,,,,Unspecified,1992,,12/31/1992,01/01/1992
USBR_Natural Flow Model,USBR,USBRag_RU3,USBR_Consumptive Use,USBRag_WS3,,912638.626,Irrigated Agriculture ,,,,06/19/2020,,,,,,,,,Unspecified,1993,,12/31/1993,01/01/1993
USBR_Natural Flow Model,USBR,USBRag_RU3,USBR_Consumptive Use,USBRag_WS3,,1111273.33,Irrigated Agriculture ,,,,06/19/2020,,,,,,,,,Unspecified,1994,,12/31/1994,01/01/1994
USBR_Natural Flow Model,USBR,USBRag_RU3,USBR_Consumptive Use,USBRag_WS3,,762836.0924,Irrigated Agriculture ,,,,06/19/2020,,,,,,,,,Unspecified,1995,,12/31/1995,01/01/1995
USBR_Natural Flow Model,USBR,USBRag_RU3,USBR_Consumptive Use,USBRag_WS3,,1013847.489,Irrigated Agriculture ,,,,06/19/2020,,,,,,,,,Unspecified,1996,,12/31/1996,01/01/1996
USBR_Natural Flow Model,USBR,USBRag_RU3,USBR_Consumptive Use,USBRag_WS3,,835403.0995,Irrigated Agriculture ,,,,06/19/2020,,,,,,,,,Unspecified,1997,,12/31/1997,01/01/1997
USBR_Natural Flow Model,USBR,USBRag_RU3,USBR_Consumptive Use,USBRag_WS3,,964411.368,Irrigated Agriculture ,,,,06/19/2020,,,,,,,,,Unspecified,1998,,12/31/1998,01/01/1998
USBR_Natural Flow Model,USBR,USBRag_RU3,USBR_Consumptive Use,USBRag_WS3,,850087.7871,Irrigated Agriculture ,,,,06/19/2020,,,,,,,,,Unspecified,1999,,12/31/1999,01/01/1999
USBR_Natural Flow Model,USBR,USBRag_RU3,USBR_Consumptive Use,USBRag_WS3,,1080423.051,Irrigated Agriculture ,,,,06/19/2020,,,,,,,,,Unspecified,2000,,12/31/2000,01/01/2000
