WaterSourceUUID,Geometry,GNISFeatureNameCV,WaterQualityIndicatorCV,WaterSourceName,WaterSourceNativeID,WaterSourceTypeCV
UT_47,,,Fresh,West Water Creek,,Surface Water
UT_48,,,Fresh,Underground Water Well,,groundwater/spring
UT_49,,,Fresh,Arths Pasture Well #1,,Groundwater/all
UT_50,,,Fresh,Bitter Creek Well,,Groundwater/all
UT_51,,,Fresh,Mill Valley Spring,,Surface Water
UT_52,,,Fresh,Brink Spring,,Surface Water
UT_53,,,Fresh,Colorado River and Well,,Surface Water
UT_54,,,Fresh,Colorado River and Well,,Groundwater/all
UT_55,,,Fresh,San Arroyo Well #1,,Groundwater/all
UT_56,,,Fresh,San Arroyo Well #2,,Groundwater/all
UT_57,,,Fresh,San Arroyo Well #4,,Groundwater/all
UT_58,,,Fresh,Owl Draw Artesian Well,,Groundwater/all
UT_59,,,Fresh,Cottonwood Wash,,Point of Return
UT_60,,,Fresh,Cottonwood Wash,,Surface Water
UT_61,,,Fresh,Underground water - Well,,Groundwater/all
UT_62,,,Fresh,Salt Wash,,Surface Water
UT_63,,,Fresh,Sagers Wash,,Surface Water
UT_64,,,Fresh,Tributary to San Arroyo Wash,,Surface Water
UT_65,,,Fresh,Tributary to Fish Seep Draw,,Surface Water
UT_66,,,Fresh,Tributary to Wintercamp Wash,,Surface Water
UT_67,,,Fresh,Tributary to Winter Camp Wash,,Surface Water
UT_68,,,Fresh,Tributary to Yellow Jacket Canyon,,Surface Water
UT_69,,,Fresh,Colorado River; Underground Well,,Surface Water
UT_70,,,Fresh,Colorado River; Well,,Groundwater/all
UT_71,,,Fresh,Colorado River; Well,,Surface Water
UT_72,,,Fresh,Diamond Fork Creek,,Surface Water
UT_73,,,Fresh,Cottonwood Creek,,Surface Water
UT_74,,,Fresh,J.C. Park Spring,,Surface Water
UT_75,,,Fresh,Artesian Well,,Groundwater/all
UT_76,,,Fresh,Horse Trap Well,,Groundwater/all
UT_77,,,Fresh,Unnamed Artesian Well,,Groundwater/all
UT_78,,,Fresh,Dolores River,,Surface Water
UT_79,,,Fresh,Kirk Spring,,Surface Water
UT_80,,,Fresh,Lackey Creek,,Surface Water
UT_81,,,Fresh,3 Unnamed Springs,,Surface Water
UT_82,,,Fresh,Underground Water Well,,Abandoned
UT_83,,,Fresh,Underground Water Wells (2),,Groundwater/all
UT_84,,,Fresh,Unnamed Springs & Jackson Reservoir,,Surface Water
UT_85,,,Fresh,Unnamed Springs & Jackson Reservoir,,Point of Rediversion
UT_86,,,Fresh,Mill Creek,,Surface Water
UT_87,,,Fresh,Dolores River,,Point of Return
UT_88,,,Fresh,Underground Water Wells,,Groundwater/all
UT_89,,,Fresh,Underground Water Tunnel,,Groundwater/all
UT_90,,,Fresh,Vicki`s Spring and Well,,Surface Water
UT_91,,,Fresh,Vicki`s Spring and Well,,Abandoned
UT_92,,,Fresh,Stewart Spring,,Surface Water
UT_93,,,Fresh,Underground Water Wells (7),,Groundwater/all
UT_94,,,Fresh,"Underground Water, Sump",,Groundwater/all
UT_95,,,Fresh,Moab Sewage Treatment Plant,,Surface Water
UT_96,,,Fresh,Taylor Spring,,Surface Water
UT_97,,,Fresh,Pack Creek & Underground Water Well,,Groundwater/all
UT_98,,,Fresh,UNderground Water Well,,Groundwater/all
UT_99,,,Fresh,Colorado River & Mill Creek,,Surface Water
UT_100,,,Fresh,Peters Spring,,Surface Water
UT_101,,,Fresh,Mill Creek,,Point of Rediversion
UT_102,,,Fresh,3 Unnamed Springs,,Point of Rediversion
UT_103,,,Fresh,2 Unnamed Springs,,Surface Water
UT_104,,,Fresh,LaSal Creek,,Surface Water
UT_105,,,Fresh,Trough Flats Seep,,Surface Water
UT_106,,,Fresh,Trough Spring #1,,Surface Water
UT_107,,,Fresh,East Coyote Well #3,,Groundwater/all
UT_108,,,Fresh,Sawmill Spring #2,,Surface Water
UT_109,,,Fresh,Sawmill Spring #1,,Surface Water
UT_110,,,Fresh,Lloyd Somerville Spring,,Surface Water
UT_111,,,Fresh,Section 32 Springs,,Surface Water
UT_112,,,Fresh,Basin Draw,,Surface Water
UT_113,,,Fresh,Big Bend Spring,,Surface Water
UT_114,,,Fresh,Fur-Water,,Surface Water
UT_115,,,Fresh,Little Spring,,Surface Water
UT_116,,,Fresh,East Canyon Well #3,,Groundwater/all
UT_117,,,Fresh,Undergroud Water Well,,Groundwater/all
UT_118,,,Fresh,Little Taylor Creek & Taylor Creek,,Surface Water
UT_119,,,Fresh,Sop Spring,,Surface Water
UT_120,,,Fresh,Dillon Tunnel,,Surface Water
UT_121,,,Fresh,Cottonwood Canyon Runoff,,Surface Water
UT_122,,,Fresh,Buck Hollow Runoff,,Surface Water
UT_123,,,Fresh,unnamed streams,,Surface Water
UT_124,,,Fresh,South Fork Mill Creek,,Point of Return
UT_125,,,Fresh,South Fork Mill Creek,,Surface Water
UT_126,,,Fresh,Underground water well,,Groundwater/all
UT_127,,,Fresh,Bill McClure Spring,,Surface Water
UT_128,,,Fresh,Taylor Creek & Little Taylor Creek,,Point of Rediversion
UT_129,,,Fresh,Taylor Creek & Little Taylor Creek,,Surface Water
UT_130,,,Fresh,Lackey Spring,,Surface Water
UT_131,,,Fresh,Unnamed Spring Area,,Surface Water
UT_132,,,Fresh,Surface Spring,,Surface Water
UT_133,,,Fresh,Underground Water Drain,,Groundwater/all
UT_134,,,Fresh,(6) Underground Water Wells,,Groundwater/all
UT_135,,,Fresh,"Beaver Creek, Sump, Surface Runoff & Unnamed Strm",,Groundwater/all
UT_136,,,Fresh,"Beaver Creek, Sump, Surface Runoff & Unnamed Strm",,Surface Water
UT_137,,,Fresh,Underground Water Well (5),,Groundwater/all
UT_138,,,Fresh,unnamed stream,,Surface Water
UT_139,,,Fresh,East Coyote Wash,,Surface Water
UT_140,,,Fresh,West Coyote Wash,,Surface Water
UT_141,,,Fresh,West Coyote Creek,,Surface Water
UT_142,,,Fresh,unnamed spring,,Surface Water
UT_143,,,Fresh,Wiz Spring,,Surface Water
UT_144,,,Fresh,Unnamed Springs,,Surface Water
UT_145,,,Fresh,Undgerground Water Well,,Groundwater/all
UT_146,,,Fresh,Castle Creek,,Surface Water
UT_147,,,Fresh,Beaver Creek,,Surface Water
UT_148,,,Fresh,Beaver Creek,,Point of Rediversion
UT_149,,,Fresh,Turner Spring,,Surface Water
UT_150,,,Fresh,Placer Creek,,Surface Water
UT_151,,,Fresh,Joe Romero Spring #2,,Surface Water
UT_152,,,Fresh,(5) Underground Water Wells,,Groundwater/all
UT_153,,,Fresh,Unnamed Springs (3),,Surface Water
UT_154,,,Fresh,Rattlesnake Creek,,Surface Water
UT_155,,,Fresh,Unnamed Dry Wash,,Surface Water
UT_156,,,Fresh,Unnamed Seeps & Springs,,Surface Water
UT_157,,,Fresh,Deer Creek Spring,,Surface Water
UT_158,,,Fresh,Jordon Spring Number One,,Surface Water
UT_159,,,Fresh,6 Underground Water Wells,,Groundwater/all
UT_160,,,Fresh,Bell Spring,,Surface Water
UT_161,,,Fresh,Pack Creek,,Surface Water
UT_162,,,Fresh,Professor Creek,,Surface Water
UT_163,,,Fresh,Professor Creek,,Point of Rediversion
UT_164,,,Fresh,Campers` Spring,,Surface Water
UT_165,,,Fresh,Silver Holyoak Spring,,Surface Water
UT_166,,,Fresh,Rattlesnake Spring,,Surface Water
UT_167,,,Fresh,Castle Creek and Springs,,Surface Water
UT_168,,,Fresh,"Underground Well, Unnamed Streams and Beaver Creek",,Surface Water
UT_169,,,Fresh,"Underground Well, Unnamed Streams and Beaver Creek",,Groundwater/all
UT_170,,,Fresh,"Underground Well, Unnamed Streams and Beaver Creek",,Point of Rediversion
UT_171,,,Fresh,Jimmie Keen Spring,,Surface Water
UT_172,,,Fresh,Brumley Ridge Spring,,Surface Water
UT_173,,,Fresh,Upper Pinhook Spring,,Surface Water
UT_174,,,Fresh,Long Draw,,Surface Water
UT_175,,,Fresh,Beaver Pond Springs,,Surface Water
UT_176,,,Fresh,Snyder Spring,,Surface Water
UT_177,,,Fresh,Cave Spring,,Surface Water
UT_178,,,Fresh,Squaw Spring,,Surface Water
UT_179,,,Fresh,Bliss Spring,,Surface Water
UT_180,,,Fresh,Mormon Pasture Spring,,Surface Water
UT_181,,,Fresh,Sand Spring,,Surface Water
UT_182,,,Fresh,Dolores River and Beaver Creek,,Surface Water
UT_183,,,Fresh,Squaw Springs,,Surface Water
UT_184,,,Fresh,Underground Water Tunnel and Drain,,Groundwater/all
UT_185,,,Fresh,East Canyon Wash,,Surface Water
UT_186,,,Fresh,Indian Creek,,Point of Rediversion
UT_187,,,Fresh,Indian Creek,,Surface Water
UT_188,,,Fresh,Underground Water Wells,,Point of Rediversion
UT_189,,,Fresh,S.E. Fork Indian Crk & Trib & Tunnel,,Surface Water
UT_190,,,Fresh,S.E. Fork Indian Crk & Trib & Tunnel,,Point of Rediversion
UT_191,,,Fresh,S.E. Fork Indian Crk & Trib & Tunnel,,Groundwater/all
UT_192,,,Fresh,Underground Water Mine Shaft,,Groundwater/all
UT_193,,,Fresh,Underground Water Shaft,,Groundwater/all
UT_194,,,Fresh,UGW  WELL,,Groundwater/all
UT_195,,,Fresh,Underground Water Well (Mine Shaft),,Groundwater/all
UT_196,,,Fresh,Two Mile Creek,,Surface Water
UT_197,,,Fresh,Underground Water Wells (20),,Groundwater/all
UT_198,,,Fresh,Unnamed Spring,,Point of Rediversion
UT_199,,,Fresh,Hart Spring,,Surface Water
UT_200,,,Fresh,Surface Springs (3) & Underground Wells (3),,Groundwater/all
UT_201,,,Fresh,Surface Springs (3) & Underground Wells (3),,Surface Water
UT_202,,,Fresh,surface runoff,,Surface Water
UT_203,,,Fresh,Deer Spring,,Surface Water
UT_204,,,Fresh,Sommerville Spring Area,,Surface Water
UT_205,,,Fresh,Perry Foy Spring,,Surface Water
UT_206,,,Fresh,The Seeps,,Surface Water
UT_207,,,Fresh,Gardner Spring,,Surface Water
UT_208,,,Fresh,Shay Mesa Spring,,Surface Water
UT_209,,,Fresh,Iron Spring Canyon,,Surface Water
UT_210,,,Fresh,Anderson Spring,,Surface Water
UT_211,,,Fresh,Gardner Place Spring,,Surface Water
UT_212,,,Fresh,McConkie Spring,,Surface Water
UT_213,,,Fresh,Coates Creek,,Point of Rediversion
UT_214,,,Fresh,Coates Creek,,Surface Water
UT_215,,,Fresh,Spring Canyon Creek,,Surface Water
UT_216,,,Fresh,Mill Creek,,Point of Return
UT_217,,,Fresh,Unnamed Springs,,Point of Rediversion
UT_218,,,Fresh,Ryan Creek,,Surface Water
UT_219,,,Fresh,Underground Water Wells (3),,Surface Water
UT_220,,,Fresh,Unnamed Springs (2),,Surface Water
UT_221,,,Fresh,Unnamed Springs (2),,Point of Rediversion
UT_222,,,Fresh,Matrimony Spring,,Surface Water
UT_223,,,Fresh,Deer Neck Spring,,Surface Water
UT_224,,,Fresh,Onion Creek,,Surface Water
UT_225,,,Fresh,Pack Creek and Underground Water Wells (2),,Groundwater/all
UT_226,,,Fresh,Pack Creek and Underground Water Wells (2),,Surface Water
UT_227,,,Fresh,Pack Creek and Underground Water Well,,Groundwater/all
UT_228,,,Fresh,Pack Creek and Underground Water Well,,Surface Water
UT_229,,,Fresh,Underground Water Well & Pack Creek,,Groundwater/all
UT_230,,,Fresh,Underground Water Well & Pack Creek,,Surface Water
UT_231,,,Fresh,Pack Creek & Underground Water Well,,Surface Water
UT_232,,,Fresh,Pack Creek,,Groundwater/all
UT_233,,,Fresh,Mill Creek & Underground Water Well,,Surface Water
UT_234,,,Fresh,Mill Creek & Underground Water Well,,Groundwater/all
UT_235,,,Fresh,Underground Water Well & Colorado R.,,Groundwater/all
UT_236,,,Fresh,Underground Water Well & Colorado R.,,Surface Water
UT_237,,,Fresh,Underground Water Well (2),,Groundwater/all
UT_238,,,Fresh,"Beaver & Bear Creeks, unnamed creeks",,Surface Water
UT_239,,,Fresh,Pack Ck. and Underground Water Well,,Surface Water
UT_240,,,Fresh,Pack Ck. and Underground Water Well,,Groundwater/all
UT_241,,,Fresh,Cottonwood Canyon Stream,,Surface Water
UT_242,,,Fresh,Kings Bottom Spring,,Surface Water
UT_243,,,Fresh,Burn Spring,,Surface Water
UT_244,,,Fresh,Spring Creek,,Surface Water
UT_245,,,Fresh,Buckhorn Spring,,Surface Water
UT_246,,,Fresh,Underground Water Well (3),,Groundwater/all
UT_247,,,Fresh,Underground Water-Well,,Groundwater/all
UT_248,,,Fresh,UGW Well,,Groundwater/all
UT_249,,,Fresh,San Juan River,,Surface Water
UT_250,,,Fresh,"Underground Water, Well",,Groundwater/all
UT_251,,,Fresh,Pearson Canyon Creek,,Surface Water
UT_252,,,Fresh,Piute Creek & Ingram Spring Stream,,Surface Water
UT_253,,,Fresh,Buck Spring,,Surface Water
UT_254,,,Fresh,Soda Lake Spring,,Surface Water
UT_255,,,Fresh,Spring Area,,Surface Water
UT_256,,,Fresh,Horse Flat Creek,,Surface Water
UT_257,,,Fresh,Undergrou&d Water Well,,Groundwater/all
UT_258,,,Fresh,Long Draw Runoff,,Surface Water
UT_259,,,Fresh,"Tile Drain, Stirrup Spr",,Surface Water
UT_260,,,Fresh,Undeground Water Well,,Groundwater/all
UT_261,,,Fresh,UGW-WELL,,Groundwater/all
UT_262,,,Fresh,Sump in Lems Draw,,Surface Water
UT_263,,,Fresh,Coalbed Creek,,Surface Water
UT_264,,,Fresh,Recapture Creek and Well,,Groundwater/all
UT_265,,,Fresh,UGW,,Groundwater/all
UT_266,,,Fresh,Brown`s Canyon Springs,,Surface Water
UT_267,,,Fresh,Brown`s Canyon Springs,,Point of Rediversion
UT_268,,,Fresh,Cross Creek and Wells,,Groundwater/all
UT_269,,,Fresh,Spring,,Surface Water
UT_270,,,Fresh,Dry Wash,,Point of Rediversion
UT_271,,,Fresh,Dry Wash,,Surface Water
UT_272,,,Fresh,Underground Water (Artesian wells),,Groundwater/all
UT_273,,,Fresh,Underground Water,,Groundwater/all
UT_274,,,Fresh,Verdure Creek,,Surface Water
UT_275,,,Fresh,34 Springs,,Surface Water
UT_276,,,Fresh,South Creek,,Surface Water
UT_277,,,Fresh,Underground Water (Well),,Groundwater/all
UT_278,,,Fresh,Cross Creek - Two Artesian Wells,,Groundwater/all
UT_279,,,Fresh,Monument Creek,,Surface Water
UT_280,,,Fresh,Coal Bed Canyon,,Surface Water
UT_281,,,Fresh,2 Artesian Wells (Perkins Ranch),,Groundwater/all
UT_282,,,Fresh,a seep North of the San Juan River,,Surface Water
UT_283,,,Fresh,Spring Fed Pond,,Surface Water
UT_284,,,Fresh,Seep Area,,Surface Water
UT_285,,,Fresh,Unnamed Seep Area,,Surface Water
UT_286,,,Fresh,Underground Water Well,,Surface Water
UT_287,,,Fresh,Underground Water Artesian Well,,Groundwater/all
UT_288,,,Fresh,Unnamed spring fed pond,,Surface Water
UT_289,,,Fresh,Sewage Effluent,,Surface Water
UT_290,,,Fresh,Cross Creek,,Groundwater/all
UT_291,,,Fresh,Cross Creek,,Surface Water
UT_292,,,Fresh,Surface runoff water trapped in pond,,Surface Water
UT_293,,,Fresh,Underground Well(Tin Cup Mesa #1-25),,Groundwater/all
UT_294,,,Fresh,Montezuma Creek-Primary,,Groundwater/all
UT_295,,,Fresh,Montezuma Creek-Primary,,Surface Water
UT_296,,,Fresh,Monument Canyon Creek,,Surface Water
UT_297,,,Fresh,Montezuma Creek,,Surface Water
UT_298,,,Fresh,Unnamed Pond,,Surface Water
UT_299,,,Fresh,Seep north of San Juan River,,Surface Water
UT_300,,,Fresh,Recapture Creek,,Surface Water
UT_301,,,Fresh,Surface Runoff,,Point of Rediversion
UT_302,,,Fresh,Blanding City Sewer Lagoons,,Surface Water
UT_303,,,Fresh,Unnamed Stream (Irrigation Runoff),,Surface Water
UT_304,,,Fresh,Seep,,Surface Water
UT_305,,,Fresh,Max and Bonnie Dalton artesian wells,,Surface Water
UT_306,,,Fresh,Cross-Creek,,Groundwater/all
UT_307,,,Fresh,San Juan,,Surface Water
UT_308,,,Fresh,The Perkins Ranch Artesian Wells,,Groundwater/all
UT_309,,,Fresh,"Underground Well,Nancy Patterson Cyn",,Surface Water
UT_310,,,Fresh,"Underground Well,Nancy Patterson Cyn",,Groundwater/all
UT_311,,,Fresh,Underground Water Well and,,Surface Water
UT_312,,,Fresh,Underground Water Well and,,Groundwater/all
UT_313,,,Fresh,A)Benally Water Hole B) UGW,,Surface Water
UT_314,,,Fresh,A)Benally Water Hole B) UGW,,Groundwater/all
UT_315,,,Fresh,Bonnie Dalton Artesian Well,,Groundwater/all
UT_316,,,Fresh,Well and Water from Sewage Plant.,,Groundwater/all
UT_317,,,Fresh,Well and Water from Sewage Plant.,,Surface Water
UT_318,,,Fresh,Richard Perkins Well & BLM Well,,Groundwater/all
UT_319,,,Fresh,Seep North of San Juan River,,Surface Water
UT_320,,,Fresh,l) Watkin Well; 2) Corral Creek,,Groundwater/all
UT_321,,,Fresh,l) Watkin Well; 2) Corral Creek,,Surface Water
UT_322,,,Fresh,Cross Creek and Artesian Wells,,Groundwater/all
UT_323,,,Fresh,Cross Creek and Artesian Wells,,Surface Water
UT_324,,,Fresh,Lake Canyon Creek,,Surface Water
UT_325,,,Fresh,Mc Elmo Creek,,Surface Water
UT_326,,,Fresh,l)Underground water,,Groundwater/all
UT_327,,,Fresh,l)Benally Water Hole & 2) Well,,Groundwater/all
UT_328,,,Fresh,Underground water,,Groundwater/all
UT_329,,,Fresh,Artesian well & Montezuma Creek,,Groundwater/all
UT_330,,,Fresh,Artesian well & Montezuma Creek,,Surface Water
UT_331,,,Fresh,Seep Area (Pond),,Surface Water
UT_332,,,Fresh,Recapture Lake,,Surface Water
UT_333,,,Fresh,Recapture Reservoir,,Surface Water
UT_334,,,Fresh,Two Underground Water Wells,,Groundwater/all
UT_335,,,Fresh,Underground Water Well & Corral Crk.,,Surface Water
UT_336,,,Fresh,Underground Water Well & Corral Crk.,,Groundwater/all
UT_337,,,Fresh,Benally Water Hole & Undergrd. water,,Groundwater/all
UT_338,,,Fresh,Underground water - Montezuma Creek,,Groundwater/all
UT_339,,,Fresh,Underground water - Montezuma Creek,,Surface Water
UT_340,,,Fresh,Underground Water - Montezuma Creek,,Surface Water
UT_341,,,Fresh,Underground Water - Montezuma Creek,,Groundwater/all
UT_342,,,Fresh,Underground Well & Montezuma Creek,,Groundwater/all
UT_343,,,Fresh,Subsurface flow of San Juan River,,Groundwater/all
UT_344,,,Fresh,Underground water well (artesian),,Groundwater/all
UT_345,,,Fresh,Benally Water Hole,,Surface Water
UT_346,,,Fresh,Underground Well & Montezuma Creek,,Surface Water
UT_347,,,Fresh,Montezuma Creek & Underground Well,,Groundwater/all
UT_348,,,Fresh,Montezuma Creek & Underground Well,,Surface Water
UT_349,,,Fresh,Benally Water Well,,Groundwater/all
UT_350,,,Fresh,Two Springs,,Surface Water
UT_351,,,Fresh,Two springs and artesian well pond,,Surface Water
UT_352,,,Fresh,Two springs and artesian well pond,,Groundwater/all
UT_353,,,Fresh,Montezuma Creek and Underground Well,,Surface Water
UT_354,,,Fresh,Montezuma Creek and Underground Well,,Groundwater/all
UT_355,,,Fresh,Montezuma Creek & Well,,Surface Water
UT_356,,,Fresh,Montezuma Creek & Well,,Groundwater/all
UT_357,,,Fresh,Pond - Gore Property,,Surface Water
UT_358,,,Fresh,Gore Artesian Well,,Groundwater/all
UT_359,,,Fresh,Max Dalton or Bonnie Dalton Wells,,Groundwater/all
UT_360,,,Fresh,42-9 Navajo Federal Well,,Groundwater/all
UT_361,,,Fresh,Unnamed Draw,,Surface Water
UT_362,,,Fresh,Artesian Well - R. Perkins Property,,Groundwater/all
UT_363,,,Fresh,Underground water well - artesian,,Groundwater/all
UT_364,,,Fresh,Recapture Creek (Reservoir),,Surface Water
UT_365,,,Fresh,San Juan River & Cottonwood Wash,,Surface Water
UT_366,,,Fresh,Artesian Wells,,Groundwater/all
UT_367,,,Fresh,Pond,,Surface Water
UT_368,,,Fresh,Comb Wash,,Surface Water
UT_369,,,Fresh,Drain Field,,Groundwater/all
UT_370,,,Fresh,Ponds at Perkins Ranch,,Surface Water
UT_371,,,Fresh,UGW  WELLS,,Groundwater/all
UT_372,,,Fresh,Underground water wells (2),,Groundwater/all
UT_373,,,Fresh,Artesian Water Well,,Groundwater/all
UT_374,,,Fresh,Perkins Water Hole,,Surface Water
UT_375,,,Fresh,Perkins` Water Hole,,Surface Water
UT_376,,,Fresh,Patterson Unit #2 Water Well,,Groundwater/all
UT_377,,,Fresh,Spring/Pond,,Surface Water
UT_378,,,Fresh,Montezuma Creek,,Point of Return
UT_379,,,Fresh,Springs (2),,Surface Water
UT_380,,,Fresh,Privately owned Pond,,Surface Water
UT_381,,,Fresh,BLM Artesian Well,,Groundwater/all
UT_382,,,Fresh,Ranger Station Water Hole,,Surface Water
UT_383,,,Fresh,Cross Canyon Well,,Groundwater/all
UT_384,,,Fresh,Coal Bed Creek,,Surface Water
UT_385,,,Fresh,Tributary to Cross Canyon,,Surface Water
UT_386,,,Fresh,Cross Canyon Flowing Well (East),,Groundwater/all
UT_387,,,Fresh,McCracken Canyon,,Surface Water
UT_388,,,Fresh,Artesian Well (Richard Gore Pond),,Groundwater/all
UT_389,,,Fresh,Underground Well(42-9 NavajoFederal),,Groundwater/all
UT_390,,,Fresh,Seep Canyon,,Surface Water
UT_391,,,Fresh,Bucket Canyon,,Surface Water
UT_392,,,Fresh,Arch Canyon,,Surface Water
UT_393,,,Fresh,42-9 Navajo-Federal Well,,Groundwater/all
UT_394,,,Fresh,Nancy Patterson Water Well,,Groundwater/all
UT_395,,,Fresh,Wash Unit #2,,Groundwater/all
UT_396,,,Fresh, Underground Water Well,,Groundwater/all
UT_397,,,Fresh,Underground Water Wells (6),,Groundwater/all
UT_398,,,Fresh,2 Underground Water Wells,,Groundwater/all
UT_399,,,Fresh,Wash Unit Well No. 2,,Groundwater/all
UT_400,,,Fresh,Hatch Trading Post Well 30-955,,Groundwater/all
UT_401,,,Fresh,Road Canyon,,Surface Water
UT_402,,,Fresh,Brown Canyon,,Surface Water
UT_403,,,Fresh,Allen Canyon Creek,,Surface Water
UT_404,,,Fresh,BLM Artesion Well,,Groundwater/all
UT_405,,,Fresh,Browns Canyon,,Surface Water
UT_406,,,Fresh,Cottonwood Wash,,Point of Rediversion
UT_407,,,Fresh,Underground Water well,,Groundwater/all
UT_408,,,Fresh,McElmo Creek,,Surface Water
UT_409,,,Fresh,Cave Canyon Water Source Well No. 1,,Groundwater/all
UT_410,,,Fresh,Undeveloped Spring,,Surface Water
UT_411,,,Fresh,Tributary to Long Draw Canyon,,Surface Water
UT_412,,,Fresh,Long Draw Canyon,,Surface Water
UT_413,,,Fresh,Reserve Pit and San Juan River,,Surface Water
UT_414,,,Fresh,Reserve Pit and San Juan River,,Groundwater/all
UT_415,,,Fresh,Recapture Creek,,Point of Return
UT_416,,,Fresh,1)Unnamed Wash 2)Mares Trail Canyon,,Surface Water
UT_417,,,Fresh,Unknown,,Groundwater/all
UT_418,,,Fresh,Cave Canyon Sater Source Well #1,,Groundwater/all
UT_419,,,Fresh,Kane Gulch,,Surface Water
UT_420,,,Fresh,North Creek,,Surface Water
UT_421,,,Fresh,(4) Underground Water Wells,,Groundwater/all
UT_422,,,Fresh,South Creek,,Point of Rediversion
UT_423,,,Fresh,Cross Canyon,,Surface Water
UT_424,,,Fresh,Underground Water Wells (9) and San Juan River,,Groundwater/all
UT_425,,,Fresh,Underground Water Wells (9) and San Juan River,,Surface Water
UT_426,,,Fresh,Benally Well,,Groundwater/all
UT_427,,,Fresh,1) Existing Well  2) Seep,,Groundwater/all
UT_428,,,Fresh,1) Existing Well  2) Seep,,Surface Water
UT_429,,,Fresh,Spring,,Point of Rediversion
UT_430,,,Fresh,Underground water and precipitation runoff,,Groundwater/all
UT_431,,,Fresh,Underground Water Well (76),,Groundwater/all
UT_432,,,Fresh,UGW  WELL,,Abandoned
UT_433,,,Fresh,Pine Spring,,Surface Water
UT_434,,,Fresh,UGW  (3 WELLS),,Groundwater/all
UT_435,,,Fresh,Dodge Canyon,,Surface Water
UT_436,,,Fresh,Underground Water Wells (15),,Groundwater/all
UT_437,,,Fresh,South Cottonwood Wash,,Surface Water
UT_438,,,Fresh,Recapture Creek,,Point of Rediversion
UT_439,,,Fresh,Unnamed Stream,,Point of Rediversion
UT_440,,,Fresh,UGW-WELL,,Abandoned
UT_441,,,Fresh,Doyle Spring,,Surface Water
UT_442,,,Fresh,Greenwater Spring,,Surface Water
UT_443,,,Fresh,Irish Green Spring,,Surface Water
UT_444,,,Fresh,Maverick Spring,,Surface Water
UT_445,,,Fresh,Unnamed Creek,,Surface Water
UT_446,,,Fresh,Westwater Springs #1 and #2,,Surface Water
UT_447,,,Fresh,Green Water Spring,,Surface Water
UT_448,,,Fresh,"San Juan River, Cottonwood Wash, Dry Wash Reservoi",,Surface Water
